"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2022-07-21","Netherlands","NL","","","en",3,2,2,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-33128","p5x65e6t296gnah6ni",20220721
"2022-07-21","Netherlands","NL","Noord-Holland","NLNH","en",5,2,1,,0,0,,,,,0,,,0,,,5,,,,,,,,"limesurvey-33198","cio3m4cxxo8fhk1hom",20220721
"2022-07-21","Netherlands","NL","Noord-Holland","NLNH","en",2,0,2,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-33525","95h1hatsxve2faafdk",20220721
"2022-08-15","Netherlands","NL","Noord-Holland","NLNH","en",5,3,2,,0,3,,,,,0,,,0,,,2,,,,,,,,"limesurvey-41398","iax7jlin1s91voqncd",20220815
"2022-08-31","Netherlands","NL","Noord-Holland","NLNH","en",6,4,4,,0,0,,,,,0,,,0,,,3,,,,,,,,"limesurvey-46791","iax7jlin1s91voqncd",20220831
"2022-09-14","Netherlands","NL","Zuid-Holland","NLZH","en",3,2,3,,0,2,,,,,0,,,0,,,3,,,,,,,,"limesurvey-53226","4eooizygb7t1v39ahw",20220914
"2022-09-29","Netherlands","NL","Limburg","NLLI","en",7,2,3,,0,0,,,,,0,,,0,,,6,,,,,,,,"limesurvey-58920","2c5s3dkdyokxm8fv04",20220929
"2022-10-31","Netherlands","NL","Groningen","NLGR","en",2,1,2,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-72219","5jdot3kqskaoqdetrm",20221031
"2022-11-03","Netherlands","NL","Utrecht","NLUT","en",3,2,1,,0,0,,,,,0,,,0,,,3,,,,,,,,"limesurvey-72875","o8rxibhf715rqcb5f5",20221103
"2022-11-14","Netherlands","NL","","","en",6,6,6,,0,0,,,,,0,,,0,,,6,,,,,,,,"limesurvey-77462","awjytamb7nkd2z1rfb",20221114
"2022-11-21","Netherlands","NL","Gelderland","NLGE","en",50,45,25,,865,0,,,,,0,,,,,,48,,,,,,,,"limesurvey-79348","2c7yff6qt8l5upcnpb",20221121
"2022-12-08","Netherlands","NL","Zuid-Holland","NLZH","en",12,2,2,,0,0,,,,,0,,,0,,,12,,,,,,,,"limesurvey-86134","gkysmjotsu5qvx0qkt",20221208
"2022-12-15","Netherlands","NL","Zuid-Holland","NLZH","en",20,15,6,,0,1,,,,,1,,,0,,,19,,,,,,,,"limesurvey-88043","wgqwnpddtay7b6gtbd",20221215
"2022-12-26","Netherlands","NL","Utrecht","NLUT","en",1,1,1,,0,0,,,,,0,,,0,,,1,,,,,,,,"limesurvey-91494","u0vdjmlpvgkcn1jrkp",20221226
"2022-12-29","Netherlands","NL","Limburg","NLLI","en",40,35,20,,,10,,,,,2,,,,,,38,,,,,,,,"limesurvey-93353","p0rl03k7ljh8m1c87r",20221229
"2022-12-29","Netherlands","NL","Noord-Brabant","NLNB","en",20,12,0,,0,0,,,,,0,,,3,,,17,,,,,,,,"limesurvey-93347","n7uzdcl2xdlisg6uft",20221229
"2023-01-02","Netherlands","NL","Utrecht","NLUT","en",5,2,3,,0,1,,,,,0,,,0,,,5,,,,,,,,"limesurvey-94488","44gt198pmvqfsyf1jb",20230102
"2023-01-09","Netherlands","NL","Zuid-Holland","NLZH","en",5,4,3,,0,0,,,,,0,,,0,,,4,,,,,,,,"limesurvey-96611","0pr7wopwi26bf8a8cq",20230109
"2023-01-12","Netherlands","NL","Noord-Brabant","NLNB","en",15,13,15,,0,0,,,,,0,,,0,,,12,,,,,,,,"limesurvey-98004","xgydypj1r78zq8domt",20230112
"2023-01-23","Netherlands","NL","Utrecht","NLUT","en",3,3,3,,0,0,,,,,0,,,0,,,3,,,,,,,,"limesurvey-101281","ca8ead03nh92huqh4p",20230123
"2023-01-30","Netherlands","NL","Limburg","NLLI","en",15,26,6,,3,5,,,,,5,,,18,,,19,,,,,,,,"limesurvey-102773","ec95cqwnb3db7wdx5t",
"2023-03-13","Netherlands","NL","Noord-Brabant","NLNB","en",100,100,100,,0,0,,,,,0,,,0,,,80,,,,,,,,"limesurvey-110533","wshlcxyxuu9bol77f3",20230313
"2023-12-18","Netherlands","NL","Overijssel","NLOV","en",7,0,37,,0,0,,,,,0,,,0,,,7,,,,,,,,"limesurvey-131082","5ngh11q28nfpag06eb",20231218
