"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"HK","Hong Kong","HKG",7496981,133,127,0.0075187969924812,0,0.0221998631308919,0.0075187969924812,0,0.0221998631308919,0.0075187969924812,0,0.0221998631308919,0.00299434401685705,0.001866583944877,0.00412210408883709
2020-05-06,1,"HK","Hong Kong","HKG",7496981,152,152,0.00657894736842105,0,0.0194309611548396,0,0,0,0.00657894736842105,0,0.0194309611548396,0.00138991845811712,0.00068702458622602,0.00209281233000823
2020-05-06,2,"HK","Hong Kong","HKG",7496981,389,389,0.0051413881748072,0,0.0122485167013986,0.0025706940874036,0,0.00760268156683148,0.0077120822622108,0,0.0164052481815473,0.00123103660523553,0.000817501751707857,0.0016445714587632
2020-05-06,3,"HK","Hong Kong","HKG",7496981,323,323,0,0,0,0,0,0,0.00309597523219814,0,0.00915457471400807,0.000959316269131819,0.000558643204794072,0.00135998933346957
2020-05-06,4,"HK","Hong Kong","HKG",7496981,170,170,0,0,0,0,0,0,0,0,0,0.000828500414250207,0.000315212734977136,0.00134178809352328
2020-05-06,5,"HK","Hong Kong","HKG",7496981,101,101,0,0,0,0,0,0,0,0,0,0.000836703388648724,0.000167493684768925,0.00150591309252852
2020-05-07,-99,"HK","Hong Kong","HKG",7496981,143,137,0.00699300699300699,0,0.0206510415435969,0.00699300699300699,0,0.0206510415435969,0.00699300699300699,0,0.0206510415435969,0.00308419862239128,0.00198225584581548,0.00418614139896708
2020-05-07,1,"HK","Hong Kong","HKG",7496981,174,174,0.0114942528735632,0,0.0273323659715057,0,0,0,0.00574712643678161,0,0.0169788723489552,0.00113323619880201,0.000539958131693635,0.00172651426591038
2020-05-07,2,"HK","Hong Kong","HKG",7496981,433,433,0.0069284064665127,0,0.0147412855259636,0.0023094688221709,0,0.00683071463845775,0.0092378752886836,0.000226835896214531,0.0182489146811527,0.00126858146569951,0.000870695605623276,0.00166646732577574
2020-05-07,3,"HK","Hong Kong","HKG",7496981,368,368,0,0,0,0,0,0,0.00271739130434783,0,0.00803613907183176,0.00103337415799143,0.000643791787928285,0.00142295652805457
2020-05-07,4,"HK","Hong Kong","HKG",7496981,194,194,0,0,0,0,0,0,0,0,0,0.000726005517641934,0.000276194276065344,0.00117581675921852
2020-05-07,5,"HK","Hong Kong","HKG",7496981,117,117,0,0,0,0,0,0,0,0,0,0.000722282412423258,0.000144555488607933,0.00130000933623858
2020-05-08,-99,"HK","Hong Kong","HKG",7496981,150,144,0.00666666666666667,0,0.0196894656408125,0.00666666666666667,0,0.0196894656408125,0.00666666666666667,0,0.0196894656408125,0.00293427230046948,0.00188581735688445,0.00398272724405452
2020-05-08,1,"HK","Hong Kong","HKG",7496981,185,185,0.0108108108108108,0,0.0257123469749908,0,0,0,0.00540540540540541,0,0.0159711330096807,0.000837457175485344,0.000342767975742063,0.00133214637522863
