"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"FK","Falkland Islands","FLK",3398,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974
2020-05-06,1,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,2,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,3,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-06,4,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,5,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"FK","Falkland Islands","FLK",3398,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974
2020-05-07,1,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,2,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,3,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-07,4,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,5,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"FK","Falkland Islands","FLK",3398,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974
2020-05-08,1,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,2,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,3,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-08,4,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"FK","Falkland Islands","FLK",3398,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215
2020-05-09,1,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,2,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,3,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-09,4,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,5,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"FK","Falkland Islands","FLK",3398,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00314465408805031,0,0.00929836431956434
2020-05-10,1,"FK","Falkland Islands","FLK",3398,0.5,0,1,0.5,0,1,0.5,0,1,0,0,0
2020-05-10,2,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,3,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-10,5,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,7,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"FK","Falkland Islands","FLK",3398,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00314465408805031,0,0.00929836431956434
2020-05-11,1,"FK","Falkland Islands","FLK",3398,0.5,0,1,0.5,0,1,0.5,0,1,0,0,0
2020-05-11,2,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,3,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-11,5,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,7,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"FK","Falkland Islands","FLK",3398,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00314465408805031,0,0.00929836431956434
2020-05-12,1,"FK","Falkland Islands","FLK",3398,1,1,1,1,1,1,1,1,1,0,0,0
2020-05-12,2,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,3,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-12,5,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,7,"FK","Falkland Islands","FLK",3398,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,-99,"FK","Falkland Islands","FLK",3398,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00314465408805031,0,0.00929836431956434
