"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-11-23,-77,"DK","Denmark","DNK",5806081,3,3,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.00431979074470644,0.0585732910162998
2020-11-24,-77,"DK","Denmark","DNK",5806081,6,6,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.0251572327044025,0.00794515684658011,0.0423693085622249
2020-11-25,-77,"DK","Denmark","DNK",5806081,9,9,0,0,0,0,0,0,0.111111111111111,0,0.316430196199952,0.0230607966457023,0.0095910377090191,0.0365305555823855
2020-11-26,-77,"DK","Denmark","DNK",5806081,13,13,0,0,0,0,0,0,0.0769230769230769,0,0.221774806631782,0.0159651669085631,0.00660614535013005,0.0253241884669962
2020-11-27,-77,"DK","Denmark","DNK",5806081,17,17,0,0,0,0,0,0,0.0588235294117647,0,0.170673197656264,0.0133185349611543,0.00583335221124174,0.0208037177110668
2020-11-28,-77,"DK","Denmark","DNK",5806081,19,19,0,0,0,0,0,0,0.0526315789473684,0,0.153036255664379,0.015888778550149,0.0081655176902898,0.0236120394100081
2020-11-29,-77,"DK","Denmark","DNK",5806081,22,22,0,0,0,0,0,0,0.0454545454545455,0,0.132495514436018,0.0137221269296741,0.00704469949866722,0.020399554360681
2020-11-30,-77,"DK","Denmark","DNK",5806081,27,27,0,0,0,0,0,0,0.037037037037037,0,0.108271330115526,0.0118798043326345,0.00626625161137134,0.0174933570538977
2020-12-01,-77,"DK","Denmark","DNK",5806081,29,29,0,0,0,0,0,0,0.0344827586206897,0,0.100892243239672,0.011060507482108,0.00583193004533235,0.0162890849188837
2020-12-02,-77,"DK","Denmark","DNK",5806081,32,32,0,0,0,0,0,0,0.0625,0,0.146368475486742,0.0106132075471698,0.00573633338176854,0.0154900817125711
2020-12-03,-77,"DK","Denmark","DNK",5806081,32,32,0,0,0,0,0,0,0.0625,0,0.146368475486742,0.0106132075471698,0.00573633338176854,0.0154900817125711
2020-12-04,-77,"DK","Denmark","DNK",5806081,37,37,0,0,0,0,0,0,0.0540540540540541,0,0.126914952955204,0.0096889342172361,0.00535349488042693,0.0140243735540453
2020-12-05,-77,"DK","Denmark","DNK",5806081,41,41,0,0,0,0,0,0,0.0487804878048781,0,0.114716033870902,0.0105844454670962,0.0062817396914202,0.0148871512427722
2020-12-06,-77,"DK","Denmark","DNK",5806081,42,42,0,0,0,0,0,0,0.0476190476190476,0,0.112023983013452,0.0103324348607367,0.00613163957784574,0.0145332301436278
2020-12-07,-77,"DK","Denmark","DNK",5806081,42,42,0,0,0,0,0,0,0.0476190476190476,0,0.112023983013452,0.00808625336927224,0.00436579766580527,0.0118067090727392
2020-12-08,-77,"DK","Denmark","DNK",5806081,42,42,0,0,0,0,0,0,0.0238095238095238,0,0.0699164408379719,0.00673854447439353,0.00333994213639453,0.0101371468123925
2020-12-09,-77,"DK","Denmark","DNK",5806081,42,42,0,0,0,0,0,0,0.0238095238095238,0,0.0699164408379719,0.00539083557951483,0.0023489716549903,0.00843269950403935
