ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
HT,HTI,Haiti,1,2020-05-16,2020-04-29,14,15,100,7684183.44181724,0,0,1,5,292975.816592494,3,211512.236508422,12,4089.88383426153,0,0,,,,0.00952380952380953,0.00455883763133621,0.0144887814162828,0.0258503401360544,0.0177382009010062,0.0339624793711027,0.0127957794600968,0.0127753467948049,0.0128162121253887,0.0217687074829932,0.0143089188703883,0.0292284960955981,0.0107551478654441,0.0107363958376386,0.0107738998932495,0.00405123295340249,0.00354600630067583,0.00455645960612915,0,0,0
HT,HTI,Haiti,1,2020-05-17,2020-04-30,19,15,106,7700255.49325817,0,0,1,5,292975.816592494,3,211512.236508422,14,4340.28488533877,0,0,,,,0.00949152542372881,0.00454330330394903,0.0144397475435086,0.0284745762711864,0.0199865287772621,0.0369626237651108,0.0150485490285563,0.0150264054691521,0.0150706925879605,0.0230508474576271,0.0153925627209026,0.0307091321943517,0.0123044537309457,0.0122844027593325,0.012324504702559,0.0038758933102062,0.00338235527404757,0.00436943134636483,0,0,0
HT,HTI,Haiti,1,2020-05-18,2020-05-09,20,10,101,6605990.94234044,0,0,0,3,216426.708167714,1,134963.128083641,17,4131.6173427744,0,0,,,,0.0088255261371351,0.00404922088310118,0.013601831391169,0.0298710115410726,0.0211776763850875,0.0385643466970578,0.0168971787357169,0.0168735489533075,0.0169208085181264,0.023082145281738,0.0154135851698931,0.0307507053935828,0.0133961936660076,0.0133751163525483,0.0134172709794668,0.00376867954276374,0.00328148809529367,0.0042558709902338,0,0,0
HT,HTI,Haiti,1,2020-05-19,2020-05-13,16,7,102,6247036.50128378,0,0,1,4,276030.450366965,2,194566.870282893,56,4131.6173427744,0,0,,,,0.008837525492862,0.00405475523283837,0.0136202957528856,0.0319510537049626,0.0229636757569656,0.0409384316529596,0.0194091260360262,0.0193835793974774,0.019434672674575,0.0237933378653977,0.0160050799696248,0.0315815957611706,0.0151103900123529,0.0150877998961636,0.0151329801285421,0.00429063760182805,0.00377022291213119,0.0048110522915249,0,0,0
HT,HTI,Haiti,1,2020-05-20,2020-05-15,23,6,109,6304245.01101357,0,0,1,3,238902.274177527,2,194566.870282893,67,4423.75190236451,0,0,,,,0.00881953867028494,0.0040464593696701,0.0135926179708998,0.0332428765264586,0.024091059304109,0.0423946937488082,0.0216964651075583,0.0216692040319723,0.0217237261831443,0.0244233378561737,0.0165432227900298,0.0323034529223176,0.0169031240392506,0.0168790031490555,0.0169272449294456,0.0049803106330457,0.0044200154505338,0.00554060581555761,0,0,0
HT,HTI,Haiti,1,2020-05-21,2020-05-16,11,6,103,6231863.92262629,0,0,1,3,252915.611809881,3,252915.611809881,72,4173.35085128727,0,0,,,,0.00887372013651877,0.00407144942445354,0.013675990848584,0.0348122866894198,0.0254258350536827,0.0441987383251569,0.0243273765305759,0.0242981714239889,0.024356581637163,0.025938566552901,0.0177991094464919,0.0340780236593101,0.019407738408337,0.0193815872582523,0.0194338895584218,0.00578267901859945,0.0051768804846649,0.006388477552534,0,0,0
HT,HTI,Haiti,1,2020-05-22,2020-05-17,16,6,105,6423276.04192991,0,0,1,3,168967.454294423,3,168967.454294423,76,4298.55137682589,0,0,,,,0.00884353741496599,0.00405752808463034,0.0136295467453016,0.0346938775510204,0.0253387788330031,0.0440489762690377,0.025297867851838,0.0252678549471402,0.0253278807565358,0.0258503401360544,0.0177382009010062,0.0339624793711027,0.0202966567567593,0.0202697048397915,0.020323608673727,0.00679408016044333,0.00613868009713878,0.00744948022374788,0,0,0
HT,HTI,Haiti,1,2020-05-23,2020-05-18,20,6,106,6791438.78358285,0,0,1,5,259353.288408361,4,201513.237880027,97,4340.28488533877,0,0,,,,0.00884353741496599,0.00405752808463034,0.0136295467453016,0.0360544217687075,0.0265243768240047,0.0455844667134103,0.027171979598006,0.0271406456975955,0.0272033134984166,0.026530612244898,0.0183152974522602,0.0347459270375357,0.021527783940178,0.0214998128305457,0.0215557550498102,0.00817512073021608,0.00745643949516763,0.00889380196526453,0,0,0
HT,HTI,Haiti,1,2020-05-24,2020-05-18,13,7,119,7564151.08524848,0,0,1,5,259353.288408361,4,201513.237880027,112,4882.82049600611,0,0,,,,0.00874243443174176,0.00401089944089192,0.0134739694225916,0.0369872225958305,0.0273946633104635,0.0465797818811976,0.0286987848350702,0.0286665650734389,0.0287310045967016,0.0268997982515131,0.0186765026991257,0.0351230938039005,0.0224788125985286,0.0224502061874009,0.0225074190096563,0.00969286954807536,0.00891520612720578,0.0104705329689449,0,0,0
HT,HTI,Haiti,1,2020-05-25,2020-05-19,11,7,110,7025730.43500082,0,0,1,6,366602.33640741,5,308762.285879076,110,4548.95242790313,0,0,,,,0.00870147255689424,0.00399200943747607,0.0134109356763124,0.0388219544846051,0.0290267521475655,0.0486171568216447,0.0314545163051355,0.0314206920266253,0.0314883405836458,0.0281124497991968,0.0197307877075764,0.0364941118908171,0.02461694282024,0.0245869144551097,0.0246469711853703,0.011213618694,0.0103798093745244,0.0120474280134756,0,0,0
HT,HTI,Haiti,1,2020-05-26,2020-05-20,18,7,112,6954042.3382817,0,0,0,6,341620.482312176,4,249158.543679824,90,4674.15295344175,0,1,,,,0.00801068090787717,0.00349648504187736,0.012524876773877,0.0407209612817089,0.0307123534507214,0.0507295691126965,0.034269836176411,0.0342342985286835,0.0343053738241386,0.0287049399198932,0.0202493074960253,0.0371605723437611,0.0264033793038484,0.0263720591380862,0.0264346994696106,0.0124118607336228,0.0115366540032083,0.0132870674640372,0,0,0
HT,HTI,Haiti,1,2020-05-27,2020-05-21,15,7,104,6536246.71459458,0,0,0,6,341620.482312176,4,249158.543679824,94,4298.55137682589,0,2,,,,0.0073875083948959,0.00303800570262914,0.0117370110871627,0.0423102753525856,0.0320859165468413,0.05253463415833,0.0371058095260701,0.0370684302748085,0.0371431887773317,0.0295500335795836,0.020948689795404,0.0381513773637632,0.0284811182182927,0.0284482236265856,0.0285140128099997,0.013797538061137,0.0128725865938872,0.0147224895283868,0,0,0
HT,HTI,Haiti,1,2020-05-28,2020-05-22,17,7,110,6573893.56332239,0,0,0,5,283271.740785188,3,190809.802152836,91,4548.95242790313,0,2,,,,0.00671140939597315,0.00256569341098335,0.010857125380963,0.0429530201342282,0.0326582077064,0.0532478325620563,0.039310954639755,0.0392721214376726,0.0393497878418374,0.0295302013422819,0.0209345424424156,0.0381258602421482,0.0299290821410439,0.0298950332140838,0.029963131068004,0.0150638890517822,0.014098373186477,0.0160294049170874,0,0,0
HT,HTI,Haiti,1,2020-05-29,2020-05-23,22,7,116,6538431.38910205,0,0,0,5,272071.194843673,2,139794.831584653,97,4715.88646195462,0,3,,,,0.00598802395209581,0.00208765066300729,0.00988839724118432,0.042581503659348,0.0323737541533193,0.0527892531653766,0.0405868360778223,0.0405471928613803,0.0406264792942642,0.0286094477711244,0.02018153026864,0.0370373652736089,0.0305704021061222,0.030535817553546,0.0306049866586985,0.0163152903555441,0.015314857772833,0.0173157229382552,0,0,0
HT,HTI,Haiti,1,2020-05-30,2020-05-25,17,6,100,5258208.20939918,0,0,0,4,229661.720435229,2,155225.407704543,65,4006.41681723578,0,4,,,,0.0053226879574185,0.001644150268956,0.00900122564588099,0.0419161676646707,0.0317849617844405,0.0520473735449008,0.0409657766714845,0.0409254393070219,0.0410061140359471,0.0279441117764471,0.0196119177734843,0.0362763057794099,0.0307631275234626,0.030727986850306,0.0307982681966192,0.0171990035855596,0.01617159938204,0.0182264077890793,0,0,0
HT,HTI,Haiti,1,2020-05-31,2020-05-26,20,6,109,5712298.32405804,0,0,0,3,122412.67243618,1,47976.3597054937,92,4340.28488533877,0,4,,,,0.00464807436918991,0.00121280758922193,0.00808334114915789,0.0405046480743692,0.0305480844279898,0.0504612117207486,0.0399838660782712,0.0399435604115681,0.0400241717449742,0.0265604249667995,0.018439460429007,0.0346813895045919,0.0296351816575817,0.029600295288644,0.0296700680265194,0.0184669830559506,0.017403067074659,0.0195308990372422,0,0,0
HT,HTI,Haiti,1,2020-06-01,2020-05-27,16,6,107,5612822.39750081,0,0,1,3,116814.216598788,2,76999.7919721202,80,4215.08435980015,0,3,,,,0.00529100529100529,0.00163430542462513,0.00894770515738545,0.0403439153439153,0.0304260312630996,0.0502617994247311,0.0393166129331232,0.0392764105540461,0.0393568153122002,0.0271164021164021,0.0189295175115961,0.0353032867212081,0.0293173757664839,0.0292824798394553,0.0293522716935125,0.0194647095883556,0.0183737264399475,0.0205556927367636,0,0,0
HT,HTI,Haiti,1,2020-06-02,2020-05-28,12,6,104,5595474.16723893,0,0,1,3,116814.216598788,2,76999.7919721202,67,4131.6173427744,0,2,,,,0.00528401585204756,0.00163213367056166,0.00893589803353346,0.0396301188903567,0.0298032059905782,0.0494570317901352,0.0378175574112546,0.0377779541653692,0.0378571606571399,0.0270805812417437,0.0189043610268266,0.0352568014566608,0.0282125436788317,0.0281781671439969,0.0282469202136665,0.0196432849056799,0.0185474084775667,0.0207391613337932,0,0,0
HT,HTI,Haiti,1,2020-06-03,2020-05-29,19,6,106,5875887.91440711,0,0,1,4,172732.361760399,2,76999.7919721202,78,4173.35085128727,0,2,,,,0.00529450694904037,0.00163539347037967,0.00895362042770108,0.0403706154864328,0.0304463056803541,0.0502949252925116,0.0372541526086464,0.0372147391346248,0.0372935660826681,0.0271343481138319,0.0189421208780897,0.0353265753495741,0.0270232601404439,0.0269895141915132,0.0270570060893745,0.0199027657749349,0.018797572399889,0.0210079591499809,0,0,0
HT,HTI,Haiti,1,2020-06-04,2020-05-29,14,7,120,7082486.69493544,0,0,1,4,172732.361760399,2,76999.7919721202,123,4757.61997046749,0,2,,,,0.00523560209424084,0.00161709151131636,0.00885411267716532,0.0405759162303665,0.0306829645116884,0.0504688679490445,0.0360048003818127,0.0359662128905686,0.0360433878730568,0.0261780104712042,0.0181723987814926,0.0341836221609158,0.0248019883822954,0.0247697763179456,0.0248342004466453,0.020538480652267,0.0194214462780933,0.0216555150264407,0,0,0
HT,HTI,Haiti,1,2020-06-05,2020-05-30,11,7,109,6749455.16193826,0,0,1,3,132917.937133731,2,76999.7919721202,116,4382.01839385164,0,1,,,,0.00522193211488251,0.00161284454261582,0.00883101968714919,0.0404699738903394,0.0306023075700116,0.0503376402106673,0.0354729963355523,0.0354347539053897,0.0355112387657149,0.0254569190600522,0.0175697318300024,0.033344106290102,0.0236886366342371,0.0236571951126704,0.0237200781558039,0.0211558329195177,0.0200232550257834,0.0222884108132521,0,0,0
HT,HTI,Haiti,1,2020-06-06,2020-05-31,11,7,103,6693653.22846685,0,0,1,2,84941.5774282373,1,29023.4322666265,131,4173.35085128727,0,0,,,,0.0052321778940484,0.00161602767372869,0.0088483281143681,0.0385873119686069,0.0289329953843467,0.0482416285528671,0.0335688226957206,0.0335315638607459,0.0336060815306953,0.0235448005232178,0.0159447230892137,0.0311448779572219,0.0217930353611933,0.0217628323678422,0.0218232383545445,0.0217626590987022,0.0206127602518817,0.0229125579455226,0,0,0
HT,HTI,Haiti,1,2020-06-07,2020-05-31,4,8,107,7121841.77279869,0,0,1,2,84941.5774282373,1,29023.4322666265,134,4340.28488533877,0,0,,,,0.00527356624917601,0.00162888683993999,0.00891824565841202,0.036914963744232,0.0274266542711211,0.0464032732173429,0.0317826023392644,0.0317462251245055,0.0318189795540234,0.021753460777851,0.0144126565797761,0.0290942649759259,0.0199700231357619,0.0199410125004325,0.0199990337710913,0.0223141015119252,0.0211449141228013,0.0234832889010491,0,0,0
HT,HTI,Haiti,1,2020-06-08,2020-05-31,12,9,119,8339406.93639552,0,0,1,2,84941.5774282373,1,29023.4322666265,159,4841.08698749324,0,0,,,,0.00524246395806029,0.00161922339389072,0.00886570452222986,0.0340760157273919,0.0249733896236477,0.0431786418311361,0.0282146630838069,0.028180575139732,0.0282487510278819,0.0190039318479685,0.0121533700291442,0.0258544936667929,0.0165944825438222,0.0165681843221944,0.0166207807654501,0.0230037476953293,0.0218198662598551,0.0241876291308035,0,0,0
HT,HTI,Haiti,1,2020-06-09,2020-06-01,9,9,108,7919712.71016099,0,0,2,2,84941.5774282373,1,29023.4322666265,131,4423.75190236451,0,0,,,,0.00657030223390276,0.002511461521367,0.0106291429464385,0.0315374507227332,0.0227574313771217,0.0403174700683448,0.0251153777494994,0.0250833354596031,0.0251474200393956,0.0170827858081472,0.0105728218653352,0.0235927497509591,0.014016593910866,0.0139925207495233,0.0140406670722087,0.0237659561833375,0.0225606383134554,0.0249712740532197,0,0,0
HT,HTI,Haiti,1,2020-06-10,2020-06-02,8,9,100,7989334.70999982,0,0,1,2,96202.9498982208,1,40284.80473661,127,4131.6173427744,0,0,,,,0.0072463768115942,0.00297966409308358,0.0115130895301048,0.0289855072463768,0.0205460306400085,0.0374249838527451,0.022086110828175,0.022056252209383,0.0221159694469669,0.0151515151515152,0.00900647184295921,0.0212965584600711,0.0115533022489276,0.0115315907664527,0.0115750137314024,0.024370182192782,0.0231483527737237,0.0255920116118403,0,0,0
HT,HTI,Haiti,1,2020-06-11,2020-06-02,7,10,107,8736031.13297186,0,0,1,2,96202.9498982208,1,40284.80473661,132,4423.75190236451,0,0,,,,0.00792079207920792,0.00345704832957023,0.0123845358288456,0.0270627062706271,0.0188918078418167,0.0352336046994374,0.0196201419069311,0.0195922857782212,0.0196479980356411,0.0138613861386139,0.00797411432031893,0.0197486579569088,0.00971024901934845,0.00969055343709426,0.00972994460160263,0.0250916685480646,0.0238510732200333,0.026332263876096,0,0,0
HT,HTI,Haiti,1,2020-06-12,2020-06-03,13,10,108,9069477.89061385,0,0,2,2,96202.9498982208,1,40284.80473661,140,4465.48541087738,0,0,,,,0.0092899800928998,0.00444633700132779,0.0141336231844718,0.0252156602521566,0.0173001136748448,0.0331312068294684,0.0173130965495288,0.017287239966227,0.0173389531328306,0.013271400132714,0.00749378385518506,0.0190490164102429,0.00844089467969087,0.0084227591718621,0.00845903018751965,0.0259021676036655,0.0246396274198175,0.0271647077875135,0,0,0
HT,HTI,Haiti,1,2020-06-13,2020-06-04,14,10,103,8916907.74887247,0,0,3,2,107064.243156439,1,40284.80473661,159,4298.55137682589,0,0,,,,0.0112582781456954,0.00593674177627766,0.0165798145151131,0.023841059602649,0.0161465195927721,0.031535599612526,0.015479627346444,0.0154556008721578,0.0155036538207302,0.0125827814569536,0.00696068500178363,0.0182048779121237,0.00700300480870843,0.00698677499178415,0.00701923462563271,0.0273168339549676,0.0260243177839982,0.028609350125937,0,0,0
HT,HTI,Haiti,1,2020-06-14,2020-06-04,10,11,113,9630749.07019423,0,0,3,3,232402.087794707,2,165622.649374878,160,4674.15295344175,0,0,,,,0.0132100396301189,0.00745895743211752,0.0189611218281203,0.023778071334214,0.016103612768453,0.031452529899975,0.0159479814701121,0.015924057830267,0.0159719051099572,0.0132100396301189,0.00745895743211752,0.0189611218281203,0.00785938555742252,0.00784252211330789,0.00787624900153715,0.0282752928273228,0.02696452155139,0.0295860641032555,0,0,0
HT,HTI,Haiti,1,2020-06-15,2020-06-05,7,11,106,9237930.12445102,0,0,4,4,397673.04487599,3,330893.606456161,130,4382.01839385164,0,0,,,,0.0152015862524785,0.00903639219398718,0.0213667803109699,0.0244547257105089,0.0166719638895184,0.0322374875314995,0.0179950543096735,0.0179700939262777,0.0180200146930692,0.0138797091870456,0.00798470988623521,0.019774708487856,0.0099280906790994,0.00990947477767994,0.00994670658051886,0.0290103720053306,0.0276849737088342,0.0303357703018271,0,0,0
HT,HTI,Haiti,1,2020-06-16,2020-06-06,7,11,102,9085484.75392269,0,0,4,4,397673.04487599,3,330893.606456161,146,4173.35085128727,0,0,,,,0.0172071475843812,0.0106502062905156,0.0237640888782468,0.0251489080079418,0.017254045586601,0.0330437704292825,0.0199342190829002,0.0199083846605748,0.0199600535052256,0.014559894109861,0.00852026758481604,0.020599520634906,0.0118778271910471,0.0118578034439252,0.0118978509381689,0.0302723577386495,0.0289197763540708,0.0316249391232282,0,0,0
HT,HTI,Haiti,1,2020-06-17,2020-06-07,10,11,101,9132991.30096227,0,0,4,4,397673.04487599,3,330893.606456161,125,4131.6173427744,0,0,,,,0.0192563081009296,0.0123156623314976,0.0261969538703617,0.0252324037184595,0.0173116691605867,0.0331531382763323,0.0213171517997852,0.0212908335662798,0.0213434700332906,0.0152722443559097,0.00907861622158127,0.0214658724902381,0.0137377782883859,0.0137165690238539,0.0137589875529179,0.0310558710946824,0.0296859874228443,0.0324257547665206,0,0,0
HT,HTI,Haiti,1,2020-06-18,2020-06-08,11,11,108,9873206.27409814,0,0,4,4,397673.04487599,3,330893.606456161,128,4423.75190236451,0,1,,,,0.0214190093708166,0.014077744893989,0.0287602738476442,0.0254350736278447,0.0174515487933265,0.0334185984623629,0.0227134034450645,0.0226865779349292,0.0227402289551999,0.0160642570281124,0.00968916463904451,0.0224393494171804,0.0155568708744774,0.0155345889678282,0.0155791527811265,0.0313067258443843,0.0299277565942169,0.0326856950945517,0,0,0
HT,HTI,Haiti,1,2020-06-19,2020-06-10,15,10,102,9328752.02343415,0,0,3,4,397673.04487599,3,330893.606456161,115,4131.6173427744,0,1,,,,0.0228648285137861,0.0152676224902061,0.0304620345373662,0.0262273032952253,0.0181046442704915,0.0343499623199591,0.0244162296330916,0.024388738567394,0.0244437206987891,0.0168123739071957,0.0102776788059067,0.0233470690084847,0.017322447412621,0.0172992077330652,0.0173456870921768,0.0314188180429516,0.0300346306441203,0.0328030054417828,0,0,0
HT,HTI,Haiti,1,2020-06-20,2020-06-11,9,10,103,9310091.13280067,0,0,3,3,357388.24013938,2,290608.801719551,118,4173.35085128727,0,2,,,,0.0242098184263618,0.0163977399951555,0.0320218968575681,0.0268997982515131,0.0186765026991257,0.0351230938039005,0.0261023795295105,0.0260742816120626,0.0261304774469584,0.0174848688634835,0.0108230407925258,0.0241466969344412,0.0190708418564529,0.0190467382968181,0.0190949454160876,0.0312057535491809,0.0298261158004305,0.0325853912979312,0,0,0
HT,HTI,Haiti,1,2020-06-21,2020-06-12,5,10,101,8888626.8676982,0,0,3,3,357388.24013938,2,290608.801719551,120,4089.88383426153,0,2,,,,0.0256583389601621,0.0176056584819159,0.0337110194384082,0.0276839972991222,0.0193281849613921,0.0360398096368523,0.0279063944187801,0.0278775737800135,0.0279352150575468,0.0182309250506415,0.0114172787001281,0.0250445714011548,0.020887306441626,0.020862282526722,0.0209123303565299,0.0311039490647313,0.0297236559745636,0.032484242154899,0,0,0
HT,HTI,Haiti,1,2020-06-22,2020-06-12,5,11,106,9648980.05079041,0,0,3,3,357388.24013938,2,290608.801719551,125,4298.55137682589,0,2,,,,0.0272479564032698,0.0189197187999297,0.0355761940066099,0.0286103542234332,0.0200824283718136,0.0371382800750529,0.0297672795447212,0.0297376959917951,0.0297968630976473,0.0190735694822888,0.0120764503316826,0.026070688632895,0.0227350235699323,0.0227090760011997,0.022760971138665,0.0308195819628382,0.029439235317514,0.0321999286081624,0,0,0
HT,HTI,Haiti,1,2020-06-23,2020-06-12,3,12,109,10004403.8007713,0,0,3,3,357388.24013938,2,290608.801719551,126,4423.75190236451,0,2,,,,0.0279101429543907,0.0194870531813345,0.036333232727447,0.0292716133424098,0.020651571223103,0.0378916554617166,0.0314000792026903,0.0313699672814381,0.0314301911239426,0.0197413206262764,0.0126276190500956,0.0268550222024572,0.0243973048006681,0.0243706663905252,0.024423943210811,0.0307365550717745,0.0293580099392975,0.0321151002042515,0,0,0
HT,HTI,Haiti,1,2020-06-24,2020-06-13,8,12,104,9807019.2364152,0,0,2,4,441394.184598624,3,374614.746178795,125,4215.08435980015,0,2,,,,0.0285132382892057,0.0200138350740731,0.0370126415043383,0.0305498981670061,0.0217614067815666,0.0393383895524456,0.0336049797943761,0.0335740812355164,0.0336358783532357,0.0210454854039375,0.0137154267828082,0.0283755440250669,0.0266164973652965,0.0265888994355167,0.0266440952950763,0.0306608483370579,0.0292849014199546,0.0320367952541612,0,0,0
HT,HTI,Haiti,1,2020-06-25,2020-06-13,5,13,109,10361849.7859367,0,0,3,4,441394.184598624,3,374614.746178795,130,4382.01839385164,0,2,,,,0.0298305084745763,0.0211487796654588,0.0385122372836937,0.031864406779661,0.0229010002662177,0.0408278132931044,0.0358012260856363,0.0357695664290075,0.0358328857422651,0.0223728813559322,0.0148254415038558,0.0299203212080086,0.028816528427463,0.0287880218266753,0.0288450350282507,0.0306488938542429,0.0292727304537104,0.0320250572547753,0,0,0
HT,HTI,Haiti,1,2020-06-26,2020-06-14,6,13,101,9961823.15299074,0,0,2,3,374614.746178795,3,374614.746178795,97,4048.15032574866,0,2,,,,0.0299727520435967,0.0212502648488656,0.0386952392383279,0.0326975476839237,0.0236000113547426,0.0417950840131048,0.0376517173689879,0.0376193898224311,0.0376840449155448,0.023841961852861,0.0160379822606275,0.0316459414450945,0.0311336572950227,0.0311041614245163,0.0311631531655291,0.0301441113060004,0.0287742206206363,0.0315140019913646,0,0,0
HT,HTI,Haiti,1,2020-06-27,2020-06-14,5,14,106,10662762.2455949,0,0,2,3,374614.746178795,3,374614.746178795,97,4256.81786831302,0,2,,,,0.0292318150917743,0.0206233164865142,0.0378403136970345,0.0333106730115568,0.0241405128663105,0.042480833156803,0.0391473751062731,0.0391146511329653,0.0391800990795808,0.0251529571719918,0.0171508471246442,0.0331550672193394,0.033208551065672,0.033178318313814,0.0332387838175299,0.0291284290618451,0.0277806398650949,0.0304762182585952,0,0,0
HT,HTI,Haiti,1,2020-06-28,2020-06-15,6,14,102,10486605.7158082,0,0,2,2,249276.901540527,2,249276.901540527,107,4131.6173427744,0,2,,,,0.0287671232876712,0.0201931610193664,0.0373410855559761,0.0328767123287671,0.02373017366827,0.0420232509892642,0.0390249090710491,0.0389923373752413,0.0390574807668569,0.0253424657534247,0.017280849532256,0.0334040819745933,0.0336152988299119,0.0335849838792216,0.0336456137806022,0.0285007578347128,0.0271610475007212,0.0298404681687044,0,0,0
HT,HTI,Haiti,1,2020-06-29,2020-06-16,5,14,100,10175579.464434,0,0,1,1,84005.944459244,1,84005.944459244,107,4048.15032574866,0,2,,,,0.0268225584594223,0.0185180868505704,0.0351270300682742,0.030949105914718,0.0220476051255769,0.0398506067038591,0.036463192887927,0.0364317747397715,0.0364946110360826,0.0240715268225585,0.016193332277225,0.0319497213678919,0.0315790906883374,0.0315497783158823,0.0316084030607925,0.0282719265069332,0.0269336730602167,0.0296101799536497,0,0,0
HT,HTI,Haiti,1,2020-06-30,2020-06-16,4,15,104,10854015.0847102,0,0,1,1,84005.944459244,1,84005.944459244,109,4215.08435980015,0,2,,,,0.0247252747252747,0.0167489752563278,0.0327015741942217,0.0288461538461538,0.0202489865394802,0.0374433211528275,0.0337327787607936,0.0337027108639753,0.0337628466576119,0.0226648351648352,0.0150200471265302,0.0303096232031401,0.0293932174633115,0.0293650872132084,0.0294213477134147,0.0276244745078793,0.0263016611135181,0.0289472879022405,0,0,0
HT,HTI,Haiti,1,2020-07-01,2020-06-18,13,14,100,10118659.4389172,0,0,0,1,84005.944459244,1,84005.944459244,113,3644.83016289084,0,2,,,,0.0219931271477663,0.0144572980579117,0.029528956237621,0.0268041237113402,0.0185052810423902,0.0351029663802902,0.0312456084107717,0.0312167355537461,0.0312744812677973,0.0213058419243986,0.0138860890176968,0.0287255948311004,0.0274154792626426,0.0273883804649225,0.0274425780603627,0.0276492209888503,0.0263203357909457,0.0289781061867549,0,0,0
HT,HTI,Haiti,1,2020-07-02,2020-06-18,1,15,101,10347205.3691981,0,0,0,2,312551.874740107,2,312551.874740107,116,3682.40573158044,0,2,,,,0.0193370165745856,0.0122442047808157,0.0264298283683556,0.0255524861878453,0.0174249368013058,0.0336800355743848,0.0305315890500056,0.030503085871916,0.0305600922280951,0.0207182320441989,0.0133816464112325,0.0280548176771653,0.0271915763182904,0.0271646310442693,0.0272185215923116,0.0277963884758778,0.026455546614325,0.0291372303374307,0,0,0
