"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,1,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0.0188679245283019,0,0.0400162181296384
2020-05-06,2,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,3,"CC","Cocos (Keeling) Islands","CCK",555,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0518867924528302,0.0220303078687955,0.0817432770368649
2020-05-06,4,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,5,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,6,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,7,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,1,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0.0188679245283019,0,0.0400162181296384
2020-05-07,2,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,3,"CC","Cocos (Keeling) Islands","CCK",555,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0518867924528302,0.0220303078687955,0.0817432770368649
2020-05-07,4,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,5,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,6,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,7,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,1,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0.5,0,1,0.00943396226415094,0,0.0278367638059564
2020-05-08,3,"CC","Cocos (Keeling) Islands","CCK",555,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0691823899371069,0.0297385121225222,0.108626267751692
2020-05-08,4,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,5,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,6,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,7,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,1,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0.5,0,1,0.00943396226415094,0,0.0278367638059564
2020-05-09,3,"CC","Cocos (Keeling) Islands","CCK",555,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0691823899371069,0.0297385121225222,0.108626267751692
2020-05-09,4,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,5,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,6,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,7,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,1,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0.5,0,1,0.00943396226415094,0,0.0278367638059564
2020-05-10,3,"CC","Cocos (Keeling) Islands","CCK",555,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0691823899371069,0.0297385121225222,0.108626267751692
2020-05-10,4,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,5,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,6,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,7,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,1,"CC","Cocos (Keeling) Islands","CCK",555,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059
2020-05-11,3,"CC","Cocos (Keeling) Islands","CCK",555,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0691823899371069,0.0297385121225222,0.108626267751692
2020-05-11,4,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,5,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,6,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,7,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,1,"CC","Cocos (Keeling) Islands","CCK",555,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059
2020-05-12,3,"CC","Cocos (Keeling) Islands","CCK",555,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0691823899371069,0.0297385121225222,0.108626267751692
2020-05-12,4,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,5,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,6,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,7,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,-99,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,1,"CC","Cocos (Keeling) Islands","CCK",555,0.5,0,1,0.5,0,1,0.5,0,1,0.00943396226415094,0,0.0278367638059564
2020-05-13,3,"CC","Cocos (Keeling) Islands","CCK",555,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0691823899371069,0.0297385121225222,0.108626267751692
2020-05-13,4,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,5,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,6,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,7,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,-99,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,1,"CC","Cocos (Keeling) Islands","CCK",555,0.5,0,1,0.5,0,1,0.5,0,1,0.00943396226415094,0,0.0278367638059564
2020-05-14,3,"CC","Cocos (Keeling) Islands","CCK",555,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0691823899371069,0.0297385121225222,0.108626267751692
2020-05-14,4,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,5,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,6,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,7,"CC","Cocos (Keeling) Islands","CCK",555,0,0,0,0,0,0,0,0,0,0,0,0
