"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"BL","Saint Barthélemy","BLM",10124,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0377358490566038,0.00811662035250729,0.0673550777607003
2020-05-06,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-06,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"BL","Saint Barthélemy","BLM",10124,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0377358490566038,0.00811662035250729,0.0673550777607003
2020-05-07,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-07,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"BL","Saint Barthélemy","BLM",10124,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0377358490566038,0.00811662035250729,0.0673550777607003
2020-05-08,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-08,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-08,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"BL","Saint Barthélemy","BLM",10124,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0330188679245283,0.00896581260225671,0.0570719232467999
2020-05-09,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-09,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-09,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"BL","Saint Barthélemy","BLM",10124,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0330188679245283,0.00896581260225671,0.0570719232467999
2020-05-10,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-10,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-10,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-10,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"BL","Saint Barthélemy","BLM",10124,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0330188679245283,0.00896581260225671,0.0570719232467999
2020-05-11,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-11,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-11,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-11,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"BL","Saint Barthélemy","BLM",10124,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.0330188679245283,0.00896581260225671,0.0570719232467999
2020-05-12,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-12,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-12,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-12,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,-99,"BL","Saint Barthélemy","BLM",10124,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0440251572327044,0.0121374555444713,0.0759128589209375
2020-05-13,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-13,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-13,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-13,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,-99,"BL","Saint Barthélemy","BLM",10124,0.5,0,1,0.5,0,1,0.5,0,1,0.0660377358490566,0.0187600826683549,0.113315389029758
2020-05-14,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-14,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-14,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974
2020-05-14,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,-99,"BL","Saint Barthélemy","BLM",10124,0.5,0,1,0.5,0,1,0.5,0,1,0.0660377358490566,0.0187600826683549,0.113315389029758
2020-05-15,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-15,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0
2020-05-15,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-05-15,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,7,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,-99,"BL","Saint Barthélemy","BLM",10124,0.5,0,1,0.5,0,1,0.5,0,1,0.0660377358490566,0.0187600826683549,0.113315389029758
2020-05-16,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-16,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-16,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00754716981132075,0,0.0179672761780292
2020-05-16,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,7,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,-99,"BL","Saint Barthélemy","BLM",10124,0.5,0,1,0.5,0,1,0.5,0,1,0.0660377358490566,0.0187600826683549,0.113315389029758
2020-05-17,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-17,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-17,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00754716981132075,0,0.0179672761780292
2020-05-17,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,7,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,-99,"BL","Saint Barthélemy","BLM",10124,0.5,0,1,0.5,0,1,0.5,0,1,0.0660377358490566,0.0187600826683549,0.113315389029758
2020-05-18,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-18,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-18,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00754716981132075,0,0.0179672761780292
2020-05-18,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,7,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,-99,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-19,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-19,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,5,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00754716981132075,0,0.0179672761780292
2020-05-19,6,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,7,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,-99,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-20,1,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,2,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-20,3,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,4,"BL","Saint Barthélemy","BLM",10124,0,0,0,0,0,0,0,0,0,0,0,0
