"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"UG","Uganda","UGA",42885900,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-05-06,1,"UG","Uganda","UGA",42885900,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0
2020-05-06,2,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00171526586620926,0,0.00507424070917674
2020-05-06,3,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-06,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-06,5,"UG","Uganda","UGA",42885900,0.333333333333333,0,0.866767964039479,0,0,0,0,0,0
2020-05-06,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-06,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"UG","Uganda","UGA",42885900,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.00188679245283019,0,0.00558134733756389
2020-05-07,1,"UG","Uganda","UGA",42885900,0,0,0,0.2,0,0.550609016230633,0,0,0
2020-05-07,2,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00145137880986938,0,0.00429396392305433
2020-05-07,3,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-07,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-07,5,"UG","Uganda","UGA",42885900,0.333333333333333,0,0.866767964039479,0,0,0,0,0,0
2020-05-07,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-07,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"UG","Uganda","UGA",42885900,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.00343053173241852,0,0.00817675673606153
2020-05-08,1,"UG","Uganda","UGA",42885900,0,0,0,0.111111111111111,0,0.316430196199952,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-05-08,2,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.0050314465408805,0.000113139522741134,0.00994975355901987
2020-05-08,3,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-08,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-08,5,"UG","Uganda","UGA",42885900,0.5,0,1,0,0,0,0,0,0
2020-05-08,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-08,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"UG","Uganda","UGA",42885900,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.00343053173241852,0,0.00817675673606153
2020-05-09,1,"UG","Uganda","UGA",42885900,0,0,0,0.111111111111111,0,0.316430196199952,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-05-09,2,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00443951165371809,9.85382827175833e-05,0.0087804850247186
2020-05-09,3,"UG","Uganda","UGA",42885900,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00314465408805031,0,0.00929836431956434
2020-05-09,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-09,5,"UG","Uganda","UGA",42885900,1,1,1,0,0,0,0,0,0
2020-05-09,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-09,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"UG","Uganda","UGA",42885900,0.0714285714285714,0,0.206333468106206,0.0714285714285714,0,0.206333468106206,0.00290275761973875,0,0.00691985744870987
2020-05-10,1,"UG","Uganda","UGA",42885900,0,0,0,0.125,0,0.354172303767662,0.00943396226415094,0.000232561493248209,0.0186353630350537
2020-05-10,2,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00471698113207547,0.000105339707664498,0.00932862255648645
2020-05-10,3,"UG","Uganda","UGA",42885900,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00314465408805031,0,0.00929836431956434
2020-05-10,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-10,5,"UG","Uganda","UGA",42885900,0.5,0,1,0,0,0,0,0,0
2020-05-10,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-10,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"UG","Uganda","UGA",42885900,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.137466307277628,0.112690243746479,0.162242370808777
2020-05-11,1,"UG","Uganda","UGA",42885900,0,0,0,0.111111111111111,0,0.316430196199952,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-05-11,2,"UG","Uganda","UGA",42885900,0,0,0,0.0434782608695652,0,0.126820982266037,0.00574241181296144,0.00150068335887357,0.00998414026704932
2020-05-11,3,"UG","Uganda","UGA",42885900,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00235849056603774,0,0.00697559278741737
2020-05-11,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-11,5,"UG","Uganda","UGA",42885900,0.5,0,1,0,0,0,0,0,0
2020-05-11,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-11,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"UG","Uganda","UGA",42885900,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.137466307277628,0.112690243746479,0.162242370808777
2020-05-12,1,"UG","Uganda","UGA",42885900,0,0,0,0.111111111111111,0,0.316430196199952,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-05-12,2,"UG","Uganda","UGA",42885900,0,0,0,0.0416666666666667,0,0.121612373465642,0.00471698113207547,0.000951591676579243,0.0084823705875717
2020-05-12,3,"UG","Uganda","UGA",42885900,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00188679245283019,0,0.00558134733756389
2020-05-12,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-12,5,"UG","Uganda","UGA",42885900,0.5,0,1,0,0,0,0,0,0
2020-05-12,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-12,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-13,-99,"UG","Uganda","UGA",42885900,0.0625,0,0.181107935488906,0.0625,0,0.181107935488906,0.128301886792453,0.105055037441202,0.151548736143704
2020-05-13,1,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00943396226415094,0.000232561493248209,0.0186353630350537
2020-05-13,2,"UG","Uganda","UGA",42885900,0,0,0,0.0476190476190476,0,0.138701380737578,0.00539083557951483,0.00108899036255879,0.00969268079647086
2020-05-13,3,"UG","Uganda","UGA",42885900,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.00157232704402516,0,0.00465160774558715
2020-05-13,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-13,5,"UG","Uganda","UGA",42885900,0.5,0,1,0,0,0,0,0,0
2020-05-13,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-13,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-14,-99,"UG","Uganda","UGA",42885900,0.0714285714285714,0,0.206333468106206,0.0714285714285714,0,0.206333468106206,0.148040638606676,0.121522783416724,0.174558493796629
2020-05-14,1,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00943396226415094,0.000232561493248209,0.0186353630350537
2020-05-14,2,"UG","Uganda","UGA",42885900,0,0,0,0.037037037037037,0,0.108271330115526,0.0167714884696017,0.0101181240717668,0.0234248528674365
2020-05-14,3,"UG","Uganda","UGA",42885900,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0.00145137880986938,0,0.00429396392305433
2020-05-14,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974
2020-05-14,5,"UG","Uganda","UGA",42885900,0.5,0,1,0,0,0,0,0,0
2020-05-14,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-14,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-15,-99,"UG","Uganda","UGA",42885900,0.0714285714285714,0,0.206333468106206,0.0714285714285714,0,0.206333468106206,0.148040638606676,0.121522783416724,0.174558493796629
2020-05-15,1,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00754716981132075,0.000179041938736092,0.0149152976839054
2020-05-15,2,"UG","Uganda","UGA",42885900,0,0,0,0.0333333333333333,0,0.0975673689058452,0.0150943396226415,0.00910120678049332,0.0210874724647897
2020-05-15,3,"UG","Uganda","UGA",42885900,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0.00145137880986938,0,0.00429396392305433
2020-05-15,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974
2020-05-15,5,"UG","Uganda","UGA",42885900,0.5,0,1,0,0,0,0,0,0
2020-05-15,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-15,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-16,-99,"UG","Uganda","UGA",42885900,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.137466307277628,0.112690243746479,0.162242370808777
2020-05-16,1,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00686106346483705,0.000160450452154619,0.0135616764775195
2020-05-16,2,"UG","Uganda","UGA",42885900,0,0,0,0.0303030303030303,0,0.0887890640297767,0.0137221269296741,0.00827003026286397,0.0191742235964842
2020-05-16,3,"UG","Uganda","UGA",42885900,0.0714285714285714,0,0.206333468106206,0.0714285714285714,0,0.206333468106206,0.00134770889487871,0,0.0039873892301915
2020-05-16,4,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974
2020-05-16,5,"UG","Uganda","UGA",42885900,0.5,0,1,0,0,0,0,0,0
2020-05-16,6,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-16,7,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0,0,0
2020-05-17,-99,"UG","Uganda","UGA",42885900,0.0588235294117647,0,0.170673197656264,0.0588235294117647,0,0.170673197656264,0.128301886792453,0.105055037441202,0.151548736143704
2020-05-17,1,"UG","Uganda","UGA",42885900,0,0,0,0,0,0,0.00539083557951483,0.000122172712527489,0.0106594984465022
