ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
LV,LVA,Latvia,3,2020-12-09,2020-05-07,101,1,76,0.0198019801980198,0.0271705622473482,0.0195242086617429,0.00023484191686482,0.0198019801980198,0.0271705622473482,0.0195242086617429,0.00023484191686482,0.00232284392653092,0.00203365900082823,4,0,,,0.0199402085519725,0.0273582921595166,0.0191278333682083,0.000230119128064008,0.0199402085519725,0.0273582921595166,0.0191278333682083,0.000230119128064008,0.00318998923162721,0.00237325228051646,,,0.0199402085519725
LV,LVA,Latvia,3,2020-12-10,2020-05-08,101,2,76,0.0198019801980198,0.0271705622473482,0.0193513729384413,0.000232783521393023,0.0198019801980198,0.0271705622473482,0.0193513729384413,0.000232783521393023,0.00325198149714329,0.00240513704416487,4,0,,,0.0199394360819447,0.0273572430568809,0.0190904402281051,0.00022967360821241,0.0199394360819447,0.0273572430568809,0.0190904402281051,0.00022967360821241,0.00324661776563709,0.00239434630114349,,,0.0199394360819447
LV,LVA,Latvia,3,2020-12-12,2020-05-11,100,1,76,0.02,0.0274394957835608,0.0191691845922193,0.00023061334173442,0.02,0.0274394957835608,0.0191691845922193,0.00023061334173442,0.00328450131211472,0.00242914878703734,4,0,,,0.0199384225125982,0.0273558665137986,0.0190156185207193,0.000228782133722951,0.0199384225125982,0.0273558665137986,0.0190156185207193,0.000228782133722951,0.00335924651541539,0.00243617108424488,,,0.0199384225125982
LV,LVA,Latvia,3,2020-12-16,2020-05-12,100,1,76,0.02,0.0274394957835608,0.0191266620057449,0.000230106764980368,0.02,0.0274394957835608,0.0191266620057449,0.000230106764980368,0.00328450131211472,0.00242914878703734,4,0,,,0.0199379700589713,0.0273552520300317,0.0188732596895342,0.000227085935615973,0.0199379700589713,0.0273552520300317,0.0188732596895342,0.000227085935615973,0.00357145578296774,0.0025144784981375,,,0.0199379700589713
LV,LVA,Latvia,3,2020-12-18,2020-05-16,100,1,76,0.02,0.0274394957835608,0.0182593370478405,0.000219769355038642,0.02,0.0274394957835608,0.0182593370478405,0.000219769355038642,0.00422293025843322,0.00275309885683755,5,0,,,0.0199381717868986,0.0273555259996262,0.0188092063015188,0.000226322726455739,0.0199381717868986,0.0273555259996262,0.0188092063015188,0.000226322726455739,0.00366631426251077,0.0025492525602552,,,0.0199381717868986
LV,LVA,Latvia,3,2020-12-24,2020-05-21,100,2,76,0.02,0.0274394957835608,0.018455494950299,0.000222108118658028,0.02,0.0274394957835608,0.018455494950299,0.000222108118658028,0.00422293025843322,0.00275309885683755,6,0,,,0.0199387957321714,0.0273563733886596,0.0186564559646743,0.000224502640526522,0.0199387957321714,0.0273563733886596,0.0186564559646743,0.000224502640526522,0.00389262923580763,0.00263153789201481,,,0.0199387957321714
LV,LVA,Latvia,3,2020-12-25,2020-05-23,100,1,76,0.02,0.0274394957835608,0.0184596761570759,0.000222157965450621,0.02,0.0274394957835608,0.0184596761570759,0.000222157965450621,0.00422293025843322,0.00275309885683755,6,0,,,0.0199388069485444,0.0273563886217769,0.0186369604240783,0.00022427034000344,0.0199388069485444,0.0273563886217769,0.0186369604240783,0.00022427034000344,0.00392177068536105,0.00264205212531709,,,0.0199388069485444
LV,LVA,Latvia,3,2020-12-26,2020-05-23,101,1,77,0.0198019801980198,0.0271705622473482,0.0183802443576638,0.000221210972255731,0.0198019801980198,0.0271705622473482,0.0183802443576638,0.000221210972255731,0.00418111906775566,0.00272589767869672,6,0,,,0.0199387844699312,0.0273563580932495,0.0186190790217663,0.000224057272535103,0.0199387844699312,0.0273563580932495,0.0186190790217663,0.000224057272535103,0.00394863135859785,0.00265172422774409,,,0.0199387844699312
LV,LVA,Latvia,3,2020-12-27,2020-05-31,100,1,77,0.02,0.0274394957835608,0.018425616454022,0.000221751912066402,0.02,0.0274394957835608,0.018425616454022,0.000221751912066402,0.00422293025843322,0.00275309885683755,6,0,,,0.0199387299661995,0.0273562840709489,0.0186027455252494,0.000223862649113173,0.0199387299661995,0.0273562840709489,0.0186027455252494,0.000223862649113173,0.0039733158452512,0.00266059548333898,,,0.0199387299661995
LV,LVA,Latvia,3,2020-12-28,2020-05-31,101,1,78,0.0198019801980198,0.0271705622473482,0.0183768684637185,0.000221170722816831,0.0198019801980198,0.0271705622473482,0.0183768684637185,0.000221170722816831,0.00418111906775566,0.00272589767869672,6,0,,,0.0199386463505156,0.0273561705112881,0.0185878853512831,0.000223685581192825,0.0199386463505156,0.0273561705112881,0.0185878853512831,0.000223685581192825,0.00399593833213408,0.00266871031598563,,,0.0199386463505156
LV,LVA,Latvia,3,2020-12-31,2020-06-01,100,1,78,0.02,0.0274394957835608,0.0186014922117803,0.000223848516193711,0.02,0.0274394957835608,0.0186014922117803,0.000223848516193711,0.00422293025843322,0.00275309885683755,6,0,,,0.019938261925472,0.0273556484181169,0.0185513261285904,0.000223249957064933,0.019938261925472,0.0273556484181169,0.0185513261285904,0.000223249957064933,0.00405265006880167,0.00268898231004996,,,0.019938261925472
LV,LVA,Latvia,3,2021-10-18,2020-12-16,100,2,82,0,0,0,0,0,0,0,0,0.00514191336749651,0.00156986202906744,27,1,13,37,0,0,0,0,0,0,0,0,0.0067531838706585,0.00175930842317879,0.26,0.258049197859363,0
LV,LVA,Latvia,3,2021-10-20,2020-12-18,100,1,82,0,0,0,0,0,0,0,0,0.00514191336749651,0.00156986202906744,28,1,13,37,0,0,0,0,0,0,0,0,0.00703738239957878,0.00179363472412495,0.26,0.257683901803509,0
LV,LVA,Latvia,3,2021-10-22,2020-12-24,100,1,82,0,0,0,0,0,0,0,0,0.00489108832517961,0.00153128701864784,28,1,13,37,0,0,0,0,0,0,0,0,0.00735321632786523,0.00183179410773881,0.26,0.257238778631678,0
LV,LVA,Latvia,3,2021-10-23,2020-12-24,101,1,83,0,0,0,0,0,0,0,0,0.00484117926063696,0.00151569964896038,29,1,13,37,0,0,0,0,0,0,0,0,0.00752223788726882,0.00185221857565232,0.26,0.256982384061063,0
LV,LVA,Latvia,3,2021-10-28,2020-12-26,100,2,82,0,0,0,0,0,0,0,0,0.00489108832517961,0.00153128701864784,28,1,13,39,0,0,0,0,0,0,0,0,0.00845606778586756,0.00196504620927476,0.25,0.255295853000721,0
LV,LVA,Latvia,3,2021-10-31,2020-12-27,100,1,82,0,0,0,0,0,0,0,0,0.0111617143831022,0.00230593270719952,29,1,14,39,0,0,0,0,0,0,0,0,0.00905314128354288,0.00203712545560383,0.264150943396226,0.253923412619471,0
LV,LVA,Latvia,3,2021-11-01,2020-12-28,100,1,82,0,0,0,0,0,0,0,0,0.0119141895100529,0.00238148649745556,29,1,14,40,0,0,0,0,0,0,0,0,0.00925092994129049,0.00206098319028833,0.259259259259259,0.253405093838818,0
LV,LVA,Latvia,3,2021-11-04,2020-12-31,100,1,82,0,0,0,0,0,0,0,0,0.0119141895100529,0.00238148649745556,29,1,14,41,0,0,0,0,0,0,0,0,0.00982147171298281,0.00212971931768327,0.254545454545455,0.25168607566425,0
LV,LVA,Latvia,3,2021-11-10,2021-01-02,100,1,82,0,0,0,0,0,0,0,0,0.0119141895100529,0.00238148649745556,29,1,14,42,0,0,0,0,0,0,0,0,0.0107596955044459,0.00224221752231902,0.25,0.24776505906094,0
LV,LVA,Latvia,3,2021-11-11,2021-01-06,100,1,82,0,0,0,0,0,0,0,0,0.0117887769888944,0.0023690695311046,29,1,14,43,0,0,0,0,0,0,0,0,0.0108817848305065,0.0022567552916975,0.245614035087719,0.247091664048109,0
LV,LVA,Latvia,3,2021-11-12,2021-01-07,100,1,82,0,0,0,0,0,0,0,0,0.0117887769888944,0.0023690695311046,29,1,14,44,0,0,0,0,0,0,0,0,0.0109935981409701,0.00227002992819577,0.241379310344828,0.246423081767852,0
LV,LVA,Latvia,3,2021-11-17,2021-01-09,100,1,82,0,0,0,0,0,0,0,0,0.0117887769888944,0.0023690695311046,29,1,14,45,0,0,0,0,0,0,0,0,0.0114098728688504,0.00231880706883282,0.23728813559322,0.243275608986197,0
LV,LVA,Latvia,3,2021-11-19,2021-01-11,100,1,82,0,0,0,0,0,0,0,0,0.0116684833461506,0.0023450380683748,29,1,14,46,0,0,0,0,0,0,0,0,0.01151959524032,0.00233128262754408,0.233333333333333,0.242164067279936,0
LV,LVA,Latvia,3,2021-11-22,2021-01-15,100,1,82,0,0,0,0,0,0,0,0,0.0119167489492602,0.00236955630867822,29,1,14,47,0,0,0,0,0,0,0,0,0.0116390588271681,0.00234433470171859,0.229508196721311,0.240715234721373,0
LV,LVA,Latvia,3,2021-12-05,2021-01-15,101,1,83,0,0,0,0,0,0,0,0,0.011919256682625,0.0023578035326471,30,1,15,47,0,0,0,0,0,0,0,0,0.0118435112263091,0.00236019000783612,0.241935483870968,0.238273725143905,0
