ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
AI,AIA,Anguilla,2,2020-09-29,2020-05-11,103,2,73,0.058252427184466,0.0452328285398226,0.0332782053455336,0.000223683650593217,0.0388349514563107,0.0373112541172863,0.0297238594089134,0.000211789201852475,0.0215405164852864,0.00716203053518086,6,1,,,0.0558162279669207,,,0.0558162279669207
AI,AIA,Anguilla,2,2020-10-01,2020-05-12,100,1,73,0.06,0.046546565661405,0.0335361967416529,0.000225387691369954,0.04,0.0384072934108425,0.029954295512884,0.000213405765106323,0.0219892772453966,0.00730956269855261,6,1,,,0.0564031542710541,,,0.0564031542710541
AI,AIA,Anguilla,2,2020-10-08,2020-05-15,100,1,73,0.06,0.046546565661405,0.0335474987311895,0.000225462330670571,0.04,0.0384072934108425,0.0299643903706007,0.000213476573913284,0.0219892772453966,0.00730956269855261,6,1,,,0.0586457868535198,,,0.0586457868535198
AI,AIA,Anguilla,2,2020-10-09,2020-05-16,100,1,73,0.06,0.046546565661405,0.0333752997962303,0.000224325017085456,0.04,0.0384072934108425,0.0298105834906939,0.000212397637719487,0.0219892772453966,0.00730956269855261,6,1,,,0.0589956226117545,,,0.0589956226117545
AI,AIA,Anguilla,2,2020-10-11,2020-05-16,101,1,74,0.0594059405940594,0.0461002688546413,0.0332316558759582,0.000223376140263875,0.0396039603960396,0.0380348662281565,0.0296822817494558,0.000211497482984463,0.0217625836655471,0.00723504474359771,6,1,,,0.0597228397828476,,,0.0597228397828476
AI,AIA,Anguilla,2,2020-10-19,2020-05-17,100,1,74,0.06,0.046546565661405,0.0332294907297606,0.000223361836727408,0.04,0.0384072934108425,0.0296803478560709,0.000211483914011591,0.0217625836655471,0.00723504474359771,6,1,,,0.0629911924507093,,,0.0629911924507093
AI,AIA,Anguilla,2,2020-10-25,2020-05-19,100,1,74,0.06,0.046546565661405,0.0332177390189263,0.000223284201200421,0.04,0.0384072934108425,0.0296698513104482,0.0002114102655481,0.0217625836655471,0.00723504474359771,6,1,,,0.0655773448514068,,,0.0655773448514068
AI,AIA,Anguilla,2,2020-10-27,2020-05-21,100,2,73,0.07,0.0500078962992033,0.0427533549888841,0.000253957761087146,0.04,0.0384072934108425,0.0301180636792372,0.000214554398263938,0.0217625836655471,0.00723504474359771,6,1,,,0.0664345070419773,,,0.0664345070419773
AI,AIA,Anguilla,2,2020-10-28,2020-05-21,101,1,74,0.0693069306930693,0.0495312145212828,0.0424854182806774,0.000252401515912299,0.0396039603960396,0.0380348662281565,0.0299293127650254,0.000213230524270174,0.0215405164852864,0.00716203053518086,6,1,,,0.0668673116179141,,,0.0668673116179141
AI,AIA,Anguilla,2,2020-11-03,2020-05-21,102,1,75,0.0686274509803922,0.0490635147054161,0.0422829370151043,0.000251225153974534,0.0392156862745098,0.0376695877073438,0.0297866726458589,0.000212229890383643,0.0213229355106876,0.00709047501881283,6,1,,,0.0696986745946401,,,0.0696986745946401
AI,AIA,Anguilla,2,2020-11-04,2020-05-22,101,2,75,0.0693069306930693,0.0495312145212828,0.0475231857457221,0.000281586684830767,0.0396039603960396,0.0380348662281565,0.0334782225839825,0.000238077938642928,0.0213229355106876,0.00709047501881283,6,1,,,0.0702429822839144,,,0.0702429822839144
AI,AIA,Anguilla,2,2020-11-09,2020-05-23,100,1,75,0.07,0.0500078962992033,0.0464024825143365,0.000275107945759501,0.04,0.0384072934108425,0.0326887310622721,0.000232558450374517,0.0215405164852864,0.00716203053518086,6,1,,,0.0734800426051818,,,0.0734800426051818
AI,AIA,Anguilla,2,2020-11-14,2020-05-27,100,1,75,0.07,0.0500078962992033,0.0457595793285657,0.000271387781043862,0.04,0.0384072934108425,0.0322358309543469,0.000229390051080253,0.0215405164852864,0.00716203053518086,6,1,,,0.0776414306388937,,,0.0776414306388937
AI,AIA,Anguilla,2,2020-11-16,2020-05-30,100,1,75,0.07,0.0500078962992033,0.0455312526397956,0.00027006594107787,0.04,0.0384072934108425,0.0320749837470614,0.000228264429938129,0.0217625836655471,0.00723504474359771,6,1,,,0.0794920691809586,,,0.0794920691809586
AI,AIA,Anguilla,2,2020-11-17,2020-06-01,100,1,75,0.08,0.0531724899927667,0.0482000123730704,0.000277452368448439,0.05,0.042716424707947,0.0347463550376263,0.000237228774766971,0.0217625836655471,0.00723504474359771,6,1,,,0.0804347182354705,,,0.0804347182354705
AI,AIA,Anguilla,2,2020-11-25,2020-06-03,100,2,75,0.09,0.0560905943465434,0.0531280169264426,0.000288952930978585,0.06,0.046546565661405,0.0398205415977417,0.000251912347305829,0.0416049393606048,0.00990167322062853,6,1,,,0.0875890552970704,,,0.0875890552970704
AI,AIA,Anguilla,2,2020-11-27,2020-06-04,100,1,75,0.09,0.0560905943465434,0.0531840286024796,0.000289249012009184,0.06,0.046546565661405,0.0398625235011634,0.00025217241979549,0.04672554728191,0.0104652603008026,6,1,,,0.0891116942036353,,,0.0891116942036353
AI,AIA,Anguilla,2,2020-11-28,2020-06-04,101,1,76,0.0891089108910891,0.0555624258506535,0.0530398318451698,0.000288486742393882,0.0594059405940594,0.0461002688546413,0.0397544450652477,0.000251502864015167,0.046248755983115,0.0103610620616293,6,1,,,0.0898220749942706,,,0.0898220749942706
AI,AIA,Anguilla,2,2020-11-30,2020-06-06,100,2,75,0.09,0.0560905943465434,0.0549764970738742,0.000298714452032115,0.06,0.046546565661405,0.0412060154938466,0.000260488982037327,0.04672554728191,0.0104652603008026,6,1,,,0.0911408311350101,,,0.0911408311350101
AI,AIA,Anguilla,2,2020-12-01,2020-06-06,102,2,76,0.0980392156862745,0.0577087605867965,0.088618430328692,0.000365051949898742,0.0686274509803922,0.0490635147054161,0.0753889926864955,0.000339137664396219,0.0457815968317704,0.0102589164185349,6,1,,,0.0917502552130489,,,0.0917502552130489
AI,AIA,Anguilla,2,2020-12-02,2020-06-07,100,1,76,0.1,0.0587989195362016,0.0881282014444396,0.000363130140408191,0.07,0.0500078962992033,0.0749719478163422,0.000337337638670298,0.046248755983115,0.0103610620616293,6,1,,,0.0923274200586434,,,0.0923274200586434
AI,AIA,Anguilla,2,2020-12-06,2020-06-10,100,1,76,0.1,0.0587989195362016,0.0878693569325245,0.000362114961958052,0.07,0.0500078962992033,0.0747517450104098,0.000336386863429373,0.046248755983115,0.0103610620616293,6,1,,,0.0943307636693155,,,0.0943307636693155
AI,AIA,Anguilla,2,2020-12-13,2020-06-12,100,1,76,0.1,0.0587989195362016,0.0872466650189043,0.000359671517894967,0.07,0.0500078962992033,0.0742220119069488,0.000334098635867989,0.046248755983115,0.0103610620616293,6,1,,,0.0967279083060781,,,0.0967279083060781
AI,AIA,Anguilla,2,2020-12-14,2020-06-13,101,2,76,0.099009900990099,0.0582487656296876,0.0875189439758072,0.000360740161621318,0.0693069306930693,0.0495312145212828,0.0744536435914021,0.000335099360058022,0.046248755983115,0.0103610620616293,6,1,,,0.0969549039932721,,,0.0969549039932721
AI,AIA,Anguilla,2,2020-12-17,2020-06-13,102,1,77,0.0980392156862745,0.0577087605867965,0.0863610266803303,0.000356193183118204,0.0686274509803922,0.0490635147054161,0.0734685864402374,0.000330841752689988,0.0457815968317704,0.0102589164185349,6,1,,,0.0974658322283018,,,0.0974658322283018
AI,AIA,Anguilla,2,2020-12-25,2020-06-14,100,1,77,0.1,0.0587989195362016,0.0864388838859794,0.000356499111782482,0.07,0.0500078962992033,0.0735348207019536,0.000331128180835585,0.04672554728191,0.0104652603008026,7,1,,,0.0977858946329045,,,0.0977858946329045
AI,AIA,Anguilla,2,2020-12-27,2020-06-15,100,1,77,0.1,0.0587989195362016,0.0859528103320436,0.000354588697418495,0.07,0.0500078962992033,0.0731213108319768,0.000329339613523902,0.04672554728191,0.0104652603008026,7,1,,,0.0977068444139214,,,0.0977068444139214
AI,AIA,Anguilla,2,2020-12-30,2020-06-15,101,1,78,0.099009900990099,0.0582487656296876,0.085758127599568,0.000353823229950814,0.0693069306930693,0.0495312145212828,0.0729556913887035,0.000328623016856429,0.046248755983115,0.0103610620616293,7,1,,,0.0975315415787319,,,0.0975315415787319
AI,AIA,Anguilla,2,2020-12-31,2020-06-17,100,1,78,0.09,0.0560905943465434,0.0846201936153516,0.000351175392698417,0.07,0.0500078962992033,0.0727437527281976,0.000327705809524222,0.0416049393606048,0.00990167322062853,7,1,,,0.0974641681432349,,,0.0974641681432349
AI,AIA,Anguilla,3,2020-09-20,2020-04-25,100,1,73,0.05,0.042716424707947,0.0621234663212017,0.000344194404462901,0.04,0.0384072934108425,0.0579464378029911,0.000333161110150897,0.0937778000171324,0.0145305307742234,3,0,,,0.0500540360717244,,,0.0500540360717244
AI,AIA,Anguilla,3,2020-09-24,2020-04-27,100,1,73,0.05,0.042716424707947,0.0650184117118441,0.000359677421694273,0.04,0.0384072934108425,0.0606467342119934,0.000348186279390441,0.0931310565687384,0.0144855049770363,3,0,,,0.0502116709269402,,,0.0502116709269402
AI,AIA,Anguilla,3,2020-09-26,2020-04-28,100,1,73,0.05,0.042716424707947,0.0648860247447955,0.000358970477194278,0.04,0.0384072934108425,0.0605232486178004,0.000347500159957474,0.0944245434655265,0.0145753461830005,3,0,,,0.0503435974097495,,,0.0503435974097495
AI,AIA,Anguilla,3,2020-09-28,2020-04-29,100,1,73,0.05,0.042716424707947,0.0648572725439937,0.000358816926912189,0.04,0.0384072934108425,0.0604964296440032,0.000347351133953134,0.0944245434655265,0.0145753461830005,3,0,,,0.050524346478021,,,0.050524346478021
AI,AIA,Anguilla,3,2020-09-29,2020-04-30,100,1,73,0.05,0.042716424707947,0.0654545090757928,0.00036200542912558,0.04,0.0384072934108425,0.0610535094657348,0.000350445763111237,0.0944245434655265,0.0145753461830005,3,0,,,0.050637606021396,,,0.050637606021396
AI,AIA,Anguilla,3,2020-09-30,2020-05-08,100,1,73,0.05,0.042716424707947,0.0657160517721126,0.00036340106649361,0.04,0.0384072934108425,0.0612974666767952,0.000351800360665976,0.0957180303623145,0.0146643535418323,3,0,,,0.050768727057863,,,0.050768727057863
AI,AIA,Anguilla,3,2020-10-01,2020-05-09,100,2,73,0.05,0.042716424707947,0.0658941112025221,0.000364350986901226,0.04,0.0384072934108425,0.0614635538306593,0.000352722365117834,0.0957180303623145,0.0146643535418323,4,0,,,0.0509198453299557,,,0.0509198453299557
AI,AIA,Anguilla,3,2020-10-02,2020-05-09,102,2,74,0.0490196078431373,0.0419004514931721,0.0641650652251392,0.000355118712547071,0.0392156862745098,0.0376695877073438,0.0598507646364939,0.000343761994911062,0.0975658687862974,0.0146383930140717,4,0,,,0.0510932260942862,,,0.0510932260942862
AI,AIA,Anguilla,3,2020-10-03,2020-05-10,100,1,74,0.05,0.042716424707947,0.0643843218735967,0.000356290433804472,0.04,0.0384072934108425,0.0600552790091634,0.000344899134645997,0.0995984910526786,0.0149265210053227,4,0,,,0.0512912422143602,,,0.0512912422143602
AI,AIA,Anguilla,3,2020-10-04,2020-05-11,100,1,74,0.05,0.042716424707947,0.0641053393313971,0.000354799483514333,0.04,0.0384072934108425,0.0597950545644085,0.000343452191072223,0.0995984910526786,0.0149265210053227,4,0,,,0.0515163440152371,,,0.0515163440152371
AI,AIA,Anguilla,3,2020-10-07,2020-05-11,101,1,75,0.0495049504950495,0.042304508043671,0.0640317553618589,0.000354406154926435,0.0396039603960396,0.0380348662281565,0.0597264181993335,0.000343070477604269,0.0985717024851252,0.0147810600639673,4,0,,,0.0523827297277408,,,0.0523827297277408
AI,AIA,Anguilla,3,2020-10-08,2020-05-11,102,1,76,0.0490196078431373,0.0419004514931721,0.0635201731571864,0.000351670693042242,0.0392156862745098,0.0376695877073438,0.0592492335192176,0.00034041586027712,0.0975658687862974,0.0146383930140717,4,0,,,0.0527421996515265,,,0.0527421996515265
AI,AIA,Anguilla,3,2020-10-10,2020-05-11,103,1,77,0.0485436893203884,0.0415040324517794,0.0621599453970108,0.000344389818610509,0.0388349514563107,0.0373112541172863,0.0579804641157947,0.000333350722940669,0.0965803549601732,0.0144984405766414,4,0,,,0.0535813420182997,,,0.0535813420182997
AI,AIA,Anguilla,3,2020-10-14,2020-05-12,100,1,77,0.05,0.042716424707947,0.0680309086614393,0.000375735575565823,0.04,0.0384072934108425,0.0634566783033109,0.000363773475777691,0.0995984910526786,0.0149265210053227,4,0,,,0.0557867447282906,,,0.0557867447282906
AI,AIA,Anguilla,3,2020-10-17,2020-05-12,101,1,78,0.0594059405940594,0.0461002688546413,0.0873669055894359,0.000416962849770973,0.0495049504950495,0.042304508043671,0.0828875789196108,0.000407128770401141,0.102412158426104,0.0150341230201042,4,0,,,0.0579220136484899,,,0.0579220136484899
AI,AIA,Anguilla,3,2020-10-18,2020-05-12,102,1,79,0.0588235294117647,0.0456624358497672,0.0798058178880072,0.000382451700324547,0.0490196078431373,0.0419004514931721,0.0757141503846067,0.00037334578869631,0.101367136401348,0.0148893735616656,5,0,,,0.0587246431712423,,,0.0587246431712423
AI,AIA,Anguilla,3,2020-10-20,2020-05-14,101,2,79,0.0693069306930693,0.0495312145212828,0.0951261327181136,0.000412037970664812,0.0495049504950495,0.042304508043671,0.0749763836296727,0.000369855388856266,0.0966514745146358,0.0146519615863776,5,0,,,0.060456810771598,,,0.060456810771598
AI,AIA,Anguilla,3,2020-10-24,2020-05-15,100,1,79,0.07,0.0500078962992033,0.0897943493899924,0.00039008760163655,0.05,0.042716424707947,0.0707739860253876,0.000349917277854948,0.0976582607074965,0.0147963339957486,5,0,,,0.0643857064571843,,,0.0643857064571843
AI,AIA,Anguilla,3,2020-10-27,2020-05-16,100,1,79,0.08,0.0531724899927667,0.100546257522537,0.000411392529569416,0.06,0.046546565661405,0.0814278766393437,0.00037413403274513,0.107359412433407,0.015430233138346,5,0,,,0.0676759204211862,,,0.0676759204211862
AI,AIA,Anguilla,3,2020-11-02,2020-05-20,100,1,79,0.08,0.0531724899927667,0.0995697937630774,0.000407618334140249,0.06,0.046546565661405,0.0806370827052157,0.000370660044120793,0.102185464846255,0.0150973939801616,5,0,,,0.0748138744575768,,,0.0748138744575768
AI,AIA,Anguilla,3,2020-11-09,2020-05-20,101,1,80,0.0891089108910891,0.0555624258506535,0.115409956648359,0.000431125326329167,0.0594059405940594,0.0461002688546413,0.079218533531946,0.000364420296954217,0.107532766347409,0.0153613862299865,5,0,,,0.0825134151178121,,,0.0825134151178121
AI,AIA,Anguilla,3,2020-11-18,2020-05-22,100,1,80,0.09,0.0560905943465434,0.118459666882779,0.000441754350811753,0.06,0.046546565661405,0.0813118847425724,0.000373624675858151,0.108652899330195,0.0155116571796512,5,0,,,0.0872302150519694,,,0.0872302150519694
AI,AIA,Anguilla,3,2020-11-19,2020-05-26,100,1,80,0.09,0.0560905943465434,0.118414324046873,0.000441596616915446,0.06,0.046546565661405,0.0812807609723971,0.000373487989893474,0.108652899330195,0.0155116571796512,5,0,,,0.0873601582128653,,,0.0873601582128653
AI,AIA,Anguilla,3,2020-11-26,2020-05-29,100,1,80,0.09,0.0560905943465434,0.118647576297988,0.000442407934528427,0.06,0.046546565661405,0.0814408676201505,0.000374191075942829,0.108652899330195,0.0155116571796512,5,0,,,0.0869797279296112,,,0.0869797279296112
AI,AIA,Anguilla,3,2020-12-01,2020-05-31,101,2,80,0.0891089108910891,0.0555624258506535,0.119176309154391,0.00044424613664457,0.0594059405940594,0.0461002688546413,0.0818037950722597,0.000375784336013454,0.107532766347409,0.0153613862299865,5,0,,,0.0859619819645805,,,0.0859619819645805
AI,AIA,Anguilla,3,2020-12-03,2020-05-31,102,1,81,0.0882352941176471,0.055044073028925,0.119005555667656,0.000443652625705514,0.0588235294117647,0.0456624358497672,0.0816865881933434,0.000375269868690117,0.106435493221415,0.0152139814398843,6,0,,,0.0854878294943832,,,0.0854878294943832
AI,AIA,Anguilla,3,2020-12-04,2020-05-31,103,1,82,0.087378640776699,0.0545352659623367,0.118724207706155,0.000442674428421175,0.058252427184466,0.0452328285398226,0.0814934681751958,0.000374422035353996,0.10536038722928,0.015069362155806,6,0,,,0.0852445772817644,,,0.0852445772817644
AI,AIA,Anguilla,3,2020-12-06,2020-06-02,100,1,82,0.08,0.0531724899927667,0.110003433646586,0.000415405726437763,0.05,0.042716424707947,0.0749658378013392,0.000349611555101263,0.108652899330195,0.0155116571796512,7,0,,,0.0847513438231949,,,0.0847513438231949
AI,AIA,Anguilla,3,2020-12-12,2020-06-02,101,1,83,0.0792079207920792,0.0526686877686011,0.10941638518116,0.00041332510538201,0.0495049504950495,0.042304508043671,0.0745657722890021,0.000347820994604637,0.107532766347409,0.0153613862299865,7,0,,,0.0833063465114199,,,0.0833063465114199
AI,AIA,Anguilla,3,2020-12-15,2020-06-03,100,1,83,0.08,0.0531724899927667,0.110307987765981,0.000416484535329426,0.05,0.042716424707947,0.0751733872746555,0.000350540153362372,0.108652899330195,0.0155116571796512,7,0,,,0.0826434974604489,,,0.0826434974604489
AI,AIA,Anguilla,3,2020-12-16,2020-06-04,100,1,83,0.08,0.0531724899927667,0.110042370944134,0.000415543674965553,0.05,0.042716424707947,0.0749923730378825,0.000349730288905761,0.108652899330195,0.0155116571796512,7,0,,,0.0824358403803334,,,0.0824358403803334
AI,AIA,Anguilla,3,2020-12-30,2020-06-07,100,2,82,0.08,0.0531724899927667,0.110624887895523,0.00041760664612272,0.05,0.042716424707947,0.075389350385287,0.000351506159855055,0.108652899330195,0.0155116571796512,8,0,,,0.0804671414721198,,,0.0804671414721198
AI,AIA,Anguilla,4,2020-12-25,2020-04-24,100,1,81,0.05,0.042716424707947,0.0213645400758707,0.000171705659403424,0.04,0.0384072934108425,0.0138256206725962,0.000138658512870174,0.0474000359597163,0.0107610058675699,5,3,,,0.05,,,0.05
AI,AIA,Anguilla,4,2020-12-26,2020-04-25,100,1,81,0.05,0.042716424707947,0.0214181892868926,0.000172132116854819,0.04,0.0384072934108425,0.0138603386510005,0.000139004256032088,0.0474000359597163,0.0107610058675699,5,3,,,0.05,,,0.05
AI,AIA,Anguilla,4,2020-12-28,2020-04-26,100,1,81,0.05,0.042716424707947,0.0214447154346409,0.00017234296435967,0.04,0.0384072934108425,0.0138775044994284,0.000139175199652731,0.0474000359597163,0.0107610058675699,5,3,,,0.05,,,0.05
AI,AIA,Anguilla,5,2020-12-08,2020-04-28,100,3,75,0.03,0.0334344809563718,0.0671354045535095,0.000337447788074414,0.02,0.0274394957835608,0.0616549084605718,0.000324329607963136,0.00950316903762637,0.00478627294163362,5,0,,,0.0298841732895398,,,0.0298841732895398
AI,AIA,Anguilla,5,2020-12-10,2020-05-06,100,1,75,0.03,0.0334344809563718,0.0665613297008839,0.000334665199178707,0.02,0.0274394957835608,0.0611276973307135,0.00032164658628675,0.00950316903762637,0.00478627294163362,5,0,,,0.0298765411849226,,,0.0298765411849226
AI,AIA,Anguilla,5,2020-12-11,2020-05-17,101,4,73,0.0297029702970297,0.0331085145091172,0.0651426018451764,0.000327780758060304,0.0198019801980198,0.0271705622473482,0.0598247851541079,0.00031500916766161,0.00823607983260952,0.00445862672530847,5,0,,,0.0298725211043329,,,0.0298725211043329
AI,AIA,Anguilla,5,2020-12-13,2020-05-21,100,1,73,0.03,0.0334344809563718,0.0662786680520203,0.000333294450601821,0.02,0.0274394957835608,0.0608681103333326,0.000320324944582579,0.00832098787212096,0.00450439911898612,5,0,,,0.0298641295096643,,,0.0298641295096643
AI,AIA,Anguilla,5,2020-12-15,2020-05-23,100,1,73,0.03,0.0334344809563718,0.0671637302923763,0.000337585038513336,0.02,0.0274394957835608,0.0616809218710596,0.000324461951395745,0.00832098787212096,0.00450439911898612,5,0,,,0.0298553745049983,,,0.0298553745049983
AI,AIA,Anguilla,5,2020-12-21,2020-05-23,101,1,74,0.0297029702970297,0.0331085145091172,0.0669344623147949,0.000336474009798144,0.0198019801980198,0.0271705622473482,0.0614703698342508,0.000323390655539417,0.00823607983260952,0.00445862672530847,5,0,,,0.0298287065878133,,,0.0298287065878133
AI,AIA,Anguilla,5,2020-12-23,2020-05-23,102,1,75,0.0294117647058824,0.032788840416564,0.0660253991094433,0.000332065867971294,0.0196078431372549,0.0269068483623884,0.0606355166136054,0.00031914040847118,0.0081528871070276,0.00441377520174524,5,0,,,0.0298204101884953,,,0.0298204101884953
AI,AIA,Anguilla,5,2020-12-27,2020-05-25,100,1,75,0.03,0.0334344809563718,0.0672661235669764,0.000338081141443643,0.02,0.0274394957835608,0.0617749564272588,0.000324940320784396,0.00832098787212096,0.00450439911898612,5,0,,,0.0298060723488231,,,0.0298060723488231
