"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,1,1,1,0.169811320754717,0.0687274463244833,0.270895195184951
2020-05-06,1,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,3,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,6,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,1,1,1,0.169811320754717,0.0687274463244833,0.270895195184951
2020-05-07,1,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,3,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,6,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,1,1,1,0.169811320754717,0.0687274463244833,0.270895195184951
2020-05-08,1,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,3,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,6,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,1,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,-99,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2020-05-15,1,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-15,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,-99,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2020-05-16,1,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-16,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,-99,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2020-05-17,1,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-17,2,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,-99,"SJ","Svalbard and Jan Mayen","SJM",2939,1,1,0,0,0,0,0,0,1,1,1,1,1,1
