ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AL,ALB,Albania,1,2020-04-29,2020-04-23,17,7,112,1836692.17338334,0,0,1,1,3,3,1,14936.3289904273,1,14936.3289904273,29,4160.47595100023,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-04-30,2020-04-24,18,7,107,1870607.42751479,0,0,2,1,4,4,1,14936.3289904273,1,14936.3289904273,29,3974.74041747343,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-01,2020-04-24,14,8,121,2182842.62234679,0,0,2,1,5,4,1,14936.3289904273,1,14936.3289904273,36,4494.79991134846,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-02,2020-04-25,9,8,106,2092426.04041802,0,0,1,0,4,3,1,14936.3289904273,1,14936.3289904273,28,3937.59331076807,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-03,2020-04-26,19,8,112,2138708.44631671,0,0,1,0,4,3,1,14936.3289904273,1,14936.3289904273,26,4160.47595100023,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-04,2020-04-29,30,6,107,1511234.84117501,0,0,1,0,4,1,0,0,0,0,38,3974.74041747343,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-05,2020-05-01,31,5,103,1280488.76049657,0,0,0,0,5,0,1,7150.67042640082,0,0,36,3826.15199065199,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-06,2020-05-03,37,4,117,1071872.01294534,0,0,0,0,4,0,1,7150.67042640082,0,0,50,4346.21148452702,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-07,2020-05-04,31,4,129,1099898.26712713,0,0,0,0,5,0,1,7150.67042640082,0,0,56,4791.97676499133,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-08,2020-05-05,31,4,130,1086660.64423329,0,0,0,0,5,0,1,7150.67042640082,0,0,36,4791.97676499133,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-09,2020-05-06,32,4,131,1090665.3971488,0,0,0,0,3,1,0,0,0,0,33,4791.97676499133,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-10,2020-05-07,33,4,127,1108771.35525987,0,0,0,0,3,2,0,0,0,0,16,4606.24123146454,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-11,2020-05-09,35,3,100,844083.76996872,0,0,0,0,1,2,0,0,0,0,13,3640.4164571252,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,ALB,Albania,1,2020-05-12,2020-05-09,26,4,126,1095658.26039964,0,0,0,0,1,3,0,0,0,0,17,4606.24123146454,0,1,,,,0.00491400491400491,0.00151721262485574,0.00831079720315409,0.00184275184275184,0,0.0039260613712485,0.0313267813267813,0.022864890362984,0.0397886722905787,0.015970515970516,0.00988097691686098,0.022060055024171,0.00552825552825553,0.00192652539536433,0.00912998566114673,0.00508524000817665,0.0050543060658269,0.00511617395052641,0.00307125307125307,0.000383367646717496,0.00575913849578865,0.00367697695358495,0.00365065414993263,0.00370329975723727,0.00737055541302598,0.0066867382130484,0.00805437261300357,0.333333333333333,0.0253547057000716,0.641311960966595
AL,ALB,Albania,1,2020-05-13,2020-05-10,32,4,126,1109586.62382111,0,0,0,0,1,2,0,0,0,0,14,4643.3883381699,0,1,,,,0.00426309378806334,0.00111174654379092,0.00741444103233576,0.00121802679658952,0,0.00290506642287607,0.0298416565164434,0.021611761603623,0.0380715514292637,0.0152253349573691,0.00930272167678006,0.0211479482379581,0.0048721071863581,0.00150420568553896,0.00824000868717724,0.00451134769092985,0.00448166698732651,0.00454102839453318,0.00243605359317905,5.16744942482593e-05,0.00482043269210984,0.00305079798438323,0.00302637233460729,0.00307522363415916,0.00706422973863083,0.00639734374015048,0.00773111573711117,0.25,0,0.550056979772207
AL,ALB,Albania,1,2020-05-14,2020-05-11,36,4,129,1086788.56213005,0,0,0,0,1,2,1,10955.5167798406,1,10955.5167798406,12,4791.97676499133,0,1,,,,0.00300480769230769,0.000374986000599764,0.00563462938401562,0.000600961538461539,0,0.00177847053157838,0.0276442307692308,0.0197667693913069,0.0355216921471546,0.0138221153846154,0.00821245826449302,0.0194317725047377,0.00480769230769231,0.00148421079107891,0.00813117382430571,0.00448769129626991,0.00445747733959201,0.0045179052529478,0.00240384615384615,5.09533158746566e-05,0.00475673899181765,0.00296624661318215,0.00294166381271869,0.0029908294136456,0.00669335677870245,0.00604842641375846,0.00733828714364644,0.142857142857143,0,0.402082007388211
AL,ALB,Albania,1,2020-05-15,2020-05-12,30,4,124,1120148.20027966,0,0,0,0,0,2,1,10955.5167798406,1,10955.5167798406,11,4606.24123146454,0,1,,,,0.0017996400719856,0,0.00383425384290084,0,0,0,0.0245950809838032,0.0171598084772208,0.0320303534903857,0.0125974805038992,0.00724359284529067,0.0179513681625078,0.00479904019196161,0.00148152532486458,0.00811655505905864,0.00453213131937433,0.00450087247042709,0.00456339016832156,0.0023995200959808,5.08565257934033e-05,0.0047481836661682,0.00291953077103094,0.00289442175181006,0.00294463979025183,0.00627483021190411,0.00565082306665395,0.00689883735715428,0,0,0
AL,ALB,Albania,1,2020-05-16,2020-05-14,34,3,100,837743.084428127,0,0,0,0,0,2,1,10955.5167798406,1,10955.5167798406,4,3714.71067053592,0,1,,,,0.00120409391932571,0,0.00287184731348199,0,0,0,0.0222757375075256,0.0151785297785516,0.0293729452364996,0.0120409391932571,0.00679572858719999,0.0172861497993142,0.00481637567730283,0.001486906010298,0.00814584534430766,0.00463561049758055,0.00460281731297909,0.00466840368218202,0.00240818783865142,5.10504740619173e-05,0.00476532520324091,0.00290025393745067,0.00287429264014452,0.00292621523475682,0.00590608418400154,0.00529947756243211,0.00651269080557098,0,0,0
AL,ALB,Albania,1,2020-05-17,2020-05-15,42,3,106,865554.078433079,0,0,0,0,1,2,2,28092.5744155273,2,28092.5744155273,10,3863.29909735735,0,1,,,,0.000604229607250755,0,0.00178814003681721,0,0,0,0.0205438066465257,0.0137096951517277,0.0273779181413237,0.0114803625377644,0.00634797379192391,0.0166127512836048,0.0054380664652568,0.0018949350228062,0.0089811979077074,0.00588867778561182,0.00585022551676205,0.00592713005446159,0.00302114803625378,0.000377046867529958,0.00566524920497759,0.00400805497299906,0.00397630156730093,0.0040398083786972,0.00567254503779665,0.00507653618592216,0.00626855388967114,0,0,0
AL,ALB,Albania,1,2020-05-18,2020-05-16,31,3,107,838030.913724169,0,0,0,0,1,2,2,28092.5744155273,2,28092.5744155273,12,3863.29909735735,0,1,,,,0,0,0,0,0,0,0.0187311178247734,0.0121994370188344,0.0252627986307124,0.0120845921450151,0.00682048197084793,0.0173487023191823,0.00664652567975831,0.00273182696707823,0.0105612243924384,0.00809402766517221,0.00804796553941727,0.00814008979092715,0.00422960725075529,0.00110296121840509,0.00735625328310549,0.00612630750635456,0.00608619393074405,0.00616642108196508,0.00525588714509389,0.00468153952996427,0.0058302347602235,0,0,0
AL,ALB,Albania,1,2020-05-19,2020-05-17,31,3,104,1012454.28204826,0,0,0,0,1,1,2,28092.5744155273,2,28092.5744155273,12,3751.85777724128,0,0,,,,0,0,0,0,0,0,0.016304347826087,0.0102047666344934,0.0224039290176805,0.0126811594202899,0.00729193687166231,0.0180703819689174,0.0072463768115942,0.0031613103938834,0.011331443229305,0.00971384259544312,0.00966295127580098,0.00976473391508526,0.00543478260869565,0.00189378489253218,0.00897578032485913,0.00821032855013983,0.00816350569565297,0.00825715140462669,0.00486763537171546,0.00431446272199825,0.00542080802143267,0,0,0
AL,ALB,Albania,1,2020-05-20,2020-05-17,27,4,131,1276480.32870171,0,0,0,0,2,1,2,28092.5744155273,2,28092.5744155273,13,4754.82965828597,0,0,,,,0,0,0,0,0,0,0.0149700598802395,0.0091459931843163,0.0207941265761627,0.0131736526946108,0.00770521424318566,0.0186420911460359,0.00778443113772455,0.003569346353432,0.0119995159220171,0.0110235223251423,0.0109697289084504,0.0110773157418341,0.00658682634730539,0.00270717302314814,0.0104664796714626,0.0100353504566865,0.00998399908244645,0.0100867018309266,0.00423075195118989,0.00371659569171386,0.00474490821066591,0,0,0
AL,ALB,Albania,1,2020-05-21,2020-05-18,28,4,117,1286013.08731352,0,0,0,0,1,0,1,792.150331033195,1,792.150331033195,6,4309.06437782166,0,0,,,,0,0,0,0,0,0,0.0126658624849216,0.00728309910968988,0.0180486258601533,0.0132689987937274,0.00776124787267632,0.0187767497147784,0.00784077201447527,0.00359530052226915,0.0120862435066814,0.0104497882146854,0.0103977318381906,0.0105018445911801,0.00723763570566948,0.00315747902913272,0.0113177923822062,0.00996197549022756,0.00991113614550106,0.0100128148349541,0.00344114945993703,0.00297542402278486,0.0039068748970892,0,0,0
AL,ALB,Albania,1,2020-05-22,2020-05-19,30,4,116,1348301.48689998,0,0,0,0,2,2,1,792.150331033195,1,792.150331033195,39,4234.77016441095,0,0,,,,0,0,0,0,0,0,0.0109489051094891,0.0059186281838317,0.0159791820351464,0.0145985401459854,0.00880080329856705,0.0203962769934038,0.00790754257907543,0.00362606151202331,0.0121890236461275,0.00984037526556024,0.00979028906944909,0.0098904614616714,0.00790754257907543,0.00362606151202331,0.0121890236461275,0.00984037526556024,0.00979028906944909,0.0098904614616714,0.00352286380117956,0.00304948404367634,0.00399624355868277,0,0,0
