ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AF,AFG,Afghanistan,1,2020-05-16,2020-05-14,49,3,118,4173875.79254651,0,0,17,5,146794.077998648,3,110537.814815257,68,7176.62513475437,1,1,,,,0.122229259024699,0.106073209877042,0.138385308172357,0.0398986700443319,0.0302449484182717,0.049552391670392,0.025092365100516,0.025057289482649,0.025127440718383,0.0208993033565548,0.0138436601550589,0.0279549465580507,0.0129165389928069,0.0128912167124682,0.0129418612731456,0.0130317210970103,0.0123177185026886,0.0137457236913321,0.241379310344828,0.0856352637155141,0.397123356974141
AF,AFG,Afghanistan,1,2020-05-17,2020-05-15,37,3,128,4563360.97844368,0,0,18,6,151719.850987722,4,115463.58780433,167,7703.3499152868,1,1,,,,0.126893939393939,0.11050222252748,0.143285656260398,0.0416666666666667,0.0318260304193842,0.0515073029139491,0.0262206703803113,0.0261839404446538,0.0262574003159689,0.0227272727272727,0.0153880164375826,0.0300665290169628,0.0142668758173932,0.0142396166797797,0.0142941349550068,0.013342517024848,0.0126204094088483,0.0140646246408476,0.28,0.103995670706436,0.456004329293564
AF,AFG,Afghanistan,1,2020-05-18,2020-05-16,53,3,139,4988164.94480122,0,0,18,7,176865.379070511,3,38550.7300852684,185,8295.91529338578,0,1,,,,0.128094059405941,0.111800096411315,0.144388022400567,0.0433168316831683,0.0333916190156856,0.0532420443506511,0.0279766870213416,0.0279383790172105,0.0280149950254727,0.0241336633663366,0.0166513790537644,0.0316159476789088,0.0151128775549558,0.0150845362492812,0.0151412188606303,0.0140511132041962,0.0133160613470588,0.0147861650613336,0.318181818181818,0.123552294711794,0.512811341651842
AF,AFG,Afghanistan,1,2020-05-19,2020-05-17,36,3,126,5076020.14675819,0,0,12,6,173897.220512026,4,71838.8347101749,179,7637.50931772025,1,2,,,,0.126065773447016,0.110011173613055,0.142120373280977,0.0444579780755177,0.0344887561561029,0.0544271999949325,0.0293484570201697,0.0293091030307987,0.0293878110095408,0.0261875761266748,0.0184634950899037,0.0339116571634459,0.0162421426788223,0.0162126692800336,0.0162716160776109,0.0148772106386668,0.0141256842920066,0.0156287369853271,0.380952380952381,0.173252705187498,0.588652056717264
AF,AFG,Afghanistan,1,2020-05-20,2020-05-18,53,3,142,5547571.1492001,0,0,15,7,242054.482934653,3,66913.0617211011,102,8493.43708608545,2,3,,,,0.12447885646218,0.108688066487572,0.140269646436787,0.04526503871352,0.0353213938726074,0.0552086835544325,0.0303092750605234,0.030269479202747,0.0303490709182997,0.026801667659321,0.0190765637495229,0.0345267715691191,0.0161484507068163,0.0161191914229214,0.0161777099907112,0.0148136670065778,0.0140703221034459,0.0155570119097096,0.476190476190476,0.262583470840155,0.689797481540797
AF,AFG,Afghanistan,1,2020-05-21,2020-05-19,41,3,130,5244224.76260269,0,0,16,5,197220.092762046,2,72934.5627749022,101,7900.87170798646,2,2,,,,0.12375366568915,0.108122979557796,0.139384351820504,0.0451612903225806,0.0353045326660762,0.0550180479790851,0.0308987637668494,0.030858642768741,0.0309388847649577,0.0263929618768328,0.018784062919035,0.0340018608346307,0.0157491333588495,0.0157202666125075,0.0157780001051915,0.0149060336866872,0.0141652018522024,0.0156468655211721,0.571428571428571,0.359772355847501,0.783084787009642
AF,AFG,Afghanistan,1,2020-05-22,2020-05-20,48,3,142,5643490.36655709,0,0,20,6,249316.448293193,2,103674.707035589,177,8427.59648851889,1,1,,,,0.124497991967871,0.108998796903692,0.139997187032051,0.044750430292599,0.0350440694933927,0.0544567910918052,0.0313856961719923,0.0313454739153089,0.0314259184286758,0.0252438324727481,0.0178796415735573,0.032608023371939,0.0153694892089411,0.0153411105758688,0.0153978678420134,0.0156842944133225,0.0149321012570977,0.0164364875695472,0.65,0.440962696904606,0.859037303095394
AF,AFG,Afghanistan,1,2020-05-23,2020-05-21,45,3,134,5547874.9047816,0,0,20,7,288720.501437777,4,167606.641024193,219,8164.23409825268,1,4,,,,0.125354509359047,0.109898123671786,0.140810895046308,0.0442427680090754,0.0346439694747962,0.0538415665433547,0.0320589873132176,0.0320185266327755,0.0320994479936597,0.024390243902439,0.0171896540546191,0.0315908337502589,0.0155086495092791,0.0154802685690204,0.0155370304495377,0.0169994608152472,0.0162212760531671,0.0177776455773273,0.636363636363636,0.43535112887572,0.837376143851553
AF,AFG,Afghanistan,1,2020-05-24,2020-05-22,30,3,123,5515941.16470426,0,0,16,5,197871.548712339,3,127960.182874197,208,7571.66872015369,1,7,,,,0.124789207419899,0.109432257698145,0.140146157141653,0.0427206295671726,0.0333234334836045,0.0521178256507406,0.0317244794352415,0.0316845728760774,0.0317643859944057,0.0236087689713322,0.0165535788204359,0.0306639591222285,0.0160715205885968,0.0160428881851304,0.0161001529920633,0.0181922513169467,0.0173921767595128,0.0189923258743806,0.535714285714286,0.350988148143675,0.720440423284897
AF,AFG,Afghanistan,1,2020-05-25,2020-05-23,39,3,114,4941616.57333929,0,0,17,6,207306.895519129,4,128257.68328871,189,7242.46573232092,1,8,,,,0.125354509359047,0.109898123671786,0.140810895046308,0.0425411230856495,0.0331203514714375,0.0519618946998615,0.0323525766173783,0.0323121138446672,0.0323930393900894,0.0238230289279637,0.0167045909910469,0.0309414668648805,0.017054669829344,0.0170250604727778,0.0170842791859101,0.0193346973857753,0.0185080755389384,0.0201613192326121,0.441176470588235,0.274278081271718,0.608074859904753
AF,AFG,Afghanistan,1,2020-05-26,2020-05-24,38,3,107,4356973.00753923,0,0,20,7,229282.380743213,3,75261.3932265962,196,6649.90035422194,0,4,,,,0.129438717067583,0.113693170325167,0.145184263809999,0.0441008018327606,0.0344701593057244,0.0537314443597968,0.0347845361434484,0.0347422921013042,0.0348267801855926,0.0240549828178694,0.01686808992801,0.0312418757077288,0.0177456414892365,0.0177152033529404,0.0177760796255326,0.0200083473105884,0.0191646045342651,0.0208520900869116,0.378378378378378,0.222109159694901,0.534647597061856
AF,AFG,Afghanistan,1,2020-05-27,2020-05-25,44,3,121,4176205.610469,0,0,20,8,243600.051224931,3,75261.3932265962,213,7505.82812258714,0,3,,,,0.132951289398281,0.1170211931223,0.148881385674261,0.0464183381088825,0.0365470434802343,0.0562896327375307,0.0379228107749975,0.0378781837234785,0.0379674378265165,0.0246418338108883,0.0173679066180635,0.031915761003713,0.0186892118107184,0.0186575714259938,0.018720852195443,0.0207283092564664,0.0198711683341266,0.0215854501788061,0.333333333333333,0.185385186170318,0.481281480496349
AF,AFG,Afghanistan,1,2020-05-28,2020-05-27,58,2,102,4071832.41817396,0,0,18,9,581534.66015925,7,565384.962872509,165,6320.69736638917,1,4,,,,0.138070479491623,0.121819263919695,0.154321695063551,0.0508376660889659,0.040489518670404,0.0611858135075279,0.046999797646456,0.0469496982966141,0.0470498969962979,0.0283073367995378,0.0204944141450118,0.0361202594540639,0.0270655090824347,0.0270270952622302,0.0271039229026392,0.0211932749761117,0.0203238080790156,0.0220627418732078,0.30952380952381,0.169711686476023,0.449335932571597
AF,AFG,Afghanistan,1,2020-05-29,2020-05-28,76,2,134,5673125.4619814,0,0,33,13,736017.026457234,10,624549.871606764,323,8230.07469581923,1,2,,,,0.147727272727273,0.13115006449592,0.164304480958626,0.0551136363636364,0.0444523138565511,0.0657749588707216,0.054979651495261,0.0549260701128253,0.0550332328776966,0.03125,0.0231212713619482,0.0393787286380518,0.0337195925954192,0.0336771614173814,0.0337620237734571,0.0232202381559922,0.0223192085357049,0.0241212677762795,0.302325581395349,0.165054924751888,0.439596238038809
AF,AFG,Afghanistan,1,2020-05-30,2020-05-29,71,2,147,4888411.85678461,0,0,29,7,219208.02204822,4,85318.1026807077,440,8756.79947635166,0,3,,,,0.152040245947457,0.135401912543244,0.168678579351669,0.0553381777529346,0.0447433590438739,0.0659329964619953,0.0554513406573535,0.0553978177041766,0.0555048636105304,0.0313024035774176,0.0232332891346487,0.0393715180201864,0.0330174681820979,0.03297568003901,0.0330592563251857,0.0262992730761124,0.0253488475850323,0.0272496985671924,0.266666666666667,0.137462382783041,0.395870950550293
AF,AFG,Afghanistan,1,2020-05-31,2020-05-30,66,2,137,3865741.86632723,0,0,31,12,294491.488368115,6,146231.00079147,382,8098.39350068612,3,6,,,,0.158509454949944,0.141628171816349,0.17539073808354,0.0583982202447164,0.0475592833320062,0.0692371571574265,0.0580608154055692,0.0580058496114659,0.0581157811996725,0.032258064516129,0.0240912596130151,0.0404248694192429,0.033791169658226,0.0337487002095734,0.0338336391068785,0.0281713615255925,0.0271904136520796,0.0291523093991054,0.28,0.155546145238331,0.404453854761669
AF,AFG,Afghanistan,1,2020-06-01,2020-05-31,67,2,133,5299573.63393431,0,0,40,16,430593.269148937,9,248464.553249464,496,7835.03111041991,3,3,,,,0.171316964285714,0.15387186290743,0.188762065663998,0.0636160714285714,0.0523157840827405,0.0749163587744023,0.0614345013176874,0.0613781884439683,0.0614908141914065,0.0357142857142857,0.0271221141723131,0.0443064572562583,0.0366457859421912,0.0366017229231664,0.036689848961216,0.0311482090490091,0.0301161370489073,0.0321802810491109,0.326923076923077,0.19942560941471,0.454420544431444
AF,AFG,Afghanistan,1,2020-06-02,2020-06-01,59,2,126,5933572.1560613,0,0,33,7,387920.594855202,5,329797.575210309,495,7439.98752502059,0,1,,,,0.183035714285714,0.165131777193064,0.200939651378364,0.0641741071428571,0.0528277477786256,0.0755204665070887,0.0637163407763849,0.0636594098021427,0.0637732717506271,0.0362723214285714,0.0276157896011341,0.0449288532560088,0.0398496523290612,0.0398040589929788,0.0398952456651435,0.0341136121036905,0.0330342029087846,0.0351930212985964,0.313725490196078,0.186379040897156,0.441071939495001
AF,AFG,Afghanistan,1,2020-06-03,2020-06-02,51,2,110,4117047.22230756,0,0,19,5,318277.640667857,3,255544.478804934,276,6715.74095178849,1,2,,,,0.188636363636364,0.170359055448664,0.206913671824063,0.0642045454545455,0.0527529733850933,0.0756561175239976,0.0661323549695204,0.0660738345400775,0.0661908753989633,0.0369318181818182,0.0281209111484507,0.0457427252151856,0.043395448948354,0.0433474705042513,0.0434434273924567,0.0363094308920417,0.0351878761535236,0.0374309856305598,0.3,0.172979816379776,0.427020183620224
AF,AFG,Afghanistan,1,2020-06-04,2020-06-02,48,3,158,5875424.35439614,0,0,34,12,554842.159885455,7,411520.829753138,468,9481.04604958375,2,4,,,,0.195749440715884,0.177358231515482,0.214140649916285,0.0671140939597315,0.0555160309056762,0.0787121570137869,0.0706509313226909,0.0705908642227973,0.0707109984225844,0.0391498881431767,0.0301599351874168,0.0481398410989367,0.0478470179103162,0.0477969834651449,0.0478970523554874,0.0391647084540726,0.0380101223356875,0.0403192945724578,0.288461538461538,0.165324255350772,0.411598821572305
AF,AFG,Afghanistan,1,2020-06-05,2020-06-03,50,3,149,5413751.11020031,0,0,31,11,353431.331079593,6,210110.000947276,488,8756.79947635166,2,5,,,,0.201114206128134,0.182571223635713,0.219657188620555,0.0696378830083566,0.0578627816617722,0.0814129843549409,0.0723781299312036,0.0723172895042435,0.0724389703581636,0.0412256267409471,0.0320283827760219,0.0504228707058722,0.0495323298251118,0.0494813831158716,0.049583276534352,0.0419054505141563,0.0407146592790017,0.0430962417493109,0.285714285714286,0.16739486423938,0.404033707189192
AF,AFG,Afghanistan,1,2020-06-06,2020-06-04,37,3,135,5612046.4542492,0,0,35,12,417957.684987398,8,285871.786835292,475,7769.19051285335,1,5,,,,0.209354120267261,0.190538147008461,0.22817009352606,0.0723830734966592,0.0603991847874259,0.0843669622058926,0.0741646270727889,0.0741031280123584,0.0742261261332193,0.0434298440979955,0.0340034091756852,0.0528562790203059,0.0511825233359209,0.0511308037104048,0.051234242961437,0.044420402680364,0.0431937800481915,0.0456470253125365,0.280701754385965,0.164050952872447,0.397352555899483
AF,AFG,Afghanistan,1,2020-06-07,2020-06-05,42,3,129,5573284.56830739,0,0,35,8,290672.504938511,6,202748.328666228,525,7571.66872015369,1,5,,,,0.219200887902331,0.20009965026773,0.238302125536932,0.0738068812430633,0.0617351404980095,0.0858786219881171,0.0754332498832472,0.0753712950402925,0.075495204726202,0.0449500554938957,0.0353836484543033,0.054516462533488,0.0522119588721582,0.0521597715129133,0.0522641462314031,0.0473454686649247,0.0460810432330739,0.0486098940967755,0.290909090909091,0.170877281848931,0.410940899969251
AF,AFG,Afghanistan,1,2020-06-08,2020-06-06,42,3,121,5280123.3903022,0,0,35,11,392486.930087831,8,261184.540336031,555,7242.46573232092,1,4,,,,0.228302929795467,0.208960635996476,0.247645223594459,0.0762852404643449,0.0640526620363582,0.0885178188923317,0.0777094394521681,0.0776467860126059,0.0777720928917302,0.046987285793256,0.0372358551919517,0.0567387163945602,0.0538552080441002,0.0538023797236547,0.0539080363645457,0.0507226741865311,0.0494162508831528,0.0520290974899095,0.313725490196078,0.186379040897156,0.441071939495001
AF,AFG,Afghanistan,1,2020-06-09,2020-06-07,33,3,117,4968841.23938861,0,0,37,9,367560.820138235,5,188564.421769614,568,6979.10334205471,2,5,,,,0.236393622869709,0.216868921813931,0.255918323925486,0.0769653655854865,0.064716710415929,0.0892140207550441,0.0789918678399309,0.0789290170240848,0.079054718655777,0.0478284771852666,0.0380215576364436,0.0576353967340897,0.0549909238677921,0.0549378046717638,0.0550440430638204,0.0539912363323154,0.0526477387523451,0.0553347339122858,0.346153846153846,0.216847813595677,0.475459878712015
AF,AFG,Afghanistan,1,2020-06-10,2020-06-08,39,3,114,5458226.3041722,0,0,29,10,637451.519078102,6,460994.204443491,409,6715.74095178849,1,3,,,,0.242273730684327,0.222545945522729,0.262001515845925,0.0783664459161148,0.0659923576729218,0.0907405341593078,0.0830537613354497,0.0829900319174608,0.0831174907534386,0.0496688741721854,0.0396654512706903,0.0596722970736806,0.0593672798803381,0.0593127076153831,0.059421852145293,0.0562028175085793,0.0548286802527138,0.0575769547644448,0.365384615384615,0.234503542633954,0.496265688135277
AF,AFG,Afghanistan,1,2020-06-11,2020-06-09,56,3,128,5976231.7679349,0,0,31,9,605747.725865538,6,472668.624710444,414,7374.14692745403,2,4,,,,0.245919477693145,0.226232426845482,0.265606528540808,0.0772578890097933,0.065051507867808,0.0894642701517785,0.0812419842859661,0.0811797094338024,0.0813042591381297,0.0484221980413493,0.0386087926815117,0.0582356034011869,0.0565841023563806,0.0565314375266941,0.0566367671860671,0.0579445795024086,0.056557354702536,0.0593318043022812,0.384615384615385,0.252384451523553,0.516846317707216
AF,AFG,Afghanistan,1,2020-06-12,2020-06-11,64,2,120,4639358.87614001,0,0,33,5,123215.996169838,4,97734.9097798971,508,6913.26274448815,2,4,,,,0.24780701754386,0.227993703960699,0.26762033112702,0.0734649122807018,0.0614918127838326,0.0854380117775709,0.0739881581816241,0.0739280727983566,0.0740482435648918,0.0455043859649123,0.0359401722544093,0.0550685996754153,0.050160100908367,0.0501099955857944,0.0502102062309395,0.0603719239240292,0.0589491436636849,0.0617947041843735,0.388888888888889,0.258864725348664,0.518913052429114
AF,AFG,Afghanistan,1,2020-06-13,2020-06-12,60,2,124,4176524.92211743,0,0,35,11,462610.647482756,6,283988.659305506,576,7374.14692745403,2,3,,,,0.254303164908384,0.234191488758695,0.274414841058074,0.076624097723487,0.0643394363516623,0.0889087590953116,0.0780894861030675,0.0780275917547141,0.078151380451421,0.0471960022209883,0.037402328609942,0.0569896758320347,0.0534068067638665,0.0533549398601153,0.0534586736676176,0.0624372307788799,0.0609825374843962,0.0638919240733636,0.425925925925926,0.294038857103232,0.55781299474862
AF,AFG,Afghanistan,1,2020-06-14,2020-06-13,45,2,105,3601990.51962587,0,0,26,13,579812.687373937,6,356005.936061688,371,6123.17557368951,2,3,,,,0.25607687959299,0.23573770205182,0.276416057134161,0.0785754663651781,0.0660366210724277,0.0911143116579284,0.0823427105411513,0.0822791835939048,0.0824062374883978,0.0480497456189938,0.0380833792484615,0.0580161119895261,0.0565191870340188,0.0564658204214846,0.056572553646553,0.0635142804952683,0.0620341163107531,0.0649944446797836,0.431372549019608,0.295446352007817,0.567298746031399
AF,AFG,Afghanistan,1,2020-06-15,2020-06-13,42,3,147,5626954.69416468,0,0,32,14,604608.097047447,7,380801.345735198,569,8625.11828121856,2,3,,,,0.249579360628155,0.22949171036526,0.26966701089105,0.0768367919237241,0.0644745774124603,0.0891990064349879,0.084378011712474,0.0843139214921281,0.0844421019328198,0.0465507571508693,0.0367719792331861,0.0563295350685526,0.0580946632944349,0.058040725800715,0.0581486007881549,0.0637314277711253,0.0622544913086919,0.0652083642335586,0.411764705882353,0.276693399093408,0.546836012671298
AF,AFG,Afghanistan,1,2020-06-16,2020-06-14,33,3,120,6032893.47031424,0,0,27,10,446576.894011407,5,274346.663917785,532,6979.10334205471,2,3,,,,0.247045582442319,0.226992678837342,0.267098486047295,0.0787844682048396,0.066258672997302,0.0913102634123773,0.0850728823241811,0.0850085973392102,0.085137167309152,0.0467079347214406,0.036896947761113,0.0565189216817683,0.0572485172551279,0.0571949867358112,0.0573020477744447,0.0643658414289341,0.0628788104354717,0.0658528724223964,0.433962264150943,0.300530621679685,0.567393906622202
AF,AFG,Afghanistan,1,2020-06-17,2020-06-15,40,3,115,5692734.18529607,0,0,24,6,316288.798627667,3,174705.109318462,630,6979.10334205471,1,1,,,,0.249158249158249,0.22907628982671,0.269240208489788,0.0791245791245791,0.0665917133537983,0.09165744489536,0.0832327626996824,0.0831697948045169,0.0832957305948479,0.0465768799102133,0.0367927484992103,0.0563610113212162,0.0549348577616344,0.0548829183107692,0.0549867972124995,0.0675793747325948,0.0660602048512766,0.0690985446139129,0.442307692307692,0.307316326163372,0.577299058452013
AF,AFG,Afghanistan,1,2020-06-18,2020-06-16,37,3,110,5655988.4937122,0,0,24,5,291493.388954157,2,149909.699644952,567,6847.4221469216,1,1,,,,0.250288350634371,0.229899582255144,0.270677119013599,0.077277970011534,0.0647093718365809,0.0898465681864872,0.0799077320483878,0.0798458309904399,0.0799696331063357,0.0449826989619377,0.0352271453738543,0.0547382525500212,0.0515491569433822,0.0514986784742304,0.051599635412534,0.0702882005811253,0.0687213381581806,0.07185506300407,0.448979591836735,0.309712921147755,0.588246262525715
AF,AFG,Afghanistan,1,2020-06-19,2020-06-17,33,3,110,4991368.66403288,0,0,24,6,205933.225005426,3,99789.6052060868,577,6913.26274448815,0,0,,,,0.251917404129794,0.231250896082592,0.272583912176996,0.0761061946902655,0.0634825642719982,0.0887298251085328,0.0783556538634374,0.0782941287034924,0.0784171790233824,0.0442477876106195,0.0344578105051128,0.0540377647161262,0.0503409282093314,0.0502908694167297,0.050390987001933,0.0724651312005602,0.070861531556501,0.0740687308446193,0.454545454545455,0.307419364004685,0.601671545086224
AF,AFG,Afghanistan,1,2020-06-20,2020-06-18,40,3,110,5350149.19076996,0,0,17,5,165913.916264904,3,99789.6052060868,601,6913.26274448815,0,1,,,,0.244910179640719,0.22428524497055,0.265535114310887,0.0730538922155689,0.0605731969952463,0.0855345874358914,0.0751851823434716,0.0751247030363468,0.0752456616505964,0.0419161676646707,0.0323048618569851,0.0515274734723562,0.0479732621916367,0.0479242462345255,0.048022278148748,0.0743538610893395,0.0727241914552592,0.0759835307234197,0.475,0.320245049076726,0.629754950923274
AF,AFG,Afghanistan,1,2020-06-21,2020-06-19,38,3,111,5186305.12814271,0,0,24,7,366158.308309938,4,132243.679438224,751,6913.26274448815,0,2,,,,0.2409200968523,0.220298450684787,0.261541743019814,0.0732445520581114,0.0606809750224429,0.0858081290937799,0.0766249434636998,0.0765637730765568,0.0766861138508427,0.0411622276029056,0.0315822372548259,0.0507422179509853,0.0472582066539786,0.0472094096337155,0.0473070036742418,0.0771342014675646,0.0754713287333611,0.0787970742017682,0.486486486486487,0.325437291636422,0.647535681336551
AF,AFG,Afghanistan,1,2020-06-22,2020-06-20,39,3,117,5246197.01694826,0,0,30,6,459301.531424361,3,99709.9173676339,868,7176.62513475437,1,3,,,,0.238470873786408,0.217896320335778,0.259045427237037,0.0703883495145631,0.0580382443075968,0.0827384547215294,0.0775810124537966,0.0775194791320868,0.0776425457755064,0.0382281553398058,0.0289705814307527,0.047485729248859,0.0450562364866411,0.0450085236896674,0.0451039492836149,0.080352749117142,0.0786579357861534,0.0820475624481305,0.5,0.336669667954996,0.663330332045005
AF,AFG,Afghanistan,1,2020-06-23,2020-06-20,22,4,139,6312367.75232386,0,0,36,8,742785.433130592,4,327427.565730289,1042,8625.11828121855,1,3,,,,0.234730538922156,0.214403138385,0.255057939459311,0.0688622754491018,0.0567175555977552,0.0810069953004484,0.0812456830894355,0.0811834119517441,0.081307954227127,0.037125748502994,0.0280577330560819,0.0461937639499062,0.0461154895657423,0.0460676862229727,0.046163292908512,0.0837540511431494,0.0820411476800327,0.0854669546062661,0.5,0.331934474860553,0.668065525139447
