ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_active
AQ,ATA,Antarctica,1,2020-10-05,2020-05-09,100,1,72,0.09,0.0560905943465434,0.0478572058337422,0.000230698583751066,0.08,0.0531724899927667,0.036927774200427,0.000203810339126276,0.0323207117069875,0.00772926239348729,9,1,0.0858602633181623,0.0547539147243744,0.0471031079771107,0.000229495816014871,0.0759076209464673,0.0517559640536852,0.0361194495555272,0.000202106751628494,0.0310133930875933,0.00754971337437457,0.0858602633181623
AQ,ATA,Antarctica,1,2020-10-07,2020-05-10,100,1,72,0.08,0.0531724899927667,0.0451620855186032,0.000224498359806819,0.07,0.0500078962992033,0.034225548056927,0.000196550617311478,0.0308289865512804,0.0075546039749433,9,1,0.0851830109604337,0.0545662203729776,0.0466516546810716,0.00022781323073602,0.0752266754375768,0.0515498518396418,0.0357286631214815,0.000200492091868639,0.0306305230274972,0.00750423264029118,0.0851830109604337
AQ,ATA,Antarctica,1,2020-10-17,2020-05-10,101,1,73,0.0792079207920792,0.0526686877686011,0.044490880824316,0.000221239555815443,0.0693069306930693,0.0495312145212828,0.033716883581924,0.000193680441594754,0.0305144050558592,0.00747872963765833,10,1,0.0817628634507266,0.0536197027355095,0.0440947274729651,0.000217928987280511,0.0717874274651859,0.0505101049817027,0.0335481594754162,0.000191126335417829,0.0286543367028416,0.00726778458449008,0.0817628634507266
AQ,ATA,Antarctica,1,2020-10-19,2020-05-11,100,1,73,0.08,0.0531724899927667,0.0437097235377691,0.000217443928314217,0.07,0.0500078962992033,0.0331248928458071,0.000190338137896953,0.0248620859284519,0.00680508686483159,10,1,0.0812733792475487,0.053484833034716,0.0436040007934144,0.000215904345992567,0.0712944532773206,0.050361619770464,0.033141617702897,0.000189249405029444,0.0284232963590646,0.00724020135486465,0.0812733792475487
AQ,ATA,Antarctica,1,2020-10-21,2020-05-13,100,1,73,0.08,0.0531724899927667,0.0433542649832584,0.000215715699360976,0.07,0.0500078962992033,0.0328555128182918,0.000188816557392374,0.0248620859284519,0.00680508686483159,10,1,0.080881031783639,0.0533767572023539,0.0431400173582026,0.000213937088795821,0.0708984531759497,0.0502423355971253,0.0327621228296689,0.00018744160270452,0.0282886544049313,0.00722430688753576,0.080881031783639
AQ,ATA,Antarctica,1,2020-10-28,2020-05-17,100,1,73,0.08,0.0531724899927667,0.0433717825796678,0.000215800884966465,0.07,0.0500078962992033,0.0328687883198739,0.000188891553630928,0.0248620859284519,0.00680508686483159,10,1,0.0801257921702448,0.0531612263443919,0.0417171071801075,0.000207555738012329,0.0701244269037824,0.0500016983956145,0.0316293268975192,0.000181676408948285,0.0285316138964314,0.00725489432714501,0.0801257921702448
AQ,ATA,Antarctica,1,2020-10-31,2020-05-19,100,2,73,0.08,0.0531724899927667,0.0410953919439255,0.000204717601894533,0.07,0.0500078962992033,0.0311436528172664,0.00017913703772155,0.0238676024913139,0.00667099525975791,10,1,0.0799797052836948,0.0531089411370124,0.0411664577723985,0.000204963295109889,0.0699571700674762,0.0499392317302942,0.0311999807894672,0.000179361973487037,0.0288874968393283,0.00729779899500565,0.0799797052836948
AQ,ATA,Antarctica,1,2020-11-01,2020-05-28,100,4,70,0.08,0.0531724899927667,0.0399909989044152,0.000199330731489474,0.07,0.0500078962992033,0.0303067017196045,0.000174398207274068,0.0318234699884185,0.00767154632801064,10,1,0.0799422423085983,0.0530928304612995,0.0409862648308171,0.000204104815882386,0.0699088729353853,0.0499188411564809,0.0310597856482172,0.000178596493491367,0.0290259735154776,0.00731432316795688,0.0799422423085983
AQ,ATA,Antarctica,1,2020-11-02,2020-05-30,100,1,70,0.08,0.0531724899927667,0.0404164394946762,0.000201406650436477,0.07,0.0500078962992033,0.0306291167985394,0.000176224222814837,0.0318234699884185,0.00767154632801064,10,1,0.0799081845230604,0.0530766677797759,0.0408067068744491,0.000203245835948477,0.0698611522243296,0.0498975881203077,0.0309199618793889,0.000177830243918721,0.0291711180190762,0.00733154571403764,0.0799081845230604
AQ,ATA,Antarctica,1,2020-11-08,2020-06-01,100,1,70,0.08,0.0531724899927667,0.04027749110382,0.000200728762213884,0.07,0.0500078962992033,0.030523816417167,0.000175627916685961,0.0318234699884185,0.00767154632801064,10,1,0.0797542832687416,0.0529730064354718,0.0397441608330878,0.000198118886861207,0.0695221946329942,0.0497311107942375,0.0300811113974028,0.000173224513408349,0.0300881178164953,0.00743791993071733,0.0797542832687416
AQ,ATA,Antarctica,1,2020-11-10,2020-06-02,100,1,70,0.08,0.0531724899927667,0.0396310737708844,0.00019757375090091,0.07,0.0500078962992033,0.0300339367484324,0.000172852902381459,0.0313262282698494,0.0076133307047418,10,1,0.0797194128280099,0.0529367762378252,0.0394005226567361,0.000196456713562457,0.0693631087872938,0.0496536097612954,0.0298009635327992,0.000171706056711794,0.0303744796265989,0.00747017802133554,0.0797194128280099
AQ,ATA,Antarctica,1,2020-11-16,2020-06-04,100,1,70,0.08,0.0531724899927667,0.0384267619081877,0.000191689943428345,0.07,0.0500078962992033,0.0291212633619194,0.000167679067986008,0.0308289865512804,0.0075546039749433,11,1,0.0797054586698905,0.0528528481205552,0.0384653542208284,0.000191965873332013,0.0686746714894381,0.0493460758655983,0.0289888327234946,0.000167459645448772,0.0310640064413467,0.00754598694298669,0.0797054586698905
AQ,ATA,Antarctica,1,2020-11-18,2020-06-04,101,1,71,0.0792079207920792,0.0526686877686011,0.0372902337939823,0.000186130331484873,0.0693069306930693,0.0495312145212828,0.0282599590810362,0.000162791873927662,0.031990908526304,0.00765169595632784,11,1,0.0797394171074542,0.0528409058490172,0.0381998157234172,0.000190713578568545,0.0683628359712668,0.0492190794864558,0.028734961677758,0.000166207019059912,0.0312298913467627,0.00756415303036255,0.0797394171074542
AQ,ATA,Antarctica,1,2020-11-19,2020-06-04,102,1,72,0.0784313725490196,0.0521743147331624,0.0372104478946509,0.000185739784691657,0.0686274509803922,0.0490635147054161,0.0281994942884901,0.000162448619480019,0.0316677680361393,0.00757567023562297,11,1,0.0797635423073661,0.0528386627675487,0.0380767189257869,0.000190139953272612,0.0681902519727499,0.0491512280565794,0.0286116777635038,0.000165616264251316,0.0313014625804927,0.00757210104158501,0.0797635423073661
AQ,ATA,Antarctica,1,2020-11-23,2020-06-04,103,1,73,0.0776699029126214,0.0516891094876397,0.0368832107487915,0.00018413763154001,0.0679611650485437,0.0486045459568198,0.0279515015190461,0.000161040553310392,0.0313510903557779,0.00750113979683257,11,1,0.0798966100160961,0.0528532230260436,0.0376481337423747,0.00018819787996431,0.067385899612126,0.048851261483505,0.028143090971371,0.000163494059711299,0.031523831011903,0.00759818028662752,0.0798966100160961
AQ,ATA,Antarctica,1,2020-11-27,2020-06-04,104,1,74,0.0769230769230769,0.0512128201718131,0.0366787090377136,0.000183136106563235,0.0673076923076923,0.0481540666146872,0.0277965223355154,0.00016016041807306,0.0310406835205722,0.00742806097369505,11,1,0.0800322586775613,0.0528884228018066,0.0372978608102897,0.000186719098907674,0.0663851196542953,0.0484999569641144,0.0277000980999174,0.000161680546596791,0.0316690133656955,0.00761836508314512,0.0800322586775613
AQ,ATA,Antarctica,1,2020-11-28,2020-06-06,100,1,74,0.08,0.0531724899927667,0.0377003863864804,0.000188137475750565,0.07,0.0500078962992033,0.0285707883331405,0.000164556085521614,0.0323207117069875,0.00772926239348729,11,1,0.0800552102196864,0.052896490737099,0.0372178697732569,0.000186400740047494,0.066102325143516,0.0484028305037948,0.0275909367580726,0.000161260006462123,0.031696843882582,0.00762287956620545,0.0800552102196864
AQ,ATA,Antarctica,1,2020-12-02,2020-06-09,100,1,74,0.09,0.0560905943465434,0.0390408038839118,0.000191239704295244,0.07,0.0500078962992033,0.0285469779136455,0.000164420962218841,0.0323207117069875,0.00772926239348729,11,1,0.0800476016166538,0.0529052742256322,0.0369084070275585,0.000185239222768208,0.0648335633067156,0.0479704943133714,0.0271518096098818,0.000159644463701498,0.0317852424606939,0.0076396528835943,0.0800476016166538
AQ,ATA,Antarctica,1,2020-12-03,2020-06-11,100,1,74,0.08,0.0531724899927667,0.036096778231132,0.000183431223968352,0.06,0.046546565661405,0.0256868895792287,0.000155570540301873,0.0318234699884185,0.00767154632801064,11,1,0.0800112261982942,0.0528979860251521,0.0368307412374708,0.000184962453133241,0.0644811318555896,0.0478503831827597,0.0270403763459891,0.000159247959108816,0.0318032472007379,0.00764362321188544,0.0800112261982942
AQ,ATA,Antarctica,1,2020-12-05,2020-06-12,100,1,74,0.08,0.0531724899927667,0.0360952540455623,0.000183423623609873,0.06,0.046546565661405,0.0256858049509504,0.000155564057928362,0.0321549644674645,0.0077501311423511,11,1,0.0798844586346675,0.0528673178603513,0.0366724317475442,0.000184411326734441,0.0637343313857529,0.0475948416207662,0.0268154060213642,0.000158456877668045,0.0318355760935342,0.00765130323655947,0.0798844586346675
AQ,ATA,Antarctica,1,2020-12-12,2020-06-12,101,1,75,0.0792079207920792,0.0526686877686011,0.0355428020124736,0.000180668004798126,0.0594059405940594,0.0461002688546413,0.0252926736226943,0.000153213990173565,0.0318234699884185,0.00767154632801064,11,1,0.0787518418498056,0.052545681182819,0.0360706027986478,0.000182383576989711,0.0607272427777078,0.0465455796412758,0.0260205452973149,0.000155677283975164,0.0319395856999498,0.00767729206138333,0.0787518418498056
AQ,ATA,Antarctica,1,2020-12-14,2020-06-13,101,2,75,0.0792079207920792,0.0526686877686011,0.0354406330459121,0.00018015821030577,0.0594059405940594,0.0461002688546413,0.0252199689911151,0.000152779269141906,0.0318234699884185,0.00767154632801064,11,1,0.0782250059460798,0.0523899036402765,0.0358897052747413,0.0001817781313532,0.0597895269434736,0.046212219999718,0.0258023654824521,0.000154903806078187,0.0319753610759594,0.00768516918048449,0.0782250059460798
AQ,ATA,Antarctica,1,2020-12-18,2020-06-13,102,1,76,0.0784313725490196,0.0521743147331624,0.0353558602589209,0.000179735175727747,0.0588235294117647,0.0456624358497672,0.0251596436843849,0.000152418542407929,0.0314987407028224,0.00759453853813804,11,1,0.0769664851667647,0.0520151768325409,0.0355356679699733,0.000180588871558493,0.0578980026660867,0.0455340520729499,0.0253997292572786,0.000153454973033525,0.0320670389432761,0.00770283204372247,0.0769664851667647
AQ,ATA,Antarctica,1,2020-12-23,2020-06-14,100,1,76,0.07,0.0500078962992033,0.0343500530935599,0.000176686171777902,0.05,0.042716424707947,0.0242188874072186,0.00014913593184073,0.0321549644674645,0.0077501311423511,11,1,0.0752285396344543,0.0514994381212755,0.035145783525452,0.000179273621085049,0.0556834275687659,0.0447356735873445,0.0249882767851618,0.000151944325613543,0.0322232888821068,0.00772907780589027,0.0752285396344543
AQ,ATA,Antarctica,1,2020-12-30,2020-06-16,100,2,75,0.07,0.0500078962992033,0.0343050306875743,0.000176458703741791,0.05,0.042716424707947,0.0241871438585726,0.000148942882883448,0.0321549644674645,0.0077501311423511,11,1,0.0730703823083893,0.0508691520397228,0.0347528378864905,0.000177947567806293,0.0532350256955108,0.0438556384960397,0.0246018073847887,0.000150499906242151,0.0324881224850601,0.00776977512607908,0.0730703823083893
AQ,ATA,Antarctica,1,2020-12-31,2020-06-19,100,1,75,0.07,0.0500078962992033,0.0342921454534885,0.00017639360128686,0.05,0.042716424707947,0.0241780589808087,0.000148887631859662,0.034164649746681,0.00798035398523318,11,1,0.0728164019454127,0.0507959749720268,0.0347112296318154,0.000177807448697579,0.0529591725278783,0.0437570509516652,0.0245622453412586,0.000150350954381029,0.0325263253831689,0.00777544887276202,0.0728164019454127
AQ,ATA,Antarctica,2,2020-08-01,2020-04-24,100,1,63,0.09,0.0560905943465434,0.0635758587011131,0.000424163015695217,0.05,0.042716424707947,0.0357470102272353,0.000322749619826348,0.105234429166247,0.0132749745591534,7,3,0.0923227881827962,0.0566566325635935,0.0680512050300117,0.000439366124565385,0.0524104914501808,0.0435907931824592,0.0399494989741242,0.00034091324989907,0.101586823671504,0.0130402964265241,0.0923227881827962
AQ,ATA,Antarctica,2,2020-08-02,2020-04-28,100,1,63,0.09,0.0560905943465434,0.0665654368306762,0.000443399284487263,0.05,0.042716424707947,0.0374279702984948,0.000337631853439574,0.105234429166247,0.0132749745591534,7,3,0.0924902275717258,0.0567006536389775,0.0682224227876288,0.000439585639040397,0.0525798032832226,0.0436546124882758,0.0401553849098156,0.000341501079440701,0.10125819468154,0.0130187570461887,0.0924902275717258
AQ,ATA,Antarctica,2,2020-08-03,2020-05-03,100,1,63,0.09,0.0560905943465434,0.0656339097733113,0.00043741238209512,0.05,0.042716424707947,0.0369041974714046,0.000332997542356097,0.105234429166247,0.0132749745591534,7,3,0.0926691764021817,0.0567477586535298,0.0684003504756692,0.000439796004263058,0.052760673212984,0.0437228329255013,0.0403715822669107,0.000342107074128965,0.100885129624191,0.0129942373463093,0.0926691764021817
AQ,ATA,Antarctica,2,2020-08-06,2020-05-03,101,1,64,0.0891089108910891,0.0555624258506535,0.06523201622858,0.000434827476788523,0.0495049504950495,0.042304508043671,0.0366782234468726,0.00033099733618064,0.104182084874585,0.0131499509049837,7,3,0.093280203574543,0.0569088431124404,0.0689681680394788,0.000440320647288725,0.0533779276519798,0.0439558348992968,0.0410800548509148,0.000344000626964908,0.0994347411403817,0.0128984194051679,0.093280203574543
AQ,ATA,Antarctica,2,2020-08-07,2020-05-05,100,1,64,0.09,0.0560905943465434,0.0653503008418982,0.000435588383364539,0.05,0.042716424707947,0.0367447317311239,0.00033158608355838,0.100362464852995,0.0129992885234974,7,3,0.0935102689079481,0.0569695261153337,0.0691658089427207,0.000440439049601798,0.0536102852715705,0.0440435593785641,0.0413347498495838,0.000344641871087179,0.0988169905801487,0.0128574423413603,0.0935102689079481
AQ,ATA,Antarctica,2,2020-08-10,2020-05-08,100,1,64,0.09,0.0560905943465434,0.0631535875894258,0.000421440713337185,0.05,0.042716424707947,0.0355095784401301,0.00032064538513578,0.100362464852995,0.0129992885234974,7,3,0.0942803806877875,0.0571723704919308,0.0697675185418871,0.000440525583543301,0.0543864826701776,0.0443363887212922,0.0421377663626013,0.000346494099153728,0.096467817555919,0.0127010892234927,0.0942803806877875
AQ,ATA,Antarctica,2,2020-08-11,2020-05-09,100,1,64,0.1,0.0587989195362016,0.0780845038743933,0.000462363218651098,0.06,0.046546565661405,0.0507377953014591,0.000378193607679457,0.10084966128432,0.0130272731197091,7,3,0.0945605995223308,0.0572460113283644,0.0699615971556444,0.000440430137774735,0.0546690921148365,0.0444428731743492,0.0424118459635469,0.000347055596215517,0.0954994840253092,0.0126364565145373,0.0945605995223308
AQ,ATA,Antarctica,2,2020-08-12,2020-05-09,101,1,65,0.099009900990099,0.0582487656296876,0.0779661646724305,0.000461692123624426,0.0594059405940594,0.0461002688546413,0.0506609007845267,0.000377635739089162,0.0998411646714773,0.0129042310681946,7,3,0.0948525767083501,0.0573225699120613,0.0701496974926829,0.000440256900522739,0.0549630793289181,0.0445534940245544,0.0426852818783287,0.00034756890355472,0.0944303149753558,0.0125650201174568,0.0948525767083501
AQ,ATA,Antarctica,2,2020-08-21,2020-05-10,100,1,65,0.1,0.0587989195362016,0.0782603622620602,0.000463360332107421,0.06,0.046546565661405,0.0508520646690387,0.00037902254335164,0.10084966128432,0.0130272731197091,7,3,0.0976445449441004,0.0580399969635189,0.0711657581750775,0.000434333480673878,0.0577414973715561,0.0455865069047476,0.0445963973702002,0.000348259947466531,0.0809187895674438,0.0116596309777895,0.0976445449441004
AQ,ATA,Antarctica,2,2020-08-22,2020-05-11,100,1,65,0.1,0.0587989195362016,0.0774605531895921,0.000458823794682961,0.06,0.046546565661405,0.0503323642549282,0.000375251681517011,0.10084966128432,0.0130272731197091,7,3,0.0979400105544477,0.0581134551791863,0.0711924299159606,0.000433235607524165,0.0580247741129905,0.045689565883362,0.0447017609089681,0.000347788696694752,0.0792022256893999,0.0115447070328688,0.0979400105544477
AQ,ATA,Antarctica,2,2020-08-27,2020-05-13,100,2,64,0.1,0.0587989195362016,0.07265467643704,0.000437895600106685,0.06,0.046546565661405,0.0464468755960601,0.000355033023653756,0.0556149640534208,0.00996494895987946,7,3,0.0993881175345685,0.0584647309904379,0.0713096883393933,0.000427508046316986,0.059319690990117,0.0461503517330042,0.0449068279568424,0.000344138331108103,0.0712992540240605,0.0110186264942038,0.0993881175345685
AQ,ATA,Antarctica,2,2020-08-28,2020-05-14,100,2,64,0.1,0.0587989195362016,0.0723412826828062,0.000436080418057045,0.06,0.046546565661405,0.0462465283998533,0.000353538733866744,0.0556149640534208,0.00996494895987946,7,3,0.0996939516376153,0.0585376440099672,0.0713783383647955,0.000426470313647935,0.0595680710617471,0.0462366212160826,0.0449033350425231,0.000343247054396308,0.069963376495396,0.0109307294637113,0.0996939516376153
AQ,ATA,Antarctica,2,2020-08-29,2020-05-14,101,1,65,0.099009900990099,0.0582487656296876,0.0663478428916761,0.000401241296869874,0.0594059405940594,0.0461002688546413,0.0424150262031251,0.000324898869569719,0.0550531967397498,0.00986722636026993,7,3,0.10001698909886,0.0586145306043258,0.0714807704298558,0.000425517232995077,0.0598211206016408,0.0463239201622332,0.0448932196568695,0.000342333411743488,0.0687361847752118,0.0108505411964173,0.10001698909886
AQ,ATA,Antarctica,2,2020-08-31,2020-05-14,102,1,66,0.0980392156862745,0.0577087605867965,0.0659570475599566,0.000398961415798149,0.0588235294117647,0.0456624358497672,0.0421651975197419,0.000323027313002874,0.0554673137063763,0.00985246271595896,7,3,0.100731796766201,0.0587848742236577,0.0718175687753458,0.000423953238519931,0.0603540111177297,0.0465064440703304,0.0448695495749192,0.000340507666997336,0.0666336972949512,0.0107151495461298,0.100731796766201
AQ,ATA,Antarctica,2,2020-09-04,2020-05-17,100,1,66,0.1,0.0587989195362016,0.0661416133954493,0.000400038289401333,0.06,0.046546565661405,0.0422831872599872,0.000323911279504704,0.0565992997003839,0.0100475071915523,8,3,0.102583094741362,0.059230267626024,0.0732023929354269,0.000422579909277484,0.0616368299381989,0.0469435192018311,0.0448994854511354,0.000337141254025408,0.0639224830041538,0.010550949842542,0.102583094741362
AQ,ATA,Antarctica,2,2020-09-06,2020-05-17,101,1,67,0.099009900990099,0.0582487656296876,0.0657861445307306,0.000397964059449889,0.0594059405940594,0.0461002688546413,0.0420559421747769,0.000322208683273303,0.0565992997003839,0.0100475071915523,9,3,0.103776337843858,0.0595202790166221,0.0743091212722099,0.000422876804040007,0.0624318690052651,0.0472147603771707,0.0449887876409665,0.00033570076844983,0.0633036030346472,0.0105216012074883,0.103776337843858
AQ,ATA,Antarctica,2,2020-09-07,2020-05-18,101,2,67,0.099009900990099,0.0582487656296876,0.0675884579325067,0.000408472312173029,0.0594059405940594,0.0461002688546413,0.0432081298998154,0.000330836949323629,0.0565992997003839,0.0100475071915523,9,3,0.104443887121742,0.0596832104983869,0.0749652918359322,0.000423261764585206,0.0628720714308361,0.0473651833954297,0.0450549666421482,0.000335046206289129,0.063164527067128,0.0105191292041796,0.104443887121742
AQ,ATA,Antarctica,2,2020-09-13,2020-05-18,102,1,68,0.0980392156862745,0.0577087605867965,0.066903212172601,0.000404479562278401,0.0588235294117647,0.0456624358497672,0.0427700641602942,0.00032755771820452,0.0560275896024003,0.00994903045557913,9,3,0.109256070393912,0.0608645780033891,0.0799419604308496,0.000427842941047861,0.066014122233779,0.0484415339356987,0.0456753704333028,0.000331710694242485,0.0642242943332126,0.0106389040839151,0.109256070393912
AQ,ATA,Antarctica,2,2020-09-14,2020-05-19,100,1,68,0.1,0.0587989195362016,0.0675419168356674,0.000408201227295795,0.06,0.046546565661405,0.0431783769831278,0.000330614276903807,0.0571827976354394,0.0101479500050977,9,3,0.110141369768441,0.0610823586560735,0.080854138981528,0.000428765764676009,0.0665908644648214,0.0486391699631694,0.0457941516517578,0.000331176262609886,0.0646271977546708,0.0106746564926538,0.110141369768441
AQ,ATA,Antarctica,2,2020-09-19,2020-05-19,101,1,69,0.099009900990099,0.0582487656296876,0.0658761642504087,0.000398489420757693,0.0594059405940594,0.0461002688546413,0.042113490221594,0.000322639891983591,0.0565992997003839,0.0100475071915523,9,3,0.114555366454325,0.0621658110131251,0.0851400260724589,0.000432522226283209,0.0694750661330762,0.0496247570273771,0.04628606848061,0.000327989156728955,0.0670521649601157,0.0108796831032017,0.114555366454325
AQ,ATA,Antarctica,2,2020-09-20,2020-05-21,100,1,69,0.11,0.0613252654740242,0.0753212419638405,0.000425325203902115,0.07,0.0500078962992033,0.051403049273644,0.000355878904926675,0.0571827976354394,0.0101479500050977,9,3,0.115401143457312,0.0623724795877685,0.0858831722297231,0.000432952046779981,0.0700305059714524,0.0498136555992275,0.046347310658596,0.000327183972235871,0.0675684359933285,0.0109222200512719,0.115401143457312
AQ,ATA,Antarctica,2,2020-09-21,2020-05-23,100,2,68,0.12,0.0636912907284269,0.108967510324024,0.000498180789847936,0.07,0.0500078962992033,0.0505869369551301,0.000350379336584731,0.0740890160667868,0.0114470453155333,9,3,0.11622629250674,0.0625736305481808,0.0865732192513921,0.000433233609745804,0.070573613563035,0.0499979254896721,0.0463915111443781,0.000326302825276282,0.0680830959541277,0.0109643904721238,0.11622629250674
AQ,ATA,Antarctica,2,2020-09-22,2020-05-24,100,1,68,0.12,0.0636912907284269,0.108416167365796,0.000495813470055199,0.07,0.0500078962992033,0.0503309822087509,0.00034865350981127,0.0740890160667868,0.0114470453155333,9,3,0.117028216009474,0.0627685897310271,0.0872052724874573,0.000433353217798118,0.0711026796558238,0.0501769501391553,0.0464169535242993,0.000325338182906915,0.0685931513875999,0.0110059802054381,0.117028216009474
AQ,ATA,Antarctica,2,2020-09-23,2020-05-25,100,1,68,0.13,0.0659142619332497,0.112723762457634,0.000503553978535844,0.08,0.0531724899927667,0.0548205435883227,0.000362441295331009,0.076575224659632,0.0116218902910544,9,3,0.117806235957612,0.0629571516454665,0.0877763307322612,0.000433298568293678,0.0716174107449455,0.0503506059071798,0.046422591904771,0.000324282535683482,0.0690948564795104,0.0110467336237053,0.117806235957612
AQ,ATA,Antarctica,2,2020-09-25,2020-05-26,100,2,68,0.13,0.0659142619332497,0.0947791566093228,0.000427652724030009,0.08,0.0531724899927667,0.0460936077086555,0.000306147544401995,0.076575224659632,0.0116218902910544,11,3,0.11928870027683,0.0633144466554839,0.0887236124796252,0.000432615812861852,0.072602840239329,0.0506813236615499,0.046369057432718,0.000321862382807177,0.0700650501391178,0.0111251862393846,0.11928870027683
