"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-06,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-07,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-08,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-09,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,3,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,3,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,1,"KI","Kiribati","KIR",120740,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-14,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,3,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,1,"KI","Kiribati","KIR",120740,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-15,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,3,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,1,"KI","Kiribati","KIR",120740,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-16,2,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,3,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,7,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,1,"KI","Kiribati","KIR",120740,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-17,3,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,7,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,-99,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,1,"KI","Kiribati","KIR",120740,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-18,3,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,7,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,-99,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,1,"KI","Kiribati","KIR",120740,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-19,3,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,5,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,6,"KI","Kiribati","KIR",120740,0,0,0,0,0,0,0,0,0,0,0,0
