"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"VA","Vatican City","VAT",1000,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059
2020-05-06,1,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,2,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,4,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-06,5,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,6,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,7,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"VA","Vatican City","VAT",1000,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918
2020-05-07,1,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,2,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,4,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-07,5,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,7,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"VA","Vatican City","VAT",1000,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.0113207547169811,0,0.024058441138122
2020-05-08,1,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,2,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,4,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-08,5,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,6,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,7,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"VA","Vatican City","VAT",1000,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.00943396226415094,0,0.0200588246881556
2020-05-09,1,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,2,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,3,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-09,4,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0
2020-05-09,5,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,6,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,7,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"VA","Vatican City","VAT",1000,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.00943396226415094,0,0.0200588246881556
2020-05-10,1,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,2,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,3,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-10,4,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0
2020-05-10,5,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,6,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,7,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"VA","Vatican City","VAT",1000,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.00943396226415094,0,0.0200588246881556
2020-05-11,1,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,2,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-05-11,3,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-11,4,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-11,5,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,6,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,7,"VA","Vatican City","VAT",1000,0,0,0,0,0,0,0,0,0,0,0,0
