ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MG,MDG,Madagascar,1,2020-05-24,2020-04-23,5,27,103,14404776.8889217,0,0,1,1,1,1,2,228385.077733965,1,146575.572941247,28,2208.90407470289,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-05-25,2020-04-27,5,26,100,13349399.6239159,0,0,1,1,1,1,2,228385.077733965,1,146575.572941247,30,2144.56706281834,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-05-26,2020-04-28,6,26,102,13397052.4671007,0,0,1,1,1,1,2,228385.077733965,1,146575.572941247,35,2187.4584040747,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-05-27,2020-05-02,5,24,100,12932744.9595746,0,0,1,1,1,1,2,228385.077733965,1,146575.572941247,34,2144.56706281834,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-05-28,2020-05-05,7,22,102,13301144.5728685,0,0,1,1,1,1,2,228385.077733965,1,146575.572941247,34,2187.4584040747,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-05-29,2020-05-05,2,23,104,13618552.1998318,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,42,2230.34974533107,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-05-30,2020-05-07,7,22,101,13126652.0623343,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,38,2166.01273344652,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-05-31,2020-05-08,1,22,100,13016282.4800044,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,38,2144.56706281834,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-06-01,2020-05-10,3,22,101,13276240.0545953,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,38,2166.01273344652,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-06-02,2020-05-10,2,23,103,13684543.5963219,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,38,2208.90407470289,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-06-03,2020-05-10,4,24,107,14517338.1733222,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,38,2294.68675721562,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-06-05,2020-05-12,6,23,100,13789406.3518025,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,38,2144.56706281834,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-06-06,2020-05-13,4,23,100,14112373.4981812,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,38,2144.56706281834,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,1,2020-06-07,2020-05-13,1,24,101,14348626.3266018,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,38,2166.01273344652,1,1,,,,0.0098314606741573,0.00470689950741464,0.0149560218409,0.0098314606741573,0.00470689950741464,0.0149560218409,0.0098314606741573,0.00470689950741464,0.0149560218409,0.0098314606741573,0.00470689950741464,0.0149560218409,0.0259831460674157,0.0177204419797827,0.0342458501550488,0.0256761101218449,0.0256536718345213,0.0256985484091685,0.0098314606741573,0.00470689950741464,0.0149560218409,0.0107507876284333,0.010736157558153,0.0107654176987136,0.0166019208266119,0.0151688517404698,0.018034989912754,0.875,0.712950709945743,1
MG,MDG,Madagascar,1,2020-06-08,2020-05-14,1,24,100,13961613.8367236,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,25,2144.56706281834,1,1,,,,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.0267417311752287,0.0183537033494075,0.03512975900105,0.0267298245216534,0.0267069162184733,0.0267527328248334,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.0107758062839346,0.0107611423527735,0.0107904702150957,0.016538527011114,0.0151066413988743,0.0179704126233537,0.933333333333333,0.8070996599603,1
MG,MDG,Madagascar,1,2020-06-09,2020-05-14,2,25,102,14433195.9336868,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,25,2187.4584040747,1,1,,,,0.00983836964160225,0.00471022512829596,0.0149665141549085,0.00983836964160225,0.00471022512829596,0.0149665141549085,0.00983836964160225,0.00471022512829596,0.0149665141549085,0.00983836964160225,0.00471022512829596,0.0149665141549085,0.0274068868587491,0.0189240504941193,0.0358897232233789,0.0275668967042644,0.0275437083657789,0.0275900850427499,0.00983836964160225,0.00471022512829596,0.0149665141549085,0.0107148255130144,0.0107002441162826,0.0107294069097462,0.0163514403318968,0.0149285421897988,0.0177743384739948,1,1,1
MG,MDG,Madagascar,1,2020-06-10,2020-05-15,2,25,100,14151500.5758395,0,0,1,1,1,1,3,417667.283590783,1,146575.572941247,25,2144.56706281834,1,1,,,,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.0281491907107671,0.0195494806533522,0.0367489007681819,0.0284431864255091,0.0284196892689634,0.0284666835820548,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.0106727816641548,0.0106582571746609,0.0106873061536486,0.016046308945307,0.0146355391895605,0.0174570787010536,1,1,1
