"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,5,"PS","Palestine","PSE",4981422,91,91,0,0,0,0,0,0,0.032967032967033,0,0.0696519858801413,0.00165871863985072,0.000510260058003039,0.00280717722169839
2020-05-06,6,"PS","Palestine","PSE",4981422,11,11,0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.00514579759862779,0,0.0109537076675384
2020-05-06,7,"PS","Palestine","PSE",4981422,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-07,5,"PS","Palestine","PSE",4981422,94,94,0,0,0,0,0,0,0.0212765957446809,0,0.050448529731395,0.00180650341228422,0.000627342727736432,0.00298566409683201
2020-05-07,6,"PS","Palestine","PSE",4981422,11,11,0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.00514579759862779,0,0.0109537076675384
2020-05-07,7,"PS","Palestine","PSE",4981422,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-08,5,"PS","Palestine","PSE",4981422,93,93,0,0,0,0,0,0,0.021505376344086,0,0.0509875406478624,0.00162304727125178,0.000499266647262303,0.00274682789524125
2020-05-08,6,"PS","Palestine","PSE",4981422,11,11,0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.00514579759862779,0,0.0109537076675384
2020-05-08,7,"PS","Palestine","PSE",4981422,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-09,6,"PS","Palestine","PSE",4981422,14,14,0,0,0,0,0,0,0.0714285714285714,0,0.206333468106206,0.00404312668463612,0,0.00860901285006148
2020-05-09,7,"PS","Palestine","PSE",4981422,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-10,6,"PS","Palestine","PSE",4981422,16,16,0,0,0,0,0,0,0.0625,0,0.181107935488906,0.0035377358490566,0,0.00753389976977539
2020-05-10,7,"PS","Palestine","PSE",4981422,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.566037735849057,0.499321914613427,0.632753557084686
2020-05-11,6,"PS","Palestine","PSE",4981422,16,16,0,0,0,0,0,0,0.0625,0,0.181107935488906,0.0035377358490566,0,0.00753389976977539
2020-05-11,7,"PS","Palestine","PSE",4981422,2,2,0,0,0,0,0,0,0,0,0,0.188679245283019,0.114196870257605,0.263161620308433
2020-05-12,6,"PS","Palestine","PSE",4981422,16,16,0,0,0,0,0,0,0.0625,0,0.181107935488906,0.0035377358490566,0,0.00753389976977539
2020-05-12,7,"PS","Palestine","PSE",4981422,2,2,0,0,0,0,0,0,0,0,0,0.188679245283019,0.114196870257605,0.263161620308433
