"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-06,1,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-06,5,"SR","Suriname","SUR",592000,0,0,0,1,1,1,0,0,0
2020-05-07,-99,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-07,1,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-08,-99,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-08,1,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-08,3,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-09,1,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-09,3,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-10,1,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-10,3,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-10,6,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-11,1,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-11,3,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-11,6,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-12,1,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-12,3,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
2020-05-12,6,"SR","Suriname","SUR",592000,0,0,0,0,0,0,0,0,0
