"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"AF","Afghanistan","AFG",38041757,293,282,0.0341296928327645,0.0133403922642872,0.0549189934012418,0.0102389078498294,0,0.0217656422650559,0.0819112627986348,0.0505113514923263,0.113311174104943,0.00899011087803416,0.00768268860078715,0.0102975331552812
2020-05-06,1,"AF","Afghanistan","AFG",38041757,358,357,0.0279329608938547,0.0108637606592782,0.0450021611284313,0.0139664804469274,0.00181033449079262,0.0261226264030621,0.0558659217877095,0.03207578719722,0.079656056378199,0.0127036730185032,0.011324962075362,0.0140823839616444
2020-05-06,2,"AF","Afghanistan","AFG",38041757,599,598,0.013355592654424,0.00416281848404531,0.0225483668248028,0.00500834724540901,0,0.01066151163603,0.0350584307178631,0.0203291539081809,0.0497877075275453,0.0125300296763861,0.0114719793558315,0.0135880799969406
2020-05-06,3,"AF","Afghanistan","AFG",38041757,172,171,0.0116279069767442,0,0.0276491009720649,0,0,0,0.0523255813953488,0.0190465653133431,0.0856045974773545,0.0116959064327485,0.00978348720630384,0.0136083256591932
2020-05-07,-99,"AF","Afghanistan","AFG",38041757,324,310,0.0432098765432099,0.0210699874776312,0.0653497656087885,0.0123456790123457,0.000322050197852107,0.0243693078268392,0.0802469135802469,0.0506650600951862,0.109828767065308,0.0101317582916856,0.00880872986546742,0.0114547867179038
2020-05-07,1,"AF","Afghanistan","AFG",38041757,376,375,0.0292553191489362,0.0122216150574748,0.0462890232403976,0.0159574468085106,0.00329134977296107,0.0286235438440602,0.0585106382978723,0.0347871091907375,0.0822341674050072,0.0125070422535211,0.0111721457518811,0.0138419387551611
2020-05-07,2,"AF","Afghanistan","AFG",38041757,644,643,0.0217391304347826,0.0104761434424206,0.0330021174271446,0.0108695652173913,0.00286130777234657,0.018877822662436,0.0357142857142857,0.0213815527978674,0.0500470186307041,0.0135807066348323,0.0125189978932374,0.0146424153764273
2020-05-07,3,"AF","Afghanistan","AFG",38041757,193,192,0.0207253886010363,0.000626454546352205,0.0408243226557203,0.0103626943005181,0,0.0246497852359054,0.0621761658031088,0.028108526693339,0.0962438049128786,0.0129107981220657,0.0110157377590848,0.0148058584850467
2020-05-08,-99,"AF","Afghanistan","AFG",38041757,338,325,0.0384615384615385,0.0179600025983776,0.0589630743246994,0.0118343195266272,0.000305727526175041,0.0233629115270794,0.0828402366863905,0.0534547489689452,0.112225724403836,0.0110509209100758,0.00970207159193928,0.0123997702282124
2020-05-08,1,"AF","Afghanistan","AFG",38041757,395,394,0.0354430379746835,0.0172091638129609,0.0536769121364061,0.0151898734177215,0.00312833030720851,0.0272514165282345,0.0607594936708861,0.0372011353413107,0.0843178520004614,0.0119396582540931,0.0106668631738375,0.0132124533343486
2020-05-08,2,"AF","Afghanistan","AFG",38041757,674,673,0.0237388724035608,0.0122459312148321,0.0352318135922895,0.0118694362017804,0.00369344615113754,0.0200454262524233,0.0356083086053412,0.0216182174127115,0.049598399797971,0.0139170834815729,0.0128667137017608,0.0149674532613851
2020-05-08,3,"AF","Afghanistan","AFG",38041757,207,207,0.0193236714975845,0.000570678672742197,0.0380766643224269,0.00966183574879227,0,0.0229873660506421,0.0579710144927536,0.0261363335533068,0.0898056954322004,0.0128597672994489,0.0110382230517151,0.0146813115471826
2020-05-09,-99,"AF","Afghanistan","AFG",38041757,354,338,0.0451977401129944,0.0235575266981857,0.066837953527803,0.0169491525423729,0.00350267765387584,0.0303956274308699,0.0847457627118644,0.0557338521166584,0.11375767330707,0.0109175764647054,0.00960283630239967,0.0122323166270111
2020-05-09,1,"AF","Afghanistan","AFG",38041757,416,415,0.0408653846153846,0.0218406326397542,0.059890136591015,0.0192307692307692,0.00603352754613496,0.0324280109154035,0.0649038461538462,0.0412302203963725,0.0885774719113198,0.011742745630409,0.0105127184722154,0.0129727727886025
2020-05-09,2,"AF","Afghanistan","AFG",38041757,694,693,0.0230547550432277,0.0118891124135705,0.0342203976728849,0.0115273775216138,0.00358563255058893,0.0194691224926387,0.037463976945245,0.0233358759582463,0.0515920779322436,0.0140032111863098,0.0129649565744087,0.0150414657982109
2020-05-09,3,"AF","Afghanistan","AFG",38041757,225,225,0.0266666666666667,0.00561570228285594,0.0477176310504774,0.0177777777777778,0.000511431504331413,0.0350441240512241,0.0622222222222222,0.0306591289039966,0.0937853155404478,0.0132707355242567,0.0114962430614341,0.0150452279870792
2020-05-10,-99,"AF","Afghanistan","AFG",38041757,369,349,0.040650406504065,0.0205012995426405,0.0607995134654896,0.013550135501355,0.00175387822964537,0.0253463927730647,0.0813008130081301,0.0534159177038373,0.109185708312423,0.010694539731224,0.00941382485138965,0.0119752546110584
2020-05-10,1,"AF","Afghanistan","AFG",38041757,428,427,0.0467289719626168,0.0267336907283913,0.0667242531968423,0.0233644859813084,0.00905346631971201,0.0376755056429048,0.058411214953271,0.036193214826711,0.0806292150798311,0.0116766170795263,0.0104673756067321,0.0128858585523206
2020-05-10,2,"AF","Afghanistan","AFG",38041757,722,721,0.0235457063711911,0.0124855488112788,0.0346058639311035,0.0124653739612188,0.00437239680899195,0.0205583511134457,0.03601108033241,0.0224206381134547,0.0496015225513653,0.0138110214686175,0.0128000375282948,0.0148220054089402
2020-05-10,3,"AF","Afghanistan","AFG",38041757,225,225,0.0266666666666667,0.00561570228285594,0.0477176310504774,0.0177777777777778,0.000511431504331413,0.0350441240512241,0.0533333333333333,0.0239734220733049,0.0826932445933618,0.01320813771518,0.0114377791702159,0.014978496260144
