"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"CI","Côte d'Ivoire","CIV",25716554,244,239,0.0122950819672131,0,0.0261222264262992,0.00409836065573771,0,0.0121145227105074,0.0245901639344262,0.00515771857448202,0.0440226092943704,0.00939448961869424,0.00771453259860673,0.0110744466387818
2020-05-06,1,"CI","Côte d'Ivoire","CIV",25716554,131,131,0.0305343511450382,0.0010716199357971,0.0599970823542792,0.0152671755725191,0,0.0362638735140469,0.0458015267175573,0.010002453858324,0.0816005995767905,0.0169955350712948,0.0139552124234354,0.0200358577191542
2020-05-06,2,"CI","Côte d'Ivoire","CIV",25716554,478,477,0.0104602510460251,0.00133968445334441,0.0195808176387058,0.00836820083682008,0.00020189928868606,0.0165345023849541,0.0230125523012552,0.00957064088683841,0.0364544637156721,0.00300621019738143,0.00233136079895005,0.00368105959581282
2020-05-06,3,"CI","Côte d'Ivoire","CIV",25716554,351,351,0.00854700854700855,0,0.0181772608566367,0.00854700854700855,0,0.0181772608566367,0.0199430199430199,0.00531735373396049,0.0345686861520794,0.00295651239047465,0.00217631678409962,0.00373670799684969
2020-05-06,4,"CI","Côte d'Ivoire","CIV",25716554,150,150,0.0133333333333333,0,0.0316884461414894,0.0133333333333333,0,0.0316884461414894,0.00666666666666667,0,0.0196894656408125,0.0149685534591195,0.012299363449296,0.017637743468943
2020-05-07,-99,"CI","Côte d'Ivoire","CIV",25716554,270,264,0.0148148148148148,0.000404506966908528,0.0292251226627211,0.00740740740740741,0,0.0176352689358505,0.0259259259259259,0.00697068368001349,0.0448811681718384,0.00864779874213836,0.00711362350943366,0.0101819739748431
2020-05-07,1,"CI","Côte d'Ivoire","CIV",25716554,143,143,0.020979020979021,0,0.0444682455493149,0.013986013986014,0,0.0332332596267892,0.048951048951049,0.0135869571713301,0.0843151407307678,0.0157012798522232,0.0129024717346613,0.0185000879697852
2020-05-07,2,"CI","Côte d'Ivoire","CIV",25716554,527,526,0.0113851992409867,0.00232731731699247,0.020443081164981,0.0094876660341556,0.00121105735927839,0.0177642747090328,0.0208728652751423,0.00866742748243453,0.0330783030678501,0.00297725805294497,0.00233770282145885,0.0036168132844311
2020-05-07,3,"CI","Côte d'Ivoire","CIV",25716554,397,397,0.0125944584382872,0.00162486917355642,0.0235640477030179,0.0125944584382872,0.00162486917355642,0.0235640477030179,0.017632241813602,0.00468600179568985,0.0305784818315142,0.00304168052849199,0.00229761668274787,0.00378574437423611
2020-05-07,4,"CI","Côte d'Ivoire","CIV",25716554,155,155,0.0129032258064516,0,0.0306701094039271,0.0129032258064516,0,0.0306701094039271,0.00645161290322581,0,0.0190556857388515,0.014607425441266,0.0120130322916406,0.0172018185908914
