ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,pos_RF_symp,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
UG,UGA,Uganda,2,2020-06-26,2020-05-23,1,33,102,2440175.71100276,0,0,0,2,36051.4974378406,1,29471.7061353918,23,2987.12195121951,0,0,,,,,0,0,0,,,,0.0175561797752809,0.0107349611590179,0.024377398391544,0.0140410509688046,0.0140018122790747,0.0140802896585344,0.0098314606741573,0.00470689950741464,0.0149560218409,0.0119455919741786,0.011909361039287,0.0119818229090702,0.0168828925863819,0.0156463438285078,0.018119441344256,,,
UG,UGA,Uganda,2,2020-06-27,2020-05-24,4,33,100,2301217.97480432,0,0,0,3,48406.4222313978,2,41826.630928949,20,2926.77605321508,0,0,,,,,0,0,0,,,,0.0189606741573034,0.0118769247028078,0.026044423611799,0.0146523278933343,0.0146121700610757,0.0146924857255929,0.0105337078651685,0.00523116444861428,0.0158362512817228,0.0123564880860247,0.0123195673938534,0.012393408778196,0.0157078048921593,0.0145143528829509,0.0169012569013677,,,
UG,UGA,Uganda,2,2020-06-28,2020-05-25,3,33,101,2605222.85051482,0,0,0,3,48406.4222313978,2,41826.630928949,20,2956.9490022173,0,0,,,,,0,0,0,,,,0.020393811533052,0.0130474338231547,0.0277401892429494,0.0151558650784601,0.0151150966855336,0.0151966334713865,0.0112517580872011,0.00576960261163415,0.0167339135627681,0.0126763986064813,0.0126390669570998,0.0127137302558628,0.0145537791069192,0.0134034979060221,0.0157040603078162,,,
UG,UGA,Uganda,2,2020-06-29,2020-05-25,2,34,103,2663373.87120079,0,0,0,4,62236.3864883446,2,41826.630928949,20,3017.29490022173,0,0,,,,,0,0,0,,,,0.0225193525686137,0.0148052912600713,0.030233413877156,0.016048625040197,0.0160067663645043,0.0160904837158898,0.011963406052076,0.0063105882379629,0.0176162238661891,0.0129884085081754,0.0129506930969946,0.0130261239193562,0.0133866888862457,0.0122824395446659,0.0144909382278256,,,
UG,UGA,Uganda,2,2020-06-30,2020-05-27,5,33,100,2669567.06131523,0,0,0,4,62236.3864883446,2,41826.630928949,20,2926.77605321508,0,0,,,,,0,0,0,,,,0.0239605355884426,0.0160037282385722,0.0319173429383129,0.0167097964670388,0.016667219666022,0.0167523732680556,0.0126849894291755,0.00686221698557402,0.0185077618727769,0.0132697012998279,0.0132316931790762,0.0133077094205797,0.012660009896353,0.0115849748368368,0.0137350449558691,,,
UG,UGA,Uganda,2,2020-07-28,2020-06-10,4,42,100,3347272.88839256,0,0,0,6,127172.206293046,4,106762.450733651,9,589.834615384616,0,7,,,,,0,0,0,,,,0.0267794221282593,0.0183797345033345,0.0351791097531842,0.0188003806796335,0.0187558856723844,0.0188448756868825,0.0147991543340381,0.00851657862377758,0.0210817300442985,0.0150676084909146,0.0150276991414661,0.0151075178403631,0.012343409146736,0.0112505516944828,0.0134362665989893,0,0,0
UG,UGA,Uganda,2,2020-07-29,2020-06-11,2,42,100,3368278.63399183,0,0,0,6,127172.206293046,4,106762.450733651,10,595.915384615385,0,7,,,,,0,0,0,,,,0.0296610169491525,0.0208247012737421,0.038497332624563,0.020819965890053,0.0207737702742984,0.0208661615058076,0.0169491525423729,0.0102259150981244,0.0236723899866214,0.0168023439205682,0.0167607591000906,0.0168439287410458,0.0120413712739619,0.0109268418088459,0.0131559007390779,0,0,0
UG,UGA,Uganda,2,2020-07-30,2020-06-13,4,42,100,3542569.75102128,0,0,0,6,127172.206293046,4,106762.450733651,10,595.915384615385,0,7,,,,,0,0,0,,,,0.0325779036827195,0.0233181312963418,0.0418376760690972,0.0226738865919197,0.0226263782981799,0.0227213948856595,0.0191218130311615,0.0119784484725584,0.0262651775897646,0.018398036730695,0.0183551483008957,0.0184409251604944,0.0117070520401703,0.0105693580562026,0.012844746024138,0,0,0
UG,UGA,Uganda,2,2020-07-31,2020-06-14,3,42,100,3632700.10323123,0,0,0,6,127172.206293046,4,106762.450733651,10,595.915384615385,0,8,,,,,0,0,0,,,,0.0354107648725213,0.0257709298386209,0.0450505999064216,0.0243400533939334,0.02429161293615,0.0243884938517169,0.0212464589235127,0.0137248509397179,0.0287680669073076,0.0198362579234226,0.0197924273222747,0.0198800885245705,0.0113098786919531,0.0101514165389394,0.0124683408449667,0,0,0
UG,UGA,Uganda,2,2020-08-01,2020-06-15,3,42,102,3771759.47407129,0,0,0,6,127172.206293046,4,106762.450733651,10,608.076923076923,0,8,,,,,0,0,0,,,,0.0381895332390382,0.0282001123712921,0.0481789541067843,0.0258263169757605,0.0257772651951748,0.0258753687563461,0.0233380480905233,0.0154688987746638,0.0312071974063828,0.0211229579122671,0.0210784899958928,0.0211674258286413,0.0108458709729433,0.00966767760745149,0.0120240643384352,0,0,0
UG,UGA,Uganda,2,2020-08-02,2020-06-16,2,42,101,3890154.73754718,0,0,0,5,120592.414990598,4,106762.450733651,12,601.996153846154,0,9,,,,,0,0,0,,,,0.0403397027600849,0.0300807714761126,0.0505986340440573,0.0270314281154894,0.0269820902116908,0.0270807660192879,0.0254777070063694,0.0172618462765735,0.0336935677361653,0.0223048646506681,0.0222599385924485,0.0223497907088876,0.0104015619071896,0.00919814258633277,0.0116049812280464,0,0,0
UG,UGA,Uganda,2,2020-08-03,2020-06-17,3,42,101,4081666.21384221,0,0,0,5,120592.414990598,4,106762.450733651,22,601.996153846154,0,9,,,,,0,0,0,,,,0.0424929178470255,0.031971845258949,0.053013990435102,0.0279616437738299,0.0279124521280714,0.0280108354195884,0.0276203966005666,0.019072414224531,0.0361683789766021,0.0232469945301047,0.0232020326889523,0.0232919563712572,0.0102735056148509,0.00902150549888799,0.0115255057308137,0,0,0
UG,UGA,Uganda,2,2020-08-04,2020-06-20,4,40,100,4212306.11318519,0,0,0,5,120592.414990598,4,106762.450733651,22,595.915384615385,0,10,,,,,0,0,0,,,,0.0446491849751949,0.0338728076052909,0.0554255623450989,0.0287207328271875,0.0286719071783317,0.0287695584760432,0.0297661233167966,0.0208989756762057,0.0386332709573875,0.0240339150345693,0.0239891428969997,0.0240786871721388,0.0102405272216865,0.0089267272416567,0.0115543272017163,0,0,0
UG,UGA,Uganda,2,2020-08-05,2020-06-20,2,41,102,4274425.81327835,0,0,0,5,120592.414990598,4,106762.450733651,22,601.996153846154,0,10,,,,,0,0,0,,,,0.0467422096317281,0.0357321278808286,0.0577522913826275,0.0293920403975015,0.0293436500490287,0.0294404307459744,0.0318696883852691,0.022707767017578,0.0410316097529603,0.0247355382332127,0.02469103989021,0.0247800365762155,0.0113847411658804,0.00992181977921959,0.0128476625525412,0,0,0
UG,UGA,Uganda,2,2020-08-06,2020-06-21,2,41,101,4315749.89708595,0,0,0,5,120592.414990598,4,106762.450733651,26,595.915384615385,0,10,,,,,0,0,0,,,,0.0489014883061658,0.037648745993107,0.0601542306192247,0.029996317760918,0.0299483984978979,0.0300442370239381,0.0340184266477675,0.0245598428240837,0.0434770104714514,0.0253702912769345,0.0253261167390157,0.0254144658148532,0.0130816029202547,0.0114129280899389,0.0147502777505705,0,0,0
UG,UGA,Uganda,2,2020-08-07,2020-06-22,2,41,101,4313577.46406373,0,0,0,5,120592.414990598,4,106762.450733651,26,595.915384615385,0,10,,,,,0,0,0,,,,0.0502832861189802,0.0388849985610241,0.0616815736769363,0.0302295578241443,0.0301824228573837,0.030276692790905,0.0354107648725213,0.0257709298386209,0.0450505999064216,0.0256441529854172,0.0256006373014858,0.0256876686693485,0.0154388653179405,0.0134967014813692,0.0173810291545118,0,0,0
UG,UGA,Uganda,2,2020-08-08,2020-06-24,4,41,101,4466737.24354972,0,0,0,5,120592.414990598,4,106762.450733651,28,595.915384615385,0,11,,,,,0,0,0,,,,0.051699716713881,0.0401506267464958,0.0632488066812662,0.0305323778736592,0.0304858612564535,0.0305788944908649,0.0368271954674221,0.0270036746017656,0.0466507163330786,0.0259714377493675,0.0259284351213252,0.0260144403774099,0.018827111151344,0.0165013984174283,0.0211528238852596,0,0,0
UG,UGA,Uganda,2,2020-08-09,2020-06-24,2,42,103,4607085.5767209,0,0,0,5,120592.414990598,4,106762.450733651,28,608.076923076923,0,11,,,,,0,0,0,,,,0.0524079320113315,0.0407843505791592,0.0640315134435037,0.0305142086352865,0.0304685423041946,0.0305598749663785,0.038243626062323,0.0282403371807174,0.0482469149439285,0.0262366939568924,0.0261942558894689,0.0262791320243158,0.0238091666306758,0.0209218822737064,0.0266964509876451,0,0,0
UG,UGA,Uganda,2,2020-08-10,2020-06-25,2,42,100,4702957.33672752,0,0,0,5,120592.414990598,4,106762.450733651,31,589.834615384616,0,11,,,,,0,0,0,,,,0.0531161473087819,0.0414186654246606,0.0648136291929032,0.0304489079675513,0.0304041170038761,0.0304936989312266,0.0396600566572238,0.0294807100066079,0.0498394033078397,0.0264416638297935,0.0263998379990841,0.0264834896605028,0.0317679488221835,0.0280114247640131,0.035524472880354,0,0,0
UG,UGA,Uganda,2,2020-08-11,2020-06-27,3,41,100,4703880.79561454,0,0,0,5,120592.414990598,4,106762.450733651,31,589.834615384616,0,12,,,,,0,0,0,,,,0.0524079320113315,0.0407843505791592,0.0640315134435037,0.0296216129393621,0.029577936794435,0.0296652890842892,0.0396600566572238,0.0294807100066079,0.0498394033078397,0.0258219578020169,0.0257810992340449,0.0258628163699888,0.0343953731608604,0.0304918969072642,0.0382988494144565,0,0,0
UG,UGA,Uganda,2,2020-08-12,2020-06-27,3,42,103,4779472.85346,0,0,0,5,120592.414990598,4,106762.450733651,31,608.076923076923,0,12,,,,,0,0,0,,,,0.0515901060070671,0.0400648357177265,0.0631153762964078,0.0288056654756066,0.0287630928023054,0.0288482381489078,0.0395759717314488,0.0294177620501936,0.0497341814127039,0.0252074073183266,0.0251675085862002,0.025247306050453,0.036849847192848,0.0328175592098527,0.0408821351758433,0,0,0
UG,UGA,Uganda,2,2020-08-13,2020-06-28,2,42,101,4863168.43163099,0,0,0,4,108237.49019704,3,94407.5259400936,31,595.915384615385,0,10,,,,,0,0,0,,,,0.0501412429378531,0.0387743039867245,0.0615081818889817,0.0278657193167189,0.0278242855902785,0.0279071530431593,0.0388418079096045,0.0287779703470459,0.0489056454721632,0.0244544037685323,0.0244155209210449,0.0244932866160196,0.0393542057399347,0.0351925714266213,0.0435158400532482,0,0,0
UG,UGA,Uganda,2,2020-08-15,2020-06-28,1,43,102,4918650.4380212,0,0,0,4,108237.49019704,3,94407.5259400936,31,601.996153846154,0,10,,,,,0,0,0,,,,0.0486600846262341,0.0374614708956495,0.0598586983568188,0.0269809497160193,0.0269405864343762,0.0270213129976624,0.0380818053596615,0.0281200055538454,0.0480436051654776,0.0237467955824347,0.023708865750051,0.0237847254148184,0.0418282319940599,0.0375448606576834,0.0461116033304364,0,0,0
UG,UGA,Uganda,2,2020-08-16,2020-06-30,5,42,102,4718961.78375398,0,0,0,3,94407.5259400936,3,94407.5259400936,31,601.996153846154,0,10,,,,,0,0,0,,,,0.0465444287729196,0.035579796822014,0.0575090607238252,0.026052990818459,0.0260136089722629,0.0260923726646551,0.03737658674189,0.0275038398020081,0.0472493336817719,0.0231923228262906,0.0231551114039657,0.0232295342486155,0.0443629228341083,0.0399559206221936,0.0487699250460229,0,0,0
UG,UGA,Uganda,2,2020-08-18,2020-06-30,1,43,103,4737468.88011088,0,0,0,3,94407.5259400936,3,94407.5259400936,31,608.076923076923,0,10,,,,,0,0,0,,,,0.0450704225352113,0.0342800756571604,0.0558607694132622,0.0252953314024419,0.0252567703969489,0.0253338924079349,0.0366197183098592,0.0268504891983395,0.0463889474213788,0.0226898414580323,0.0226532715745151,0.0227264113415496,0.0465949820788531,0.0420853866869246,0.0511045774707815,0,0,0
UG,UGA,Uganda,2,2020-08-20,2020-06-30,1,44,104,4754578.79055312,0,0,0,3,94407.5259400936,3,94407.5259400936,31,614.157692307692,0,10,,,,,0,0,0,,,,0.0435699226985242,0.0329635801741364,0.0541762652229121,0.0246241011315501,0.0245862415472745,0.0246619607158258,0.0358397751229796,0.0261814263398388,0.0454981239061204,0.0222607032815333,0.0222246627976436,0.0222967437654229,0.0475985174892514,0.0430463151977607,0.0521507197807422,0,0,0
UG,UGA,Uganda,2,2020-08-21,2020-07-02,2,43,100,4595241.05663835,0,0,0,3,94407.5259400936,3,94407.5259400936,31,589.834615384616,0,12,,,,,0,0,0,,,,0.0421644413211525,0.0317229076331551,0.0526059750091499,0.0240740896751205,0.0240367556336952,0.0241114237165457,0.0351370344342937,0.0255703596246024,0.0447037092439851,0.0219382523917188,0.021902573956816,0.0219739308266216,0.0487047263370556,0.0441009394243872,0.053308513249724,0,0,0
UG,UGA,Uganda,2,2020-08-22,2020-07-03,1,43,100,4423799.38081554,0,0,0,3,94407.5259400936,3,94407.5259400936,31,589.834615384616,0,13,,,,,0,0,0,,,,0.0408163265306122,0.0305286121390006,0.0511040409222239,0.0236152250918649,0.0235782824595927,0.023652167724137,0.0344827586206897,0.0249956893894065,0.0439698278519729,0.021697395696856,0.0216619501482606,0.0217328412454513,0.0498486606039174,0.0451905495725954,0.0545067716352393,0,0,0
UG,UGA,Uganda,2,2020-08-23,2020-07-04,3,43,101,4422081.19337715,0,0,0,3,94407.5259400936,3,94407.5259400936,32,595.915384615385,0,14,,,,,0,0,0,,,,0.0394088669950739,0.0292926691743065,0.0495250648158413,0.0231738013272505,0.0231372272726158,0.0232103753818853,0.0337790288529205,0.0243858441659297,0.0431722135399113,0.0214718524804435,0.0214366164287155,0.0215070885321715,0.0505641916173707,0.0458745351021214,0.0552538481326201,0,0,0
UG,UGA,Uganda,2,2020-08-24,2020-07-05,3,43,100,4398733.88226862,0,0,0,2,70721.6709578358,2,70721.6709578358,32,589.834615384616,0,14,,,,,0,0,0,,,,0.0373239436619718,0.0274648324274406,0.047183054896503,0.0223773364663479,0.0223414052944517,0.0224132676382442,0.0323943661971831,0.0231858881593347,0.0416028442350315,0.0208900794493109,0.0208553364484722,0.0209248224501495,0.0513169357822253,0.0465926609654189,0.0560412105990316,0,0,0
UG,UGA,Uganda,2,2020-08-25,2020-07-06,1,43,100,4406585.75729043,0,0,0,2,70721.6709578358,2,70721.6709578358,32,589.834615384616,0,15,,,,,0,0,0,,,,0.0352360817477097,0.0256429319940215,0.0448292315013978,0.0216311773919429,0.0215958205315918,0.021666534252294,0.0310077519379845,0.0219888807292246,0.0400266231467444,0.0203552065538202,0.0203208859922324,0.0203895271154079,0.0518319164993521,0.047083561726863,0.0565802712718412,0,0,0
UG,UGA,Uganda,2,2020-08-27,2020-07-06,1,44,101,4503704.2250651,0,0,0,3,167840.13873251,2,70721.6709578358,32,595.915384615385,0,15,,,,,0,0,0,,,,0.0338743824982357,0.0244551469304088,0.0432936180660626,0.0223932985865157,0.0223573096592338,0.0224292875137977,0.0296400846859562,0.020809909701338,0.0384702596705745,0.0198325389915515,0.0197986259235804,0.0198664520595226,0.0523857167500431,0.0476099871940913,0.0571614463059949,0,0,0
UG,UGA,Uganda,2,2020-08-31,2020-07-08,3,44,102,4935659.10941521,0,0,0,4,305540.842554627,3,208422.374779953,35,601.996153846154,0,16,,,,,0,0,0,,,,0.0331219168428471,0.0238108277438551,0.0424330059418391,0.025151616383832,0.0251135972322439,0.0251896355354201,0.0288935870331219,0.0201781125647306,0.0376090615015132,0.0213218253402708,0.0212867515197434,0.0213568991607983,0.0527873435315982,0.0479978398694676,0.0575768471937288,0,0,0
UG,UGA,Uganda,2,2020-09-02,2020-07-10,3,44,102,4918489.33120721,0,0,0,4,305540.842554627,3,208422.374779953,36,601.996153846154,0,16,,,,,0,0,0,,,,0.0323715693173821,0.0231694631603167,0.0415736754744476,0.0278980224285655,0.0278581034367117,0.0279379414204193,0.0281491907107671,0.0195494806533522,0.0367489007681819,0.0228068228101629,0.0227706352294991,0.0228430103908266,0.0533070605022753,0.0484988482197593,0.0581152727847912,0,0,0
UG,UGA,Uganda,2,2020-09-03,2020-07-11,2,44,100,4848658.08791367,0,0,0,4,305540.842554627,3,208422.374779953,36,589.834615384615,0,17,,,,,0,0,0,,,,0.0317348377997179,0.0226110480185447,0.0408586275808911,0.0306945097707313,0.0306527201958748,0.0307362993455877,0.0275035260930889,0.0189912013920157,0.0360158507941621,0.0243360585856517,0.0242987264775931,0.0243733906937103,0.0540208581557154,0.0491771147022882,0.0588646016091426,0,0,0
UG,UGA,Uganda,2,2020-09-04,2020-07-12,1,44,100,4891250.57021273,0,0,0,4,305540.842554627,3,208422.374779953,36,589.834615384615,0,17,,,,,0,0,0,,,,0.031757233592096,0.0226271105945895,0.0408873565896025,0.0336948121420872,0.0336511049622125,0.0337385193219619,0.0275229357798165,0.0190046887999295,0.0360411827597035,0.0260670003075219,0.0260284059176913,0.0261055946973525,0.0546581565177391,0.0497857960412835,0.0595305169941946,0,0,0
UG,UGA,Uganda,2,2020-09-06,2020-07-13,2,44,101,4934444.85725935,0,0,0,4,305540.842554627,3,208422.374779953,36,595.915384615385,0,17,,,,,0,0,0,,,,0.0317796610169492,0.022643196008358,0.0409161260255403,0.0366994264837267,0.0366538886589614,0.036744964308492,0.0275423728813559,0.0190181953788571,0.0360665503838547,0.0278016732478915,0.0277618556885987,0.0278414908071843,0.0552963825338559,0.0503955302430544,0.0601972348246574,0,0,0
UG,UGA,Uganda,2,2020-09-07,2020-07-14,1,44,100,4928454.00404393,0,0,0,4,305540.842554627,3,208422.374779953,36,595.915384615385,0,17,,,,,0,0,0,,,,0.0325318246110325,0.0232849292876213,0.0417787199344438,0.0397960430302574,0.0397487747382186,0.0398433113222962,0.0275813295615276,0.0190452662134855,0.0361173929095697,0.0294484314787418,0.0294075516930587,0.0294893112644249,0.0559355382309868,0.0510063171541069,0.0608647593078666,0,0,0
UG,UGA,Uganda,2,2020-09-08,2020-07-14,1,45,101,5039851.25784775,0,0,0,4,305540.842554627,3,208422.374779953,36,601.996153846154,0,17,,,,,0,0,0,,,,0.03328611898017,0.023929664682162,0.042642573278178,0.0428126350692882,0.0427637973310731,0.0428614728075032,0.0276203966005666,0.019072414224531,0.0361683789766021,0.0310409727382196,0.0309991327597606,0.0310828127166785,0.0565756256419619,0.0516181566864858,0.0615330945974379,0,0,0
UG,UGA,Uganda,2,2020-09-10,2020-07-14,1,46,102,5059619.92359885,0,0,0,4,305540.842554627,3,208422.374779953,36,608.076923076923,0,18,,,,,0,0,0,,,,0.0340425531914894,0.0245773793565536,0.0435077270264251,0.0457998759117433,0.0457495581069378,0.0458501937165487,0.0276595744680851,0.0190996397425008,0.0362195091936695,0.0326176803131589,0.0325749244764408,0.0326604361498771,0.0572166468055423,0.052231048815585,0.0622022447954996,0,0,0
UG,UGA,Uganda,2,2020-09-11,2020-07-15,2,46,100,5043632.62739998,0,0,0,4,305540.842554627,3,208422.374779953,37,595.915384615385,0,18,,,,,0,0,0,,,,0.0347517730496454,0.0251920232786011,0.0443115228206897,0.0486550499137952,0.0486034392699268,0.0487066605576637,0.0276595744680851,0.0190996397425008,0.0362195091936695,0.0341065487008399,0.0340630085624145,0.0341500888392653,0.0578941253920923,0.0528827275803595,0.0629055232038251,0,0,0
