"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"BH","Bahrain","BHR",1501635,165,160,0.0121212121212121,0,0.0288179248365498,0.00606060606060606,0,0.0179031252936295,0.00606060606060606,0,0.0179031252936295,0.00202464788732394,0.00119805134309472,0.00285124443155317
2020-05-06,1,"BH","Bahrain","BHR",1501635,368,368,0.00543478260869565,0,0.0129463731004915,0.00271739130434783,0,0.00803613907183176,0.0244565217391304,0.00867514665637954,0.0402378968218813,0.00153092467850582,0.00105685822042935,0.00200499113658228
2020-05-06,2,"BH","Bahrain","BHR",1501635,603,603,0.00829187396351575,0.0010540549852164,0.0155296929418151,0.00165837479270315,0,0.00490603338766032,0.0149253731343284,0.0052473512454878,0.0246033950231689,0.00133137131245183,0.000985972721317567,0.00167676990358608
2020-05-06,3,"BH","Bahrain","BHR",1501635,349,349,0.0114613180515759,0.000293984352851143,0.0226286517503007,0.00286532951289398,0,0.00847322062718576,0.00573065902578797,0,0.013650011734361,0.0011299891036765,0.000711679516470482,0.00154829869088252
2020-05-06,4,"BH","Bahrain","BHR",1501635,158,158,0.00632911392405063,0,0.018694631150223,0,0,0,0,0,0,0.00106970939561419,0.0004647992486071,0.00167461954262128
2020-05-07,-99,"BH","Bahrain","BHR",1501635,171,166,0.0116959064327485,0,0.0278102372638737,0.00584795321637427,0,0.017276167793073,0.00584795321637427,0,0.017276167793073,0.00203631427116918,0.00122246375311049,0.00285016478922787
2020-05-07,1,"BH","Bahrain","BHR",1501635,371,371,0.00539083557951483,0,0.0128418500615798,0.00269541778975741,0,0.00797121493606835,0.0242587601078167,0.00860341064185135,0.0399141095737821,0.00151854523366615,0.00104830928201787,0.00198878118531443
2020-05-07,2,"BH","Bahrain","BHR",1501635,609,609,0.00821018062397373,0.00104337503747191,0.0153769862104755,0.00164203612479475,0,0.00485772439669472,0.0164203612479475,0.0063270059019402,0.0265137165939547,0.00134138162307176,0.000996400784442181,0.00168636246170135
2020-05-07,3,"BH","Bahrain","BHR",1501635,359,359,0.011142061281337,0.000284042454601461,0.0220000801080726,0.00278551532033426,0,0.00823741595011496,0.00557103064066852,0,0.0132704065532319,0.00109851308407548,0.000691849167338031,0.00150517700081294
2020-05-07,4,"BH","Bahrain","BHR",1501635,161,161,0.0062111801242236,0,0.0183470040917894,0,0,0,0,0,0,0.00104977692240399,0.000456132470394952,0.00164342137441303
