"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"CL","Chile","CHL",18952035,1686,1619,0.0100830367734282,0.00531417906147242,0.014851894485384,0.00652431791221827,0.00268136127667602,0.0103672745477605,0.0207591933570581,0.0139535483106181,0.0275648384034981,0.00292303543310512,0.00261094757422469,0.00323512329198554
2020-05-06,1,"CL","Chile","CHL",18952035,2762,2762,0.0101375814627082,0.00640171924672347,0.0138734436786929,0.00434467776973208,0.0018918359075449,0.00679751963191925,0.0318609703113686,0.025311071100093,0.0384108695226442,0.00353897461525125,0.00327614399394672,0.00380180523655577
2020-05-06,2,"CL","Chile","CHL",18952035,5516,5514,0.00580130529369108,0.00379713132497321,0.00780547926240896,0.00344452501812908,0.00189837591191698,0.00499067412434118,0.0237490935460479,0.0197308134477158,0.02776737364438,0.00313925628489836,0.00296402317485411,0.00331448939494261
2020-05-06,3,"CL","Chile","CHL",18952035,3976,3974,0.00578470824949698,0.00342745711941776,0.0081419593795762,0.0045271629778672,0.00244049825025172,0.00661382770548269,0.0173541247484909,0.0132950712215945,0.0214131782753874,0.00271482949027836,0.0025228362470559,0.00290682273350082
2020-05-06,4,"CL","Chile","CHL",18952035,2817,2814,0.00567980120695776,0.00290466459989683,0.00845493781401869,0.00212992545260916,0.00042747740184662,0.0038323735033717,0.0216542421015264,0.0162793178930812,0.0270291663099717,0.00265773746959368,0.00243198369464976,0.0028834912445376
2020-05-06,5,"CL","Chile","CHL",18952035,1882,1878,0.00159404888416578,0,0.00339641361245848,0.00106269925611052,0,0.00253471544008636,0.00690754516471838,0.00316562093492443,0.0106494693945123,0.0021074262400816,0.0018612822651537,0.0023535702150095
2020-05-06,6,"CL","Chile","CHL",18952035,829,825,0.00120627261761158,0,0.00356909710782927,0,0,0,0.00723763570566948,0.00146742279710407,0.0130078486142349,0.0013486982501067,0.00105149313776622,0.00164590336244718
2020-05-06,7,"CL","Chile","CHL",18952035,142,141,0,0,0,0,0,0,0.00704225352112676,0,0.0207961303506281,0.00179802217560683,0.000968140652752382,0.00262790369846128
2020-05-07,-99,"CL","Chile","CHL",18952035,1815,1746,0.009366391184573,0.0049348738612729,0.0137979085078731,0.00550964187327824,0.00210421350056339,0.00891507024599309,0.0192837465564738,0.0129570475943263,0.0256104455186213,0.00279108787893455,0.00249740635309006,0.00308476940477904
2020-05-07,1,"CL","Chile","CHL",18952035,2947,2947,0.0101798439090601,0.0065556891961151,0.013803998622005,0.00441126569392603,0.0020186132474585,0.00680391814039355,0.0325755005089922,0.0261661781898248,0.0389848228281596,0.00349364596127836,0.00324082776354106,0.00374646415901566
