ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
TZ,TZA,Tanzania,1,2020-05-22,2020-05-07,1,15,105,13698823.377518,0,0,0,4,599287.265758386,2,362187.019234456,37,1625.61665569454,0,1,,,,0,0,0,0.0322138450993831,0.0231537776577277,0.0412739125410386,0.0366452607850982,0.0366198614465026,0.0366706601236938,0.0191912268677176,0.012151367464035,0.0262310862714002,0.0188372229004105,0.0188188448537227,0.0188556009470983,0.0204574229472226,0.0186131713063023,0.022301674588143,0,0,0
TZ,TZA,Tanzania,1,2020-05-23,2020-05-08,3,15,101,12919574.8448631,0,0,0,4,571844.165923094,1,211081.358698637,37,1562.48591178407,0,1,,,,0,0,0,0.0329444063143446,0.023779355470084,0.0421094571586051,0.0375575820055444,0.0375315777263732,0.0375835862847157,0.0185312285518188,0.0116064057597197,0.0254560513439179,0.0190889253441171,0.019070209294469,0.0191076413937653,0.0199107940499818,0.0180895706679244,0.0217320174320393,0,0,0
TZ,TZA,Tanzania,1,2020-05-24,2020-05-08,6,16,107,13987257.5456817,0,0,0,4,571844.165923094,1,211081.358698637,45,1657.18202764977,0,1,,,,0,0,0,0.0335386721423682,0.0243068345547964,0.0427705097299401,0.038155413107967,0.0381290183874515,0.0381818078284826,0.0177960301163587,0.0110167217065085,0.0245753385262089,0.019172560338885,0.0191536663830706,0.0191914542946993,0.0207377914382541,0.0188825041805798,0.0225930786959283,0,0,0
TZ,TZA,Tanzania,1,2020-05-25,2020-05-11,11,15,100,13223550.631402,0,0,0,5,594342.382595408,1,211081.358698637,43,1530.92053982884,0,1,,,,0,0,0,0.0349794238683128,0.0255487236059501,0.0444101241306754,0.0389207381899777,0.0388938793676011,0.0389475970123544,0.0171467764060357,0.0104832380089809,0.0238103148030905,0.0192769049849227,0.0192578104676099,0.0192959995022355,0.0215921499919803,0.0196972162342415,0.0234870837497191,0,0,0
TZ,TZA,Tanzania,1,2020-05-26,2020-05-12,12,15,103,13377963.6237326,0,0,0,5,594342.382595408,1,211081.358698637,51,1578.26859776169,0,1,,,,0,0,0,0.0364511691884457,0.0268182374298214,0.04608410094707,0.0397745843983844,0.0397472039879676,0.0398019648088012,0.0165061898211829,0.00995718785487221,0.0230551917874937,0.0194157479002784,0.0193964162001684,0.0194350796003885,0.0226890342874131,0.0207442562639042,0.024633812310922,0,0,0
TZ,TZA,Tanzania,1,2020-05-27,2020-05-13,4,15,103,13369219.6102232,0,0,0,5,594342.382595408,1,211081.358698637,48,1578.26859776169,0,1,,,,0,0,0,0.0378266850068776,0.0280206896509902,0.047632680362765,0.0404570338556631,0.0404292495910289,0.0404848181202973,0.015818431911967,0.0094050778580551,0.0222317859658789,0.0194622767071758,0.0194427962722447,0.0194817571421069,0.0236101497220332,0.0216258320520173,0.0255944673920491,0,0,0
TZ,TZA,Tanzania,1,2020-05-28,2020-05-14,2,15,100,12976709.2161901,0,0,0,5,594342.382595408,1,211081.358698637,46,1530.92053982884,0,1,,,,0,0,0,0.0387275242047026,0.0287827010364981,0.0486723473729072,0.0405606374610547,0.0405325851610282,0.0405886897610811,0.0152143845089903,0.00890536331059199,0.0215234057073886,0.0195803726314012,0.0195606700197206,0.0196000752430818,0.0243419143931077,0.0223214453722941,0.0263623834139213,0,0,0
TZ,TZA,Tanzania,1,2020-05-29,2020-05-15,13,15,104,13153958.0359799,0,0,0,5,576291.650033244,2,334612.855302121,46,1594.0512837393,0,1,,,,0,0,0,0.0393103448275862,0.0293078329970517,0.0493128566581207,0.040100756649258,0.0400727820620511,0.040128731236465,0.0151724137931034,0.00888066272089047,0.0214641648653164,0.0201278694211034,0.0201078450823118,0.020147893759895,0.0251118766317514,0.0230619586165149,0.0271617946469879,0,0,0
TZ,TZA,Tanzania,1,2020-05-30,2020-05-16,14,15,109,14026325.3347618,0,0,0,7,850976.772666707,3,465851.081193972,50,1672.96471362739,0,1,,,,0,0,0,0.0420110192837466,0.0316922797768158,0.0523297587906773,0.0425857072544138,0.0425568961412579,0.0426145183675698,0.0158402203856749,0.00941810360050361,0.0222623371708463,0.021294144632287,0.0212735461915764,0.0213147430729975,0.0258268055038297,0.023748674357701,0.0279049366499585,0,0,0
TZ,TZA,Tanzania,1,2020-05-31,2020-05-17,7,15,104,13479620.7141786,0,0,0,8,946910.863377506,3,465851.081193972,44,1578.26859776169,0,2,,,,0,0,0,0.0453920220082531,0.0346924062409264,0.0560916377755798,0.045460455665075,0.0454307531303744,0.0454901581997755,0.0165061898211829,0.00995718785487221,0.0230551917874937,0.0224014464749812,0.0223803457215168,0.0224225472284455,0.0263183191033836,0.024221035838026,0.0284156023687412,0,0,0
TZ,TZA,Tanzania,1,2020-06-01,2020-05-18,7,15,104,13481797.4093959,0,0,0,9,1181378.23557888,4,700318.453395348,45,1594.0512837393,0,1,,,,0,0,0,0.0496209510682288,0.0384472936034849,0.0607946085329728,0.0497763151773461,0.0497452607918311,0.049807369562861,0.0179186767746382,0.0110930729279882,0.0247442806212881,0.0248496585761097,0.0248274308700878,0.0248718862821316,0.0269304832701933,0.0248066181346355,0.029054348405751,0,0,0
TZ,TZA,Tanzania,1,2020-06-02,2020-05-20,9,14,102,12749538.4662981,0,0,0,9,1051431.43501783,3,489237.094696711,45,1562.48591178407,0,1,,,,0,0,0,0.0538674033149171,0.0422394619494031,0.0654953446804311,0.0529525643829021,0.0529205064276821,0.0529846223381221,0.018646408839779,0.0116789538909357,0.0256138637886224,0.0256545414511219,0.0256319082978699,0.0256771746043738,0.0274562475581083,0.025309291073624,0.0296032040425926,0,0,0
TZ,TZA,Tanzania,1,2020-06-03,2020-05-21,9,14,100,12364281.1374449,0,0,0,11,1376673.89871552,3,489237.094696711,39,1530.92053982884,0,1,,,,0,0,0,0.0587828492392808,0.0466591772724762,0.0709065212060853,0.0574325265525047,0.0573991221671791,0.0574659309378303,0.0193637621023513,0.012261236912364,0.0264662872923387,0.0264857889966985,0.0264627350171012,0.0265088429762958,0.0276048544417261,0.0254499664239258,0.0297597424595263,0,0,0
TZ,TZA,Tanzania,1,2020-06-04,2020-05-21,1,15,101,12481483.0616424,0,0,0,12,1493875.82291304,4,606439.018894234,44,1546.70322580645,0,1,,,,0,0,0,0.0644490644490645,0.0517796380498035,0.0771184908483254,0.0625931100362443,0.0625582322175602,0.0626279878549284,0.0207900207900208,0.0134282837127009,0.0281517578673407,0.0279573585780726,0.0279336222953373,0.0279810948608079,0.0279996822512646,0.0258267881918261,0.030172576310703,0,0,0
TZ,TZA,Tanzania,1,2020-06-05,2020-05-23,4,14,102,12979963.9582856,0,0,0,12,1493875.82291304,4,606439.018894234,45,1562.48591178407,0,1,,,,0,0,0,0.0701388888888889,0.0569485689944953,0.0833292087832825,0.0676837416298094,0.0676475014886851,0.0677199817709337,0.0222222222222222,0.0146087867811836,0.0298356576632609,0.0293895936601398,0.0293652275987403,0.0294139597215393,0.0284420577332578,0.0262494363964909,0.0306346790700247,0,0,0
TZ,TZA,Tanzania,1,2020-06-06,2020-05-24,1,14,100,12717681.4580987,0,0,0,11,1370213.26221251,4,606439.018894234,53,1530.92053982884,0,2,,,,0,0,0,0.0750521195274496,0.0614389953665309,0.0886652436883683,0.0720881287756146,0.0720507961125956,0.0721254614386337,0.024322446143155,0.0163631534399456,0.0322817388463644,0.0315661551349876,0.0315409174479134,0.0315913928220618,0.0292084523331673,0.0269857735894919,0.0314311310768428,0,0,0
TZ,TZA,Tanzania,1,2020-06-07,2020-05-24,2,15,102,12962214.3964378,0,0,0,11,1370213.26221251,4,606439.018894234,53,1562.48591178407,0,2,,,,0,0,0,0.0801952580195258,0.0661381597147523,0.0942523563242993,0.0768456396732692,0.0768070864091102,0.0768841929374283,0.0264993026499303,0.0181862817671732,0.0348123235326873,0.0338990027599676,0.0338728077177526,0.0339251978021826,0.0296988443420117,0.0274533233591125,0.031944365324911,0,0,0
TZ,TZA,Tanzania,1,2020-06-08,2020-05-24,1,16,103,13122027.8445177,0,0,0,11,1370213.26221251,4,606439.018894234,53,1578.26859776169,0,2,,,,0,0,0,0.0842032011134308,0.0698455442900925,0.098560857936769,0.0811223290187769,0.0810827983916243,0.0811618596459295,0.0285316631871955,0.0199237559869918,0.0371395703873993,0.0360753459268936,0.036048346070996,0.0361023457827911,0.0300894535097688,0.0278321017633737,0.032346805256164,0,0,0
TZ,TZA,Tanzania,1,2020-06-09,2020-05-25,6,16,103,12983156.639239,0,0,0,12,1478934.94041521,5,715160.69709693,49,1578.26859776169,0,2,,,,0,0,0,0.0890744606819763,0.0743466651245424,0.10380225623941,0.0861353471201347,0.0860946808206391,0.0861760134196303,0.0313152400835073,0.0223101344145527,0.0403203457524619,0.0389100622012601,0.0388820326600955,0.0389380917424248,0.0299985488163858,0.0277445039236834,0.0322525937090882,0,0,0
TZ,TZA,Tanzania,1,2020-06-10,2020-05-25,4,17,107,13674703.618537,0,0,0,12,1478934.94041521,5,715160.69709693,49,1641.39934167215,0,3,,,,0,0,0,0.0936849410131853,0.0786399964256661,0.108729885600705,0.0908214697883836,0.0907798538804092,0.090863085696358,0.0340041637751561,0.0246464495652326,0.0433618779850797,0.0415973875357854,0.0415684709144233,0.0416263041571474,0.0299580383557438,0.0277086937566777,0.0322073829548098,0,0,0
TZ,TZA,Tanzania,1,2020-06-11,2020-05-25,3,18,110,13868903.6251548,0,0,0,12,1478934.94041521,5,715160.69709693,49,1688.747399605,0,3,,,,0,0,0,0.0978635423845624,0.082575180019316,0.113151904749809,0.0951875720318976,0.0951451731202224,0.0952299709435727,0.036526533425224,0.0268740627059276,0.0461790041445204,0.0441346187463529,0.0441049449329184,0.0441642925597873,0.0298802694142,0.0276417481250436,0.0321187907033565,0,0,0
TZ,TZA,Tanzania,1,2020-06-12,2020-05-26,6,18,105,13292418.6871219,0,0,0,11,1456436.7237429,5,715160.69709693,44,1625.61665569454,0,4,,,,0,0,0,0.101928374655647,0.0863662883380582,0.117490460973237,0.0998946301522231,0.0998513249818497,0.0999379353225966,0.0385674931129477,0.0286629399112575,0.0484720463146378,0.046167567847303,0.0461372619920758,0.0461978737025301,0.0297480129025658,0.02751588370717,0.0319801420979616,0,0,0
TZ,TZA,Tanzania,1,2020-06-13,2020-05-26,6,19,111,14030407.1732592,0,0,0,12,1602982.24188529,6,861706.215239325,54,1720.31277156024,0,4,,,,0,0,0,0.105226960110041,0.0894549936473031,0.120998926572779,0.10397522664461,0.103931146588591,0.104019306700629,0.0405777166437414,0.0304359271753927,0.0507195061120902,0.0483157330901285,0.0482847654634479,0.048346700716809,0.0298642183140619,0.0276302428975289,0.032098193730595,0,0,0
TZ,TZA,Tanzania,1,2020-06-14,2020-05-28,5,18,100,13047554.136903,0,0,0,12,1602982.24188529,6,861706.215239325,58,1546.70322580645,0,4,,,,0,0,0,0.108275862068966,0.0922823008767366,0.124269423261194,0.107790041381157,0.107745202989749,0.107834879772564,0.0427586206896552,0.0323453618066855,0.0531718795726249,0.0505835798488387,0.0505518943666013,0.0506152653310761,0.0305352150785264,0.0282754638188592,0.0327949663381935,0,0,0
TZ,TZA,Tanzania,1,2020-06-15,2020-05-29,3,18,101,13255613.5809285,0,0,0,12,1602982.24188529,6,861706.215239325,60,1562.48591178407,0,4,,,,0,0,0,0.110573600552868,0.0944153417766884,0.126731859329048,0.110220077328542,0.110174770227265,0.11026538442982,0.0442294402211472,0.033635771900707,0.0548231085415874,0.0515252732982113,0.0514932904119192,0.0515572561845035,0.0312530851988076,0.0289661505691005,0.0335400198285147,0,0,0
TZ,TZA,Tanzania,1,2020-06-17,2020-05-29,4,19,105,13776155.1306542,0,0,0,12,1602982.24188529,6,861706.215239325,60,1625.61665569454,0,4,,,,0,0,0,0.112413793103448,0.0961553422209723,0.128672243985924,0.112595484781786,0.112549880602215,0.112641088961357,0.0462068965517241,0.0354014037323433,0.057012389371105,0.0532568422472466,0.053224446564581,0.0532892379299122,0.0318372297342102,0.029532986202426,0.0341414732659943,0,0,0
TZ,TZA,Tanzania,1,2020-06-18,2020-05-29,6,20,111,14683290.340661,0,0,0,13,1719699.73316065,6,861706.215239325,62,1720.31277156024,0,4,,,,0,0,0,0.112936344969199,0.0967063927977227,0.129166297140676,0.113033829223465,0.112988431970945,0.113079226475984,0.0479123887748118,0.0369605926094003,0.0588641849402233,0.054589097760219,0.0545565264609511,0.054621669059487,0.0325917885993415,0.0302711410685689,0.0349124361301142,0,0,0
TZ,TZA,Tanzania,1,2020-06-19,2020-05-30,2,20,100,13287792.3898998,0,0,0,12,1596168.23655717,5,738174.718635841,57,1562.48591178407,0,4,,,,0,0,0,0.113013698630137,0.0967733381947478,0.129254059065526,0.113093249890796,0.113047939872525,0.113138559909066,0.0486301369863014,0.037596997606777,0.0596632763658258,0.0550564843806201,0.0550238523516637,0.0550891164095765,0.0331465541239866,0.0308077309500639,0.0354853772979093,0,0,0
TZ,TZA,Tanzania,1,2020-06-20,2020-05-30,7,21,107,14777408.0323908,0,0,0,12,1596168.23655717,5,738174.718635841,57,1672.96471362739,0,4,,,,0,0,0,0.112627986348123,0.0964395350801947,0.128816437616051,0.112560282100781,0.112515280372653,0.112605283828909,0.0491467576791809,0.0380771186181553,0.0602163967402065,0.0552294570666656,0.0551969321844038,0.0552619819489275,0.0335152219373763,0.0311696265602578,0.0358608173144947,0,0,0
TZ,TZA,Tanzania,1,2020-06-21,2020-05-30,2,22,109,15208276.2025199,0,0,0,12,1596168.23655717,5,738174.718635841,57,1704.53008558262,0,4,,,,0,0,0,0.112618724559023,0.0964803503393543,0.128757098778692,0.112276971714567,0.112232312036789,0.112321631392345,0.0495251017639077,0.0384491166485893,0.0606010868792261,0.0551991476530275,0.0551668427961653,0.0552314525098896,0.0334354261228615,0.0311014688320373,0.0357693834136857,0,0,0
TZ,TZA,Tanzania,1,2020-06-22,2020-05-31,8,22,103,14469262.9810714,0,0,0,10,1321483.11392371,4,606936.49274399,54,1594.0512837393,0,4,,,,0,0,0,0.111864406779661,0.0957787913876844,0.127950022171638,0.11115054824842,0.11110625848495,0.11119483801189,0.0494915254237288,0.0384228539508892,0.0605601968965684,0.0547717566135147,0.0547396953870585,0.0548038178399708,0.0334329985426694,0.031100737631346,0.0357652594539928,0,0,0
TZ,TZA,Tanzania,1,2020-06-23,2020-06-01,5,22,101,14528631.8396668,0,0,0,9,1225549.02321291,4,606936.49274399,54,1562.48591178407,0,3,,,,0,0,0,0.110658520027155,0.0946381176159154,0.126678922438396,0.109605989938724,0.109562129928146,0.109649849949302,0.0495587236931432,0.0384754152743478,0.0606420321119387,0.0543789851956645,0.0543471480166304,0.0544108223746987,0.0334999837121023,0.0311646607989264,0.0358353066252783,0,0,0
TZ,TZA,Tanzania,1,2020-06-24,2020-06-02,7,22,101,14766999.2315731,0,0,0,8,991081.651011531,3,372469.120542614,51,1562.48591178407,0,4,,,,0,0,0,0.108089734874235,0.0922227443781037,0.123956725370367,0.106131224605663,0.106088177856939,0.106174271354386,0.0482664853840925,0.0373137581005435,0.0592192126676414,0.0521432557939785,0.0521121850030422,0.0521743265849147,0.0336109401707505,0.0312710774973695,0.0359508028441316,0,0,0
TZ,TZA,Tanzania,1,2020-06-25,2020-06-02,6,23,107,15460238.751557,0,0,0,8,991081.651011531,3,372469.120542614,53,1657.18202764977,0,5,,,,0,0,0,0.105370496261047,0.0896804987153357,0.121060493806758,0.102718051294465,0.102675812923474,0.102760289665457,0.0469068660774983,0.0361017948500989,0.0577119373048977,0.0499472935414364,0.0499169861094572,0.0499776009734157,0.0337630725894225,0.0314189166078615,0.0361072285709835,0,0,0
TZ,TZA,Tanzania,1,2020-06-26,2020-06-03,7,23,105,15999947.6461526,0,0,0,7,909947.092873945,3,372469.120542614,49,1609.83396971692,0,5,,,,0,0,0,0.102319236016371,0.0868053459470491,0.117833126085693,0.0987900981585011,0.0987488058049426,0.0988313905120596,0.0457025920873124,0.0350122059025642,0.0563929782720606,0.047708174436728,0.0476786771969285,0.0477376716765275,0.033880305480358,0.0315281527738618,0.0362324581868542,0,0,0
TZ,TZA,Tanzania,1,2020-06-27,2020-06-04,4,23,100,15498290.3292312,0,0,0,5,715702.417130885,4,598984.925855523,55,1530.92053982884,0,5,,,,0,0,0,0.0985626283367557,0.0832782809233605,0.113846975750151,0.094062778232611,0.0940226007318693,0.0941029557333527,0.0451745379876797,0.034524973721593,0.0558241022537664,0.0466163354668285,0.0465873201121681,0.046645350821489,0.0345080935675613,0.0321300606620567,0.0368861264730659,0,0,0
TZ,TZA,Tanzania,1,2020-06-28,2020-06-05,4,23,103,15966143.7133435,0,0,0,4,598500.492933362,3,481783.001658,50,1578.26859776169,0,5,,,,0,0,0,0.0935994494150034,0.0786228914666903,0.108576007363317,0.0882669105889043,0.088228051301555,0.0883057698762537,0.0433585684790089,0.0328866236755588,0.0538305132824591,0.0443197973317876,0.0442916058964697,0.0443479887671056,0.034548185186478,0.0321613187251278,0.0369350516478282,0,0,0
TZ,TZA,Tanzania,1,2020-06-29,2020-06-06,1,23,100,15289945.4545106,0,0,0,4,598500.492933362,3,481783.001658,49,1530.92053982884,0,5,,,,0,0,0,0.088093599449415,0.0735201421257014,0.102667056773129,0.0824572649996799,0.0824197915126551,0.0824947384867047,0.0412938747419133,0.0310632806736485,0.0515244688101781,0.0420039535663262,0.0419766245854095,0.042031282547243,0.0341719935036093,0.0317968618178563,0.0365471251893622,0,0,0
TZ,TZA,Tanzania,1,2020-06-30,2020-06-08,3,22,100,15394766.8039003,0,0,0,4,598500.492933362,3,481783.001658,41,1530.92053982884,0,4,,,,0,0,0,0.0826446280991736,0.0684820961721745,0.0968071600261727,0.0768100622156339,0.0767739696096563,0.0768461548216116,0.0392561983471074,0.0292671825920551,0.0492452141021598,0.0397573727639945,0.0397308900201204,0.0397838555078686,0.0333734654674182,0.0310236278918916,0.0357233030429449,0,0,0
TZ,TZA,Tanzania,1,2020-07-04,2020-06-11,5,23,100,14832879.6661598,0,0,0,3,489778.814730666,2,373061.323455304,38,1250.99226872834,0,5,,,,0,0,0,0.0767104353835522,0.0629981446487338,0.0904227261183705,0.0711270183829908,0.0710922676054618,0.0711617691605197,0.0366275051831375,0.0269488589524153,0.0463061514138598,0.0372324027274706,0.037206805653502,0.0372579998014391,0.0329430987306666,0.030588204814401,0.0352979926469323,0,0,0
TZ,TZA,Tanzania,1,2020-07-05,2020-06-11,2,24,102,15082856.7558817,0,0,0,3,489778.814730666,2,373061.323455304,38,1276.78592375367,0,6,,,,0,0,0,0.0702364394993046,0.0570284671072534,0.0834444118913558,0.0651509529872192,0.0651176189635976,0.0651842870108408,0.0340751043115438,0.0246982120770856,0.043451996546002,0.0348410962881605,0.0348163276616568,0.0348658649146642,0.032508928749516,0.0301452058098068,0.0348726516892252,0,0,0
TZ,TZA,Tanzania,1,2020-07-06,2020-06-12,2,24,101,15298561.2222148,0,0,0,3,489778.814730666,2,373061.323455304,41,1263.889096241,0,6,,,,0,0,0,0.0639332870048645,0.0512936497107677,0.0765729242989613,0.059329960236205,0.0592982025765435,0.0593617178958664,0.0319666435024322,0.0228777424766694,0.0410555445281951,0.0327939486662327,0.0327700072870903,0.032817890045375,0.0322138490761439,0.0298441017404391,0.0345835964118487,0,0,0
TZ,TZA,Tanzania,1,2020-07-07,2020-06-13,8,24,103,15781047.0702689,0,0,0,3,489778.814730666,2,373061.323455304,41,1289.68275126633,0,5,,,,0,0,0,0.0578397212543554,0.0457616487759377,0.0699177937327731,0.0538708955496489,0.0538406178910976,0.0539011732082002,0.0299651567944251,0.0211440295898556,0.0387862839989946,0.0309303345947641,0.0309071157933644,0.0309535533961639,0.0320394222257114,0.0296543565534563,0.0344244878979666,0,0,0
TZ,TZA,Tanzania,1,2020-07-10,2020-06-14,5,24,102,15812221.1518809,0,0,0,2,343233.296588271,1,226515.805312909,33,1276.78592375367,0,5,,,,0,0,0,0.0511204481792717,0.0396972724584702,0.0625436239000732,0.0478691249063811,0.0478405336733795,0.0478977161393827,0.0273109243697479,0.0188573728022356,0.0357644759372602,0.0284542178053654,0.0284319508018557,0.0284764848088751,0.0315375835138282,0.0291461090379317,0.0339290579897246,0,0,0
TZ,TZA,Tanzania,1,2020-07-11,2020-06-15,5,24,102,15826915.9886084,0,0,0,3,531866.7464309,1,226515.805312909,21,1276.78592375367,0,5,,,,0,0,0,0.0462508759635599,0.0353537201249933,0.0571480318021265,0.0439041614333972,0.0438768094850582,0.0439315133817362,0.0252277505255781,0.0170914506510986,0.0333640504000577,0.0265100184937424,0.026488572041051,0.0265314649464337,0.0303991398261047,0.0280314669633089,0.0327668126889004,0,0,0
TZ,TZA,Tanzania,1,2020-07-12,2020-06-17,2,24,101,15639218.8832096,0,0,0,3,531866.7464309,1,226515.805312909,21,1263.889096241,0,6,,,,0,0,0,0.0420462508759636,0.0316333432958113,0.0524591584561158,0.0404772444812839,0.0404510021858227,0.0405034867767451,0.02312543798178,0.015327128110873,0.0309237478526869,0.0246182007753418,0.0245975667390576,0.024638834811626,0.0291969436772031,0.0268577672197166,0.0315361201346897,0,0,0
TZ,TZA,Tanzania,1,2020-07-13,2020-06-17,1,25,102,15831196.2917681,0,0,0,3,531866.7464309,1,226515.805312909,21,1276.78592375367,0,6,,,,0,0,0,0.038515406162465,0.0285344443669895,0.0484963679579405,0.0381701345152135,0.0381446828819006,0.0381955861485263,0.0217086834733894,0.014150197180443,0.0292671697663357,0.023827476474332,0.0238072179877664,0.0238477349608975,0.0280926902039416,0.0257802098818795,0.0304051705260036,0,0,0
TZ,TZA,Tanzania,1,2020-07-15,2020-06-17,1,26,103,15917078.4291298,0,0,0,3,531866.7464309,1,226515.805312909,21,1289.68275126633,0,6,,,,0,0,0,0.0351123595505618,0.0255522806715836,0.04467243842954,0.0359853694232026,0.035960654782217,0.0360100840641882,0.0203651685393258,0.0130290015258287,0.027701335552823,0.0231085972373807,0.023088660254028,0.0231285342207334,0.0269664408704573,0.0246779354150439,0.0292549463258707,0,0,0
TZ,TZA,Tanzania,1,2020-07-16,2020-06-18,5,26,104,16406210.7755335,0,0,0,3,531866.7464309,1,226515.805312909,21,1289.68275126633,0,6,,,,0,0,0,0.0323260716795503,0.0231366828776005,0.0415154604815,0.0341887518568646,0.0341646620519617,0.0342128416617674,0.0189739985945186,0.0118853192406242,0.0260626779484131,0.022397903752119,0.0223782868565861,0.0224175206476518,0.0259431570998539,0.0236783963937874,0.0282079178059204,0,0,0
TZ,TZA,Tanzania,1,2020-07-17,2020-06-18,1,27,105,16616604.4239566,0,0,0,3,531866.7464309,1,226515.805312909,21,1302.57957877899,0,6,,,,0,0,0,0.030812324929972,0.0218493916579635,0.0397752582019804,0.0331779469675159,0.0331542640395674,0.0332016298954645,0.0168067226890756,0.0101395000988798,0.0234739452792715,0.0205885050767336,0.0205697278102083,0.020607282343259,0.0244415720304373,0.0222282440773022,0.0266548999835724,0,0,0
TZ,TZA,Tanzania,1,2020-07-18,2020-06-19,2,27,101,15956191.8531643,0,0,0,2,415149.255155538,1,226515.805312909,19,1250.99226872834,0,6,,,,0,0,0,0.02945301542777,0.020677725117552,0.038228305737988,0.0323448428562991,0.0323214485574994,0.0323682371550988,0.0154277699859748,0.00903095636712316,0.0218245836048263,0.0194274722535082,0.0194092208943448,0.0194457236126716,0.0231895098592572,0.0210131033392389,0.0253659163792755,0,0,0
TZ,TZA,Tanzania,1,2020-07-19,2020-06-20,1,27,100,16052114.5797441,0,0,0,2,415149.255155538,1,226515.805312909,24,1238.09544121568,0,6,,,,0,0,0,0.0280504908835905,0.0194804989421127,0.0366204828250682,0.03140129332632,0.0313782714427166,0.0314243152099233,0.0140252454417952,0.00792178040746072,0.0201287104761297,0.0182023562051796,0.0181847092435758,0.0182200031667834,0.0221822091327564,0.0200353197533083,0.0243290985122045,0,0,0
