"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-06,1,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-06,2,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-06,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-06,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-05-06,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-06,6,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-07,1,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-07,2,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-07,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-07,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-05-07,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-07,6,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-08,1,"MO","Macau","MAC",683100,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.476415094339623,0.409184573479304,0.543645615199941
2020-05-08,2,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-08,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-08,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00754716981132075,0,0.0179672761780292
2020-05-08,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-08,6,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-05-09,1,"MO","Macau","MAC",683100,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.476415094339623,0.409184573479304,0.543645615199941
2020-05-09,2,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-09,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-09,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00754716981132075,0,0.0179672761780292
2020-05-09,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384
2020-05-09,6,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-05-10,1,"MO","Macau","MAC",683100,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.635220125786163,0.560398509038341,0.710041742533986
2020-05-10,2,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-10,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-10,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00628930817610063,0,0.0149782312081253
2020-05-10,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384
2020-05-10,6,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974
2020-05-11,1,"MO","Macau","MAC",683100,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.635220125786163,0.560398509038341,0.710041742533986
2020-05-11,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-11,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00628930817610063,0,0.0149782312081253
2020-05-11,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384
2020-05-12,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0339622641509434,0.0121540291947465,0.0557704991071403
2020-05-12,1,"MO","Macau","MAC",683100,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.635220125786163,0.560398509038341,0.710041742533986
2020-05-12,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-12,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00628930817610063,0,0.0149782312081253
2020-05-12,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0283018867924528,0,0.0598714470737785
2020-05-13,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0242587601078167,0.00860341064185135,0.0399141095737821
2020-05-13,1,"MO","Macau","MAC",683100,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.635220125786163,0.560398509038341,0.710041742533986
2020-05-13,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-13,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00539083557951483,0,0.0128418500615798
2020-05-13,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0283018867924528,0,0.0598714470737785
2020-05-13,7,"MO","Macau","MAC",683100,0,0,0,0,0,0,1,1,1
2020-05-14,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0188679245283019,0.006657951524669,0.0310778975319348
2020-05-14,1,"MO","Macau","MAC",683100,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-14,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-14,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00628930817610063,0,0.0149782312081253
2020-05-14,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0283018867924528,0,0.0598714470737785
2020-05-14,6,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-14,7,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-15,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0169811320754717,0.00598159512449466,0.0279806690264487
2020-05-15,1,"MO","Macau","MAC",683100,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-15,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-15,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00539083557951483,0,0.0128418500615798
2020-05-15,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384
2020-05-15,6,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-15,7,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-16,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0169811320754717,0.00598159512449466,0.0279806690264487
2020-05-16,1,"MO","Macau","MAC",683100,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-16,2,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-16,3,"MO","Macau","MAC",683100,0,0,0,0,0,0,0,0,0
2020-05-16,4,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.00419287211740042,0,0.00999159460646785
2020-05-16,5,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384
2020-05-16,6,"MO","Macau","MAC",683100,0,0,0,0.2,0,0.550609016230633,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-05-16,7,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-17,-99,"MO","Macau","MAC",683100,0,0,0,0,0,0,0.0154373927958834,0.00542996512744385,0.0254448204643229
