ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
SN,SEN,Senegal,1,2020-05-01,2020-04-23,8,9,104,10158505.725966,0,0,0,0,1,1,1,103054.213291024,0,0,17,1567.08284226477,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,SEN,Senegal,1,2020-05-02,2020-04-23,4,10,108,10734707.860475,0,0,0,0,2,2,1,103054.213291024,0,0,17,1627.94042837214,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,SEN,Senegal,1,2020-05-03,2020-04-25,15,9,100,9580618.3213312,0,0,0,0,3,3,1,7748.00465124818,0,0,13,1506.2252561574,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,SEN,Senegal,1,2020-05-04,2020-04-26,16,9,103,9230566.3215941,0,0,0,0,3,3,1,7748.00465124818,0,0,14,1536.65404921108,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,SEN,Senegal,1,2020-05-05,2020-04-27,13,9,104,8892118.59244717,0,0,0,0,3,3,2,49318.664262725,0,0,15,1567.08284226477,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,SEN,Senegal,1,2020-05-06,2020-04-29,26,8,103,8329234.03354283,0,0,0,0,2,2,2,49318.664262725,0,0,12,1551.86844573793,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,SEN,Senegal,1,2020-05-07,2020-05-01,24,7,106,8129357.08371865,0,0,0,0,2,2,2,49318.664262725,0,0,9,1597.51163531845,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,SEN,Senegal,1,2020-05-08,2020-05-03,18,6,112,7681765.50224653,0,0,0,0,1,1,3,170467.689587343,0,0,9,1688.79801447951,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,SEN,Senegal,1,2020-05-09,2020-05-04,16,6,113,7355836.25347458,0,0,0,0,0,0,2,162719.684936095,0,0,10,1704.01241100635,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,SEN,Senegal,1,2020-05-10,2020-05-05,14,6,111,7531654.58863593,0,0,0,0,0,0,2,162719.684936095,0,0,8,1688.79801447951,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
