"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,2,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,3,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,4,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,5,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,6,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-05-06,7,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,1,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,2,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,3,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,4,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,5,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,6,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-05-07,7,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,1,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,2,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,3,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,4,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,5,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,6,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,7,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,1,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,2,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,3,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,4,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,5,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,6,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,7,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"FM","Federated States of Micronesia","FSM",105754,0,0,0,0,0,0,0,0,0,0.0125786163522013,0,0.0299013819415159
