ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AD,AND,Andorra,1,2020-06-09,2020-04-25,5,34,100,1625823.34001021,0,0,8,8,13,11,10,121661.489492551,6,106887.241600159,208,1797.4415049639,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-10,2020-04-29,3,34,101,1643806.79414898,0,0,8,8,13,11,10,121661.489492551,6,106887.241600159,208,1815.78274481047,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-11,2020-05-03,3,33,100,1620006.06844514,0,0,9,8,14,11,11,128093.686032852,7,113319.43814046,209,1797.4415049639,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-12,2020-05-03,2,34,102,1731268.78742205,0,0,9,8,14,11,11,128093.686032852,7,113319.43814046,209,1834.12398465704,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-13,2020-05-08,2,33,100,1688728.00066647,0,0,8,7,12,9,10,62542.313468359,6,47768.0655759674,181,1797.4415049639,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-14,2020-05-10,5,32,101,1701930.82140626,0,0,9,7,13,10,10,62542.313468359,6,47768.0655759674,182,1815.78274481047,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-15,2020-05-11,4,32,103,1732937.41216253,0,0,10,9,14,11,10,62542.313468359,6,47768.0655759674,207,1852.46522450361,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-16,2020-05-15,3,32,101,1746288.30085226,0,0,10,9,14,12,10,62542.313468359,6,47768.0655759674,207,1815.78274481047,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-17,2020-05-17,3,31,100,1752235.01950349,0,0,10,9,14,13,10,62542.313468359,6,47768.0655759674,151,1779.10026511733,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-18,2020-05-18,2,31,100,1609543.69759443,0,0,10,9,13,13,10,62542.313468359,6,47768.0655759674,151,1779.10026511733,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-19,2020-05-19,3,31,100,1575852.11431342,0,0,9,8,12,12,10,61839.2298285259,7,50278.2528506733,112,1779.10026511733,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-20,2020-05-22,6,30,102,1603237.12052889,0,0,10,9,13,13,11,65954.3996236245,8,54393.4226457719,113,1797.4415049639,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-21,2020-05-23,3,30,101,1626739.06338107,0,0,10,9,13,13,11,65954.3996236245,8,54393.4226457719,111,1760.75902527076,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,1,2020-06-22,2020-05-24,2,30,100,1545932.13669368,0,0,11,10,14,13,11,65954.3996236245,8,54393.4226457719,106,1742.41778542419,2,3,,,,0.0928419560595322,0.0776994344174577,0.107984477701607,0.0836286321757619,0.0691842877220422,0.0980729766294815,0.131821403260099,0.114169884164979,0.149472922355219,0.115520907158044,0.0988423427942433,0.132199471521845,0.102763997165131,0.086920230991621,0.118607763338641,0.0488903030268889,0.0488025645166268,0.048978041537151,0.0659107016300496,0.0529640712347822,0.078857332025317,0.040530380637644,0.0404501445873508,0.0406106166879372,0.0935854019447849,0.0899868797063198,0.0971839241832501,0.695652173913044,0.562683189876246,0.828621157949841
