"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"ID","Indonesia","IDN",270625567,6029,5847,0.0187427434068668,0.0153195339785463,0.0221659528351873,0.0112788190413004,0.00861322393455223,0.0139444141480485,0.0159230386465417,0.0127632869484755,0.0190827903446079,0.00761880790342411,0.00731266345844921,0.00792495234839901
2020-05-06,1,"ID","Indonesia","IDN",270625567,9808,9802,0.0261011419249592,0.0229458136818146,0.0292564701681038,0.0157014681892333,0.0132411492321901,0.0181617871462765,0.0227365415986949,0.0197865152471852,0.0256865679502047,0.0084484106054598,0.00819952603630953,0.00869729517461008
2020-05-06,2,"ID","Indonesia","IDN",270625567,14251,14235,0.0148761490421725,0.0128886080324955,0.0168636900518495,0.00891165532243351,0.00736867354950147,0.0104546370953656,0.0143147849273735,0.0123645498844416,0.0162650199703055,0.00560404530422623,0.00543559883443939,0.00577249177401307
2020-05-06,3,"ID","Indonesia","IDN",270625567,8107,8100,0.0099913654866165,0.0078264052775767,0.0121563256956563,0.00616750955963982,0.00446327442117796,0.00787174469810168,0.00863451338349574,0.00662053949448569,0.0106484872725058,0.00555788492895411,0.00533549650527924,0.00578027335262898
2020-05-06,4,"ID","Indonesia","IDN",270625567,3263,3259,0.0067422617223414,0.00393441538869558,0.00955010805598723,0.0033711308611707,0.00138231721419742,0.00535994450814399,0.00490346307079375,0.0025067082146679,0.00730021792691959,0.00537264006206326,0.00502789976635125,0.00571738035777526
2020-05-06,5,"ID","Indonesia","IDN",270625567,974,974,0.00718685831622177,0.00188202291961852,0.012491693712825,0.00410677618069815,9.04819767318689e-05,0.00812307038466444,0.00410677618069815,9.04819767318689e-05,0.00812307038466444,0.00703188563015768,0.0063110533473118,0.00775271791300357
2020-05-06,6,"ID","Indonesia","IDN",270625567,157,156,0.00636942675159236,0,0.0188134528017397,0.00636942675159236,0,0.0188134528017397,0.00636942675159236,0,0.0188134528017397,0.0262457668118045,0.0227998707849016,0.0296916628387075
2020-05-07,-99,"ID","Indonesia","IDN",270625567,6590,6395,0.0182094081942337,0.0149811911029429,0.0214376252855244,0.0110773899848255,0.00855038988144449,0.0136043900882065,0.016236722306525,0.0131853171993995,0.0192881274136506,0.00782450912416835,0.00752788075789277,0.00812113749044393
2020-05-07,1,"ID","Indonesia","IDN",270625567,10748,10737,0.0256791961295125,0.0226888190025392,0.0286695732564857,0.0158168961667287,0.0134581410981104,0.018175651235347,0.0234462225530331,0.0205855458063193,0.0263068992997469,0.00810106473646938,0.00786816261576758,0.00833396685717117
2020-05-07,2,"ID","Indonesia","IDN",270625567,15853,15833,0.0148867722197691,0.0130016665127669,0.0167718779267714,0.00902037469248723,0.00754861463321117,0.0104921347517633,0.0141298177001199,0.0122925581804247,0.015967077219815,0.00550081094060769,0.00534256079204847,0.0056590610891669
2020-05-07,3,"ID","Indonesia","IDN",270625567,8976,8969,0.00991532976827094,0.00786560089612721,0.0119650586404147,0.00612745098039216,0.00451304804115913,0.00774185391962519,0.00857843137254902,0.00667060085646465,0.0104862618886334,0.00547798812261101,0.00526816377219295,0.00568781247302907
2020-05-07,4,"ID","Indonesia","IDN",270625567,3636,3631,0.0066006600660066,0.00396862439465221,0.00923269573736099,0.00357535753575358,0.00163528430911413,0.00551543076239302,0.00467546754675468,0.00245813398055161,0.00689280111295774,0.00500407912992418,0.00468881848023337,0.005319339779615
