"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"AQ","Antarctica","ATA",1000,0.354838709677419,0.186409701717221,0.523267717637618,0.193548387096774,0.0544727110265056,0.332624063167043,0.141813755325624,0.124945146677567,0.158682363973681
2020-05-06,1,"AQ","Antarctica","ATA",1000,0.0769230769230769,0,0.221774806631782,0.230769230769231,0.00173853632193746,0.459799925216524,0.148040638606676,0.121522783416724,0.174558493796629
2020-05-06,2,"AQ","Antarctica","ATA",1000,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.344339622641509,0.299112586096212,0.389566659186807
2020-05-06,3,"AQ","Antarctica","ATA",1000,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00471698113207547,0,0.011238826979279
2020-05-06,4,"AQ","Antarctica","ATA",1000,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.127882599580713,0.0979129196173271,0.157852279544098
2020-05-06,5,"AQ","Antarctica","ATA",1000,0.285714285714286,0,0.620372146798186,0.428571428571429,0.0619721094472632,0.795170747695594,0.00539083557951483,0,0.0128418500615798
2020-05-06,6,"AQ","Antarctica","ATA",1000,0,0,0,0,0,0,0,0,0
2020-05-06,7,"AQ","Antarctica","ATA",1000,0.5,0.269016029275054,0.730983970724946,0.5,0.269016029275054,0.730983970724946,0.579664570230608,0.548341791618064,0.610987348843152
2020-05-07,-99,"AQ","Antarctica","ATA",1000,0.323529411764706,0.166279657282078,0.480779166247334,0.205882352941176,0.0699694722357615,0.341795233646591,0.142619311875694,0.126473989739821,0.158764634011567
2020-05-07,1,"AQ","Antarctica","ATA",1000,0.0714285714285714,0,0.206333468106206,0.285714285714286,0.0490754427644738,0.522353128664098,0.137466307277628,0.112690243746479,0.162242370808777
2020-05-07,2,"AQ","Antarctica","ATA",1000,0.333333333333333,0.0253547057000716,0.641311960966595,0.444444444444444,0.119806466453118,0.769082422435771,0.335429769392034,0.293059605402629,0.377799933381438
2020-05-07,3,"AQ","Antarctica","ATA",1000,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00471698113207547,0,0.011238826979279
2020-05-07,4,"AQ","Antarctica","ATA",1000,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.127882599580713,0.0979129196173271,0.157852279544098
2020-05-07,5,"AQ","Antarctica","ATA",1000,0.285714285714286,0,0.620372146798186,0.428571428571429,0.0619721094472632,0.795170747695594,0.00539083557951483,0,0.0128418500615798
2020-05-07,6,"AQ","Antarctica","ATA",1000,0,0,0,0,0,0,0,0,0
2020-05-07,7,"AQ","Antarctica","ATA",1000,0.529411764705882,0.292142788038428,0.766680741373336,0.529411764705882,0.292142788038428,0.766680741373336,0.613762486126526,0.58197083439811,0.645554137854942
2020-05-08,-99,"AQ","Antarctica","ATA",1000,0.305555555555556,0.155081825478489,0.456029285632622,0.222222222222222,0.0864164125821263,0.358028031862318,0.138544474393531,0.122823220942869,0.154265727844193
2020-05-08,1,"AQ","Antarctica","ATA",1000,0.0666666666666667,0,0.1929003400397,0.333333333333333,0.0947741141710458,0.571892552495621,0.128301886792453,0.105055037441202,0.151548736143704
2020-05-08,2,"AQ","Antarctica","ATA",1000,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.292452830188679,0.249154537080209,0.33575112329715
2020-05-08,3,"AQ","Antarctica","ATA",1000,0,0,0,0,0,0,0.00471698113207547,0,0.011238826979279
2020-05-08,4,"AQ","Antarctica","ATA",1000,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.127882599580713,0.0979129196173271,0.157852279544098
2020-05-08,5,"AQ","Antarctica","ATA",1000,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0,0,0
2020-05-08,7,"AQ","Antarctica","ATA",1000,0.5,0.280869364855855,0.719130635144145,0.5,0.280869364855855,0.719130635144145,0.615094339622641,0.585802734384502,0.644385944860781
2020-05-09,-99,"AQ","Antarctica","ATA",1000,0.3,0.157987117455337,0.442012882544663,0.225,0.0955922740078343,0.354407725992166,0.131107885824867,0.116557477276202,0.145658294373532
2020-05-09,1,"AQ","Antarctica","ATA",1000,0.142857142857143,0,0.326156802419226,0.357142857142857,0.106149461329932,0.608136252955783,0.141509433962264,0.116430642809944,0.166588225114585
2020-05-09,2,"AQ","Antarctica","ATA",1000,0.272727272727273,0.00954012095691376,0.535914424497632,0.454545454545455,0.160293273463916,0.748797635626993,0.384219554030875,0.344735976866267,0.423703131195483
2020-05-09,3,"AQ","Antarctica","ATA",1000,0,0,0,0,0,0,0.00209643605870021,0,0.00620106590578278
2020-05-09,4,"AQ","Antarctica","ATA",1000,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.115094339622642,0.0879245906757225,0.142264088569561
2020-05-09,5,"AQ","Antarctica","ATA",1000,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0,0,0
2020-05-09,6,"AQ","Antarctica","ATA",1000,0,0,0,0,0,0,0,0,0
2020-05-09,7,"AQ","Antarctica","ATA",1000,0.5,0.291067137232432,0.708932862767568,0.454545454545455,0.246477741923767,0.662613167167142,0.481989708404803,0.453309196902817,0.510670219906789
2020-05-10,-99,"AQ","Antarctica","ATA",1000,0.304347826086957,0.171378842050159,0.437316810123754,0.239130434782609,0.115864887502066,0.362395982063151,0.121174004192872,0.108077358563209,0.134270649822535
2020-05-10,1,"AQ","Antarctica","ATA",1000,0.133333333333333,0,0.305360832718189,0.333333333333333,0.0947741141710458,0.571892552495621,0.147169811320755,0.122543170523262,0.171796452118248
2020-05-10,2,"AQ","Antarctica","ATA",1000,0.25,0.0050045019324933,0.494995498067507,0.416666666666667,0.137727021491168,0.695606311842166,0.352201257861635,0.31507894430428,0.389323571418991
2020-05-10,3,"AQ","Antarctica","ATA",1000,0,0,0,0,0,0,0.00188679245283019,0,0.00558134733756389
2020-05-10,4,"AQ","Antarctica","ATA",1000,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.115094339622642,0.0879245906757225,0.142264088569561
2020-05-10,5,"AQ","Antarctica","ATA",1000,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0,0,0
2020-05-10,6,"AQ","Antarctica","ATA",1000,0,0,0,0,0,0,0,0,0
2020-05-10,7,"AQ","Antarctica","ATA",1000,0.5,0.307809719170985,0.692190280829015,0.5,0.307809719170985,0.692190280829015,0.505805515239477,0.479407929468128,0.532203101010827
2020-05-11,-99,"AQ","Antarctica","ATA",1000,0.333333333333333,0.199974675656797,0.46669199100987,0.270833333333333,0.145116934153334,0.396549732513332,0.160176635889201,0.145773575299279,0.174579696479123
