"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00628930817610063,0,0.013383784123693
2020-05-06,2,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0.5,0,1,0,0,0,0.0188679245283019,0,0.0447691886552224
2020-05-06,3,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-06,4,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-06,5,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-06,6,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-06,7,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0.166666666666667,0,0.377525218646943,0.25,0.0050045019324933,0.494995498067507,0.00786163522012579,0.000997875063912522,0.014725395376339
2020-05-07,2,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0.5,0,1,0,0,0,0.0188679245283019,0,0.0447691886552224
2020-05-07,3,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-07,4,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-07,5,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-07,6,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0.00209643605870021,0,0.00620106590578278
2020-05-07,7,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0.153846153846154,0,0.349976323034732,0.230769230769231,0.00173853632193746,0.459799925216524,0.00725689404934688,0.000919184804384089,0.0135946032943097
2020-05-08,2,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0.5,0,1,0,0,0,0.0188679245283019,0,0.0447691886552224
2020-05-08,3,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-08,4,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-08,5,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-08,6,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0.00188679245283019,0,0.00558134733756389
2020-05-08,7,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0.166666666666667,0,0.377525218646943,0.25,0.0050045019324933,0.494995498067507,0.00628930817610063,0.000145311778947996,0.0124333045732533
2020-05-09,2,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0.333333333333333,0,0.866767964039479,0,0,0,0.0188679245283019,0,0.0400162181296384
2020-05-09,3,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-09,4,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-09,5,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
2020-05-09,6,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0.00514579759862779,0,0.0109537076675384
2020-05-09,7,"UM","United States Minor Outlying Islands, U.S.","UMI",190,0,0,0,0,0,0,0,0,0
