"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-06,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295
2020-05-06,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.25,0,0.674344650278564,0.0188679245283019,0.000552965022852563,0.0371828840337512
2020-05-07,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-07,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295
2020-05-07,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.25,0,0.674344650278564,0.0188679245283019,0.000552965022852563,0.0371828840337512
2020-05-08,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-08,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0377358490566038,0.00145985060668707,0.0740118475065205
2020-05-08,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0
2020-05-09,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-09,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0377358490566038,0.00145985060668707,0.0740118475065205
2020-05-09,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0
2020-05-09,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-10,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0377358490566038,0.00145985060668707,0.0740118475065205
2020-05-10,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0
2020-05-10,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-11,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-11,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-11,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-12,1,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-12,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-12,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-12,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-13,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-13,1,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-13,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-13,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-13,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-14,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-14,1,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-14,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-14,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-14,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-15,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-15,1,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-15,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-15,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-15,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-16,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-16,1,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0,0,0,0.952830188679245,0.912471691867312,0.993188685491178
2020-05-16,2,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014
2020-05-16,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-16,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-16,5,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-17,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-17,1,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0,0,0,0.952830188679245,0.912471691867312,0.993188685491178
2020-05-17,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-17,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-17,5,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-18,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-18,1,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0,0,0,0.952830188679245,0.912471691867312,0.993188685491178
2020-05-18,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-18,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-18,5,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-19,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-19,1,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0,0,0,0.952830188679245,0.912471691867312,0.993188685491178
2020-05-19,3,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-19,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-19,5,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-20,-99,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
2020-05-20,1,"VC","Saint Vincent and the Grenadines","VCT",110696,0.5,0,1,0,0,0,0.952830188679245,0.912471691867312,0.993188685491178
2020-05-20,4,"VC","Saint Vincent and the Grenadines","VCT",110696,0,0,0,0,0,0,0,0,0
