"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"AW","Aruba","ABW",111904,0.162162162162162,0.0433934692277058,0.280930855096619,0.162162162162162,0.0433934692277058,0.280930855096619,0.189189189189189,0.0629904104072584,0.31538796797112,0.168281489036206,0.151723192689221,0.184839785383191
2020-05-06,1,"AW","Aruba","ABW",111904,0.153846153846154,0.0151611812176455,0.292531126474662,0.115384615384615,0,0.238188644073479,0.192307692307692,0.0408181272807023,0.343797257334682,0.134978229317852,0.116936886271123,0.153019572364581
2020-05-06,2,"AW","Aruba","ABW",111904,0.0185185185185185,0,0.0544765067619307,0.0185185185185185,0,0.0544765067619307,0.037037037037037,0,0.0874072887258666,0.00454227812718379,0.00207872718240252,0.00700582907196505
2020-05-06,3,"AW","Aruba","ABW",111904,0.0256410256410256,0,0.0752480273616156,0.0256410256410256,0,0.0752480273616156,0.0256410256410256,0,0.0752480273616156,0.000967585873246251,0,0.00230791792123931
2020-05-06,4,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.05,0,0.145516829402721,0.00471698113207547,0.000592203646940713,0.00884175861721023
2020-05-06,5,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,6,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-06,7,"AW","Aruba","ABW",111904,1,1,1,1,1,1,1,1,1,1,1,1
2020-05-07,-99,"AW","Aruba","ABW",111904,0.162162162162162,0.0433934692277058,0.280930855096619,0.162162162162162,0.0433934692277058,0.280930855096619,0.189189189189189,0.0629904104072584,0.31538796797112,0.168281489036206,0.151723192689221,0.184839785383191
2020-05-07,1,"AW","Aruba","ABW",111904,0.142857142857143,0.0132447105916086,0.272469575122677,0.107142857142857,0,0.221705144369159,0.178571428571429,0.0367114257390592,0.320431431403798,0.12533692722372,0.108491149811386,0.142182704636053
2020-05-07,2,"AW","Aruba","ABW",111904,0.0192307692307692,0,0.0565582055834199,0.0192307692307692,0,0.0565582055834199,0.0384615384615385,0,0.0907304041739783,0.00471698113207547,0.00215890272903431,0.00727505953511663
2020-05-07,3,"AW","Aruba","ABW",111904,0.024390243902439,0,0.071607669168231,0.024390243902439,0,0.071607669168231,0.024390243902439,0,0.071607669168231,0.00092038656235619,0,0.00219536667639384
2020-05-07,4,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.05,0,0.145516829402721,0.00471698113207547,0.000592203646940713,0.00884175861721023
2020-05-07,5,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0,0,0,0.00145137880986938,0,0.00429396392305433
2020-05-07,6,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0
2020-05-07,7,"AW","Aruba","ABW",111904,1,1,1,1,1,1,1,1,1,1,1,1
2020-05-08,-99,"AW","Aruba","ABW",111904,0.166666666666667,0.0539580297264582,0.279375303606875,0.166666666666667,0.0539580297264582,0.279375303606875,0.19047619047619,0.0717193574486322,0.309233023503749,0.193171608265948,0.176771461107882,0.209571755424014
2020-05-08,1,"AW","Aruba","ABW",111904,0.153846153846154,0.0151611812176455,0.292531126474662,0.115384615384615,0,0.238188644073479,0.192307692307692,0.0408181272807023,0.343797257334682,0.134978229317852,0.116936886271123,0.153019572364581
2020-05-08,2,"AW","Aruba","ABW",111904,0.0196078431372549,0,0.0576598730120609,0.0196078431372549,0,0.0576598730120609,0.0392156862745098,0,0.0924885280992382,0.00554938956714761,0.00274886566166596,0.00834991347262927
2020-05-08,3,"AW","Aruba","ABW",111904,0.024390243902439,0,0.071607669168231,0.024390243902439,0,0.071607669168231,0.024390243902439,0,0.071607669168231,0.00092038656235619,0,0.00219536667639384
2020-05-08,4,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.0476190476190476,0,0.138701380737578,0.00449236298292902,0.000563560216913298,0.00842116574894474
2020-05-08,5,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0,0,0,0.00134770889487871,0,0.0039873892301915
2020-05-08,6,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-08,7,"AW","Aruba","ABW",111904,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,1,1,1
2020-05-09,-99,"AW","Aruba","ABW",111904,0.186046511627907,0.0697345384684999,0.302358484787314,0.186046511627907,0.0697345384684999,0.302358484787314,0.209302325581395,0.0877100123158915,0.330894638846899,0.276437033786749,0.258075362606761,0.294798704966736
2020-05-09,1,"AW","Aruba","ABW",111904,0.115384615384615,0,0.238188644073479,0.0769230769230769,0,0.179348717266703,0.192307692307692,0.0408181272807023,0.343797257334682,0.132801161103048,0.114883399162007,0.150718923044089
2020-05-09,2,"AW","Aruba","ABW",111904,0.0208333333333333,0,0.0612383382477474,0.0208333333333333,0,0.0612383382477474,0.0416666666666667,0,0.0981968180709736,0.00589622641509434,0.00292118870667222,0.00887126412351646
2020-05-09,3,"AW","Aruba","ABW",111904,0.0222222222222222,0,0.0652903168500976,0.0222222222222222,0,0.0652903168500976,0.0222222222222222,0,0.0652903168500976,0.000838574423480084,0,0.00200027053310369
2020-05-09,4,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.0454545454545455,0,0.132495514436018,0.00428816466552316,0.000537559240884963,0.00803877009016135
2020-05-09,5,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0,0,0,0.00134770889487871,0,0.0039873892301915
2020-05-09,6,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.5,0,1,0,0,0
2020-05-09,7,"AW","Aruba","ABW",111904,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,1,1,1
2020-05-10,-99,"AW","Aruba","ABW",111904,0.222222222222222,0.100753813384362,0.343690631060082,0.222222222222222,0.100753813384362,0.343690631060082,0.244444444444444,0.118880450455551,0.370008438433338,0.267505241090147,0.249739950823596,0.285270531356698
2020-05-10,1,"AW","Aruba","ABW",111904,0.107142857142857,0,0.221705144369159,0.0714285714285714,0,0.166820738684598,0.214285714285714,0.0623016655438871,0.366269763027541,0.190700808625337,0.170713148266348,0.210688468984326
2020-05-10,2,"AW","Aruba","ABW",111904,0.02,0,0.058805307081791,0.02,0,0.058805307081791,0.06,0,0.125826784440249,0.00264150943396226,0.000687274008582928,0.0045957448593416
2020-05-10,3,"AW","Aruba","ABW",111904,0.0217391304347826,0,0.0638813689118928,0.0217391304347826,0,0.0638813689118928,0.0217391304347826,0,0.0638813689118928,0.000820344544708778,0,0.0019567967583247
2020-05-10,4,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.0416666666666667,0,0.121612373465642,0.00393081761006289,0.000492145757891237,0.00736948946223455
2020-05-10,5,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0,0,0,0.00145137880986938,0,0.00429396392305433
2020-05-10,6,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0
2020-05-10,7,"AW","Aruba","ABW",111904,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,1,1,1
2020-05-11,-99,"AW","Aruba","ABW",111904,0.239130434782609,0.115864887502066,0.362395982063151,0.239130434782609,0.115864887502066,0.362395982063151,0.282608695652174,0.152489913576663,0.412727477727684,0.296554552912223,0.278424513427363,0.314684592397083
2020-05-11,1,"AW","Aruba","ABW",111904,0.0967741935483871,0,0.200848899686167,0.0645161290322581,0,0.150996898883724,0.193548387096774,0.0544727110265056,0.332624063167043,0.175289105295192,0.156904359158358,0.193673851432026
2020-05-11,2,"AW","Aruba","ABW",111904,0.0196078431372549,0,0.0576598730120609,0.0196078431372549,0,0.0576598730120609,0.0588235294117647,0,0.123399965481497,0.00221975582685905,0.000445586278104363,0.00399392537561373
2020-05-11,3,"AW","Aruba","ABW",111904,0.02,0,0.058805307081791,0.02,0,0.058805307081791,0.02,0,0.058805307081791,0.000754716981132075,0,0.00180028735325377
2020-05-11,4,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.04,0,0.116814586821685,0.00377358490566038,0.00047219939129184,0.00707497042002891
2020-05-11,5,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0,0,0,0.00171526586620926,0,0.00507424070917674
2020-05-11,6,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0
2020-05-11,7,"AW","Aruba","ABW",111904,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.943396226415094,0.912289814371132,0.974502638459057
2020-05-12,-99,"AW","Aruba","ABW",111904,0.25,0.122055273930129,0.377944726069871,0.25,0.122055273930129,0.377944726069871,0.295454545454545,0.160644703557727,0.430264387351364,0.310034305317324,0.291262655557173,0.328805955077476
2020-05-12,1,"AW","Aruba","ABW",111904,0.0606060606060606,0,0.142015174182824,0.0303030303030303,0,0.0887890640297767,0.151515151515152,0.0291828351909202,0.273847467839383,0.165237278444826,0.147831689372428,0.182642867517223
2020-05-12,2,"AW","Aruba","ABW",111904,0.02,0,0.058805307081791,0.02,0,0.058805307081791,0.06,0,0.125826784440249,0.00113207547169811,0,0.00241239060279322
2020-05-12,3,"AW","Aruba","ABW",111904,0.02,0,0.058805307081791,0.02,0,0.058805307081791,0.02,0,0.058805307081791,0.000754716981132075,0,0.00180028735325377
2020-05-12,4,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.0434782608695652,0,0.126820982266037,0.00410172272354389,0.000513851241861507,0.00768959420522627
2020-05-12,5,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0,0,0,0.00188679245283019,0,0.00558134733756389
2020-05-12,6,"AW","Aruba","ABW",111904,0,0,0,0,0,0,0.25,0,0.674344650278564,0,0,0
2020-05-12,7,"AW","Aruba","ABW",111904,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-05-13,-99,"AW","Aruba","ABW",111904,0.234042553191489,0.112996983964175,0.355088122418803,0.212765957446809,0.095761564917905,0.329770349975712,0.25531914893617,0.130659485702962,0.379978812169378,0.289843436370935,0.272027033894058,0.307659838847812
