ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
ZW,ZWE,Zimbabwe,2,2020-06-24,2020-05-15,2,36,100,1985048.85846172,0,0,2,3,4,101782.458574755,2,69226.7946296507,18,507.234042553192,2,5,,,,0.0198863636363636,0.0125940948549193,0.027178632417808,0.0298295454545455,0.0209437951792934,0.0387152957297975,0.0291193181818182,0.0203367749867389,0.0379018613768974,0.0350818839424102,0.0350128869117655,0.0351508809730549,0.0149147727272727,0.00858348593153401,0.0212460595230115,0.0218171876622565,0.021762403741004,0.0218719715835089,0.0317299971250979,0.0276683383596871,0.0357916558905086,0.4,0.285236260270652,0.514763739729348
ZW,ZWE,Zimbabwe,2,2020-06-25,2020-05-15,1,37,101,2011472.71753712,0,0,2,3,4,101782.458574755,2,69226.7946296507,18,512.517730496454,2,5,,,,0.0198863636363636,0.0125940948549193,0.027178632417808,0.0298295454545455,0.0209437951792934,0.0387152957297975,0.0305397727272727,0.0215521535490579,0.0395273919054876,0.0378829815275441,0.0378109853472342,0.0379549777078539,0.015625,0.00914705786415893,0.0221029421358411,0.0240365857844323,0.0239788258635056,0.0240943457053589,0.0330123960177979,0.0288706869463836,0.0371541050892122,0.4,0.285236260270652,0.514763739729348
ZW,ZWE,Zimbabwe,2,2020-06-26,2020-05-16,3,37,101,2042293.42561499,0,0,2,3,4,101782.458574755,2,69226.7946296507,18,512.517730496454,2,4,,,,0.0198722498225692,0.0125851040659753,0.0271593955791631,0.0298083747338538,0.02092883400026,0.0386879154674476,0.0319375443577005,0.0227564374728096,0.0411186512425914,0.0405603543247021,0.0404857113475538,0.0406349973018504,0.0163236337828247,0.00970715179568164,0.0229401157699678,0.0261854632627695,0.0261250409269658,0.0262458855985733,0.0342713433235613,0.0300541478096817,0.038488538837441,0.405797101449275,0.289933933481154,0.521660269417397
ZW,ZWE,Zimbabwe,2,2020-06-28,2020-05-17,2,37,100,2032311.030099,0,0,2,2,3,80907.7725162891,2,69226.7946296507,18,507.234042553192,2,4,,,,0.0198722498225692,0.0125851040659753,0.0271593955791631,0.0290986515259049,0.0203222480975721,0.0378750549542377,0.0326472675656494,0.0233681122274419,0.0419264229038569,0.0419571176411013,0.0418814786049145,0.0420327566772881,0.0170333569907736,0.010277007463368,0.0237897065181792,0.0280072574946325,0.0279450106283522,0.0280695043609127,0.0355302906293248,0.0312391347695592,0.0398214464890904,0.411764705882353,0.294789522880765,0.528739888883941
ZW,ZWE,Zimbabwe,2,2020-06-29,2020-05-17,2,38,102,2098129.93058395,0,0,2,2,3,80907.7725162891,2,69226.7946296507,18,517.801418439716,2,4,,,,0.0198581560283688,0.0125761261046693,0.0271401859520683,0.0283687943262411,0.0197029735813504,0.0370346150711319,0.0333333333333333,0.0239638362806734,0.0427028303859932,0.0433352901611643,0.0432587007229834,0.0434118795993452,0.0177304964539007,0.0108421606117534,0.024618832296048,0.0298062134471348,0.0297422472104655,0.0298701796838041,0.0353642699235672,0.0310843642333091,0.0396441756138254,0.417910447761194,0.299811179661978,0.53600971586041
ZW,ZWE,Zimbabwe,2,2020-06-30,2020-05-18,1,38,100,2055173.69094663,0,0,2,2,3,80907.7725162891,2,69226.7946296507,18,507.234042553192,2,4,,,,0.0198581560283688,0.0125761261046693,0.0271401859520683,0.0276595744680851,0.0190996397425008,0.0362195091936695,0.0340425531914894,0.0245773793565536,0.0435077270264251,0.0446119588089105,0.044534602886574,0.0446893147312469,0.0184397163120567,0.0114175010063991,0.0254619316177144,0.0315237834843743,0.0314583135855181,0.0315892533832306,0.0352244902005492,0.0309527417330917,0.0394962386680067,0.424242424242424,0.305007631348784,0.543477217136064
ZW,ZWE,Zimbabwe,2,2020-09-01,2020-06-10,1,61,100,3363905.30477601,0,0,0,0,4,121783.497129259,1,53318.3275667249,19,1090.66936936937,0,8,,,,0.0184397163120567,0.0114175010063991,0.0254619316177144,0.025531914893617,0.0172988026024237,0.0337650271848104,0.0354609929078014,0.0258077356907741,0.0451142501248288,0.0451951335771158,0.045119383425761,0.0452708837284707,0.0184397163120567,0.0114175010063991,0.0254619316177144,0.0311517253445319,0.031088374954433,0.0312150757346308,0.032568453711733,0.0286133754403457,0.0365235319831203,0.376811594202899,0.262472339589003,0.491150848816794
ZW,ZWE,Zimbabwe,2,2020-09-02,2020-06-13,3,60,100,3318570.70405056,0,0,0,0,4,121783.497129259,1,53318.3275667249,9,1090.66936936937,0,8,,,,0.0170333569907736,0.010277007463368,0.0237897065181792,0.0234208658623137,0.0155241267872221,0.0313176049374053,0.0369056068133428,0.0270615707285946,0.046749642898091,0.0458332919291493,0.0457588817888037,0.0459077020694949,0.0184528034066714,0.0114256511186451,0.0254799556946977,0.0308935867814474,0.0308320195862729,0.030955153976622,0.0291015773981856,0.0254887781027642,0.0327143766936071,0.333333333333333,0.22444644530333,0.442220221363336
ZW,ZWE,Zimbabwe,2,2020-09-03,2020-06-14,1,60,100,3353830.85592918,0,0,0,0,4,121783.497129259,1,53318.3275667249,9,1090.66936936937,0,8,,,,0.015625,0.00914705786415893,0.0221029421358411,0.0213068181818182,0.0137640745829597,0.0288495617806767,0.0376420454545455,0.0277005506195406,0.0475835402895503,0.0447289465941753,0.0446571011301316,0.0448007920582191,0.0177556818181818,0.0108576498424569,0.0246537137939068,0.0289773644003221,0.0289190620814852,0.0290356667191589,0.0263103094027238,0.0229838946086809,0.0296367241967667,0.293333333333333,0.190293423223764,0.396373243442902
ZW,ZWE,Zimbabwe,2,2020-09-04,2020-06-14,1,61,101,3436499.71293194,0,0,0,0,4,121783.497129259,1,53318.3275667249,9,1101.79864864865,0,8,,,,0.0142045454545455,0.00802361524767118,0.0203854756614197,0.0191761363636364,0.0120126765285547,0.026339596198718,0.0376420454545455,0.0277005506195406,0.0475835402895503,0.0432545737681478,0.0431855266865724,0.0433236208497233,0.0170454545454545,0.0102843480798367,0.0238065610110724,0.0271565303646253,0.0271013620475329,0.0272116986817176,0.0238317863990992,0.0207619671845772,0.0269016056136212,0.256410256410256,0.159507711788644,0.353312801031869
ZW,ZWE,Zimbabwe,2,2020-09-05,2020-06-15,2,61,101,3426308.53152614,0,0,0,0,4,121783.497129259,1,53318.3275667249,9,1101.79864864865,0,8,,,,0.0127840909090909,0.00691612257582118,0.0186520592423606,0.0170454545454545,0.0102843480798367,0.0238065610110724,0.0376420454545455,0.0277005506195406,0.0475835402895503,0.0419141188677127,0.0418476241522233,0.0419806135832022,0.0163352272727273,0.00971408509796016,0.0229563694474944,0.0254990548300137,0.0254467480584815,0.0255513616015459,0.0215439915206775,0.018708586880098,0.024379396161257,0.222222222222222,0.131685015795492,0.312759428648953
ZW,ZWE,Zimbabwe,2,2020-09-07,2020-06-15,1,62,102,3770642.71210113,0,0,0,0,4,121783.497129259,1,53318.3275667249,9,1112.92792792793,0,8,,,,0.0113636363636364,0.00582728406909064,0.0168999886581821,0.0149147727272727,0.00858348593153401,0.0212460595230115,0.0376420454545455,0.0277005506195406,0.0475835402895503,0.0403397834095773,0.0402761673179651,0.0404033995011895,0.015625,0.00914705786415893,0.0221029421358411,0.0237772244769094,0.0237279642391203,0.0238264847146985,0.0194984027904097,0.0168745491038474,0.022122256476972,0.19047619047619,0.106502428530165,0.274449952422216
ZW,ZWE,Zimbabwe,2,2020-09-08,2020-06-17,2,62,101,3881917.54898248,0,0,0,0,3,68465.1695625336,0,0,9,1101.79864864865,0,9,,,,0.0099361249112846,0.00475728217717296,0.0151149676453962,0.0127750177430802,0.00691118709706824,0.0186388483890922,0.0369056068133428,0.0270615707285946,0.046749642898091,0.037371165588337,0.0373114652101854,0.0374308659664886,0.014194464158978,0.00801788911940537,0.0203710391985506,0.0207485229770674,0.0207036566996036,0.0207933892545313,0.0176698760525806,0.0152366425526855,0.0201031095524756,0.159090909090909,0.0826714497991097,0.235510368382709
ZW,ZWE,Zimbabwe,2,2020-09-14,2020-06-17,1,63,102,3927587.97097488,0,0,0,0,3,68465.1695625336,0,0,9,1112.92792792793,0,9,,,,0.00850460666194189,0.0037132659935965,0.0132959473302873,0.0106307583274274,0.0052796233096936,0.0159818933451611,0.036144578313253,0.0264056288410991,0.0458835277854069,0.0347806774035098,0.0347243897420351,0.0348369650649845,0.0127569099929128,0.00690133724150509,0.0186124827443206,0.0180639809089883,0.0180230661956883,0.0181048956222883,0.0160097083990698,0.0137515722712548,0.0182678445268847,0.130434782608696,0.0616167953502929,0.199252769867098
ZW,ZWE,Zimbabwe,2,2020-09-15,2020-06-18,2,63,100,3916864.08952334,0,0,0,0,2,56784.1916758952,0,0,9,1090.66936936937,0,9,,,,0.0070871722182849,0.00271017129693236,0.0114641731396374,0.00850460666194189,0.0037132659935965,0.0132959473302873,0.034727143869596,0.0251740473822419,0.0442802403569502,0.0321493469955308,0.0320963986224036,0.032202295368658,0.0113394755492558,0.00581482687346711,0.0168641242250446,0.0156218130442981,0.0155845902409692,0.015659035847627,0.0145367114982887,0.012434409031089,0.0166390139654885,0.104166666666667,0.0430597364298624,0.165273596903471
ZW,ZWE,Zimbabwe,2,2020-09-16,2020-06-18,1,64,101,3920829.79851711,0,0,0,0,2,56784.1916758952,0,0,9,1101.79864864865,0,9,,,,0.00566973777462792,0.00175203576476636,0.00958743978448949,0.00637845499645641,0.00222458565409612,0.0105323243388167,0.0333097094259391,0.0239467382906956,0.0426726805611825,0.029761128970815,0.0297112275051101,0.0298110304365198,0.00992204110559887,0.00475050225899513,0.0150935799522026,0.0133981131116159,0.0133643500316924,0.0134318761915395,0.013189662974481,0.0112315650317124,0.0151477609172496,0.08,0.0268275100072333,0.133172489992767
ZW,ZWE,Zimbabwe,2,2020-09-22,2020-06-21,1,64,100,3932909.68275094,0,0,0,0,2,56784.1916758952,0,0,8,1090.66936936937,0,10,,,,0.00425531914893617,0.000857669446262113,0.00765296885161023,0.00425531914893617,0.000857669446262113,0.00765296885161023,0.0319148936170213,0.0227401908224158,0.0410895964116267,0.0275803581948534,0.0275332550475483,0.0276274613421586,0.00851063829787234,0.00371591409969128,0.0133053624960534,0.0113617934287089,0.0113313098989431,0.0113922769584746,0.0118954375174204,0.0100745947048205,0.0137162803300202,0.0566037735849057,0.0126126637955677,0.100594883374244
ZW,ZWE,Zimbabwe,2,2020-09-24,2020-06-22,1,64,100,4088039.81900223,0,0,0,0,2,56784.1916758952,0,0,8,1090.66936936937,0,10,,,,0.00283687943262411,6.07348662630242e-05,0.0056130239989852,0.00283687943262411,6.07348662630242e-05,0.0056130239989852,0.0312056737588653,0.0221301622898278,0.0402811852279027,0.0259136372241427,0.0258689195200521,0.0259583549282333,0.00709219858156028,0.00271210449082153,0.011472292672299,0.00945250801798366,0.00942527299429158,0.00947974304167573,0.0107026409635493,0.00901032801075696,0.0123949539163416,0.0357142857142857,0.00134559954639521,0.0700829718821762
ZW,ZWE,Zimbabwe,2,2020-09-25,2020-06-22,1,65,101,4119481.88515275,0,0,0,0,2,56784.1916758952,0,0,8,1101.79864864865,0,10,,,,0.0014194464158978,0,0.00338526595734401,0.0014194464158978,0,0.00338526595734401,0.0305180979418027,0.0215367570866589,0.0394994387969465,0.0243990800803538,0.0243565328574811,0.0244416273032265,0.0056777856635912,0.00175453856269621,0.0096010327644862,0.00770376203970156,0.00767965074709126,0.00772787333231187,0.00960361462229954,0.00803164855758468,0.0111755806870144,0.0169491525423729,0,0.0402391302319488
ZW,ZWE,Zimbabwe,2,2020-09-26,2020-06-23,2,65,101,4139118.0368337,0,0,0,0,2,56784.1916758952,0,0,8,1101.79864864865,0,10,,,,0,0,0,0,0,0,0.0297872340425532,0.0209138941811343,0.0386605739039721,0.0229737020355109,0.0229332129227944,0.0230141911482274,0.00425531914893617,0.000857669446262113,0.00765296885161023,0.00608234245499618,0.00606132983152819,0.00610335507846417,0.00858220427344804,0.00712443655799302,0.0100399719889031,0,0,0
ZW,ZWE,Zimbabwe,2,2020-09-30,2020-06-24,2,65,101,4062693.63069038,0,0,0,0,2,56784.1916758952,0,0,8,1101.79864864865,0,10,,,,0,0,0,0,0,0,0.0283486888731396,0.0196889201500245,0.0370084575962547,0.0214528724712726,0.021413973577158,0.0214917713653872,0.00354358610914245,0.000443061141842742,0.00664411107644216,0.00500216084625925,0.0049832202541763,0.0050211014383422,0.00786133221046982,0.00646612811181416,0.00925653630912548,0,0,0
ZW,ZWE,Zimbabwe,2,2021-02-14,2020-12-10,2,51,100,3157471.75790794,0,0,2,1,3,71397.9659108493,1,13666.6131997109,43,712.460038363171,2,16,,,,0.00141743444365698,0,0.00338046954236529,0.000708717221828491,0,0.00209728513913895,0.0276399716513111,0.01908601727442,0.0361939260282022,0.0205696466096718,0.0205314819645025,0.0206078112548412,0.00354358610914245,0.000443061141842742,0.00664411107644216,0.00427107099402457,0.00425353622733138,0.00428860576071776,0.0103239839938327,0.00870711032952369,0.0119408576581418,0.0149253731343284,0,0.0354555578525413
ZW,ZWE,Zimbabwe,2,2021-02-15,2020-12-11,1,51,100,3193654.41107579,0,0,2,1,3,71397.9659108493,1,13666.6131997109,43,712.460038363171,2,15,,,,0.00283486888731396,6.06890256803954e-05,0.00560904874894753,0.00141743444365698,0,0.00338046954236529,0.0269312544294826,0.0184846017372726,0.0353779071216927,0.0196807059795506,0.0196433017478253,0.019718110211276,0.00354358610914245,0.000443061141842742,0.00664411107644216,0.0035354728705942,0.00351948939202283,0.00355145634916558,0.0129139161386674,0.0110847520546032,0.0147430802227317,0.0283687943262411,0.000965062977649405,0.0557725256748329
ZW,ZWE,Zimbabwe,2,2021-02-16,2020-12-11,1,52,101,3226583.89981659,0,0,2,1,3,71397.9659108493,1,13666.6131997109,43,719.804987212276,2,15,,,,0.00425230333097094,0.000857056459564176,0.00764755020237771,0.00212615166548547,0,0.00452951551919771,0.0262225372076541,0.0178847309613747,0.0345603434539336,0.0188040827355097,0.0187674319952325,0.0188407334757868,0.00354358610914245,0.000443061141842742,0.00664411107644216,0.00279804799419219,0.0027837952678084,0.00281230072057597,0.0156454108155004,0.0136080947214384,0.0176827269095625,0.0405405405405405,0.00876629002406776,0.0723147910570133
ZW,ZWE,Zimbabwe,2,2021-02-17,2020-12-11,1,53,102,3247999.89422196,0,0,2,1,3,71397.9659108493,1,13666.6131997109,43,727.149936061381,2,15,,,,0.0056657223796034,0.00175078704143579,0.00958065771777101,0.0028328611898017,6.06432539891591e-05,0.00560507912561424,0.0254957507082153,0.017274147494496,0.0337173539219346,0.0179096852898295,0.0178738398792106,0.0179455307004484,0.00354107648725213,0.00044274345752373,0.00663940951698052,0.00205349714848102,0.00204126185049793,0.00206573244646411,0.0185175415277874,0.0162746610662159,0.0207604219893589,0.0516129032258065,0.016782844666302,0.086442961785311
ZW,ZWE,Zimbabwe,2,2021-02-18,2020-12-12,1,53,100,3171012.8656098,0,0,2,1,3,71397.9659108493,1,13666.6131997109,43,712.460038363171,2,14,,,,0.00709219858156028,0.00271210449082153,0.011472292672299,0.00354609929078014,0.000443379282324832,0.00664881929923545,0.024822695035461,0.0167017832431926,0.0329436068277293,0.0171470525940846,0.0171117632804527,0.0171823419077165,0.00354609929078014,0.000443379282324832,0.00664881929923545,0.00131444713446302,0.00130459817964729,0.00132429608927875,0.0215903170573004,0.0191366197425069,0.024044014372094,0.062111801242236,0.0248299258458608,0.0993936766386112
ZW,ZWE,Zimbabwe,2,2021-02-19,2020-12-14,1,53,100,3187291.73364539,0,0,2,1,3,71397.9659108493,1,13666.6131997109,43,712.460038363171,2,14,,,,0.0085166784953868,0.0037185659853913,0.0133147910053823,0.0042583392476934,0.000858283310378208,0.00765839518500859,0.0248403122782115,0.0167137102936713,0.0329669142627517,0.0174364488939195,0.0174006281526111,0.017472269635228,0.0042583392476934,0.000858283310378208,0.00765839518500859,0.00159869795362795,0.00158776440847634,0.00160963149877957,0.024830150866952,0.0221643610702174,0.0274959406636866,0.072289156626506,0.032894534198612,0.1116837790544
ZW,ZWE,Zimbabwe,2,2021-02-21,2020-12-21,5,50,100,3318492.6665113,0,0,3,2,4,89547.6349925728,2,31816.2822814344,45,712.460038363171,3,15,,,,0.0106609808102345,0.00529471486390989,0.0160272467565592,0.00568585643212509,0.00175704852116698,0.0096146643430832,0.0255863539445629,0.0173359175095694,0.0338367903795564,0.0180619697245787,0.0180253053812588,0.0180986340678986,0.00568585643212509,0.00175704852116698,0.0096146643430832,0.00224566836388372,0.00223263657796081,0.00225870014980664,0.0284510541142197,0.0255582089168308,0.0313438993116085,0.0872093023255814,0.045044421576485,0.129374183074678
ZW,ZWE,Zimbabwe,2,2021-02-22,2020-12-21,2,51,102,3369358.78058758,0,0,3,2,4,89547.6349925728,2,31816.2822814344,45,727.149936061381,3,16,,,,0.0127750177430802,0.00691118709706824,0.0186388483890922,0.007097232079489,0.00271404044455197,0.011480423714426,0.0269694819020582,0.0185110057914997,0.0354279580126167,0.018912723083386,0.0188750172364778,0.0189504289302943,0.007097232079489,0.00271404044455197,0.011480423714426,0.00290480545236243,0.00288990825116295,0.00291970265356191,0.032211114377641,0.0290940275296944,0.0353282012255877,0.100558659217877,0.0565013737534185,0.144615944682336
ZW,ZWE,Zimbabwe,2,2021-02-24,2020-12-23,2,50,100,3347658.36070866,0,0,3,2,4,89547.6349925728,2,31816.2822814344,45,719.804987212276,3,17,,,,0.0149147727272727,0.00858348593153401,0.0212460595230115,0.00852272727272727,0.00372122165879407,0.0133242328866605,0.0284090909090909,0.0197311407161889,0.037087041101993,0.0197925076081342,0.0197537297232105,0.0198312854930579,0.00852272727272727,0.00372122165879407,0.0133242328866605,0.00358035105008778,0.00356372233679881,0.00359697976337675,0.036255714988313,0.0329032710438138,0.0396081589328122,0.112299465240642,0.0670462571538213,0.157552673327462
ZW,ZWE,Zimbabwe,2,2021-02-25,2020-12-23,3,51,103,3428432.8450875,0,0,3,2,4,89547.6349925728,2,31816.2822814344,47,741.839833759591,3,17,,,,0.0170092133238838,0.0102623576222652,0.0237560690255023,0.00992204110559887,0.00475050225899513,0.0150935799522026,0.0297661233167966,0.0208989756762057,0.0386332709573875,0.0206639031632674,0.0206240953453871,0.0207037109811476,0.00992204110559887,0.00475050225899513,0.0150935799522026,0.00426572290928946,0.00424748544892159,0.00428396036965734,0.0407103079768778,0.0371131760303968,0.0443074399233588,0.123711340206186,0.0773799237607649,0.170042756651606
ZW,ZWE,Zimbabwe,2,2021-02-26,2020-12-25,2,51,101,3208719.49535481,0,0,3,2,4,89547.6349925728,2,31816.2822814344,47,727.149936061381,3,17,,,,0.0191218130311615,0.0119784484725584,0.0262651775897646,0.0113314447592068,0.00581068630197692,0.0168522032164367,0.0311614730878187,0.0220986097140604,0.040224336461577,0.0217211007383367,0.0216799387733023,0.0217622627033711,0.0113314447592068,0.00581068630197692,0.0168522032164367,0.00500396943433631,0.00498404473210985,0.00502389413656278,0.045500702828884,0.0416464202459546,0.0493549854118135,0.134328358208955,0.0871860860140259,0.181470630403885
ZW,ZWE,Zimbabwe,2,2021-02-28,2020-12-26,2,51,100,3222391.05093152,0,0,3,2,4,89547.6349925728,2,31816.2822814344,46,719.804987212276,3,17,,,,0.0212615166548547,0.0137346358776375,0.0287883974320719,0.0127569099929128,0.00690133724150509,0.0186124827443206,0.0326009922041106,0.0233347678335299,0.0418672165746912,0.0228261826304092,0.0227836122164946,0.0228687530443239,0.0127569099929128,0.00690133724150509,0.0186124827443206,0.00577183369223854,0.00575024107661582,0.00579342630786126,0.0506055983350831,0.046480979542919,0.0547302171272472,0.144230769230769,0.0964862288293731,0.191975309632165
ZW,ZWE,Zimbabwe,2,2021-03-02,2020-12-26,2,52,102,3414195.27954318,0,0,3,2,4,89547.6349925728,2,31816.2822814344,47,734.494884910486,3,17,,,,0.023371104815864,0.0154909427580467,0.0312512668736814,0.0141643059490085,0.00800075966738425,0.0203278522306328,0.0339943342776204,0.0245423312995568,0.043446337255684,0.023885352414316,0.0238414915985354,0.0239292132300967,0.0141643059490085,0.00800075966738425,0.0203278522306328,0.00654510565247567,0.00652194275574551,0.00656826854920582,0.0560999202146165,0.051694526954926,0.0605053134743071,0.153488372093023,0.105306567153811,0.201670177032235
ZW,ZWE,Zimbabwe,2,2021-03-04,2020-12-26,1,53,103,3479894.8962101,0,0,3,2,4,89547.6349925728,2,31816.2822814344,48,741.839833759591,3,17,,,,0.0254596888260255,0.0172495625660359,0.0336698150860151,0.0155586987270156,0.00910802709576544,0.0220093703582657,0.0353606789250354,0.0257342288203569,0.0449871290297138,0.0249008100981261,0.0248557671240141,0.0249458530722381,0.0155586987270156,0.00910802709576544,0.0220093703582657,0.00732013967605525,0.00729549856920022,0.00734478078291027,0.062047123221903,0.0573473118309999,0.0667469346128062,0.162162162162162,0.113675046311043,0.210649278013281
ZW,ZWE,Zimbabwe,2,2021-03-05,2020-12-27,1,53,100,3322759.20156618,0,0,3,2,4,89547.6349925728,2,31816.2822814344,48,719.804987212276,3,18,,,,0.0261669024045262,0.0178465483145179,0.0344872564945344,0.0162659123055163,0.00967263321177827,0.0228591913992543,0.0360678925035361,0.0263492189901162,0.0457865660169559,0.0252049789473306,0.0251597500048772,0.0252502078897841,0.0162659123055163,0.00967263321177827,0.0228591913992543,0.00768728992933341,0.00766208836381016,0.00771249149485665,0.0624957764572111,0.0577818422075796,0.0672097107068425,0.165178571428571,0.116549303821385,0.213807839035758
ZW,ZWE,Zimbabwe,2,2021-03-06,2020-12-28,1,53,100,3341824.62868473,0,0,3,2,4,89547.6349925728,2,31816.2822814344,48,719.804987212276,3,18,,,,0.0268741159830269,0.0184451365899614,0.0353030953760924,0.016973125884017,0.0102404610053014,0.0237057907627325,0.0367751060820368,0.0269652146172706,0.046584997546803,0.0255164089726173,0.0254709816208462,0.0255618363243884,0.016973125884017,0.0102404610053014,0.0237057907627325,0.00805479663597259,0.00802904578957294,0.00808054748237225,0.0629437794704389,0.0582158238392461,0.0676717351016317,0.167400881057269,0.118834917948517,0.21596684416602
