ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
CM,CMR,Cameroon,1,2020-05-07,2020-04-29,22,9,116,12579910.8806416,0,0,0,5,437025.184801684,4,287748.442516525,121,936.574943282302,0,5,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,1,2020-05-08,2020-04-30,17,9,113,10931075.1486261,0,0,0,4,287748.442516525,4,287748.442516525,112,912.142553457547,0,5,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,1,2020-05-09,2020-05-03,19,7,104,7235414.32445638,0,0,0,3,256073.553602486,3,256073.553602486,114,838.84538398328,0,2,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,1,2020-05-10,2020-05-05,20,6,108,7467221.56269438,0,0,0,3,256073.553602486,3,256073.553602486,115,879.566033691206,0,2,,,,0,0,0,0.0302056555269923,0.0217015772140366,0.0387097338399479,0.0234599249057101,0.0234373857377546,0.0234824640736656,0.0244215938303342,0.0167521938833056,0.0320909937773628,0.0157046437401832,0.0156861294827433,0.0157231579976232,0.0714545922087406,0.0669611771073176,0.0759480073101636,0,0,0
CM,CMR,Cameroon,1,2020-05-11,2020-05-07,23,5,101,6581307.51048523,0,0,0,0,0,0,0,10,822.557124100109,0,2,,,,0,0,0,0.0295629820051414,0.0211470718297473,0.0379788921805355,0.0237002220963666,0.0236772070540198,0.0237232371387133,0.0237789203084833,0.0162086140209637,0.0313492265960029,0.0156940222515708,0.0156752171290006,0.0157128273741411,0.0701871049855257,0.0657306826535088,0.0746435273175426,0,0,0
CM,CMR,Cameroon,1,2020-05-12,2020-05-07,12,6,113,7304687.02298901,0,0,0,1,38572.2666864485,0,0,11,920.286683399132,0,2,,,,0,0,0,0.0289761751448809,0.0206336440304367,0.0373187062593251,0.0237619927958864,0.0237385283028354,0.0237854572889374,0.0225370251126851,0.0151552499117379,0.0299188003136324,0.0152228274765028,0.0152039645731689,0.0152416903798367,0.0688945261034802,0.0644719798316282,0.0733170723753322,0,0,0
CM,CMR,Cameroon,1,2020-05-13,2020-05-08,22,6,113,7377962.30324517,0,0,0,5,307166.7221828,2,97983.8637742104,14,920.286683399132,0,1,,,,0,0,0,0.03026400515132,0.0217437554580554,0.0387842548445846,0.0244831185799727,0.0244589135927826,0.0245073235671628,0.0225370251126851,0.0151552499117379,0.0299188003136324,0.0152750626222457,0.0152558536971838,0.0152942715473076,0.0672277230525895,0.0628550943311039,0.0716003517740752,0,0,0
CM,CMR,Cameroon,1,2020-05-14,2020-05-10,33,5,110,7300015.25481438,0,0,0,5,307166.7221828,2,97983.8637742104,19,895.854293574376,0,2,,,,0,0,0,0.0316742081447964,0.0229471761701077,0.040401240119485,0.0258387252476645,0.0258133414679055,0.0258641090274235,0.0226244343891403,0.0152143605053816,0.0300345082728989,0.0158307022495655,0.0158107316862676,0.0158506728128633,0.0670113955962767,0.0626368099310317,0.0713859812615216,0,0,0
CM,CMR,Cameroon,1,2020-05-15,2020-05-11,29,5,119,7747294.62909988,0,0,0,7,479234.693478894,4,270051.835070304,19,969.151463048643,0,4,,,,0,0,0,0.0342598577892696,0.0251957334588141,0.0433239821197251,0.0285306634159256,0.0285034209328354,0.0285579058990158,0.0239172592113769,0.0163034505927414,0.0315310678300123,0.01764445993268,0.0176229165081028,0.0176660033572571,0.0665333119178252,0.0621732424599312,0.0708933813757192,0,0,0
CM,CMR,Cameroon,1,2020-05-16,2020-05-14,44,3,106,6550633.1495763,0,0,0,3,233190.389162492,3,233190.389162492,15,855.13364386645,0,5,,,,0,0,0,0.0341935483870968,0.0251466569514098,0.0432404398227838,0.02979622624173,0.029767687500257,0.0298247649832031,0.0245161290322581,0.0168174141218107,0.0322148439427054,0.0194367192874708,0.0194135468349908,0.0194598917399507,0.0660491863523162,0.0617066994299683,0.0703916732746642,0,0,0
CM,CMR,Cameroon,1,2020-05-17,2020-05-15,40,3,113,6532237.64669114,0,0,0,5,328888.71207919,5,328888.71207919,10,903.998423515961,0,6,,,,0,0,0,0.0353925353925354,0.0262059581611255,0.0445791126239453,0.032036817317561,0.0320064111681475,0.0320672234669744,0.0263835263835264,0.0184149092348904,0.0343521435321624,0.0222328886360105,0.0222074307122079,0.022258346559813,0.0650894682649745,0.0607792239284927,0.0693997126014563,0,0,0
CM,CMR,Cameroon,1,2020-05-18,2020-05-16,37,3,121,7184634.27431965,0,0,0,3,156820.740783097,3,156820.740783097,14,961.007333107058,0,4,,,,0,0,0,0.0353470437017995,0.0261720580679491,0.0445220293356498,0.0331598703528635,0.0331280015074123,0.0331917391983148,0.0269922879177378,0.0189399631089956,0.03504461272648,0.023973687184448,0.0239464613772752,0.0240009129916209,0.0645331480233935,0.0602400863348663,0.0688262097119207,0,0,0
CM,CMR,Cameroon,1,2020-05-19,2020-05-17,30,3,107,6811948.87775455,0,0,0,2,95698.3229166985,2,95698.3229166985,14,855.13364386645,0,4,,,,0,0,0,0.0334835801674179,0.0245364671066852,0.0424306932281506,0.0324596007804634,0.0324270825652557,0.0324921189956712,0.025756600128783,0.017878157676058,0.033635042581508,0.0240043662537813,0.0239762802713668,0.0240324522361957,0.056493554670345,0.0524543458019689,0.0605327635387211,0,0,0
CM,CMR,Cameroon,1,2020-05-20,2020-05-18,37,3,104,7276726.69914974,0,0,0,2,185409.834363997,1,117903.076301907,14,838.84538398328,0,4,,,,0,0,0,0.0310077519379845,0.0223728401613546,0.0396426637146144,0.0309426529377211,0.0309101273303807,0.0309751785450616,0.0232558139534884,0.0157479083699732,0.0307637195370035,0.0228337654326569,0.0228057081959638,0.0228618226693501,0.0481238740226983,0.0443732749333824,0.0518744731120142,0,0,0
CM,CMR,Cameroon,1,2020-05-21,2020-05-19,47,3,114,7116833.72632735,0,0,0,2,185409.834363997,1,117903.076301907,13,928.430813340717,0,4,,,,0,0,0,0.0291073738680466,0.0207276354933621,0.037487112242731,0.0301442111155693,0.0301112573094128,0.0301771649217257,0.0213454075032342,0.0141408005881177,0.0285500144183506,0.0223976445700926,0.0223691256987415,0.0224261634414438,0.0395160817107352,0.0361009808055454,0.0429311826159251,0,0,0
CM,CMR,Cameroon,1,2020-05-22,2020-05-20,32,3,116,7046484.55472405,0,0,0,3,287784.946949255,1,117903.076301907,12,928.430813340717,0,2,,,,0,0,0,0.0284054228534538,0.020132374691727,0.0366784710151807,0.0313210464450653,0.0312868270969713,0.0313552657931594,0.0193673337637185,0.012504389392238,0.0262302781351991,0.0215653642951958,0.0215368273174665,0.021593901272925,0.0314758639889942,0.0284171922942387,0.0345345356837498,0,0,0
CM,CMR,Cameroon,1,2020-05-23,2020-05-21,38,3,117,6585386.88700816,0,0,0,2,153722.869767555,1,51347.7571822966,14,936.574943282302,0,0,,,,0,0,0,0.0275288092189501,0.0194147221911107,0.0356428962467894,0.0304918762734037,0.030457987624596,0.0305257649222114,0.0179257362355954,0.011345852161438,0.0245056203097528,0.0196367517284457,0.0196094044074552,0.0196640990494362,0.0233051132835311,0.0206723906858111,0.0259378358812512,0,0,0
CM,CMR,Cameroon,1,2020-05-24,2020-05-22,53,3,123,6974236.81318309,0,0,0,5,275883.46774589,2,110334.768745701,21,985.439722931814,0,2,,,,0,0,0,0.0285351934051997,0.0203177600500403,0.0367526267603592,0.0308459956580365,0.0308118317499128,0.0308801595661601,0.0171211160431198,0.0107186352810426,0.0235235968051971,0.0182539117313236,0.0182274602916572,0.01828036317099,0.0157218725670864,0.0135601682883975,0.0178835768457752,0,0,0
CM,CMR,Cameroon,1,2020-05-25,2020-05-24,62,2,115,5068322.84318261,0,0,0,5,225191.085766734,1,58987.0115634043,24,936.574943282302,0,3,,,,0,0,0,0.0314267756128221,0.0228538482687587,0.0399997029568856,0.0336522290118017,0.0336163194185687,0.0336881386050348,0.0175989943431804,0.0111379707602502,0.0240600179261106,0.0191478756067537,0.0191205858973908,0.0191751653161167,0.0166729660509354,0.0144578164603074,0.0188881156415633,0,0,0
CM,CMR,Cameroon,1,2020-05-26,2020-05-25,54,2,116,4537442.66470287,0,0,0,4,186948.740841559,0,0,28,944.719073223888,0,2,,,,0,0,0,0.0332496863237139,0.0244482232835283,0.0420511493638995,0.0362183750496037,0.0361806279457338,0.0362561221534736,0.0175658720200753,0.0111168997434247,0.0240148442967259,0.0197109056830352,0.0196828216024926,0.0197389897635777,0.0179632599854377,0.0156676868978411,0.0202588330730344,0,0,0
CM,CMR,Cameroon,1,2020-05-27,2020-05-26,47,2,101,4944365.84560695,0,0,0,2,83918.2530531611,0,0,24,822.557124100109,0,3,,,,0,0,0,0.0316055625790139,0.0229846596081141,0.0402264655499138,0.0347446335151284,0.0347071462370802,0.0347821207931765,0.0164348925410872,0.0101697660659905,0.0227000190161839,0.0191653412397586,0.0191372755895959,0.0191934068899214,0.0188844069971255,0.0165228251026623,0.0212459888915887,0,0,0
CM,CMR,Cameroon,1,2020-05-28,2020-05-26,42,3,143,7276420.64058984,0,0,0,4,198331.572063128,1,60439.109504329,29,1164.61058164669,0,4,,,,0,0,0,0.0303405572755418,0.0219752245407785,0.0387058900103051,0.0335661079880544,0.0335292347403335,0.0336029812357753,0.0154798761609907,0.0094590253300509,0.0215007269919305,0.0187606347066305,0.0187328576600898,0.0187884117531712,0.0192623400074907,0.0169024231586242,0.0216222568563572,0,0,0
CM,CMR,Cameroon,1,2020-05-29,2020-05-28,71,2,113,5045645.96277057,0,0,1,5,246452.835703679,2,121793.180059171,25,912.142553457547,1,5,,,,0.000621504039776259,0,0.0018392509801801,0.0292106898694842,0.0209825158405347,0.0374388638984336,0.0319686271866457,0.031932069508858,0.0320051848644334,0.0142945929148539,0.00849457233733331,0.0200946134923746,0.017663697520829,0.0176363232350125,0.0176910718066456,0.0198094607410413,0.0174116801758827,0.0222072413061998,0.0208333333333333,0,0.0612383382477474
CM,CMR,Cameroon,1,2020-05-30,2020-05-29,59,2,130,5248903.34299837,0,0,1,6,241374.956031337,3,136722.73067298,35,1034.30450258133,1,6,,,,0.00122473974280465,0,0.00292107149857801,0.0306184935701164,0.0222625735673564,0.0389744135728763,0.0325367882163833,0.0324996451534001,0.0325739312793665,0.0140845070422535,0.00836911968315772,0.0197998944013493,0.0168254243893831,0.0167984984119193,0.016852350366847,0.0210602027587973,0.0186063486041491,0.0235140569134455,0.0408163265306122,0,0.0962173640181707
CM,CMR,Cameroon,1,2020-05-31,2020-05-30,55,2,114,5131451.97987552,0,0,0,6,249928.992302607,5,215962.213083121,22,903.998423515961,0,3,,,,0.00122399020807834,0,0.00291928445324201,0.0312117503059976,0.0227804305875354,0.0396430700244597,0.0321497375997929,0.0321125100588561,0.0321869651407298,0.0140758873929009,0.00836397285402357,0.0197878019317781,0.0157893788980039,0.0157630702764032,0.0158156875196047,0.021972558112969,0.0194672836490625,0.0244778325768755,0.0434782608695652,0,0.102410464331552
CM,CMR,Cameroon,1,2020-06-01,2020-05-30,39,3,153,7416198.67134357,0,0,0,7,324516.935983933,5,215962.213083121,26,1221.61949123779,0,4,,,,0.00120048019207683,0,0.00286323133192401,0.0330132052821128,0.0244336513152402,0.0415927592489855,0.0340027761738474,0.0339645787168869,0.0340409736308079,0.0150060024009604,0.00916805886419973,0.020843945937721,0.0164309720666156,0.016404178941403,0.0164577651918282,0.0224402764113129,0.0199337938044272,0.0249467590181985,0.0434782608695652,0,0.102410464331552
CM,CMR,Cameroon,1,2020-06-02,2020-05-31,53,3,147,7457853.78949208,0,0,0,4,215181.496646308,3,140593.552964983,24,1189.04297147144,0,3,,,,0.00117233294255569,0,0.0027961210032399,0.033411488862837,0.0248838793295509,0.0419390983961232,0.0351220781781433,0.0350834237007213,0.0351607326555653,0.0152403282532239,0.00942705328464864,0.0210536032217992,0.016824451355311,0.0167974454022067,0.0168514573084153,0.0226226383275603,0.0201369751045783,0.0251083015505422,0.0444444444444444,0,0.104655819585258
CM,CMR,Cameroon,1,2020-06-03,2020-06-01,33,3,125,7679776.53779913,0,0,0,3,241275.987303499,1,89084.2743046917,18,1018.01624269815,0,2,,,,0.00115807759119861,0,0.00276213213641778,0.0335842501447597,0.0250875214778154,0.042080978811704,0.0355986065342067,0.0355597900035001,0.0356374230649133,0.0150550086855819,0.00931188174706608,0.0207981356240978,0.0164177317250331,0.0163911101819011,0.0164443532681651,0.022618809822174,0.0201493921514222,0.0250882274929258,0.0465116279069768,0,0.109455337402594
CM,CMR,Cameroon,1,2020-06-04,2020-06-02,15,3,101,7171942.55403815,0,0,0,4,498097.59599008,2,305713.499599862,17,822.557124100109,0,2,,,,0.00116686114352392,0,0.00278307469040439,0.0350058343057176,0.0263047126178712,0.0437069559935641,0.0391463370292146,0.0391057199378501,0.0391869541205791,0.0157526254375729,0.00985779539757991,0.0216474554775659,0.0185517372184818,0.0185234779687934,0.0185799964681702,0.0230815062433196,0.0205780150874377,0.0255849973992014,0.0487804878048781,0,0.114716033870902
CM,CMR,Cameroon,1,2020-06-05,2020-06-02,10,4,111,8407727.72753708,0,0,0,6,804180.578416832,3,439572.038519276,19,903.998423515961,0,3,,,,0.00117027501462844,0,0.00279121432726112,0.0368636629607958,0.0279301928828708,0.0457971330387208,0.0443529751359566,0.0443101897154358,0.0443957605564774,0.0169689877121123,0.0108456440133101,0.0230923314109146,0.0218842829817857,0.0218538778458072,0.0219146881177641,0.0236297702881676,0.0210951899868548,0.0261643505894804,0.0476190476190476,0,0.112023983013452
CM,CMR,Cameroon,1,2020-06-06,2020-06-02,12,5,123,10052068.3195088,0,0,0,8,1080341.53179502,4,564131.86669578,19,1001.72798281498,0,4,,,,0.00116618075801749,0,0.00278145245647374,0.0402332361516035,0.0309330559141929,0.0495334163890141,0.0527161534591207,0.0526705922765041,0.0527617146417373,0.0186588921282799,0.0122546321796375,0.0250631520769223,0.0266122033914149,0.0265793888430446,0.0266450179397852,0.0238794183266161,0.0213378044506593,0.026421032202573,0.0434782608695652,0,0.102410464331552
CM,CMR,Cameroon,1,2020-06-07,2020-06-02,17,6,140,12526088.9622335,0,0,0,8,1080341.53179502,4,564131.86669578,21,1140.17819182193,0,4,,,,0.00115473441108545,0,0.00275416099053172,0.0415704387990762,0.0321700340823422,0.0509708435158102,0.0579403651891448,0.057894101082227,0.0579866292960626,0.0196304849884527,0.0130971555012075,0.0261638144756978,0.0297363043243484,0.0297026684471469,0.02976994020155,0.0236157873282398,0.0211018936978656,0.0261296809586139,0.0416666666666667,0,0.0981968180709736
CM,CMR,Cameroon,1,2020-06-08,2020-06-03,14,6,101,11926381.731729,0,0,0,8,1080341.53179502,4,564131.86669578,10,822.557124100109,0,3,,,,0.00116414435389988,0,0.00277659708193152,0.0436554132712456,0.0339935082225445,0.0533173183199468,0.062307681553146,0.0622614091251398,0.0623539539811522,0.0215366705471478,0.0146723418645629,0.0284009992297328,0.0326098495413812,0.0325758481615645,0.0326438509211978,0.0228024255684918,0.0203210603131168,0.0252837908238667,0.0416666666666667,0,0.0981968180709736
CM,CMR,Cameroon,1,2020-06-09,2020-06-03,10,7,111,13347413.0326961,0,0,0,9,1210648.44465078,5,694438.779551533,10,903.998423515961,0,5,,,,0.00116754232340922,0,0.00278469881771855,0.0467016929363689,0.0367097456906545,0.0566936401820834,0.0664858169080014,0.0664400109180187,0.0665316228979841,0.0245183887915937,0.0171947837205998,0.0318419938625876,0.0361928729387757,0.0361585326530302,0.0362272132245212,0.0215708340775173,0.0191523450011252,0.0239893231539094,0.0392156862745098,0,0.0924885280992382
CM,CMR,Cameroon,1,2020-06-10,2020-06-03,14,8,125,15397276.8543107,0,0,0,9,1210648.44465078,5,694438.779551533,12,1018.01624269815,0,5,,,,0.00115141047783535,0,0.00274623571958028,0.0500863557858377,0.0398286565329926,0.0603440550386827,0.0699653619119384,0.0699204791793507,0.070010244644526,0.0270581462291307,0.0194278632502516,0.0346884292080098,0.0387404614237861,0.0387065074263478,0.0387744154212245,0.0204172107201316,0.0180793204323382,0.0227551010079249,0.0377358490566038,0,0.0890378580531014
CM,CMR,Cameroon,1,2020-06-11,2020-06-03,5,9,130,16022291.0532622,0,0,0,9,1210648.44465078,5,694438.779551533,12,1058.73689240608,0,5,,,,0.00116009280742459,0,0.00276693700990582,0.0533642691415313,0.0427547380544822,0.0639738002285804,0.0729797849161721,0.0729355521368913,0.073024017695453,0.0295823665893271,0.0215844797089075,0.0375802534697468,0.0409626879304634,0.0409289816902259,0.0409963941707009,0.0193535975961559,0.017067555962662,0.0216396392296498,0.037037037037037,0,0.0874072887258666
CM,CMR,Cameroon,1,2020-06-12,2020-06-04,13,9,110,14806009.2269416,0,0,0,8,1178888.87624897,5,740282.980467207,16,895.854293574376,0,6,,,,0.000581057524694945,0,0.0017195784287554,0.0552004648460198,0.0444110259752205,0.065989903716819,0.074523544594921,0.0744804392734732,0.0745666499163688,0.031377106333527,0.0231406298012885,0.0396135828657655,0.0424962945210373,0.0424631854334691,0.0425294036086056,0.0187303461481441,0.0164793859023797,0.0209813063939085,0.0181818181818182,0,0.0534920799116028
CM,CMR,Cameroon,1,2020-06-13,2020-06-06,18,8,103,13805699.5493596,0,0,0,6,794475.597488347,3,389795.216252623,17,838.84538398328,0,5,,,,0,0,0,0.0560802833530106,0.0451239808008709,0.0670365859051504,0.0739639471044125,0.0739222245761782,0.0740056696326467,0.0318772136953955,0.0235116196484206,0.0402428077423705,0.0417648292386264,0.0417329367772301,0.0417967217000226,0.017686687263778,0.0154826625202417,0.0198907120073144,0,0,0
CM,CMR,Cameroon,1,2020-06-14,2020-06-06,6,9,109,14590052.8732958,0,0,0,7,912405.0295954,4,507724.648359676,17,887.710163632791,0,5,,,,0,0,0,0.0568383658969805,0.0457963817042938,0.0678803500896672,0.0737328272309819,0.0736924101697637,0.0737732442922002,0.0313795145056246,0.0230650707245836,0.0396939582866656,0.0411218027405837,0.0410910924485029,0.0411525130326644,0.0173433248013346,0.0151591224296016,0.0195275271730676,0,0,0
CM,CMR,Cameroon,1,2020-06-15,2020-06-07,13,9,110,14446757.6190508,0,0,0,6,736648.647312843,3,383164.820183172,21,895.854293574376,0,4,,,,0,0,0,0.0577156743620899,0.0464496406555018,0.068981708068678,0.0730990109403717,0.0730596074100354,0.073138414470708,0.0309842041312272,0.0226133692286618,0.0393550390337926,0.0403945981021283,0.0403647943667619,0.0404244018374947,0.0173918317121606,0.0151781986129281,0.019605464811393,0,0,0
CM,CMR,Cameroon,1,2020-06-16,2020-06-08,10,9,103,13748067.7973047,0,0,0,6,736648.647312843,3,383164.820183172,19,838.84538398328,0,5,,,,0,0,0,0.0605493133583021,0.0488702385432602,0.0722283881733441,0.0734535190486684,0.0734147483340897,0.073492289763247,0.0318352059925094,0.0232382379893083,0.0404321739957105,0.0403283670803637,0.0402991302327531,0.0403576039279743,0.0174754207507861,0.0152269873908208,0.0197238541107515,0,0,0
CM,CMR,Cameroon,1,2020-06-17,2020-06-09,11,9,100,13552455.1489099,0,0,0,6,736648.647312843,3,383164.820183172,19,814.412994158524,0,5,,,,0,0,0,0.0634115409004439,0.051383613483071,0.0754394683178167,0.0738094905004803,0.073771273268055,0.0738477077329056,0.0336081166772353,0.0247134235480357,0.0425028098064348,0.040646748243305,0.040617884334325,0.040675612152285,0.0178303182419203,0.0155416507208539,0.0201189857629868,0,0,0
CM,CMR,Cameroon,1,2020-06-18,2020-06-10,10,9,100,13744523.4375126,0,0,0,5,606341.73445709,2,252857.907327419,22,814.412994158524,0,4,,,,0,0,0,0.0640862944162437,0.0519950648082731,0.0761775240242142,0.0717873355462556,0.0717502756266808,0.0718243954658304,0.0336294416243655,0.0247292028548117,0.0425296803939192,0.0389297079356133,0.0389019379944447,0.0389574778767818,0.018231187177191,0.015916673623836,0.0205457007305461,0,0,0
CM,CMR,Cameroon,1,2020-06-19,2020-06-10,5,10,105,14531435.0647101,0,0,0,6,837999.096478043,2,252857.907327419,22,855.13364386645,0,4,,,,0,0,0,0.0643312101910828,0.0521953602667358,0.0764670601154298,0.0696793176250725,0.0696433505657314,0.0697152846844136,0.0331210191082803,0.0242691258150693,0.0419729124014912,0.036721313374352,0.0366947445873306,0.0367478821613733,0.0185354869207006,0.0161976445902086,0.0208733292511925,0,0,0
CM,CMR,Cameroon,1,2020-06-20,2020-06-11,10,10,101,14073941.0651284,0,0,0,6,837999.096478043,2,252857.907327419,20,822.557124100109,0,4,,,,0,0,0,0.063953488372093,0.0517651796376023,0.0761417971065838,0.0670201070813591,0.066985145973255,0.0670550681894632,0.0322997416020672,0.0234926489473082,0.0411068342568261,0.0343858454273928,0.0343603690218544,0.0344113218329311,0.0188782314536491,0.0165025819050369,0.0212538810022614,0,0,0
CM,CMR,Cameroon,1,2020-06-21,2020-06-12,9,10,105,14805745.0035792,0,0,0,6,837999.096478043,2,252857.907327419,24,855.13364386645,0,5,,,,0,0,0,0.0641110376734964,0.0517684223771458,0.0764536529698469,0.065032536134892,0.0649982589121985,0.0650668133575855,0.03172504957039,0.0228936582262739,0.040556440914506,0.0324257564793549,0.032401134144147,0.0324503788145628,0.0195584043387281,0.0171133762426448,0.0220034324348114,0,0,0
CM,CMR,Cameroon,1,2020-06-22,2020-06-13,15,10,107,15104813.6647929,0,0,0,6,735012.233231362,2,149871.044080738,21,871.42190374962,0,4,,,,0,0,0,0.0625411454904543,0.0503644841501702,0.0747178068307383,0.062299392234664,0.0622660594425592,0.0623327250267688,0.0302830809743252,0.0216653740657146,0.0389007878829358,0.0298644489503774,0.0298409747313381,0.0298879231694167,0.0203703303730968,0.0178810325564367,0.0228596281897569,0,0,0
CM,CMR,Cameroon,1,2020-06-23,2020-06-14,13,10,102,14822153.0694711,0,0,0,5,674404.274675647,3,342342.341559058,15,822.557124100109,0,4,,,,0,0,0,0.0602649006622517,0.0482617691638309,0.0722680321606724,0.0592120695164086,0.0591796378750332,0.0592445011577839,0.0291390728476821,0.0206555546947611,0.0376225910006031,0.0279173545374951,0.0278947181736407,0.0279399909013495,0.0209121742614173,0.0183823430645603,0.0234420054582744,0,0,0
CM,CMR,Cameroon,1,2020-06-24,2020-06-15,7,10,103,14844623.1781195,0,0,0,5,587126.755219458,2,224412.909452005,15,830.701254041694,0,4,,,,0,0,0,0.0584677419354839,0.0465464756711168,0.070389008199851,0.056300280004607,0.0562685638306787,0.0563319961785353,0.0275537634408602,0.0192367024145419,0.0358708244671786,0.0256768397496246,0.0256550761414343,0.0256986033578149,0.0214837378430186,0.0189005541816941,0.024066921504343,0,0,0
CM,CMR,Cameroon,1,2020-06-25,2020-06-16,11,10,101,15199679.8255326,0,0,0,4,486722.184123822,2,224412.909452005,11,814.412994158524,0,4,,,,0,0,0,0.0562028786840302,0.0443850130053565,0.0680207443627038,0.0529470210136427,0.0529161466033124,0.0529778954239729,0.0260452364633311,0.0178727541295404,0.0342177187971217,0.0234553789625457,0.0234345120573667,0.0234762458677248,0.0218420649793796,0.0192112131148243,0.0244729168439349,0,0,0
CM,CMR,Cameroon,1,2020-06-26,2020-06-16,8,11,109,16411961.5776825,0,0,0,4,486722.184123822,2,224412.909452005,12,879.566033691206,0,6,,,,0,0,0,0.0534979423868313,0.0419474991653173,0.0650483856083452,0.0491312816125268,0.0491015983803245,0.0491609648447291,0.0240054869684499,0.0161486403075904,0.0318623336293095,0.020737718395358,0.0207181478980059,0.0207572888927101,0.0215343158947599,0.0189198566279566,0.0241487751615632,0,0,0
CM,CMR,Cameroon,1,2020-06-27,2020-06-17,6,11,105,15642482.4126407,0,0,0,4,486722.184123822,2,224412.909452005,14,846.989513924865,0,5,,,,0,0,0,0.052054794520548,0.040660337134089,0.0634492519070069,0.0471947331355184,0.0471657415965622,0.0472237246744747,0.0232876712328767,0.0155516433104174,0.0310236991553361,0.0197476722304455,0.0197286505306209,0.0197666939302702,0.0212663449049718,0.0186687409613217,0.023863948848622,0,0,0
CM,CMR,Cameroon,1,2020-06-28,2020-06-18,12,11,106,15518662.3694241,0,0,0,4,486722.184123822,2,224412.909452005,22,855.13364386645,0,6,,,,0,0,0,0.0501029512697323,0.0389011403309715,0.0613047622084932,0.0449205047003566,0.0448922503347727,0.0449487590659405,0.0219629375428964,0.0144373366127028,0.0294885384730899,0.0182865263929149,0.0182682495377458,0.018304803248084,0.0217480847418875,0.0191182533852603,0.0243779160985146,0,0,0
CM,CMR,Cameroon,1,2020-06-29,2020-06-19,8,11,104,14815689.4639099,0,0,0,4,486722.184123822,2,224412.909452005,20,838.84538398328,0,6,,,,0,0,0,0.0489317711922812,0.03783195748454,0.0600315849000224,0.0436319256372291,0.043604085555596,0.0436597657188623,0.0213645761543763,0.013924592327505,0.0288045599812476,0.0174863068444504,0.0174684430327374,0.0175041706561635,0.0217684786258517,0.0191310724879142,0.0244058847637892,0,0,0
