"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,NA,NA,NA
2020-05-06,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.188679245283019,0.0833452603643193,0.294013230201718
2020-05-06,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,NA,NA,NA
2020-05-07,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-05-07,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"KM","Comoros","COM",758316,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00943396226415094,0,0.0278367638059564
2020-05-08,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.25,0,0.674344650278564,0,0,0
2020-05-08,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-05-08,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"KM","Comoros","COM",758316,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00628930817610063,0,0.0185773009704059
2020-05-09,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.2,0,0.550609016230633,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-09,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-05-09,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"KM","Comoros","COM",758316,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00377358490566038,0,0.0111557073357215
2020-05-10,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.666666666666667,0.133232035960521,1,0.0314465408805031,0.00431979074470644,0.0585732910162998
2020-05-10,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-05-10,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0628930817610063,0.0251579788490818,0.100628184672931
2020-05-10,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"KM","Comoros","COM",758316,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00269541778975741,0,0.00797121493606835
2020-05-11,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.5,0.0100090038649866,0.989990996135013,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-11,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-11,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0628930817610063,0.0251579788490818,0.100628184672931
2020-05-11,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"KM","Comoros","COM",758316,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00235849056603774,0,0.00697559278741737
2020-05-12,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.5,0.0100090038649866,0.989990996135013,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-12,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-12,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0628930817610063,0.0251579788490818,0.100628184672931
2020-05-12,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,-99,"KM","Comoros","COM",758316,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00235849056603774,0,0.00697559278741737
2020-05-13,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.5,0.0100090038649866,0.989990996135013,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-13,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-13,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0628930817610063,0.0251579788490818,0.100628184672931
2020-05-13,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,-99,"KM","Comoros","COM",758316,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00235849056603774,0,0.00697559278741737
2020-05-14,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0
2020-05-14,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.5,0.0100090038649866,0.989990996135013,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-14,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0339622641509434,0.0121540291947465,0.0557704991071403
2020-05-14,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-14,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0628930817610063,0.0251579788490818,0.100628184672931
2020-05-14,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,-99,"KM","Comoros","COM",758316,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00235849056603774,0,0.00697559278741737
2020-05-15,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0
2020-05-15,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.5,0.0100090038649866,0.989990996135013,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-15,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0339622641509434,0.0121540291947465,0.0557704991071403
2020-05-15,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-15,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0471698113207547,0.0186320445465413,0.0757075780949682
2020-05-15,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,-99,"KM","Comoros","COM",758316,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00209643605870021,0,0.00620106590578278
2020-05-16,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0
2020-05-16,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.5,0.0100090038649866,0.989990996135013,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-16,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0424528301886792,0.015312597093201,0.0695930632841575
2020-05-16,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-16,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,-99,"KM","Comoros","COM",758316,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.00171526586620926,0,0.00507424070917674
2020-05-17,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0
2020-05-17,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.4,0,0.829406594492118,0.0188679245283019,0.00248652674456564,0.0352493223120381
2020-05-17,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0424528301886792,0.015312597093201,0.0695930632841575
2020-05-17,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-17,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,7,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,-99,"KM","Comoros","COM",758316,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.158805031446541,0.130399691218775,0.187210371674307
2020-05-18,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.125,0,0.354172303767662,0,0,0
2020-05-18,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.333333333333333,0,0.71052857802539,0.0157232704402516,0.00205024625527756,0.0293962946252256
2020-05-18,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0424528301886792,0.015312597093201,0.0695930632841575
2020-05-18,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-18,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,7,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,-99,"KM","Comoros","COM",758316,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.158805031446541,0.130399691218775,0.187210371674307
2020-05-19,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.125,0,0.354172303767662,0,0,0
2020-05-19,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.0134770889487871,0.00174398896693721,0.0252101889306369
2020-05-19,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0424528301886792,0.015312597093201,0.0695930632841575
2020-05-19,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-19,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,7,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,-99,"KM","Comoros","COM",758316,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.146589259796807,0.120179247216097,0.172999272377517
2020-05-20,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.125,0,0.354172303767662,0.00471698113207547,0,0.011238826979279
2020-05-20,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.25,0,0.550056979772207,0.0117924528301887,0.00151722832135996,0.0220676773390174
2020-05-20,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0424528301886792,0.015312597093201,0.0695930632841575
2020-05-20,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-20,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,7,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,-99,"KM","Comoros","COM",758316,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.146589259796807,0.120179247216097,0.172999272377517
2020-05-21,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253
2020-05-21,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.222222222222222,0,0.493833841502414,0.010482180293501,0.00134259428926934,0.0196217662977328
2020-05-21,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0424528301886792,0.015312597093201,0.0695930632841575
2020-05-21,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-21,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,7,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,-99,"KM","Comoros","COM",758316,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.171526586620926,0.140926769970763,0.20212640327109
2020-05-22,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253
2020-05-22,2,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.111111111111111,0,0.316430196199952,0.010482180293501,0.00134259428926934,0.0196217662977328
2020-05-22,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0424528301886792,0.015312597093201,0.0695930632841575
2020-05-22,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-22,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,7,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,-99,"KM","Comoros","COM",758316,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.188679245283019,0.155369714546527,0.221988776019511
2020-05-23,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253
2020-05-23,2,"KM","Comoros","COM",758316,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.181818181818182,0,0.409744941200983,0.00514579759862779,0,0.0109537076675384
2020-05-23,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0566037735849057,0.020685182850695,0.0925223643191163
2020-05-23,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-23,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,7,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,-99,"KM","Comoros","COM",758316,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.235849056603774,0.195440642027787,0.276257471179761
2020-05-24,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292
2020-05-24,2,"KM","Comoros","COM",758316,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00566037735849057,0,0.0120474259703057
2020-05-24,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0849056603773585,0.0318420964900357,0.137969224264681
2020-05-24,4,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,6,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,7,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,-99,"KM","Comoros","COM",758316,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925
2020-05-25,1,"KM","Comoros","COM",758316,0,0,0,0,0,0,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918
2020-05-25,2,"KM","Comoros","COM",758316,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00628930817610063,0,0.013383784123693
2020-05-25,3,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0.0566037735849057,0.020685182850695,0.0925223643191163
2020-05-25,5,"KM","Comoros","COM",758316,0,0,0,0,0,0,0,0,0,0,0,0
