"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"SZ","Eswatini","SWZ",1093238,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-05-06,1,"SZ","Eswatini","SWZ",1093238,0,0,0,0.4,0,0.829406594492118,0.0188679245283019,0.00248652674456564,0.0352493223120381
2020-05-06,2,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-06,3,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-06,4,"SZ","Eswatini","SWZ",1093238,0,0,0,0.125,0,0.354172303767662,0.00707547169811321,0,0.0150535993604193
2020-05-06,5,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-06,6,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-06,7,"SZ","Eswatini","SWZ",1093238,0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432
2020-05-07,-99,"SZ","Eswatini","SWZ",1093238,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-05-07,1,"SZ","Eswatini","SWZ",1093238,0,0,0,0.333333333333333,0,0.71052857802539,0.0157232704402516,0.00205024625527756,0.0293962946252256
2020-05-07,2,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-07,3,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-07,4,"SZ","Eswatini","SWZ",1093238,0,0,0,0.142857142857143,0,0.402082007388211,0.00808625336927224,0,0.0171994714533938
2020-05-07,5,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-07,6,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-07,7,"SZ","Eswatini","SWZ",1093238,0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432
2020-05-08,-99,"SZ","Eswatini","SWZ",1093238,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.030188679245283,0.00958755908295388,0.0507897994076122
2020-05-08,1,"SZ","Eswatini","SWZ",1093238,0,0,0,0.333333333333333,0,0.71052857802539,0.0157232704402516,0.00205024625527756,0.0293962946252256
2020-05-08,2,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-08,3,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-08,4,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0.00808625336927224,0,0.0171994714533938
2020-05-08,5,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-08,6,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-08,7,"SZ","Eswatini","SWZ",1093238,0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432
2020-05-09,-99,"SZ","Eswatini","SWZ",1093238,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.030188679245283,0.00958755908295388,0.0507897994076122
2020-05-09,1,"SZ","Eswatini","SWZ",1093238,0,0,0,0.333333333333333,0,0.71052857802539,0.0157232704402516,0.00205024625527756,0.0293962946252256
2020-05-09,2,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-09,3,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-09,4,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0.00707547169811321,0,0.0150535993604193
2020-05-09,5,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-09,6,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-09,7,"SZ","Eswatini","SWZ",1093238,0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432
2020-05-10,-99,"SZ","Eswatini","SWZ",1093238,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.030188679245283,0.00958755908295388,0.0507897994076122
2020-05-10,1,"SZ","Eswatini","SWZ",1093238,0,0,0,0.333333333333333,0,0.71052857802539,0.0157232704402516,0.00205024625527756,0.0293962946252256
2020-05-10,2,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
2020-05-10,3,"SZ","Eswatini","SWZ",1093238,0,0,0,0,0,0,0,0,0
