ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BR,BRA,Brazil,1,2020-04-23,2020-04-23,120,1,120,18175080.9393618,0,0,12,12,10,12,2,487643.996937483,0,0,107,6606.23477019782,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-04-24,2020-04-24,2433,1,2433,22304206.0776358,0,0,232,224,174,202,40,381472.11396557,26,246738.956610017,1300,135483.797829481,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-04-25,2020-04-25,1397,1,1397,21411107.5473524,0,0,136,130,110,118,33,532476.219828562,20,273639.468552592,838,77819.2061913133,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-04-26,2020-04-26,1527,1,1527,21797724.901883,0,0,144,138,112,136,37,763987.061339815,23,373949.876888915,990,84873.3212849143,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-04-27,2020-04-27,1650,1,1650,21239448.5713826,0,0,174,157,125,147,31,422588.858800545,17,248128.110194017,962,91647.5111763883,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-04-28,2020-04-28,1713,1,1713,20912441.0191704,0,0,180,178,143,155,32,466391.806128076,14,233577.408748961,1063,95454.4939253159,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-04-29,2020-04-29,1898,1,1898,21536968.4317263,0,0,210,192,147,172,40,564489.395421836,13,247451.863992685,1437,105587.786242314,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-04-30,2020-04-30,1789,1,1789,21514728.0947367,0,0,161,152,128,145,24,248650.554309456,13,129465.688511862,1300,99709.3569976467,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-05-01,2020-05-01,1724,1,1724,22759858.3993026,0,0,175,165,129,148,40,687263.693071765,28,517918.350503712,1453,95678.4340870175,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-05-02,2020-05-02,1501,1,1501,22957876.5238433,0,0,171,157,117,132,31,618902.751871787,15,291315.04280575,1380,83865.590557257,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-05-03,2020-05-03,2277,1,2277,22592299.3645175,0,0,294,272,222,240,66,584928.335712105,36,298221.412209842,1851,126918.086644394,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-05-04,2020-05-04,2718,1,2718,22769937.5507911,0,0,296,298,234,258,65,705204.321791536,33,349112.923122871,2428,151215.59418902,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-05-05,2020-05-05,2682,1,2682,22984202.1278811,0,0,327,315,221,265,75,809170.318211118,36,384527.186039954,2240,148976.192572003,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,BRA,Brazil,1,2020-05-06,2020-05-06,2591,1,2591,22534426.2016981,0,0,295,276,200,237,57,600180.246333471,30,311347.269960974,2405,144329.434216695,4,8,,,,0.107878554957725,0.104109139608412,0.111647970307038,0.102459646425826,0.0987749826639083,0.106144310187744,0.0796310530361261,0.0763416533022102,0.0829204527700419,0.0909684857801691,0.0874744335107567,0.0944625380495815,0.022021521906226,0.0202383929253735,0.0238046508870785,0.0257728298590701,0.025755060958936,0.0257905987592043,0.0116833205226749,0.0103776738899521,0.0129889671553977,0.0127840179692044,0.0127714203304817,0.0127966156079271,0.0136407104473882,0.0134517916701046,0.0138296292246717,0.348314606741573,0.249332219293909,0.447296994189237
BR,BRA,Brazil,1,2020-05-07,2020-05-07,2733,1,2733,22715297.0216846,0,0,324,272,301,257,50,453838.294167671,24,219003.780941569,1635,150599.75874434,5,12,,,,0.108930255299829,0.105321605201314,0.112538905398344,0.102189781021898,0.0986813683513051,0.105698193692491,0.0825271539831663,0.0793399511094045,0.085714356856928,0.0912234135438131,0.0878884093163179,0.0945584177713083,0.02168826179583,0.020001065279382,0.023375458312278,0.0252863618865269,0.0252688864689816,0.0253038373040721,0.0114553137987637,0.0102227304042228,0.0126878971933045,0.01330319774547,0.0132904446459404,0.0133159508449997,0.0133667591108114,0.0131883792319257,0.0135451389896971,0.356435643564356,0.26302981891202,0.449841468216693
BR,BRA,Brazil,1,2020-05-08,2020-05-08,2688,1,2688,22481472.7425109,0,0,318,291,322,263,62,510474.117909084,37,307687.587581653,1625,147912.476803921,4,11,,,,0.110945721406813,0.10732405228202,0.114567390531605,0.103607034062587,0.100092779689062,0.107121288436111,0.0869219052893935,0.0836732178154233,0.0901705927633638,0.0925297701467737,0.0891882330392472,0.0958713072543003,0.0222583771808363,0.0205572054630746,0.0239595488985981,0.0256877688773306,0.0256701639591092,0.025705373795552,0.0117349764608142,0.0104931320778069,0.0129768208438215,0.0134920724921639,0.0134792340784972,0.0135049109058306,0.0134657682751391,0.0132874326652183,0.01364410388506,0.375,0.281956280380787,0.468043719619213
BR,BRA,Brazil,1,2020-05-09,2020-05-09,2555,1,2555,21947326.0402555,0,0,321,298,310,273,60,639851.300542548,31,304448.88579162,1637,141082.301872021,6,12,,,,0.112826998602143,0.109249615628806,0.116404381575481,0.105205351793916,0.101736103647022,0.10867459994081,0.0902283165812421,0.0869887090899542,0.09346792407253,0.0941223457365373,0.0908206587035646,0.09742403276951,0.0222991413166478,0.0206295820986186,0.023968700534677,0.0259889840959499,0.0259712942807394,0.0260066739111604,0.011648805165413,0.0104355529413793,0.0128620573894467,0.0135679378923993,0.0135550750418541,0.0135808007429445,0.0134340590830385,0.0132593416508206,0.0136087765152564,0.396396396396396,0.305399336104792,0.487393456688001
BR,BRA,Brazil,1,2020-05-10,2020-05-10,2467,1,2467,22578524.6994017,0,0,291,253,275,229,51,499662.177885067,25,214487.975771016,1558,135371.82774863,4,14,,,,0.114148325050023,0.110607694521134,0.117688955578911,0.105725166204092,0.102301510959148,0.109148821449036,0.0927515652230039,0.0895216652697837,0.0959814651762242,0.0942683792680566,0.0910148994432213,0.0975218590928918,0.0220744852514039,0.0204385597816496,0.0237104107211581,0.0250753583725017,0.0250579959279657,0.0250927208170376,0.0113599690182663,0.0101799934859965,0.0125399445505361,0.013022056021771,0.0130094669045667,0.0130346451389754,0.013369811407306,0.0131980869060457,0.0135415359085664,0.385245901639344,0.29889081869114,0.471600984587549
BR,BRA,Brazil,1,2020-05-11,2020-05-11,2811,1,2811,21959561.8735674,0,0,341,311,317,275,79,642740.543952091,43,356006.040201323,2410,155134.547018798,8,13,,,,0.115220704886926,0.11173042218125,0.118710987592601,0.106697359007061,0.10332251262025,0.110072205393873,0.0953743739695772,0.0921634637741044,0.0985852841650501,0.0948455532398046,0.091642621393302,0.0980484850863073,0.0227703984819734,0.0211397457281094,0.0244010512358375,0.0257225893537823,0.0257050303828816,0.0257401483246831,0.0117584844620027,0.010580105207954,0.0129368637160514,0.013337515354834,0.0133247913983771,0.0133502393112909,0.0137060883395191,0.0135353723576134,0.0138768043214247,0.412213740458015,0.327922316600856,0.496505164315175
BR,BRA,Brazil,1,2020-05-12,2020-05-12,2706,1,2706,22519248.0152382,0,0,320,280,309,245,53,496085.854828133,22,241317.768410842,1721,149088.162652854,1,10,,,,0.115992757996379,0.112545171365934,0.119440344626824,0.106578153289077,0.103255888691026,0.109900417887127,0.0975256487628244,0.094331547379063,0.100719750146586,0.0947193723596862,0.0915666708245582,0.0978720738948142,0.0227217863608932,0.0211174250382038,0.0243261476835826,0.0256855107372694,0.0256680090663744,0.0257030124081644,0.0116475558237779,0.0104923877976182,0.0128027238499377,0.0132938945870036,0.013281223733998,0.0133065654400093,0.0136640784889402,0.013496129614365,0.0138320273635154,0.383458646616541,0.30082391064404,0.466093382589043
BR,BRA,Brazil,1,2020-05-13,2020-05-13,2326,1,2326,22962903.2617592,0,0,259,228,252,209,49,588028.072246359,24,261099.766476205,1913,128597.637857156,3,10,,,,0.115973546234509,0.112548255364798,0.11939883710422,0.106291706387035,0.102994600145731,0.109588812628339,0.0994101525262155,0.0962093104216036,0.102610994630827,0.0946139180171592,0.0914829417303241,0.0977448943039943,0.0227001906577693,0.0211068302657872,0.0242935510497514,0.025644000699789,0.0256265523960729,0.025661449003505,0.0118267397521449,0.0106702696041627,0.0129832099001271,0.0132770576033664,0.0132644233371622,0.0132896918695707,0.0137510267657655,0.0135835980057913,0.0139184555257397,0.390977443609023,0.308046842973696,0.47390804424435
BR,BRA,Brazil,1,2020-05-14,2020-05-14,2409,1,2409,22264559.6322104,0,0,303,272,279,234,51,397041.396583607,24,192971.276553199,1668,132404.620606083,8,16,,,,0.118023868023868,0.114603880029702,0.121443856018034,0.107874107874108,0.104585720864142,0.111162494884073,0.102024102024102,0.0988156542532895,0.105232549794915,0.0955013455013455,0.0923859014878339,0.0986167895148571,0.0230782730782731,0.0214866406404296,0.0246699055161166,0.0260527061588948,0.0260351439230132,0.0260702683947763,0.0119340119340119,0.010782953285574,0.0130850705824499,0.0134465049857448,0.0134338065365402,0.0134592034349493,0.0137078824457412,0.0135421642343932,0.0138736006570891,0.394366197183099,0.313984196106735,0.474748198259462
BR,BRA,Brazil,1,2020-05-15,2020-05-15,2589,1,2589,21733399.6394717,0,0,338,298,316,274,56,382430.848408269,19,135622.973880269,2202,142257.987720955,7,13,,,,0.119761504008216,0.116362557778414,0.123160450238018,0.109006361794996,0.105743875330151,0.112268848259842,0.104841240407383,0.101634220891404,0.108048259923362,0.0967392234616153,0.093644702927106,0.0998337439961245,0.0229652240892363,0.0213971165265527,0.0245333316519199,0.0251698810707842,0.0251525830206263,0.0251871791209421,0.0113827632442302,0.0102722507857584,0.012493275702702,0.0122766894829205,0.0122645290121505,0.0122888499536904,0.0137649035856338,0.013600853840875,0.0139289533303927,0.410596026490066,0.332131471110995,0.489060581869138
BR,BRA,Brazil,1,2020-05-16,2020-05-16,2635,1,2635,21845899.7994345,0,0,350,315,348,303,76,680997.188495489,45,395133.469697584,2168,145449.135025203,8,24,,,,0.12095503910244,0.117595425520969,0.124314652683911,0.109956614253738,0.106733408209787,0.113179820297688,0.107939315223699,0.104742196015131,0.111136434432268,0.0984331389725592,0.0953638241399891,0.101502453805129,0.0234890982949678,0.0219286710606241,0.0250495255293115,0.025456870235405,0.0254394456264989,0.0254742948443111,0.0118550860806367,0.0107399330307108,0.0129702391305626,0.0126509294153641,0.0126385654841605,0.0126632933465676,0.0137350479238505,0.0135737172691676,0.0138963785785334,0.402366863905325,0.328434740910121,0.47629898690053
BR,BRA,Brazil,1,2020-05-17,2020-05-17,2780,1,2780,21431602.6033489,0,0,347,301,316,281,66,551216.663824361,34,253778.206298993,2408,152895.145401782,7,14,,,,0.120741346415917,0.117407385010652,0.124075307821182,0.109239574816026,0.106047708507281,0.112431441124772,0.109021531752521,0.1058324622868,0.112210601218242,0.0982011447260834,0.0951561443530819,0.101246145099085,0.0231670754974107,0.0216277871322431,0.0247063638625784,0.0254435552772096,0.025426102809087,0.0254610077453322,0.0116380485145816,0.0105406298914245,0.0127354671377388,0.0125557691523243,0.0125434283781254,0.0125681099265232,0.013833898656008,0.013673038253776,0.01399475905824,0.409090909090909,0.33645322198073,0.481728596201089
BR,BRA,Brazil,1,2020-05-18,2020-05-18,3083,1,3083,22258084.9358627,0,0,342,314,331,302,72,506199.673215138,37,241101.764569955,2251,170586.41817621,9,16,,,,0.120793415193631,0.117475297561165,0.124111532826098,0.108595331264337,0.10542745863471,0.111763203893964,0.110565375792741,0.107372432015966,0.113758319569515,0.0984212656861422,0.0953882756417605,0.101454255730524,0.0231277830252328,0.0215973632688162,0.0246582027816494,0.0248478747377275,0.024830608370639,0.024865141104816,0.0116313587909864,0.0105396686521731,0.0127230489297996,0.0122304037328684,0.0122182119173193,0.0122425955484174,0.0136162739973217,0.0134574241114668,0.0137751238831766,0.428571428571429,0.356675386960508,0.50046747018235
BR,BRA,Brazil,1,2020-05-19,2020-05-19,2888,1,2888,21870687.2708766,0,0,374,342,364,308,72,490242.819230449,39,187924.981697488,2465,158381.679363471,11,23,,,,0.121386972974424,0.1180710403489,0.124702905599947,0.108719572743619,0.105558882825569,0.11188026266167,0.113791900378412,0.110567534098977,0.117016266657846,0.0990311585840423,0.0959982337035284,0.102064083464556,0.0229194063498027,0.0213999517997799,0.0244388608998256,0.0239116605991354,0.0238946842058806,0.0239286369923901,0.0116475671613752,0.0105581496110491,0.0127369847117013,0.0116422272390309,0.0116303073799041,0.0116541470981577,0.0136634638776547,0.013504707491648,0.0138222202636614,0.433673469387755,0.364293367028936,0.503053571746574
BR,BRA,Brazil,1,2020-05-20,2020-05-20,2259,1,2259,22044043.5116748,0,0,262,235,254,212,43,387657.33000203,22,163203.936972605,2046,124286.7897444,9,14,,,,0.121584662460397,0.118251521588726,0.124917803332068,0.108586747542582,0.105413585336694,0.11175990974847,0.116277180535622,0.113007768942622,0.119546592128623,0.099244496195402,0.0961950498586883,0.102293942532116,0.0227463511061767,0.0212257201168464,0.024266982095507,0.0232652056750842,0.0232484415718559,0.0232819697783125,0.0115356494895611,0.0104465542783151,0.012624744700807,0.0111836683099624,0.0111719736256398,0.0111953629942849,0.0136216025101841,0.0134623070797139,0.0137808979406542,0.445544554455446,0.37700341770426,0.514085691206631
BR,BRA,Brazil,1,2020-05-21,2020-05-21,2066,1,2066,22450580.2265932,0,0,263,233,243,202,45,431472.065075935,18,206410.853492733,1592,113873.572225274,6,15,,,,0.12213887816447,0.118768628412231,0.125509127916709,0.109508576471237,0.106294463396231,0.112722689546244,0.116816502123435,0.113510525441412,0.120122478805458,0.0995532513374883,0.0964716322494753,0.102634870425501,0.0230268600739066,0.0214830961522933,0.0245706239955198,0.0232129819007056,0.0231962290354509,0.0232297347659604,0.0115823727317853,0.0104811092868013,0.0126836361767694,0.0111526308104502,0.011140947202282,0.0111643144186184,0.0138505437851952,0.0136884640205492,0.0140126235498411,0.44390243902439,0.375889675559976,0.511915202488804
BR,BRA,Brazil,1,2020-05-22,2020-05-22,2285,1,2285,21816316.1117714,0,0,290,278,303,252,53,493059.138709032,29,205706.638081803,1973,125462.475593333,8,18,,,,0.122730695222957,0.119334504525891,0.126126885920023,0.110376753395242,0.107133425382024,0.113620081408461,0.117599486879166,0.114265341033309,0.120933632725022,0.100365319724476,0.0972552227230281,0.103475416725925,0.0230346635433225,0.0214819922703989,0.024587334816246,0.0232066053413122,0.0231898367431476,0.0232233739394768,0.0114894447697928,0.0103864100562064,0.0125924794833792,0.0108472773254856,0.0108357406244218,0.0108588140265494,0.0141842082577837,0.0140192860968176,0.0143491304187498,0.44811320754717,0.38117115364725,0.515055261447089
BR,BRA,Brazil,1,2020-05-23,2020-05-23,2343,1,2343,21880863.5561332,0,0,317,278,305,270,62,639402.786242528,34,324663.391079848,2013,129213.473301835,10,20,,,,0.123348388363677,0.11993475514967,0.126762021577685,0.110472129491963,0.107217940731705,0.11372631825222,0.11815861082279,0.114807687228545,0.121509534417035,0.100878054254215,0.0977516563893507,0.104004452119079,0.023227761101916,0.0216641205420357,0.0247914016617963,0.0232101382768419,0.0231933666328236,0.0232269099208603,0.0116419334025304,0.0105283921546765,0.0127554746503843,0.0109148947085704,0.0109033212594564,0.0109264681576843,0.01446151287994,0.0142945072100052,0.0146285185498749,0.45,0.384260809456756,0.515739190543244
BR,BRA,Brazil,1,2020-05-24,2020-05-24,2508,1,2508,21779909.9864621,0,0,293,249,293,237,50,421467.178512398,26,252017.744177572,2212,137499.259284795,9,27,,,,0.123262721362923,0.119852067877759,0.126673374848087,0.110233131584846,0.106983896203441,0.113482366966252,0.11852723604573,0.115173719036829,0.12188075305463,0.100986325935889,0.0978602363427661,0.104112415529012,0.0231730553687514,0.0216121109081349,0.0247339998293679,0.0230169529474361,0.0230002280117806,0.0230336778830916,0.0116565792423224,0.0105429862639264,0.0127701722207183,0.0110646483329177,0.0110529815857729,0.0110763150800625,0.014778659244174,0.0146099508190655,0.0149473676692825,0.446351931330472,0.382521800545472,0.510182062115472
BR,BRA,Brazil,1,2020-05-25,2020-05-25,2639,1,2639,21558883.5285499,0,0,293,267,286,236,56,422179.123306077,24,185772.680962202,2111,145617.090146479,5,11,,,,0.122508165333934,0.119098277233706,0.125918053434162,0.109528100011263,0.106280152860206,0.112776047162319,0.118228404099561,0.114870447849591,0.121586360349531,0.100377294740399,0.0972520501310171,0.10350253934978,0.0226376844239216,0.0210907216499706,0.0241846471978726,0.0223317149796471,0.0223152244064663,0.0223482055528279,0.0111780605924091,0.0100846624192303,0.0122714587655878,0.0105270644646785,0.0105156741807366,0.0105384547486204,0.0146976898950178,0.0145290284277691,0.0148663513622664,0.437229437229437,0.373261479680583,0.501197394778291
BR,BRA,Brazil,1,2020-05-26,2020-05-26,2673,1,2673,21780862.3368826,0,0,338,296,304,279,52,338418.854101909,31,196365.564486242,2255,147128.686237965,11,25,,,,0.123129385903109,0.11971048478541,0.126548287020807,0.110080883803512,0.106824248345029,0.113337519261994,0.1181974466646,0.114838310188478,0.121556583140722,0.101428853253671,0.0982876581073726,0.104570048399969,0.0226305554772708,0.0210831115849305,0.0241779993696111,0.0218728673904306,0.0218565237062632,0.0218892110745981,0.0114420990333399,0.0103354960611676,0.0125487020055123,0.0104062267765076,0.0103948877813943,0.010417565771621,0.0149857653603497,0.0148153985524284,0.015156132168271,0.451219512195122,0.389036206732424,0.51340281765782
BR,BRA,Brazil,1,2020-05-27,2020-05-27,2613,1,2613,22396247.2613296,0,0,309,284,301,242,45,368005.342552088,23,195805.963490465,2293,143881.553893291,9,20,,,,0.123539278725189,0.12012925515706,0.126949302293318,0.110763209393346,0.107510875704399,0.114015543082294,0.118618954431088,0.115268162044056,0.121969746818119,0.101537601341907,0.0984075459449522,0.104667656738861,0.0223371540396981,0.0208057242315926,0.0238685838478036,0.0211968000976056,0.0211806905782747,0.0212129096169365,0.0113223371540397,0.010225899293287,0.0124187750147924,0.0102128215573438,0.0102015769699597,0.0102240661447279,0.0150624355394921,0.0148923043124028,0.0152325667665814,0.45703125,0.396008963856457,0.518053536143543
BR,BRA,Brazil,1,2020-05-28,2020-05-28,2621,1,2621,21825927.0318172,0,0,306,275,294,250,71,603335.779669855,35,264853.019367036,2455,144049.509014568,15,28,,,,0.122894780723695,0.119502451383566,0.126287110063824,0.11019398588183,0.106958555524879,0.113429416238781,0.118336946250903,0.114999479549548,0.121674412952258,0.101384025346006,0.0982652989645649,0.104502751727448,0.0227613806903452,0.0212203721223453,0.0243023892583451,0.0218998022342426,0.0218834219334646,0.0219161825350205,0.0115613362236674,0.010456788920641,0.0126658835266938,0.0104618207931711,0.0104504332504814,0.0104732083358608,0.0153712333472195,0.015199899877552,0.0155425668168869,0.462686567164179,0.402991562755826,0.522381571572533
BR,BRA,Brazil,1,2020-05-29,2020-05-29,2453,1,2453,21770450.5950289,0,0,284,254,268,238,48,426359.8565289,24,222190.731203086,1995,135427.812789055,9,17,,,,0.121854600234336,0.118468249629099,0.125240950839573,0.109384589633432,0.10615348580071,0.112615693466154,0.11744685599509,0.114113982176862,0.120779729813318,0.100764380963008,0.0976482334233501,0.103880528502667,0.0226245606204318,0.0210851710906627,0.0241639501502009,0.0220403830731039,0.0220239524550877,0.02205681369112,0.011744685599509,0.0106294079016769,0.0128599632973411,0.0107428029458939,0.0107312658292611,0.0107543400625267,0.0153195491658741,0.0151482037918962,0.0154908945398521,0.463235294117647,0.403976005259362,0.522494582975932
BR,BRA,Brazil,1,2020-05-30,2020-05-30,2370,1,2370,21279335.3532349,0,0,273,246,277,227,48,408794.932883633,22,185913.386252364,2054,129773.323706089,11,17,,,,0.120598072004722,0.117214285879788,0.123981858129656,0.108260026418594,0.105031590295369,0.11148846254182,0.116326129113853,0.112994753047354,0.119657505180352,0.0993788819875776,0.0962703371745329,0.102487426800622,0.0220061268654619,0.0204817972431461,0.0235304564877777,0.0211920400297058,0.0211759068307405,0.0212081732286711,0.0111857452010905,0.0100929750176597,0.0122785153845212,0.0100792794741813,0.0100680902413279,0.0100904687070347,0.0153839727691437,0.0152115871896995,0.015556358348588,0.486792452830189,0.42661364367898,0.546971261981397
BR,BRA,Brazil,1,2020-05-31,2020-05-31,2641,1,2641,21852445.0128486,0,0,318,277,297,250,76,484288.462446743,35,223605.801155815,2584,144833.299580523,13,29,,,,0.120252807403645,0.116866584543531,0.12363903026376,0.108007448789572,0.104776006173062,0.111238891406081,0.116246261497658,0.112909354445382,0.119583168549934,0.0988939676090514,0.0957861048712438,0.102001830346859,0.0223745838270978,0.0208348249899284,0.0239143426642672,0.0209446314852054,0.0209286017240528,0.0209606612463581,0.0112578296935839,0.0101594364664036,0.0123562229207642,0.00996702192950354,0.00995590219032943,0.00997814166867765,0.0155378296499084,0.0153642400047797,0.0157114192950372,0.482142857142857,0.423615093578629,0.540670620707085
BR,BRA,Brazil,1,2020-06-01,2020-06-01,2234,1,2234,22414333.400162,0,0,286,272,263,226,60,469064.510097414,29,207155.1994237,1761,123223.073976317,11,23,,,,0.121585291822045,0.118141441261176,0.125029142382914,0.109444107189316,0.10615422186618,0.112733992512452,0.117133524123378,0.113744754109004,0.120522294137751,0.099124100251496,0.0959750753774462,0.102273125125546,0.0225768219003845,0.0210114169682429,0.024142226832526,0.0208128904412317,0.0207969141687339,0.0208288667137296,0.0113028647414217,0.0101888783621202,0.0124168511207231,0.00985126881736984,0.00984021600699371,0.00986232162774597,0.0156670827270223,0.0154906279059932,0.0158435375480513,0.477351916376307,0.419564781948729,0.535139050803884
BR,BRA,Brazil,1,2020-06-02,2020-06-02,2622,1,2622,21694758.2653537,0,0,297,263,288,232,59,526249.976494456,32,223864.749319822,2328,144385.41925712,11,23,,,,0.120284324292831,0.116843156513534,0.123725492072127,0.107990794418388,0.10470751229407,0.111274076542706,0.115827191423661,0.112441838067005,0.119212544780317,0.0976782124857984,0.0945376333604772,0.100818791611119,0.0223730591079908,0.0208085451879695,0.0239375730280121,0.020942296414424,0.0209262670132148,0.0209583258156333,0.0111865295539954,0.0100739398407429,0.0122991192672479,0.00997416397773469,0.00996303993830197,0.00998528801716742,0.0157106484127601,0.015533298824746,0.0158879980007742,0.477351916376307,0.419564781948729,0.535139050803884
BR,BRA,Brazil,1,2020-06-03,2020-06-03,2305,1,2305,21549932.0970302,0,0,253,240,241,201,56,536489.830473015,32,306089.982632251,1947,126694.146482692,13,25,,,,0.119861519215663,0.116427879167982,0.123295159263344,0.107991737701103,0.104710640659342,0.111272834742864,0.115293980740698,0.111917671789372,0.118670289692024,0.097227475053094,0.0940954657573566,0.100359484348831,0.0227213219678236,0.0211460143190839,0.0242966296165633,0.0214624071440689,0.0214461711355047,0.0214786431526331,0.0114624850900416,0.0103371668933798,0.0125878032867034,0.0104571373021408,0.0104457407098911,0.0104685338943906,0.0156382969589211,0.015461462373064,0.0158151315447782,0.473154362416107,0.416467414149978,0.529841310682237
