"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,3,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,3,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,3,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,3,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,3,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,3,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,3,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,3,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,2,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,-99,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,1,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,4,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,5,"PN","Pitcairn","PCN",50,0,0,0,0,0,0,0,0,0,0,0,0
