ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
GA,GAB,Gabon,5,2020-10-10,2020-05-06,100,3,70,0,0,0,0,0,0,0,0,0.00157453532655033,0.00218043591416944,3,1,,,0,0,0,0,0,0,0,0,0.00119471867895552,0.00187118236077384,,,0
GA,GAB,Gabon,5,2020-10-12,2020-05-14,100,1,70,0,0,0,0,0,0,0,0,0.00157453532655033,0.00218043591416944,3,1,,,0,0,0,0,0,0,0,0,0.0011625041232131,0.00184487447748074,,,0
GA,GAB,Gabon,5,2020-10-15,2020-05-15,100,1,70,0,0,0,0,0,0,0,0,0.00157453532655033,0.00218043591416944,4,1,,,0,0,0,0,0,0,0,0,0.00111391199516669,0.00180516046194061,,,0
GA,GAB,Gabon,5,2020-10-16,2020-05-16,100,1,70,0,0,0,0,0,0,0,0,0.00157453532655033,0.00218043591416944,4,1,,,0,0,0,0,0,0,0,0,0.00109781984011414,0.00179199862824719,,,0
GA,GAB,Gabon,5,2020-10-17,2020-05-24,100,2,70,0,0,0,0,0,0,0,0,0.00157453532655033,0.00218043591416944,4,1,,,0,0,0,0,0,0,0,0,0.00108184130115941,0.00177892424868975,,,0
GA,GAB,Gabon,5,2020-10-20,2020-05-27,100,1,70,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,4,1,,,0,0,0,0,0,0,0,0,0.00103503281819368,0.00174058482480842,,,0
GA,GAB,Gabon,5,2020-10-21,2020-05-31,100,1,70,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,4,1,,,0,0,0,0,0,0,0,0,0.00101992995970996,0.00172819994257855,,,0
GA,GAB,Gabon,5,2020-10-22,2020-06-04,100,2,69,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,4,1,,,0,0,0,0,0,0,0,0,0.00100513356314787,0.00171605767599455,,,0
GA,GAB,Gabon,5,2020-10-23,2020-06-08,100,2,68,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,4,1,,,0,0,0,0,0,0,0,0,0.000990674473495417,0.00170418321955406,,,0
GA,GAB,Gabon,5,2020-10-24,2020-06-08,101,1,69,0,0,0,0,0,0,0,0,0.000779472933935808,0.00152714334581259,4,1,,,0,0,0,0,0,0,0,0,0.000976580490444816,0.00169259868996118,,,0
GA,GAB,Gabon,5,2020-10-25,2020-06-12,100,1,69,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,5,1,,,0,0,0,0,0,0,0,0,0.000962877024652586,0.00168132446480932,,,0
GA,GAB,Gabon,5,2020-10-26,2020-06-12,101,1,70,0,0,0,0,0,0,0,0,0.000779472933935808,0.00152714334581259,5,1,,,0,0,0,0,0,0,0,0,0.000949591792036655,0.00167038272111065,,,0
GA,GAB,Gabon,5,2020-10-28,2020-06-12,102,1,71,0,0,0,0,0,0,0,0,0.000771831042426634,0.0015121771346471,5,1,,,0,0,0,0,0,0,0,0,0.000924345117031468,0.00164955245924866,,,0
GA,GAB,Gabon,5,2020-10-29,2020-06-14,100,2,70,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,5,1,,,0,0,0,0,0,0,0,0,0.000912414545918102,0.00163968920161443,,,0
GA,GAB,Gabon,5,2020-11-02,2020-06-15,100,1,70,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,5,1,,,0,0,0,0,0,0,0,0,0.000869652831814236,0.0016042053537424,,,0
GA,GAB,Gabon,5,2020-11-07,2020-06-15,101,1,71,0,0,0,0,0,0,0,0,0.000779472933935808,0.00152714334581259,5,1,,,0,0,0,0,0,0,0,0,0.000828141966781609,0.00156957204296235,,,0
GA,GAB,Gabon,5,2020-11-12,2020-06-15,102,1,72,0,0,0,0,0,0,0,0,0.000771831042426634,0.0015121771346471,5,1,,,0,0,0,0,0,0,0,0,0.000801038271440142,0.00154723567445752,,,0
GA,GAB,Gabon,5,2020-11-14,2020-06-18,101,2,72,0,0,0,0,0,0,0,0,0.000779472933935808,0.00152714334581259,5,1,,,0,0,0,0,0,0,0,0,0.000794351056167746,0.0015420129703541,,,0
GA,GAB,Gabon,5,2020-11-28,2020-06-21,100,2,72,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,5,1,,,0,0,0,0,0,0,0,0,0.000785491701536087,0.00153879396056081,,,0
GA,GAB,Gabon,5,2020-11-30,2020-06-25,100,1,72,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,5,1,,,0,0,0,0,0,0,0,0,0.000785755183804828,0.00153941793083006,,,0
GA,GAB,Gabon,5,2020-12-01,2020-06-25,101,1,73,0,0,0,0,0,0,0,0,0.000779472933935808,0.00152714334581259,5,1,,,0,0,0,0,0,0,0,0,0.00078589314774521,0.00153971686596549,,,0
GA,GAB,Gabon,5,2020-12-02,2020-06-26,100,1,73,0,0,0,0,0,0,0,0,0.000787267663275166,0.00154240876321678,5,1,,,0,0,0,0,0,0,0,0,0.000786048298048995,0.00154002071638207,,,0
