ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
DM,DMA,Dominica,1,2020-06-25,2020-04-25,101,2,44,0.0396039603960396,0.0380348662281565,0.0283184185565649,0.000329913196310501,0.0297029702970297,0.0331085145091172,0.0194558162966182,0.000274701807026267,0.0138295203293676,0.00436655976605291,0,0,,,0.040358176352571,0.0380055554593952,0.0442017509794483,0.00042602213247601,0.0278424897233726,0.0316202040500884,0.0252813860536753,0.000327618026814223,0.0174206740766883,0.00488403321151861,,,0.040358176352571
DM,DMA,Dominica,1,2020-06-26,2020-04-26,101,2,44,0.0396039603960396,0.0380348662281565,0.0294822656574189,0.000343266402556392,0.0297029702970297,0.0331085145091172,0.0202554229323608,0.000285875031303987,0.014557389820387,0.00447834219753866,0,0,,,0.040156221915975,0.0378964408362058,0.044610823026906,0.000428245852387224,0.0275472863509919,0.0314192776675879,0.0253074185927999,0.000327906582786608,0.0175161251648968,0.0048976577236602,,,0.040156221915975
DM,DMA,Dominica,1,2020-06-27,2020-04-26,104,3,45,0.0384615384615385,0.0369596693901953,0.0282833089071144,0.000329510117318783,0.0288461538461538,0.0321676545583471,0.0194316946498326,0.000274364601785388,0.0141206681257754,0.00434495439525933,0,0,,,0.0399285453095682,0.0377750922793944,0.0450021803880492,0.000430375016494707,0.0272248008645067,0.0312001665641795,0.0253146149066483,0.000328056651541036,0.0176092699898724,0.0049109709041934,,,0.0399285453095682
DM,DMA,Dominica,1,2020-06-28,2020-04-27,101,2,45,0.0396039603960396,0.0380348662281565,0.0309028180234329,0.000359542683409204,0.0297029702970297,0.0331085145091172,0.0212313957190363,0.000299500143887782,0.0147090292976827,0.00452464343017277,0,0,,,0.0396747480562212,0.0376413941781382,0.0453732305604919,0.000432396602022078,0.0268745378267129,0.0309625134113237,0.0253017906942905,0.000328059876794309,0.0176994528757705,0.00492388436127234,,,0.0396747480562212
DM,DMA,Dominica,1,2020-06-30,2020-04-29,101,6,44,0.0396039603960396,0.0380348662281565,0.0329085447918443,0.000382482136787217,0.0297029702970297,0.0331085145091172,0.0226094052808865,0.00031871440434272,0.0147090292976827,0.00452464343017277,0,0,,,0.0390872062095142,0.0373366147817375,0.0460438954065487,0.000436061367039648,0.0260872170030225,0.0304291152942673,0.025210523884516,0.000327584446060752,0.017869791678482,0.00494836037280107,,,0.0390872062095142
DM,DMA,Dominica,1,2020-07-01,2020-04-30,100,1,44,0.04,0.0384072934108425,0.0336469347975789,0.000390914811994194,0.03,0.0334344809563718,0.0231167069255082,0.00032578102359244,0.0152354577146524,0.00462783504201316,0,0,,,0.0387538580326569,0.0371659557181893,0.0463390539228579,0.000437680115957166,0.0256494999933479,0.0301328657921727,0.0251302637237838,0.000327091315436674,0.017949438934923,0.00495985444772435,,,0.0387538580326569
DM,DMA,Dominica,1,2020-07-02,2020-04-30,101,1,45,0.0396039603960396,0.0380348662281565,0.0333158212225343,0.000387134195259973,0.0297029702970297,0.0331085145091172,0.0228892194732511,0.00032261262671231,0.0169153836923351,0.00484670379348144,0,0,,,0.0383950397211343,0.0369837064316418,0.0466044073009893,0.000439140628821654,0.0251826580222173,0.0298170046165032,0.0250257737210827,0.000326419520905815,0.0180249747205657,0.00497079542877237,,,0.0383950397211343
DM,DMA,Dominica,1,2020-07-03,2020-05-04,100,1,45,0.04,0.0384072934108425,0.0346098601537893,0.000401901826063614,0.03,0.0334344809563718,0.0237782727823855,0.000334990904088005,0.0170934403627807,0.00489727816942629,0,0,,,0.0380120007278917,0.0367905978395453,0.0468379421463757,0.000440432915492972,0.0246874130251278,0.0294819547852449,0.0248964167599782,0.00032556491528001,0.0180961000899716,0.00498114553330314,,,0.0380120007278917
DM,DMA,Dominica,1,2020-07-04,2020-05-12,100,3,43,0.06,0.046546565661405,0.0764982296020911,0.000572093192120371,0.04,0.0384072934108425,0.0414972564913066,0.000429268078163608,0.0226673883071657,0.00562348904240653,0,0,,,0.0376064651951256,0.0365875906619863,0.0470384764573136,0.000441549449476718,0.024164711764953,0.0291283065750659,0.0247422517144479,0.000324526717345186,0.018162916300322,0.00499091760822906,,,0.0376064651951256
DM,DMA,Dominica,1,2020-07-05,2020-05-12,102,2,44,0.0588235294117647,0.0456624358497672,0.0745080970602972,0.000557810021617168,0.0392156862745098,0.0376695877073438,0.040417688493876,0.000418335883019418,0.0222000194760902,0.00550885753394007,0,0,,,0.0371806442714751,0.0363758790815205,0.0472050181113596,0.000442484260912127,0.023616049324167,0.0287570070583001,0.0245635106684103,0.000323305979436365,0.018225522682756,0.00500012527389171,,,0.0371806442714751
DM,DMA,Dominica,1,2020-07-06,2020-05-13,100,1,44,0.06,0.046546565661405,0.080881962500497,0.000603439665596583,0.04,0.0384072934108425,0.0438752577786665,0.000453303934175927,0.0224312696789661,0.00556558321816608,0,0,,,0.0367372361495482,0.0361568894919209,0.0473370403222862,0.000443233623488393,0.0230433988213334,0.0283693253312647,0.0243608058341172,0.000321906392272364,0.0182841625802461,0.0050088012698113,,,0.0367372361495482
DM,DMA,Dominica,1,2020-07-07,2020-05-16,100,2,43,0.05,0.042716424707947,0.0751834585986204,0.000579009983283188,0.03,0.0334344809563718,0.0387559146579547,0.000423821459743184,0.0205926410167558,0.00533762191365818,0,0,,,0.0362794531287096,0.0359322928829861,0.0474347541221684,0.000443796555249089,0.0224491684001606,0.0279668385179099,0.0241353688558749,0.00032033517010004,0.0183394733773748,0.00501702681606945,,,0.0362794531287096
DM,DMA,Dominica,1,2020-07-08,2020-05-16,104,4,44,0.0480769230769231,0.0411150366322683,0.0723636206537689,0.000558142549010305,0.0288461538461538,0.0321676545583471,0.0373023316388046,0.000408233885616155,0.0197689353760855,0.00512627133838376,0,0,,,0.035810835661779,0.0357039024204473,0.047498296811863,0.000444173904221124,0.0218364033068491,0.0275515247882669,0.0238882857101266,0.000318600560419664,0.0183916295817152,0.00502483136608202,,,0.035810835661779
DM,DMA,Dominica,1,2020-07-09,2020-05-17,101,3,44,0.0297029702970297,0.0331085145091172,0.0451589897565341,0.00044396103978884,0.0198019801980198,0.0271705622473482,0.0208663678262774,0.000305598791658228,0.0196524762575224,0.00518989437882205,0,0,,,0.0353354466318069,0.0354737755861259,0.0475291005780355,0.000444370001688087,0.0212084353566965,0.027125602785493,0.0236217652093731,0.000316715987783407,0.018441762515417,0.00503235807629642,,,0.0353354466318069
DM,DMA,Dominica,1,2020-07-10,2020-05-18,100,1,44,0.03,0.0334344809563718,0.0439305199535929,0.000432161606348242,0.02,0.0274394957835608,0.0202987354919438,0.000297371681439035,0.0196524762575224,0.00518989437882205,0,0,,,0.0348575024309936,0.03524402606844,0.0475284633623544,0.000444391417103128,0.0205691689316187,0.0266916518607548,0.0233377483318487,0.000314695646889554,0.0184903953501772,0.00503968277361955,,,0.0348575024309936
DM,DMA,Dominica,1,2020-07-11,2020-05-18,101,1,45,0.0297029702970297,0.0331085145091172,0.0435184307831247,0.000428199977419913,0.0198019801980198,0.0271705622473482,0.0201083236989747,0.000294610819301532,0.0194519407855069,0.00513746164031886,0,0,,,0.0343816284912438,0.035016951489525,0.0474988726532223,0.000444247694838415,0.0199227785794068,0.026252486270309,0.0230392348397419,0.000312558484153845,0.0185389817962642,0.00504699123928184,,,0.0343816284912438
DM,DMA,Dominica,1,2020-07-12,2020-05-21,100,3,44,0.03,0.0334344809563718,0.0430247860451392,0.000423451986260139,0.02,0.0274394957835608,0.0198802279702207,0.000291302844335353,0.0198571895518716,0.00524340823628386,0,0,,,0.033912315749668,0.0347947395916988,0.0474426423251403,0.000443950350342242,0.0192737853069782,0.0258111193015091,0.0227288818068605,0.000310323596138401,0.0185883090763943,0.00505439156908434,,,0.033912315749668
DM,DMA,Dominica,1,2020-07-13,2020-05-23,101,7,43,0.0198019801980198,0.0271705622473482,0.04031913672034,0.000408410292833782,0.0099009900990099,0.0193092777830645,0.0174096557092293,0.00027155573951607,0.0213280924816399,0.00543006052740431,0,0,,,0.0334542330246646,0.034579656396119,0.0473629848790067,0.000443513413653939,0.0186268920443716,0.0253707420449867,0.0224101209387273,0.000308013698798427,0.0186398412429788,0.00506207359657577,,,0.0334542330246646
DM,DMA,Dominica,1,2020-07-14,2020-05-23,102,1,44,0.0196078431372549,0.0269068483623884,0.0398751357818253,0.000404006237076486,0.00980392156862745,0.0191209083686488,0.0172179377285658,0.000268591522492393,0.0211082152395611,0.00537468418272052,0,0,,,0.0330119762347845,0.0343739089202769,0.0472635244566819,0.000442952756006321,0.0179869459484315,0.0249346680905605,0.0220866820836778,0.00030565336585415,0.0186951858601544,0.00507024494086372,,,0.0330119762347845
DM,DMA,Dominica,1,2020-07-15,2020-05-24,100,1,44,0.02,0.0274394957835608,0.0417336565572869,0.000422426924966377,0.01,0.0195013954179879,0.0180204401991337,0.000280995378519704,0.0163502473035294,0.00479144295785834,0,0,,,0.0325896106758402,0.0341793909625288,0.0471476575338326,0.000442285322872455,0.0173587170903806,0.0245061308506232,0.0217618888926533,0.00030326625064744,0.0187553636218602,0.00507904167174432,,,0.0325896106758402
DM,DMA,Dominica,1,2020-07-16,2020-05-26,100,2,44,0.02,0.0274394957835608,0.0417868605355513,0.000422953712260996,0.01,0.0195013954179879,0.0180434134822764,0.000281350313173215,0.0152354577146524,0.00462783504201316,0,0,,,0.032191084811301,0.0339979352365963,0.0470194106994718,0.000441529291307486,0.0167469109381447,0.0240883819169344,0.0214396407563465,0.000300878247913126,0.0188219572492364,0.00508866710812038,,,0.032191084811301
DM,DMA,Dominica,1,2020-07-17,2020-05-29,101,3,43,0.0198019801980198,0.0271705622473482,0.0416687118499808,0.000421783848502358,0.0099009900990099,0.0193092777830645,0.0179923973121499,0.000280562107643326,0.0158122064950089,0.00468862315120776,0,0,,,0.0318199350761,0.0338311469607453,0.0468829500443994,0.000440703305923692,0.0161560443517917,0.0236845678117915,0.0211239135857302,0.000298515503357584,0.0188965705887587,0.00509932512674648,,,0.0318199350761
DM,DMA,Dominica,1,2020-07-19,2020-05-30,101,3,43,0.0297029702970297,0.0331085145091172,0.0467558300533692,0.000444741279017228,0.0099009900990099,0.0193092777830645,0.0179229641851478,0.000279489291367946,0.0158122064950089,0.00468862315120776,0,0,,,0.0311701841555174,0.0335460116455534,0.046600418090831,0.000438914804499186,0.0150530214763729,0.0229298170696464,0.0205256956033259,0.000293960413239321,0.0190739931717047,0.00512427197332266,,,0.0311701841555174
DM,DMA,Dominica,1,2020-07-20,2020-05-31,101,3,43,0.0297029702970297,0.0331085145091172,0.0471846934176773,0.000448719652441698,0.0099009900990099,0.0193092777830645,0.0180873608541844,0.000282029271692775,0.0154444807625668,0.00463464915501816,0,0,,,0.0308956154466087,0.0334292834804083,0.0464620793136869,0.000437987631534896,0.0145478430541615,0.0225838453967172,0.0202502630683587,0.000291814532559458,0.0191792025249418,0.00513885957566427,,,0.0308956154466087
DM,DMA,Dominica,1,2020-07-21,2020-05-31,103,2,44,0.029126213592233,0.0324752782875229,0.0462449094789167,0.000439999272643435,0.00970873786407767,0.018936178546626,0.0177271124347476,0.000276462757419446,0.0165701717802466,0.00474862499570962,0,0,,,0.0306561900830399,0.0333303089466065,0.046330428632058,0.00043706028474417,0.0140773329933463,0.0222615428652535,0.0199948616374652,0.000289784286805011,0.0192966458709903,0.00515500672492465,,,0.0306561900830399
DM,DMA,Dominica,1,2020-07-22,2020-06-02,101,2,44,0.0297029702970297,0.0331085145091172,0.044818608323517,0.000426747400172391,0.0099009900990099,0.0193092777830645,0.0171803668311237,0.000268010557374356,0.0169153836923351,0.00484670379348144,0,0,,,0.0304523726740392,0.0332491145803873,0.046208703787233,0.000436147391696175,0.0136436473848088,0.0219645120411917,0.0197623679834117,0.000287888168000049,0.0194270329879171,0.00517279550478363,,,0.0304523726740392
DM,DMA,Dominica,1,2020-07-23,2020-06-04,100,2,43,0.03,0.0334344809563718,0.0448957711133438,0.000427464850687785,0.01,0.0195013954179879,0.0172099457289192,0.000268467942739482,0.0167218438331551,0.00484466992216156,0,0,,,0.0302840961698113,0.0331854668382484,0.0460998641448656,0.000435262033153247,0.0132483996874437,0.0216939944706936,0.0195554011478801,0.000286142633328981,0.0195708933295469,0.00519228258592278,,,0.0302840961698113
