ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cases_active
RK,RKS,Kosovo,2,2020-09-28,2020-05-13,100,1,73,0.04,0.0384072934108425,0.0581195781300887,0.000279635034126148,0.01,0.0195013954179879,0.00196122952832757,5.2877435922939e-05,0.0241033831857122,0.003622212777764,7,0,0.0399907277504312,0.0399907277504312
RK,RKS,Kosovo,2,2020-09-29,2020-05-14,100,1,73,0.04,0.0384072934108425,0.0534630778652106,0.000257865938639523,0.01,0.0195013954179879,0.00180409717960847,4.86447613445678e-05,0.0241033831857122,0.003622212777764,7,0,0.0399892448424248,0.0399892448424248
RK,RKS,Kosovo,2,2020-09-30,2020-05-17,100,1,73,0.04,0.0384072934108425,0.0525756926259953,0.000253704696765975,0.01,0.0195013954179879,0.00177415260344077,4.78380685038561e-05,0.0238129809786554,0.00360086173860039,7,0,0.0399875588582421,0.0399875588582421
RK,RKS,Kosovo,2,2020-10-01,2020-05-18,100,1,73,0.04,0.0384072934108425,0.0530346652211956,0.000255857478421234,0.01,0.0195013954179879,0.00178964051019028,4.82553084746866e-05,0.0236677798751271,0.00359013368931977,7,0,0.0399856494790516,0.0399856494790516
RK,RKS,Kosovo,2,2020-10-04,2020-05-21,100,1,73,0.04,0.0384072934108425,0.053004304537118,0.000255715107178051,0.01,0.0195013954179879,0.00178861599707389,4.82277085718256e-05,0.0236677798751271,0.00359013368931977,7,0,0.0399783682490191,0.0399783682490191
RK,RKS,Kosovo,2,2020-10-07,2020-05-23,100,1,73,0.04,0.0384072934108425,0.052719813756507,0.000254380804908119,0.01,0.0195013954179879,0.00177901593221757,4.79690859488251e-05,0.0236677798751271,0.00359013368931977,7,0,0.0399685007627754,0.0399685007627754
RK,RKS,Kosovo,2,2020-10-18,2020-05-24,101,2,73,0.0396039603960396,0.0380348662281565,0.052291583223102,0.00025237155462625,0.0099009900990099,0.0193092777830645,0.00176456540807292,4.75797888351327e-05,0.0234262719172176,0.00355393914614944,7,0,0.0399095836310777,0.0399095836310777
RK,RKS,Kosovo,2,2020-10-22,2020-05-27,100,1,73,0.04,0.0384072934108425,0.0519717971214787,0.000250870506248939,0.01,0.0195013954179879,0.00175377431210439,4.72890730343764e-05,0.0236677798751271,0.00359013368931977,7,0,0.0398675315938201,0.0398675315938201
RK,RKS,Kosovo,2,2020-10-28,2020-05-31,100,1,73,0.04,0.0384072934108425,0.051224344587418,0.000247359970088614,0.01,0.0195013954179879,0.00172855172742661,4.66095557391175e-05,0.0236677798751271,0.00359013368931977,7,0,0.0396895626806821,0.0396895626806821
RK,RKS,Kosovo,2,2020-11-07,2020-06-04,100,1,73,0.04,0.0384072934108425,0.0500790478764684,0.00024197530158506,0.01,0.0195013954179879,0.0016899039980301,4.55683205877784e-05,0.0236677798751271,0.00359013368931977,8,0,0.0386771370245263,0.0386771370245263
RK,RKS,Kosovo,2,2020-11-13,2020-06-06,100,1,73,0.04,0.0384072934108425,0.0502905136405082,0.00024297002725479,0.01,0.0195013954179879,0.00169703985334786,4.57605756290649e-05,0.0236677798751271,0.00359013368931977,8,0,0.0376095888308788,0.0376095888308788
RK,RKS,Kosovo,2,2020-11-15,2020-06-06,101,1,74,0.0396039603960396,0.0380348662281565,0.0499362149010752,0.000241303291136083,0.0099009900990099,0.0193092777830645,0.00168508413770123,4.54384625734204e-05,0.0235699913768324,0.00356456180878786,8,0,0.0372007756134359,0.0372007756134359
RK,RKS,Kosovo,2,2020-11-16,2020-06-07,100,1,74,0.04,0.0384072934108425,0.0507850341286347,0.000245295330067773,0.01,0.0195013954179879,0.00171372731418086,4.62101657621649e-05,0.0240610328638498,0.00363790842552541,8,0,0.0369906968597733,0.0369906968597733
RK,RKS,Kosovo,2,2020-11-18,2020-06-07,101,1,75,0.0396039603960396,0.0380348662281565,0.0502374256262015,0.000242720325234232,0.0099009900990099,0.0193092777830645,0.00169524841258713,4.57123105537516e-05,0.0242485842892406,0.00363283638510598,8,0,0.0365645579251269,0.0365645579251269
RK,RKS,Kosovo,2,2020-11-19,2020-06-09,100,2,74,0.04,0.0384072934108425,0.0510260362813222,0.000246428098073881,0.01,0.0195013954179879,0.00172185986698748,4.64292685977893e-05,0.0246478873239437,0.00368089869154917,8,0,0.0363514807209487,0.0363514807209487
RK,RKS,Kosovo,2,2020-11-21,2020-06-11,101,2,74,0.0396039603960396,0.0380348662281565,0.048829254779361,0.000236091625057995,0.0099009900990099,0.0193092777830645,0.00164773006619494,4.44320375295445e-05,0.0246478873239437,0.00368089869154917,8,0,0.0359339693657976,0.0359339693657976
RK,RKS,Kosovo,2,2020-11-22,2020-06-11,102,1,75,0.0392156862745098,0.0376695877073438,0.0487313316823622,0.000235630290657097,0.00980392156862745,0.0191209083686488,0.00164442567763056,4.43430060779146e-05,0.024393785392769,0.00364342578826277,8,0,0.0357334907653673,0.0357334907653673
RK,RKS,Kosovo,2,2020-11-26,2020-06-13,100,1,75,0.03,0.0334344809563718,0.0468372990539178,0.000231552546506444,0.01,0.0195013954179879,0.00164893571595397,4.44645217557055e-05,0.0234247590808006,0.00360950406464232,8,0,0.0350354418087855,0.0350354418087855
RK,RKS,Kosovo,2,2020-11-27,2020-06-14,100,1,75,0.03,0.0334344809563718,0.0469677740409652,0.000232181691145748,0.01,0.0195013954179879,0.00165352916755188,4.4588284304108e-05,0.0234247590808006,0.00360950406464232,8,0,0.0348977756637359,0.0348977756637359
RK,RKS,Kosovo,2,2020-11-29,2020-06-18,100,1,75,0.03,0.0334344809563718,0.0470265742090084,0.000232465193746063,0.01,0.0195013954179879,0.00165559926337613,4.46440592422148e-05,0.0237212750185322,0.0036317257138173,8,0,0.0346811837174398,0.0346811837174398
RK,RKS,Kosovo,2,2020-11-30,2020-06-18,101,1,76,0.0297029702970297,0.0331085145091172,0.046021585371531,0.000227617185251826,0.0099009900990099,0.0193092777830645,0.00162021801762274,4.3690760495384e-05,0.0234741784037559,0.00359435001716376,8,0,0.0346058735823369,0.0346058735823369
RK,RKS,Kosovo,2,2020-12-01,2020-06-19,100,1,76,0.03,0.0334344809563718,0.0466449131789498,0.000230624707234136,0.01,0.0195013954179879,0.00164216265373886,4.42820323574494e-05,0.0237212750185322,0.0036317257138173,8,0,0.0345546047038253,0.0345546047038253
RK,RKS,Kosovo,2,2020-12-04,2020-06-20,100,1,76,0.03,0.0334344809563718,0.0466169700872429,0.00023048992703272,0.01,0.0195013954179879,0.00164117890013094,4.42555265766785e-05,0.0240177909562639,0.0036537985139563,8,0,0.0345555287111328,0.0345555287111328
RK,RKS,Kosovo,2,2020-12-05,2020-06-20,101,1,77,0.0297029702970297,0.0331085145091172,0.046508905347327,0.000229968650950646,0.0099009900990099,0.0193092777830645,0.00163737441496886,4.41530201248998e-05,0.0239143192488263,0.00362707288178232,8,0,0.0346093609057385,0.0346093609057385
RK,RKS,Kosovo,2,2020-12-06,2020-06-23,100,3,76,0.04,0.0384072934108425,0.0502895043356016,0.000240709487277607,0.02,0.0274394957835608,0.00464335003720007,7.48796808345078e-05,0.0243143068939956,0.00367572514658426,9,1,0.0346899280320646,0.0346899280320646
RK,RKS,Kosovo,2,2020-12-12,2020-06-25,100,1,76,0.04,0.0384072934108425,0.0507446168541076,0.000242829667912792,0.02,0.0274394957835608,0.00468537166293797,7.55557358415487e-05,0.0244231345519928,0.00370327904246642,9,1,0.0356910689059038,0.0356910689059038
RK,RKS,Kosovo,2,2020-12-13,2020-06-27,100,3,75,0.04,0.0384072934108425,0.0494108383434225,0.000236613154498661,0.02,0.0274394957835608,0.00456222070770332,7.35743697372132e-05,0.028169014084507,0.00396950345552932,10,2,0.0359309724187308,0.0359309724187308
RK,RKS,Kosovo,2,2020-12-14,2020-07-01,100,1,75,0.04,0.0384072934108425,0.0498319190798123,0.000238576720821533,0.02,0.0274394957835608,0.00460110009772339,7.41999237797617e-05,0.0284686844471082,0.00398994667185316,11,3,0.0361868990335049,0.0361868990335049
RK,RKS,Kosovo,2,2020-12-15,2020-07-03,100,1,75,0.03,0.0334344809563718,0.0481725433826627,0.000234753928905411,0.01,0.0195013954179879,0.00295007069631558,5.94577721446419e-05,0.021576266107282,0.00348583337903687,11,3,0.0364568388236548,0.0364568388236548
RK,RKS,Kosovo,2,2020-12-18,2020-07-04,100,1,75,0.03,0.0334344809563718,0.0475649080550265,0.000231866781934758,0.01,0.0195013954179879,0.00291285930891039,5.87088835391957e-05,0.021576266107282,0.00348583337903687,11,3,0.0373306926865076,0.0373306926865076
RK,RKS,Kosovo,2,2020-12-20,2020-07-08,101,2,75,0.0297029702970297,0.0331085145091172,0.0471745044160108,0.000230010790160891,0.0099009900990099,0.0193092777830645,0.00288895111859446,5.82277103680889e-05,0.0228317272053373,0.00356460306549974,12,3,0.0379474554122174,0.0379474554122174
RK,RKS,Kosovo,2,2020-12-22,2020-07-08,102,1,76,0.0392156862745098,0.0376695877073438,0.0486883069745614,0.000233300859496739,0.0196078431372549,0.0269068483623884,0.00447311239886183,7.23392475970278e-05,0.022593896713615,0.00352790102862764,12,3,0.0385752696067435,0.0385752696067435
RK,RKS,Kosovo,2,2020-12-26,2020-07-10,100,1,76,0.04,0.0384072934108425,0.049892017747357,0.000238917410862255,0.02,0.0274394957835608,0.00458370021587606,7.41235582602943e-05,0.0217261012885826,0.00349764818207193,12,3,0.0398184483861516,0.0398184483861516
RK,RKS,Kosovo,2,2020-12-27,2020-07-11,101,2,76,0.0396039603960396,0.0380348662281565,0.0496253103394106,0.000237673583720393,0.0198019801980198,0.0271705622473482,0.00455919716190919,7.37282239028771e-05,0.0214974054855449,0.0034612353366974,12,3,0.0401199093966624,0.0401199093966624
RK,RKS,Kosovo,2,2020-12-28,2020-07-13,100,1,76,0.04,0.0384072934108425,0.0500941156167233,0.000239859680528788,0.02,0.0274394957835608,0.00460226743542876,7.44231168570276e-05,0.0217261012885826,0.00349764818207193,12,3,0.0404158452188976,0.0404158452188976
RK,RKS,Kosovo,2,2020-12-29,2020-07-13,101,1,77,0.0495049504950495,0.042304508043671,0.0517037164090818,0.000243269826262397,0.0198019801980198,0.0271705622473482,0.0045944689646197,7.42972990798807e-05,0.0214974054855449,0.0034612353366974,12,3,0.0407055436412797,0.0407055436412797
RK,RKS,Kosovo,2,2020-12-30,2020-07-14,100,2,77,0.05,0.042716424707947,0.0505968346210424,0.000238200761427263,0.02,0.0274394957835608,0.00449610980640343,7.27103222059741e-05,0.02044525215811,0.0034134066871794,12,3,0.0409884704658403,0.0409884704658403
RK,RKS,Kosovo,2,2020-12-31,2020-07-15,100,1,77,0.05,0.042716424707947,0.0498902821664176,0.000234961821392303,0.02,0.0274394957835608,0.00443332450681365,7.16972298563719e-05,0.02044525215811,0.0034134066871794,12,3,0.0412641057844702,0.0412641057844702
RK,RKS,Kosovo,3,2020-10-15,2020-05-10,100,2,71,0.02,0.0274394957835608,0.00949001918477441,0.000123722620856792,0.01,0.0195013954179879,0.00533744969818424,9.29802948343584e-05,0.0051349765258216,0.00169681546110102,1,0,0.0224514416420699,0.0224514416420699
RK,RKS,Kosovo,3,2020-10-18,2020-05-12,100,1,71,0.02,0.0274394957835608,0.00950376807797034,0.000123901007054562,0.01,0.0195013954179879,0.00534518245661287,9.31146403189117e-05,0.0051349765258216,0.00169681546110102,2,0,0.0229881430186199,0.0229881430186199
RK,RKS,Kosovo,3,2020-10-19,2020-05-23,100,2,70,0.02,0.0274394957835608,0.00941764387846392,0.000122783540098777,0.01,0.0195013954179879,0.00529674382085127,9.22730718479676e-05,0.00578206078576724,0.00180941938208302,2,0,0.0231847697308842,0.0231847697308842
RK,RKS,Kosovo,3,2020-10-20,2020-05-26,101,2,70,0.0198019801980198,0.0271705622473482,0.00866080193685123,0.000112959260111473,0.0099009900990099,0.0193092777830645,0.0048710749455644,8.48757699518171e-05,0.00572183098591549,0.00179062549917127,2,0,0.0233896937370049,0.0233896937370049
RK,RKS,Kosovo,3,2020-10-23,2020-06-01,101,3,69,0.0198019801980198,0.0271705622473482,0.00857225149575695,0.000111809326603535,0.0099009900990099,0.0193092777830645,0.0048212717243179,8.40100786868194e-05,0.00607857672349889,0.00185495804451483,2,0,0.0240516868930248,0.0240516868930248
RK,RKS,Kosovo,3,2020-10-25,2020-06-02,100,1,69,0.02,0.0274394957835608,0.0085814861713944,0.000111929254752897,0.01,0.0195013954179879,0.00482646556173111,8.41003612169937e-05,0.00629307761462391,0.00189721125115419,3,0,0.0245240299167568,0.0245240299167568
RK,RKS,Kosovo,3,2020-10-27,2020-06-07,100,2,68,0.03,0.0334344809563718,0.0118631639497516,0.000131424069886532,0.02,0.0274394957835608,0.00810585562420316,0.000108842421802812,0.00644291279592448,0.00191951950399768,3,0,0.0250090342783876,0.0250090342783876
RK,RKS,Kosovo,3,2020-10-28,2020-06-07,101,1,69,0.0297029702970297,0.0331085145091172,0.0117725795507281,0.000130426523645673,0.0198019801980198,0.0271705622473482,0.00804396116978947,0.000108014695948618,0.00637509266123054,0.00189937885794751,3,0,0.0252517792328439,0.0252517792328439
RK,RKS,Kosovo,3,2020-10-31,2020-06-10,100,1,69,0.03,0.0334344809563718,0.011888420886371,0.00013170219142113,0.02,0.0274394957835608,0.00812311316886946,0.000109073200838002,0.00644291279592448,0.00191951950399768,3,0,0.0259538290146549,0.0259538290146549
RK,RKS,Kosovo,3,2020-11-06,2020-06-10,101,1,70,0.0297029702970297,0.0331085145091172,0.0118273349567373,0.000131029519847759,0.0198019801980198,0.0271705622473482,0.00808137441111659,0.000108515036276749,0.00637509266123054,0.00189937885794751,3,0,0.0270274733422114,0.0270274733422114
RK,RKS,Kosovo,3,2020-11-08,2020-06-11,100,1,70,0.03,0.0334344809563718,0.0116518714333996,0.000129097101374328,0.02,0.0274394957835608,0.00796148379900721,0.000106911630233034,0.00651219142813873,0.001940091855878,3,0,0.0272445453283944,0.0272445453283944
RK,RKS,Kosovo,3,2020-11-09,2020-06-16,100,2,69,0.03,0.0334344809563718,0.0114225722982296,0.000126571257694529,0.02,0.0274394957835608,0.00780480842199014,0.000104815974260692,0.00651219142813873,0.001940091855878,3,0,0.0273277684929351,0.0273277684929351
RK,RKS,Kosovo,3,2020-11-15,2020-06-18,100,1,69,0.03,0.0334344809563718,0.0108772349756026,0.000120561722492808,0.02,0.0274394957835608,0.00743219065977874,9.983058233137e-05,0.00651219142813873,0.001940091855878,3,0,0.0276189725589941,0.0276189725589941
RK,RKS,Kosovo,3,2020-11-16,2020-06-20,100,1,69,0.03,0.0334344809563718,0.0106235921479985,0.000117765478056115,0.02,0.0274394957835608,0.00725888173904036,9.75111762570291e-05,0.00651219142813873,0.001940091855878,3,0,0.0276572665604911,0.0276572665604911
RK,RKS,Kosovo,3,2020-11-18,2020-06-24,101,2,69,0.0198019801980198,0.0271705622473482,0.00628022453725952,9.06107094553101e-05,0.0099009900990099,0.0193092777830645,0.00292544032864091,6.19468772716149e-05,0.00644291279592448,0.00191951950399768,3,0,0.0277461956639322,0.0277461956639322
RK,RKS,Kosovo,3,2020-11-21,2020-06-25,100,1,69,0.02,0.0274394957835608,0.0062707337563975,9.04742090741521e-05,0.01,0.0195013954179879,0.00292101935405325,6.18533992364985e-05,0.00651219142813873,0.001940091855878,3,0,0.0279326378639456,0.0279326378639456
RK,RKS,Kosovo,3,2020-11-23,2020-06-26,101,2,69,0.0198019801980198,0.0271705622473482,0.00626655992076119,9.04141788090678e-05,0.0099009900990099,0.0193092777830645,0.00291907510715202,6.18122895314101e-05,0.00644291279592448,0.00191951950399768,4,0,0.0281035335487121,0.0281035335487121
RK,RKS,Kosovo,3,2020-11-24,2020-07-01,100,4,67,0.03,0.0334344809563718,0.00945392928527576,0.000111217473672165,0.02,0.0274394957835608,0.00608568443199145,8.9383776226883e-05,0.00696653036498561,0.00200616963526596,4,0,0.028204813069651,0.028204813069651
RK,RKS,Kosovo,3,2020-11-25,2020-07-03,100,2,67,0.03,0.0334344809563718,0.00972616828199442,0.000114404410431309,0.02,0.0274394957835608,0.00626093014984255,9.1949598656673e-05,0.00696653036498561,0.00200616963526596,5,0,0.028317281828706,0.028317281828706
RK,RKS,Kosovo,3,2020-11-26,2020-07-11,100,3,65,0.03,0.0334344809563718,0.00965693896336921,0.000113594068467834,0.02,0.0274394957835608,0.00621636584500361,9.1297163085759e-05,0.00681508405270332,0.00198439492722903,5,0,0.0284414042124872,0.0284414042124872
RK,RKS,Kosovo,3,2020-11-27,2020-07-12,100,1,65,0.03,0.0334344809563718,0.00923930703919699,0.000108704399273741,0.02,0.0274394957835608,0.00594752777539842,8.73606648835304e-05,0.00681508405270332,0.00198439492722903,5,0,0.0285776735112866,0.0285776735112866
RK,RKS,Kosovo,3,2020-11-28,2020-07-14,100,2,64,0.03,0.0334344809563718,0.00929210392638553,0.000109322664257065,0.02,0.0274394957835608,0.00598151419360882,8.78583747241825e-05,0.00688916105327618,0.00200588962817727,6,0,0.0287266308658806,0.0287266308658806
RK,RKS,Kosovo,3,2020-11-29,2020-07-14,101,1,65,0.0297029702970297,0.0331085145091172,0.00927245686412173,0.000109092596034916,0.0198019801980198,0.0271705622473482,0.00596886698445956,8.76731662523146e-05,0.00688916105327618,0.00200588962817727,6,0,0.0288890299576105,0.0288890299576105
RK,RKS,Kosovo,3,2020-12-01,2020-07-15,100,2,65,0.03,0.0334344809563718,0.00953539272482029,0.000112171209248318,0.02,0.0274394957835608,0.00613812408653644,9.01516077917089e-05,0.00742919052778208,0.00209387001702416,6,0,0.0292558753241273,0.0292558753241273
RK,RKS,Kosovo,3,2020-12-02,2020-07-16,100,1,65,0.03,0.0334344809563718,0.00948967902337326,0.000111636024493588,0.02,0.0274394957835608,0.0061086972574551,8.97207394798742e-05,0.00665531651447144,0.001982588412825,6,0,0.0294620300979296,0.0294620300979296
RK,RKS,Kosovo,3,2020-12-05,2020-07-21,100,2,64,0.03,0.0334344809563718,0.00963876012879368,0.000113381272391099,0.02,0.0274394957835608,0.00620466376354841,9.1125836025167e-05,0.00782472613458529,0.00216036152892623,6,0,0.0301768879153509,0.0301768879153509
RK,RKS,Kosovo,3,2020-12-06,2020-07-21,101,1,65,0.0297029702970297,0.0331085145091172,0.00956081494300837,0.000112468824428505,0.0198019801980198,0.0271705622473482,0.00615448887971242,9.0391215926209e-05,0.00773874013310633,0.00213671387454564,6,0,0.0304481741748784,0.0304481741748784
RK,RKS,Kosovo,3,2020-12-08,2020-07-22,100,1,65,0.03,0.0334344809563718,0.00960117649113248,0.000112941316935339,0.02,0.0274394957835608,0.00618047042004957,9.07716212940084e-05,0.00751173708920188,0.0021170472024582,6,0,0.0310391359423235,0.0310391359423235
RK,RKS,Kosovo,3,2020-12-12,2020-07-23,100,1,65,0.03,0.0334344809563718,0.00965380217824172,0.000113557350467044,0.02,0.0274394957835608,0.0062143466333255,9.12676004896017e-05,0.00688575899843506,0.00202755748406296,6,0,0.0323786011959631,0.0323786011959631
RK,RKS,Kosovo,3,2020-12-16,2020-07-24,100,2,65,0.03,0.0334344809563718,0.00927492859546424,0.000109121540402885,0.02,0.0274394957835608,0.00597045808763976,8.76964668422986e-05,0.00688575899843506,0.00202755748406296,6,0,0.0338068285582418,0.0338068285582418
RK,RKS,Kosovo,3,2020-12-18,2020-07-24,101,1,66,0.0297029702970297,0.0331085145091172,0.00923308375426437,0.000108631520837667,0.0198019801980198,0.0271705622473482,0.00594352172171562,8.73019976064285e-05,0.00681009131713357,0.00200535302447738,7,0,0.0344986125650541,0.0344986125650541
RK,RKS,Kosovo,3,2020-12-19,2020-07-25,100,1,66,0.04,0.0384072934108425,0.0138315561101583,0.000133539044546689,0.03,0.0334344809563718,0.0104977601412433,0.000116534336002348,0.0100156494522692,0.00244146995717761,7,0,0.0348302004253681,0.0348302004253681
RK,RKS,Kosovo,3,2020-12-20,2020-07-27,100,1,66,0.04,0.0384072934108425,0.0139240250128616,0.000134425498148665,0.03,0.0334344809563718,0.0105679414247787,0.000117309249394228,0.0100156494522692,0.00244146995717761,8,0,0.0351497601682502,0.0351497601682502
RK,RKS,Kosovo,3,2020-12-24,2020-07-30,100,1,66,0.04,0.0384072934108425,0.0137760191688243,0.000133006599000922,0.03,0.0334344809563718,0.0104556091725122,0.000116068895396918,0.0103286384976526,0.00247893250490954,8,0,0.0362858928613817,0.0362858928613817
RK,RKS,Kosovo,3,2020-12-25,2020-07-30,101,1,67,0.0396039603960396,0.0380348662281565,0.0137680707064209,0.000132930392768477,0.0297029702970297,0.0331085145091172,0.0104495765142098,0.000116002279773964,0.0105246865810246,0.00248831460155945,9,0,0.0365316347547242,0.0365316347547242
RK,RKS,Kosovo,3,2020-12-26,2020-08-02,100,1,67,0.04,0.0384072934108425,0.0137599719528542,0.000132852744974531,0.03,0.0334344809563718,0.0104434297891624,0.000115934404148068,0.0120500782472613,0.00267522344011442,9,0,0.0367621458424825,0.0367621458424825
RK,RKS,Kosovo,3,2020-12-27,2020-08-02,101,1,68,0.0396039603960396,0.0380348662281565,0.0137310717130606,0.000132575655125789,0.0297029702970297,0.0331085145091172,0.010421495324019,0.000115692187873322,0.0119176598049838,0.00264600268908545,10,0,0.0369777881014062,0.0369777881014062
RK,RKS,Kosovo,3,2020-12-29,2020-08-04,101,2,68,0.0396039603960396,0.0380348662281565,0.0142308430120095,0.000133594123412137,0.0396039603960396,0.0380348662281565,0.0142308430120095,0.000133594123412137,0.0119176598049838,0.00264600268908545,11,1,0.0373665736431789,0.0373665736431789
