"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-06,1,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.509433962264151,0.414266641058137,0.604601283470165
2020-05-06,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-06,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0188679245283019,0.006657951524669,0.0310778975319348
2020-05-06,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0377358490566038,0.00145985060668707,0.0740118475065205
2020-05-06,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-06,7,"CV","Cape Verde","CPV",563198,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005
2020-05-07,-99,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-07,1,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.509433962264151,0.414266641058137,0.604601283470165
2020-05-07,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-07,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0212264150943396,0.00750671527836021,0.034946114910319
2020-05-07,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295
2020-05-07,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-07,7,"CV","Cape Verde","CPV",563198,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005
2020-05-08,-99,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-08,1,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.509433962264151,0.414266641058137,0.604601283470165
2020-05-08,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-08,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0242587601078167,0.00860341064185135,0.0399141095737821
2020-05-08,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295
2020-05-08,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-08,7,"CV","Cape Verde","CPV",563198,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005
2020-05-09,-99,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-09,1,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.509433962264151,0.414266641058137,0.604601283470165
2020-05-09,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0242587601078167,0.00860341064185135,0.0399141095737821
2020-05-09,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295
2020-05-09,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-09,7,"CV","Cape Verde","CPV",563198,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005
2020-05-10,-99,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-10,1,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.339622641509434,0.266011435342212,0.413233847676656
2020-05-10,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-10,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0283018867924528,0.0100751926658313,0.0465285809190743
2020-05-10,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295
2020-05-10,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-11,1,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.254716981132075,0.196066750665909,0.313367211598242
2020-05-11,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-11,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0424528301886792,0.015312597093201,0.0695930632841575
2020-05-11,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-11,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-11,7,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-12,1,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.254716981132075,0.196066750665909,0.313367211598242
2020-05-12,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-12,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.0566037735849057,0.020685182850695,0.0925223643191163
2020-05-12,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-12,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-12,7,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-13,-99,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-13,1,"CV","Cape Verde","CPV",563198,0.166666666666667,0,0.464865690619526,0,0,0,0.179245283018868,0.13708873004834,0.221401835989396
2020-05-13,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-13,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-13,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-13,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-13,7,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-14,-99,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-14,1,"CV","Cape Verde","CPV",563198,0.2,0,0.550609016230633,0,0,0,0.0113207547169811,0,0.024058441138122
2020-05-14,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-14,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-14,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-14,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-14,7,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-15,-99,"CV","Cape Verde","CPV",563198,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.207547169811321,0.144510298903718,0.270584040718923
2020-05-15,1,"CV","Cape Verde","CPV",563198,0.2,0,0.550609016230633,0,0,0,0.0113207547169811,0,0.024058441138122
2020-05-15,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-15,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-15,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-15,5,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-15,7,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-16,-99,"CV","Cape Verde","CPV",563198,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.207547169811321,0.144510298903718,0.270584040718923
2020-05-16,1,"CV","Cape Verde","CPV",563198,0.2,0,0.550609016230633,0,0,0,0.0113207547169811,0,0.024058441138122
2020-05-16,2,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-16,3,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-16,4,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-16,7,"CV","Cape Verde","CPV",563198,0,0,0,0,0,0,0,0,0
2020-05-17,-99,"CV","Cape Verde","CPV",563198,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.207547169811321,0.144510298903718,0.270584040718923
