"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"AL","Albania","ALB",2880913,238,226,0.0546218487394958,0.0257519280605204,0.0834917694184712,0.046218487394958,0.0195442552433628,0.0728927195465532,0.0714285714285714,0.0387093279923993,0.104147814864744,0.0621973618300217,0.0578722469858586,0.0665224766741848
2020-05-06,1,"AL","Albania","ALB",2880913,279,279,0.021505376344086,0.00448384084700794,0.0385269118411641,0.017921146953405,0.00235424931471146,0.0334880445920986,0.028673835125448,0.00909118678530375,0.0482564834655923,0.0328667072428484,0.0299930873617154,0.0357403271239815
2020-05-06,2,"AL","Albania","ALB",2880913,603,603,0.0149253731343284,0.0052473512454878,0.0246033950231689,0.0116086235489221,0.00305905354461034,0.0201581935532338,0.0281923714759536,0.0149810764360108,0.0414036665158963,0.0139866704214775,0.0126991620430717,0.0152741787998834
2020-05-06,3,"AL","Albania","ALB",2880913,349,349,0.0257879656160458,0.00915879214332761,0.0424171390887641,0.0171919770773639,0.00355454389337817,0.0308294102613496,0.0286532951289398,0.011150403666527,0.0461561865913527,0.00940693085365194,0.0080157965461249,0.010798065161179
2020-05-06,4,"AL","Albania","ALB",2880913,161,161,0.0062111801242236,0,0.0183470040917894,0.0062111801242236,0,0.0183470040917894,0.0248447204968944,0.000801696004661751,0.0488877449891271,0.00316418610101957,0.0019725598997495,0.00435581230228964
2020-05-07,-99,"AL","Albania","ALB",2880913,238,226,0.0546218487394958,0.0257519280605204,0.0834917694184712,0.046218487394958,0.0195442552433628,0.0728927195465532,0.0672268907563025,0.0354128279587858,0.0990409535538193,0.0707964601769911,0.0662032413508253,0.075389679003157
2020-05-07,1,"AL","Albania","ALB",2880913,288,288,0.0208333333333333,0.00433805915083981,0.0373286075158269,0.0173611111111111,0.00227637978697768,0.0324458424352446,0.0277777777777778,0.0087983388968621,0.0467572166586935,0.0319051362683438,0.0291170694855099,0.0346932030511777
2020-05-07,2,"AL","Albania","ALB",2880913,613,613,0.0130505709624796,0.00406635754200651,0.0220347843829527,0.00978792822185971,0.00199452135274322,0.0175813350909762,0.0244698205546493,0.0122390561466612,0.0367005849626373,0.010403521191788,0.00930020709346957,0.0115068352901064
2020-05-07,3,"AL","Albania","ALB",2880913,367,367,0.0245231607629428,0.00869932514611587,0.0403469963797697,0.0163487738419619,0.00337464457190015,0.0293229031120235,0.0272479564032698,0.0105914811965895,0.04390443160995,0.00909978921392216,0.00776532248387206,0.0104342559439723
2020-05-07,4,"AL","Albania","ALB",2880913,168,167,0.00595238095238095,0,0.0175840598337412,0.00595238095238095,0,0.0175840598337412,0.0178571428571429,0,0.0378827996087354,0.00305050276804881,0.00190162397831701,0.00419938155778061
2020-05-08,-99,"AL","Albania","ALB",2880913,244,233,0.0614754098360656,0.0313365567011894,0.0916142629709418,0.0532786885245902,0.0250986866533705,0.0814586903958098,0.0778688524590164,0.0442462433924549,0.111491461525578,0.0762814802818042,0.071599694081025,0.0809632664825834
2020-05-08,1,"AL","Albania","ALB",2880913,297,297,0.0202020202020202,0.0042014471585264,0.036202593245514,0.0168350168350168,0.00220348337066003,0.0314665502993736,0.0235690235690236,0.00631615014976215,0.040821896988285,0.0371005654024522,0.034147910699713,0.0400532201051913
2020-05-08,2,"AL","Albania","ALB",2880913,628,628,0.00955414012738853,0.00194598353138339,0.0171622967233937,0.00636942675159236,0.000147413726518678,0.012591439776666,0.0222929936305732,0.010746321641194,0.0338396656199525,0.00955414012738853,0.00850907944675133,0.0105992008080257
2020-05-08,3,"AL","Albania","ALB",2880913,376,376,0.023936170212766,0.00848645030191953,0.0393858901236124,0.0159574468085106,0.00329134977296107,0.0286235438440602,0.023936170212766,0.00848645030191953,0.0393858901236124,0.0101866720192694,0.00879252349257937,0.0115808205459594
2020-05-08,4,"AL","Albania","ALB",2880913,185,184,0.00540540540540541,0,0.0159711330096807,0.00540540540540541,0,0.0159711330096807,0.0216216216216216,0.000663141670723053,0.0425801015725202,0.00307629204265792,0.00197716982234575,0.00417541426297008
2020-05-08,5,"AL","Albania","ALB",2880913,105,104,0.019047619047619,0,0.0451931672706024,0.019047619047619,0,0.0451931672706024,0.0285714285714286,0,0.0604372307444941,0.0299346879535559,0.0254360469038891,0.0344333290032226
2020-05-09,-99,"AL","Albania","ALB",2880913,247,235,0.0607287449392713,0.0309441098871983,0.0905133799913442,0.0566801619433198,0.0278435230190874,0.0855168008675523,0.0769230769230769,0.0436918110495341,0.11015434279662,0.0924126856684063,0.0873265700377981,0.0974988012990144
2020-05-09,1,"AL","Albania","ALB",2880913,316,316,0.0189873417721519,0.003939509589588,0.0340351739547158,0.0158227848101266,0.00206391808876312,0.02958165153149,0.0221518987341772,0.00592461885074205,0.0383791786176124,0.0349295438261285,0.0321489178074319,0.0377101698448251
2020-05-09,2,"AL","Albania","ALB",2880913,663,663,0.0120663650075415,0.00375555331913001,0.0203771766959529,0.00754147812971342,0.000956175356129896,0.014126780903297,0.0271493212669683,0.0147786317132246,0.0395200108207121,0.00919206579583938,0.00819424008071687,0.0101898915109619
2020-05-09,3,"AL","Albania","ALB",2880913,395,395,0.0227848101265823,0.00806956995839281,0.0375000502947717,0.0151898734177215,0.00312833030720851,0.0272514165282345,0.030379746835443,0.0134542097940432,0.0473052838768429,0.00950561261046095,0.00819121223804073,0.0108200129828812
2020-05-09,4,"AL","Albania","ALB",2880913,197,196,0.0050761421319797,0,0.0149999143539817,0.0050761421319797,0,0.0149999143539817,0.0203045685279188,0.000609504276744464,0.0399996327790931,0.00202156334231806,0.00115781669187305,0.00288530999276307
2020-05-09,5,"AL","Albania","ALB",2880913,116,115,0.0172413793103448,0,0.040929386744575,0.0172413793103448,0,0.040929386744575,0.0344827586206897,0.00127801631119842,0.0676875009301809,0.0273995077932732,0.0233012444726279,0.0314977711139184
2020-05-10,-99,"AL","Albania","ALB",2880913,265,251,0.0528301886792453,0.0258974722372503,0.0797629051212403,0.0490566037735849,0.0230519409755505,0.0750612665716194,0.0679245283018868,0.0376300129360062,0.0982190436677674,0.0791550778019996,0.0745672624075615,0.0837428931964376
2020-05-10,1,"AL","Albania","ALB",2880913,335,335,0.017910447761194,0.00370828600914627,0.0321126095132418,0.0149253731343284,0.00194094423562132,0.0279098020330354,0.0208955223880597,0.0055787653884871,0.0362122793876323,0.0329484652210645,0.0303228555904424,0.0355740748516866
2020-05-10,2,"AL","Albania","ALB",2880913,698,698,0.00859598853868195,0.00174751740568118,0.0154444596716827,0.00716332378223496,0.000907038031367015,0.0134196095331029,0.0229226361031519,0.0118202293134106,0.0340250428928931,0.00556847056279397,0.00481017615748748,0.00632676496810046
2020-05-10,3,"AL","Albania","ALB",2880913,408,408,0.0220588235294118,0.00780716037737583,0.0363104866814477,0.0147058823529412,0.0030257840450243,0.0263859806608581,0.0318627450980392,0.0148204504224333,0.0489050397736451,0.00924898261191269,0.00797310411041617,0.0105248611134092
2020-05-10,4,"AL","Albania","ALB",2880913,211,210,0.004739336492891,0,0.0140062275076916,0.004739336492891,0,0.0140062275076916,0.018957345971564,0.000556424307483733,0.0373582676356442,0.00242587601078167,0.00151195766254709,0.00333979435901626
2020-05-10,5,"AL","Albania","ALB",2880913,124,123,0.0161290322580645,0,0.0383013184894028,0.0161290322580645,0,0.0383013184894028,0.0403225806451613,0.00569883520117841,0.0749463260891442,0.0223960730173339,0.0188041666541453,0.0259879793805226
2020-05-11,-99,"AL","Albania","ALB",2880913,277,261,0.0613718411552347,0.0331074540765646,0.0896362282339047,0.0577617328519856,0.0302885686143353,0.0852348970896358,0.0722021660649819,0.0417225145729487,0.102681817557015,0.0828453697679462,0.0782518530177772,0.0874388865181153
2020-05-11,1,"AL","Albania","ALB",2880913,364,364,0.0137362637362637,0.00177909819177156,0.0256934292807559,0.010989010989011,0.000279312072959727,0.0216987099050623,0.0192307692307692,0.00512232442095415,0.0333392140405843,0.0304789550072569,0.0280532492381738,0.03290466077634
2020-05-11,2,"AL","Albania","ALB",2880913,745,744,0.00805369127516779,0.00163551669258955,0.014471865857746,0.00671140939597315,0.000848481624253643,0.0125743371676927,0.0214765100671141,0.0110668286733106,0.0318861914609176,0.00545242442686143,0.00472559701625519,0.00617925183746768
2020-05-11,3,"AL","Albania","ALB",2880913,438,438,0.0228310502283105,0.00884294760716549,0.0368191528494555,0.0136986301369863,0.0028129787013383,0.0245842815726343,0.0296803652968037,0.0137874683826838,0.0455732622109235,0.00908934263806324,0.00786850871557368,0.0103101765605528
2020-05-11,4,"AL","Albania","ALB",2880913,225,223,0.00444444444444444,0,0.0131360162614106,0.00444444444444444,0,0.0131360162614106,0.0177777777777778,0.000511431504331413,0.0350441240512241,0.00236906675691683,0.00149260831710773,0.00324552519672593
2020-05-11,5,"AL","Albania","ALB",2880913,129,129,0.00775193798449612,0,0.0228864530633032,0.00775193798449612,0,0.0228864530633032,0.0387596899224806,0.00545086051215897,0.0720685193328023,0.0272049144361562,0.0233488021894439,0.0310610266828685
2020-05-12,-99,"AL","Albania","ALB",2880913,286,270,0.0629370629370629,0.0347919697522245,0.0910821561219014,0.0594405594405594,0.0320374628182691,0.0868436560628497,0.0734265734265734,0.0431970273672822,0.103656119485865,0.0802236198462614,0.0757729997188525,0.0846742399736702
2020-05-12,1,"AL","Albania","ALB",2880913,377,377,0.013262599469496,0.00171497803904214,0.0248102208999499,0.0106100795755968,0.000267699892535167,0.0209524592586585,0.026525198938992,0.0103045174010494,0.0427458804769347,0.0296281467394024,0.0272771023987236,0.0319791910800813
2020-05-12,2,"AL","Albania","ALB",2880913,781,780,0.00768245838668374,0.00155898243439848,0.013805934338969,0.00640204865556978,0.000808500220878036,0.0119955970902615,0.0230473751600512,0.0125236363259323,0.0335711139941702,0.00546686018384132,0.004756069923975,0.00617765044370763
2020-05-12,3,"AL","Albania","ALB",2880913,459,459,0.0261437908496732,0.0115464601394684,0.040741121559878,0.0174291938997821,0.00545731466874559,0.0294010731308187,0.0326797385620915,0.0164142850294674,0.0489451920947156,0.0106055000616599,0.00931827604308479,0.011892724080235
2020-05-12,4,"AL","Albania","ALB",2880913,235,233,0.00425531914893617,0,0.0125778272452066,0.00425531914893617,0,0.0125778272452066,0.0170212765957447,0.000483303418280134,0.0335592497732092,0.00234836828893028,0.00149466931793934,0.00320206725992122
2020-05-12,5,"AL","Albania","ALB",2880913,136,136,0.00735294117647059,0,0.0217113598515444,0.00735294117647059,0,0.0217113598515444,0.0367647058823529,0.00513753256971811,0.0683918791949878,0.025110987791343,0.0214989674428558,0.0287230081398301
2020-05-13,-99,"AL","Albania","ALB",2880913,289,273,0.0622837370242214,0.0344210995132955,0.0901463745351474,0.0588235294117647,0.0316960002139785,0.0859510586095509,0.0761245674740484,0.0455494384791212,0.106699696468976,0.0793420416061926,0.0749382204425253,0.0837458627698598
2020-05-13,1,"AL","Albania","ALB",2880913,391,391,0.0127877237851662,0.00165089329590418,0.0239245542744283,0.010230179028133,0.000256200404447463,0.0202041576518185,0.0255754475703325,0.00992793018459408,0.0412229649560709,0.0284225256960865,0.0261600088055709,0.030685042586602
2020-05-13,2,"AL","Albania","ALB",2880913,811,810,0.00739827373612824,0.00150046920099515,0.0132960782712613,0.0061652281134402,0.00077795078666685,0.0115525054402135,0.0209617755856967,0.0111023520861475,0.0308211990852458,0.00484509666899604,0.00418824967971416,0.00550194365827792
2020-05-13,3,"AL","Albania","ALB",2880913,483,483,0.0248447204968944,0.0109634738341711,0.0387259671596177,0.0165631469979296,0.00518113096046955,0.0279451630353897,0.0331262939958592,0.0171658184721481,0.0490867695195703,0.0101175827180749,0.00889164959910232,0.0113435158370475
2020-05-13,4,"AL","Albania","ALB",2880913,250,248,0.004,0,0.011824160515134,0.004,0,0.011824160515134,0.02,0.00264573909547228,0.0373542609045277,0.00258673158855752,0.00171837606781261,0.00345508710930243
2020-05-13,5,"AL","Albania","ALB",2880913,142,142,0.00704225352112676,0,0.0207961303506281,0.00704225352112676,0,0.0207961303506281,0.0422535211267606,0.00916627257929022,0.0753407696742309,0.0240499601381876,0.0205886783481049,0.0275112419282703
2020-05-14,-99,"AL","Albania","ALB",2880913,302,286,0.0629139072847682,0.0355292257450554,0.090298588824481,0.0562913907284768,0.0302967052378561,0.0822860762190975,0.0695364238410596,0.0408484098578201,0.0982244378242991,0.0760654439899723,0.0718451622272157,0.0802857257527289
2020-05-14,1,"AL","Albania","ALB",2880913,411,411,0.0170316301703163,0.00452255907705979,0.0295407012635728,0.0145985401459854,0.0030030664511487,0.0261940138408221,0.024330900243309,0.00943531591497255,0.0392264845716455,0.0283707478308773,0.0261659187535237,0.0305755769082309
2020-05-14,2,"AL","Albania","ALB",2880913,851,850,0.00705052878965922,0.00142895739589759,0.0126721001834209,0.00587544065804935,0.000740635904493032,0.0110102454116057,0.0199764982373678,0.0105757756514065,0.0293772208233291,0.00459489456159822,0.00397038599460829,0.00521940312858816
2020-05-14,3,"AL","Albania","ALB",2880913,518,518,0.0193050193050193,0.00745592086449873,0.0311541177455399,0.0135135135135135,0.00357061694937394,0.0234564100776531,0.027027027027027,0.0130622907831947,0.0409917632708594,0.00710279012165805,0.00610941812611294,0.00809616211720315
