ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MR,MRT,Mauritania,1,2020-05-18,2020-04-25,11,24,102,3293237.33759977,0,0,0,0,0,0,1,12270.2105624159,1,12270.2105624159,11,4577.8848273588,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,MRT,Mauritania,1,2020-05-19,2020-04-29,13,21,103,2805185.21559348,0,0,0,0,0,0,1,12270.2105624159,1,12270.2105624159,9,4623.21041970889,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,MRT,Mauritania,1,2020-05-20,2020-05-04,16,17,103,2445058.55483877,0,0,0,0,1,1,3,35280.2383411795,1,12270.2105624159,7,4668.53601205898,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,MRT,Mauritania,1,2020-05-21,2020-05-06,7,16,100,2307315.53599653,0,0,0,0,1,1,3,35280.2383411795,1,12270.2105624159,7,4532.55923500872,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,MRT,Mauritania,1,2020-05-22,2020-05-07,3,16,100,2291075.36177574,0,0,0,0,1,1,3,35280.2383411795,1,12270.2105624159,7,4532.55923500872,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,MRT,Mauritania,1,2020-05-23,2020-05-08,5,16,101,2330042.32779049,0,0,0,0,1,1,3,35280.2383411795,1,12270.2105624159,7,4577.8848273588,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,MRT,Mauritania,1,2020-05-24,2020-05-10,7,15,100,2150353.9963845,0,0,0,0,1,1,3,35280.2383411795,1,12270.2105624159,5,4532.55923500872,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,MRT,Mauritania,1,2020-05-25,2020-05-11,3,15,100,2112436.25027256,0,0,0,0,1,1,3,35280.2383411795,1,12270.2105624159,8,4532.55923500872,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,MRT,Mauritania,1,2020-05-26,2020-05-11,3,16,103,2354323.02625551,0,0,0,0,1,1,3,35280.2383411795,1,12270.2105624159,9,4668.53601205898,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,MRT,Mauritania,1,2020-05-27,2020-05-13,8,15,102,2335616.4279207,0,0,0,0,2,2,3,35280.2383411795,1,12270.2105624159,11,4623.21041970889,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
