"date","age","ISO2","country","ISO3","population","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-04-26,1,"CA","Canada","CAN",37411038,4,4,252,73,252,NA,NA,NA,NA,NA,0.0158730158730159,0.000441694502007633,0.0313043372440241,0.0158730158730159,0.000441694502007633,0.0313043372440241,0.00546570829589698,0.00421532549347888,0.00671609109831507,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-26,2,"CA","Canada","CAN",37411038,5,8,503,67,503,NA,NA,NA,NA,NA,0.0099403578528827,0.00127082319736934,0.0186098925083961,0.0159045725646123,0.00497146284765267,0.026837682281572,0.00251322255148355,0.00191219385045598,0.00311425125251113,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-26,3,"CA","Canada","CAN",37411038,2,3,391,172,390,NA,NA,NA,NA,NA,0.0051150895140665,0,0.0121859578978902,0.00767263427109974,0,0.0163215057796071,0.00832123850991776,0.00708284877366445,0.00955962824617106,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-26,4,"CA","Canada","CAN",37411038,3,6,316,74,315,NA,NA,NA,NA,NA,0.00949367088607595,0,0.020185457024352,0.0189873417721519,0.003939509589588,0.0340351739547158,0.0044324648098233,0.0034248074284973,0.0054401221911493,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-26,5,"CA","Canada","CAN",37411038,0,0,280,36,280,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00242587601078167,0.00163439950422581,0.00321735251733754,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-26,6,"CA","Canada","CAN",37411038,3,4,166,35,165,NA,NA,NA,NA,NA,0.0180722891566265,0,0.038336998942493,0.0240963855421687,0.000768602803308979,0.0474241682810284,0.00400228702115495,0.00267900787022648,0.00532556617208342,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-26,7,"CA","Canada","CAN",37411038,0,0,43,2,42,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.000898472596585804,0,0.00214310969104771,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,-99,"CA","Canada","CAN",37411038,0,0,12,0,12,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,-77,"CA","Canada","CAN",37411038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,1,"CA","Canada","CAN",37411038,2,1,241,65,241,NA,NA,NA,NA,NA,0.00829875518672199,0,0.0197522091744893,0.004149377593361,0,0.0122651180177422,0.00508885931261254,0.00385489100944982,0.00632282761577526,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,2,"CA","Canada","CAN",37411038,2,6,536,72,536,NA,NA,NA,NA,NA,0.00373134328358209,0,0.00889296927760029,0.0111940298507463,0.0022873782087083,0.0201006814927842,0.00253449732469727,0.00194981142269294,0.00311918322670159,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,3,"CA","Canada","CAN",37411038,0,6,358,53,358,NA,NA,NA,NA,NA,0,0,0,0.0167597765363128,0.00346226095165021,0.0300572921209755,0.00279329608938547,0.00204233104119973,0.00354426113757122,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,4,"CA","Canada","CAN",37411038,1,5,317,44,317,NA,NA,NA,NA,NA,0.00315457413249211,0,0.00932766598363046,0.0157728706624606,0.00205705950954623,0.0294886818153749,0.00261889173263496,0.00184608683390184,0.00339169663136809,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,5,"CA","Canada","CAN",37411038,0,2,261,10,261,NA,NA,NA,NA,NA,0,0,0,0.00766283524904215,0,0.0182420202029153,0.000722908985758693,0.000275015568493515,0.00117080240302387,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,6,"CA","Canada","CAN",37411038,2,3,172,16,172,NA,NA,NA,NA,NA,0.0116279069767442,0,0.0276491009720649,0.0174418604651163,0,0.0370059391266282,0.00175515577007459,0.000895900303596983,0.00261441123655221,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,7,"CA","Canada","CAN",37411038,0,0,39,3,39,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00145137880986938,0,0.00309254609016113,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,-99,"CA","Canada","CAN",37411038,0,0,4,0,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,-77,"CA","Canada","CAN",37411038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,1,"CA","Canada","CAN",37411038,1,3,246,36,246,NA,NA,NA,NA,NA,0.0040650406504065,0,0.0120161636634699,0.0121951219512195,0,0.0259105445791099,0.00276115968706857,0.00186044352170299,0.00366187585243415,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,2,"CA","Canada","CAN",37411038,3,6,508,105,508,NA,NA,NA,NA,NA,0.00590551181102362,0,0.012568343444769,0.0118110236220472,0.00241638657162211,0.0212056606724724,0.00389986629029862,0.00315538350865102,0.00464434907194622,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,3,"CA","Canada","CAN",37411038,6,8,399,87,398,NA,NA,NA,NA,NA,0.0150375939849624,0.00309604545675336,0.0269791425131714,0.0200501253132832,0.00629634384305953,0.0338039067835069,0.00412439556271926,0.00325952458757477,0.00498926653786375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,4,"CA","Canada","CAN",37411038,1,3,282,175,282,NA,NA,NA,NA,NA,0.00354609929078014,0,0.0104839921448349,0.0106382978723404,0,0.0226122400758436,0.0117088184129533,0.00998423344013528,0.0134334033857713,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,5,"CA","Canada","CAN",37411038,4,6,314,33,313,NA,NA,NA,NA,NA,0.0127388535031847,0.000334776275391869,0.0251429307309776,0.0191082802547771,0.00396553548660416,0.03425102502295,0.00198926999819157,0.00131123445725133,0.00266730553913182,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,6,"CA","Canada","CAN",37411038,0,3,178,11,178,NA,NA,NA,NA,NA,0,0,0,0.0168539325842697,0,0.0357642029993617,0.00116599533601866,0.000477350617133972,0.00185464005490334,NA,NA,NA,NA,NA,NA,NA,NA,NA
