ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
GH,GHA,Ghana,1,2020-04-26,2020-04-23,30,4,100,11191048.8016433,0,0,0,0,3,2,0,0,0,0,20,1030.64957994709,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-04-27,2020-04-24,28,4,108,10962941.7855454,0,0,0,0,3,2,1,112378.280779074,1,112378.280779074,19,1113.93439448827,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-04-28,2020-04-26,49,3,107,9238893.54673183,0,0,0,0,1,1,3,236001.909849649,1,112378.280779074,20,1103.52379267063,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-04-29,2020-04-27,39,3,116,8702646.1866804,0,0,0,0,0,0,4,277335.978758678,2,153712.349688103,9,1176.39800539416,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-04-30,2020-04-28,36,3,124,9198380.72909104,0,0,0,0,0,1,3,164957.697979604,1,41334.0689090287,18,1259.68281993534,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-05-01,2020-04-29,36,3,111,8227723.79034236,0,0,0,0,0,1,1,41334.0689090287,1,41334.0689090287,27,1124.34499630592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-05-02,2020-04-29,25,4,136,9862712.7317901,0,0,0,0,0,1,2,55289.3097908889,2,55289.3097908889,47,1384.61004174711,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-05-03,2020-05-01,49,3,110,5955269.42781533,0,0,0,0,1,1,1,13955.2408818602,1,13955.2408818602,50,1124.34499630592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-05-04,2020-05-02,50,3,124,5461527.56986235,0,0,0,0,1,2,1,13955.2408818602,1,13955.2408818602,36,1270.09342175298,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-05-05,2020-05-04,55,2,105,4236343.98999614,0,0,0,0,1,3,1,31886.1726428652,0,0,18,1082.70258903533,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-05-06,2020-05-05,52,2,107,4228028.08751995,0,0,0,0,1,3,3,58641.2154120453,1,7148.95875132117,35,1113.93439448827,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-05-07,2020-05-06,83,2,135,4824378.52335123,0,0,0,0,0,2,4,190217.928468467,2,83253.2697536033,37,1405.4312453824,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-05-08,2020-05-07,69,2,152,5884191.92672569,0,0,0,0,1,1,3,197063.266917071,1,76104.3110022821,30,1582.41147628241,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH,GHA,Ghana,1,2020-05-09,2020-05-08,67,2,136,5750991.18024377,0,0,0,0,1,0,1,33600.381217784,0,0,24,1384.61004174711,0,1,,,,0,0,0,0,0,0,0.00777977259126272,0.00356720041018184,0.0119923447723436,0.011968880909635,0.00675486981864361,0.0171828920006263,0.0167564332734889,0.0106020971258477,0.0229107694211301,0.0137538261352226,0.0137314125858516,0.0137762396845936,0.00837821663674446,0.00400794241788928,0.0127484908555996,0.0068531486496012,0.00683727203083663,0.00686902526836578,0.0227316815667407,0.0205014279050026,0.0249619352284789,0,0,0
GH,GHA,Ghana,1,2020-05-10,2020-05-09,61,2,128,5180097.18115886,0,0,0,0,0,0,0,0,0,0,11,1290.91462538828,0,2,,,,0,0,0,0,0,0,0.00588581518540318,0.00224856774020401,0.00952306263060234,0.0105944673337257,0.00572615837707939,0.015462776290372,0.0164802825191289,0.0104265216286458,0.022534043409612,0.0145999021973431,0.0145761200707024,0.0146236843239839,0.00824014125956445,0.00394159115646509,0.0125386913626638,0.00727472479616395,0.0072578750936542,0.00729157449867371,0.021875258748414,0.0197028781068551,0.024047639389973,0,0,0
