"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"AI","Anguilla","AIA",15000,0.176470588235294,0,0.357687762509181,0.176470588235294,0,0.357687762509181,0.0455049944506104,0.0318967513647763,0.0591132375364446
2020-05-06,1,"AI","Anguilla","AIA",15000,0,0,0,0.2,0,0.550609016230633,0.377358490566038,0.318997688453012,0.435719292679064
2020-05-06,2,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
2020-05-06,3,"AI","Anguilla","AIA",15000,0.166666666666667,0,0.464865690619526,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-05-06,4,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
2020-05-06,5,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
2020-05-06,6,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-06,7,"AI","Anguilla","AIA",15000,0.666666666666667,0.133232035960521,1,0.333333333333333,0,0.866767964039479,0.69811320754717,0.626756547735751,0.769469867358588
2020-05-07,-99,"AI","Anguilla","AIA",15000,0.176470588235294,0,0.357687762509181,0.176470588235294,0,0.357687762509181,0.0455049944506104,0.0318967513647763,0.0591132375364446
2020-05-07,1,"AI","Anguilla","AIA",15000,0,0,0,0.2,0,0.550609016230633,0.377358490566038,0.318997688453012,0.435719292679064
2020-05-07,2,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
2020-05-07,3,"AI","Anguilla","AIA",15000,0.166666666666667,0,0.464865690619526,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-05-07,4,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
2020-05-07,5,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
2020-05-07,6,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-07,7,"AI","Anguilla","AIA",15000,0.5,0.0100090038649866,0.989990996135013,0.25,0,0.674344650278564,0.523584905660377,0.456354384800059,0.590815426520696
2020-05-08,-99,"AI","Anguilla","AIA",15000,0.125,0,0.287049290054257,0.125,0,0.287049290054257,0.0377358490566038,0.0249103468074794,0.0505613513057282
2020-05-08,1,"AI","Anguilla","AIA",15000,0,0,0,0.2,0,0.550609016230633,0.377358490566038,0.318997688453012,0.435719292679064
2020-05-08,2,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
2020-05-08,3,"AI","Anguilla","AIA",15000,0.125,0,0.354172303767662,0,0,0,0.00235849056603774,0,0.00697559278741737
2020-05-08,4,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
2020-05-08,5,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
2020-05-08,6,"AI","Anguilla","AIA",15000,0,0,0,0,0,0,0,0,0
