ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AG,ATG,Antigua,1,2020-09-22,2020-06-22,1,60,100,2563640.2565094,0,0,4,6,81562.7412006061,4,64592.248649716,118,4789.65350523771,1,6,,,,0.0396600566572238,0.0294807100066079,0.0498394033078397,0.0594900849858357,0.0471523701952278,0.0718277997764436,0.0358464543584897,0.035781895257641,0.0359110134593384,0.0396600566572238,0.0294807100066079,0.0498394033078397,0.0283879999501176,0.0283303266102694,0.0284456732899659,0.0227148137469022,0.021586679969027,0.0238429475247774,0.157303370786517,0.0816622891261485,0.232944452446885
AG,ATG,Antigua,1,2020-09-23,2020-06-22,1,61,101,2565544.01828632,0,0,4,6,81562.7412006061,4,64592.248649716,118,4840.070910556,1,6,,,,0.0396600566572238,0.0294807100066079,0.0498394033078397,0.0594900849858357,0.0471523701952278,0.0718277997764436,0.0350358681836378,0.0349727424213477,0.0350989939459279,0.0396600566572238,0.0294807100066079,0.0498394033078397,0.0277460697870634,0.0276896819807629,0.0278024575933638,0.0229638177704731,0.0218305143825291,0.024097121158417,0.159090909090909,0.0826714497991097,0.235510368382709
AG,ATG,Antigua,2,2020-09-05,2020-06-10,1,63,100,1462037.05774754,0,0,2,2,25861.9894984191,0,0,46,4940.90572119259,1,6,,,,,,,,,,,,,,,,,,,,,,,,
AG,ATG,Antigua,2,2020-09-10,2020-06-10,1,64,101,1509927.85403821,0,0,2,2,25861.9894984191,0,0,50,4991.32312651088,1,6,,,,,,,,,,,,,,,,,,,,,,,,
AG,ATG,Antigua,2,2020-09-11,2020-06-10,1,65,102,1588685.14768291,0,0,2,2,25861.9894984191,0,0,50,5041.74053182917,1,6,,,,,,,,,,,,,,,,,,,,,,,,
AG,ATG,Antigua,2,2020-09-12,2020-06-11,2,65,101,1584593.0938702,0,0,2,1,18458.3847670083,0,0,43,4940.90572119259,1,7,,,,,,,,,,,,,,,,,,,,,,,,
AG,ATG,Antigua,2,2020-09-18,2020-06-12,2,65,100,1576368.72252041,0,0,2,1,18458.3847670083,0,0,38,4890.4883158743,1,8,,,,,,,,,,,,,,,,,,,,,,,,
AG,ATG,Antigua,2,2020-09-21,2020-06-13,1,65,100,1592146.74693403,0,0,2,1,18458.3847670083,0,0,38,4890.4883158743,1,8,,,,,,,,,,,,,,,,,,,,,,,,
AG,ATG,Antigua,2,2020-09-22,2020-06-13,1,66,101,1601429.32140503,0,0,2,1,18458.3847670083,0,0,38,4940.90572119259,1,8,,,,,,,,,,,,,,,,,,,,,,,,
AG,ATG,Antigua,2,2020-09-25,2020-06-13,1,67,102,1614637.65181634,0,0,2,1,18458.3847670083,0,0,38,4991.32312651088,1,8,,,,,,,,,,,,,,,,,,,,,,,,
AG,ATG,Antigua,2,2020-09-28,2020-06-14,1,67,100,1695362.69224454,0,0,2,1,18458.3847670083,0,0,36,4890.4883158743,1,8,,,,,,,,,,,,,,,,,,,,,,,,
AG,ATG,Antigua,2,2020-09-29,2020-06-15,2,67,100,1955708.26897365,0,0,2,2,29390.4621642851,1,10932.0773972768,41,4890.4883158743,1,8,,,,,,,,,,,,,,,,,,,,,,,,
