"date","age","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,2,"BW","Botswana","BWA",2410338,101,100,0,0,0,0,0,0,0.0099009900990099,0,0.0292102678820743,0.00320754716981132,0.0016852513575951,0.00472984298202754
2020-05-07,2,"BW","Botswana","BWA",2410338,103,102,0,0,0,0,0,0,0.00970873786407767,0,0.0286449164107037,0.00314465408805031,0.00165216013075758,0.00463714804534305
2020-05-08,2,"BW","Botswana","BWA",2410338,104,103,0,0,0,0,0,0,0.00961538461538462,0,0.0283703684615221,0.00311412346583623,0.00163609710795111,0.00459214982372136
2020-05-09,2,"BW","Botswana","BWA",2410338,105,104,0,0,0,0,0,0,0.00952380952380952,0,0.0281010332804073,0.00308417997097242,0.00162034342083125,0.00454801652111359
2020-05-10,2,"BW","Botswana","BWA",2410338,110,109,0,0,0,0,0,0,0.00909090909090909,0,0.0268275883383194,0.00294270382551497,0.00154591663981247,0.00433949101121748
2020-05-11,2,"BW","Botswana","BWA",2410338,112,111,0,0,0,0,0,0,0.00892857142857143,0,0.0263499511317067,0.00288968213496515,0.00151802581630445,0.00426133845362586
2020-05-12,2,"BW","Botswana","BWA",2410338,114,113,0,0,0,0,0,0,0.0087719298245614,0,0.025889023829192,0.0028385373184171,0.00149112354759858,0.00418595108923561
2020-05-13,2,"BW","Botswana","BWA",2410338,115,114,0,0,0,0,0,0,0.00869565217391304,0,0.0256645547463866,0.00281363786825554,0.00147802684146795,0.00414924889504313
2020-05-14,2,"BW","Botswana","BWA",2410338,113,112,0,0,0,0,0,0,0.00884955752212389,0,0.0261174540302483,0.00286388140161725,0.00150445442678451,0.00422330837644999
2020-05-15,2,"BW","Botswana","BWA",2410338,108,107,0,0,0,0,0,0,0.00925925925925926,0,0.0273228608794445,0.00299770763533768,0.00157485152630866,0.00442056374436671
2020-05-16,2,"BW","Botswana","BWA",2410338,106,105,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0.00305480682839173,0.00160489021901781,0.00450472343776566
