ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
CH,CHE,Switzerland,1,2020-04-26,2020-04-23,26,4,105,2103330.42526889,0,0,0,0,9,3,0,0,0,0,33,5414.64049573047,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,CHE,Switzerland,1,2020-04-27,2020-04-24,32,4,122,2177648.59433027,0,0,1,1,10,4,0,0,0,0,45,6291.2965759916,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,CHE,Switzerland,1,2020-04-28,2020-04-25,34,4,117,2212472.78023426,0,0,1,1,7,3,0,0,0,0,96,6033.45655238538,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,CHE,Switzerland,1,2020-04-29,2020-04-27,34,3,100,1833305.48031985,0,0,1,1,6,4,0,0,0,0,99,5156.80047212426,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,CHE,Switzerland,1,2020-04-30,2020-04-27,22,4,122,2471027.21675582,0,0,1,1,6,4,0,0,0,0,101,6291.2965759916,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,CHE,Switzerland,1,2020-05-01,2020-04-28,17,4,107,2289467.99532628,0,0,0,0,7,3,0,0,0,0,94,5517.77650517296,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,CHE,Switzerland,1,2020-05-02,2020-04-28,18,5,125,2867297.0607103,0,0,0,0,8,4,0,0,0,0,94,6446.00059015532,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,CHE,Switzerland,1,2020-05-03,2020-04-30,61,4,118,2293086.61581464,0,0,0,0,5,1,0,0,0,0,38,6085.02455710663,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,CHE,Switzerland,1,2020-05-04,2020-05-03,63,2,124,1148130.65462262,0,0,0,0,6,3,0,0,0,0,47,6394.43258543408,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,CHE,Switzerland,1,2020-05-05,2020-05-04,72,2,135,1159125.33458285,0,0,0,0,10,4,1,4316.0527998288,0,0,40,6961.68063736775,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
