"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-07,2,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-08,2,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-09,2,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-10,2,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-10,5,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-11,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-11,2,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-11,4,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-11,5,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-12,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-12,2,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-12,4,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-12,5,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-13,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-13,2,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-13,4,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-13,5,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-14,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-14,2,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-14,4,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-14,5,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-15,-99,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-15,2,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-15,4,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
2020-05-15,5,"HM","Heard Island and McDonald Islands","HMD",0,0,0,0,0,0,0,0,0,0
