"date","age","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,-99,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-06,1,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-06,2,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0.00539083557951483,0,0.0128418500615798
2020-05-06,3,"LU","Luxembourg","LUX",626108,0.2,0,0.550609016230633,0,0,0,0,0,0
2020-05-06,4,"LU","Luxembourg","LUX",626108,0,0,0,0.2,0,0.550609016230633,0,0,0
2020-05-06,5,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-06,6,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-07,-99,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-07,1,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-07,2,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0.00471698113207547,0,0.011238826979279
2020-05-07,3,"LU","Luxembourg","LUX",626108,0.2,0,0.550609016230633,0,0,0,0,0,0
2020-05-07,4,"LU","Luxembourg","LUX",626108,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0
2020-05-07,5,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-07,6,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-08,-99,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-08,1,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-08,2,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0.00419287211740042,0,0.00999159460646785
2020-05-08,3,"LU","Luxembourg","LUX",626108,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0
2020-05-08,4,"LU","Luxembourg","LUX",626108,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0
2020-05-08,5,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-08,6,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-09,-99,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-09,1,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-09,2,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0.00419287211740042,0,0.00999159460646785
2020-05-09,3,"LU","Luxembourg","LUX",626108,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0
2020-05-09,4,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-09,5,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-09,6,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-10,-99,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-10,1,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-10,2,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0.00290275761973875,0,0.00691985744870987
2020-05-10,3,"LU","Luxembourg","LUX",626108,0.125,0,0.354172303767662,0,0,0,0,0,0
2020-05-10,4,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
2020-05-10,5,"LU","Luxembourg","LUX",626108,0,0,0,0,0,0,0,0,0
