date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-05-21,AFG,Afghanistan,-99,47,5,47,224,6
2020-05-21,AFG,Afghanistan,Badakhshan,30,4,28,134,2
2020-05-21,AFG,Afghanistan,Badghis,4,1,4,101,1
2020-05-21,AFG,Afghanistan,Baghlan,2,1,2,2,0
2020-05-21,AFG,Afghanistan,Balkh,11,0,11,1,0
2020-05-21,AFG,Afghanistan,Bamyan,1,0,1,6,0
2020-05-21,AFG,Afghanistan,Daykundi,4,1,4,4,0
2020-05-21,AFG,Afghanistan,Farah,4,1,4,0,1
2020-05-21,AFG,Afghanistan,Faryab,4,0,4,22,0
2020-05-21,AFG,Afghanistan,Ghazni,5,1,5,1,0
2020-05-21,AFG,Afghanistan,Hilmand,1,0,1,1,0
2020-05-21,AFG,Afghanistan,Hirat,9,0,9,12,0
2020-05-21,AFG,Afghanistan,Jawzjan,2,0,2,10,0
2020-05-21,AFG,Afghanistan,Kabul,66,3,66,156,7
2020-05-21,AFG,Afghanistan,Kandahar,7,1,7,14,0
2020-05-21,AFG,Afghanistan,Kunar,4,0,3,1,0
2020-05-21,AFG,Afghanistan,Kunduz,4,0,4,4,0
2020-05-21,AFG,Afghanistan,Laghman,2,0,2,3,0
2020-05-21,AFG,Afghanistan,Logar,3,1,3,7,1
2020-05-21,AFG,Afghanistan,Nangarhar,14,2,14,12,4
2020-05-21,AFG,Afghanistan,Nimroz,3,0,3,3,0
2020-05-21,AFG,Afghanistan,Paktya,2,0,2,0,0
2020-05-21,AFG,Afghanistan,Parwan,4,0,4,4,1
2020-05-21,AFG,Afghanistan,Samangan,2,0,2,80,0
2020-05-21,AFG,Afghanistan,Sari Pul,1,0,1,0,0
2020-05-21,AFG,Afghanistan,Takhar,2,0,2,0,0
2020-05-21,ALA,Aland Islands,-99,8,0,8,0,0
2020-05-21,ALA,Aland Islands,Brändö,2,0,2,1,0
2020-05-21,ALA,Aland Islands,Eckerö,1,0,1,1,0
2020-05-21,ALA,Aland Islands,Finström,1,1,1,1,1
2020-05-21,ALA,Aland Islands,Geta,1,0,1,0,0
2020-05-21,ALA,Aland Islands,Hammarland,1,0,1,0,0
2020-05-21,ALA,Aland Islands,Mariehamn,1,0,1,0,0
2020-05-21,ALA,Aland Islands,Saltvik,1,0,1,0,0
2020-05-21,ALA,Aland Islands,Vårdö,1,0,1,0,0
2020-05-21,ALB,Albania,-99,19,2,19,0,2
2020-05-21,ALB,Albania,Berat,12,1,12,200,1
2020-05-21,ALB,Albania,Dibër,3,1,3,100,1
2020-05-21,ALB,Albania,Durrës,30,1,30,7,1
2020-05-21,ALB,Albania,Elbasan,7,2,7,56,2
2020-05-21,ALB,Albania,Fier,14,2,14,101,2
2020-05-21,ALB,Albania,Gjirokastër,6,0,6,0,0
2020-05-21,ALB,Albania,Korçë,13,2,13,13,2
2020-05-21,ALB,Albania,Kukës,2,1,2,89,1
2020-05-21,ALB,Albania,Lezhë,4,0,4,1,0
2020-05-21,ALB,Albania,Shkodër,6,0,6,1,0
2020-05-21,ALB,Albania,Tiranë,73,0,73,12,2
2020-05-21,ALB,Albania,Vlorë,11,0,11,1,0
2020-05-21,DZA,Algeria,-99,40,1,40,28,0
2020-05-21,DZA,Algeria,Aïn Defla,12,0,12,6,0
2020-05-21,DZA,Algeria,Aïn Témouchent,9,0,9,0,0
2020-05-21,DZA,Algeria,Adrar,14,0,14,3,0
2020-05-21,DZA,Algeria,Alger,253,5,251,102,11
2020-05-21,DZA,Algeria,Annaba,27,0,27,101,3
2020-05-21,DZA,Algeria,Béchar,7,0,7,7,2
2020-05-21,DZA,Algeria,Béjaïa,45,0,45,6,1
2020-05-21,DZA,Algeria,Batna,39,2,39,17,2
2020-05-21,DZA,Algeria,Biskra,24,0,24,3,0
2020-05-21,DZA,Algeria,Blida,38,0,38,30,1
2020-05-21,DZA,Algeria,Bordj Bou Arréridj,16,2,16,22,1
2020-05-21,DZA,Algeria,Bouira,16,1,16,3,1
2020-05-21,DZA,Algeria,Boumerdès,28,1,28,11,2
2020-05-21,DZA,Algeria,Chlef,8,0,8,41,0
2020-05-21,DZA,Algeria,Constantine,45,0,45,16,0
2020-05-21,DZA,Algeria,Djelfa,30,1,30,19,5
2020-05-21,DZA,Algeria,El Bayadh,6,0,6,1,0
2020-05-21,DZA,Algeria,El Oued,15,0,15,2,0
2020-05-21,DZA,Algeria,El Tarf,10,1,10,10,1
2020-05-21,DZA,Algeria,Ghardaïa,13,0,13,0,0
2020-05-21,DZA,Algeria,Guelma,9,1,9,8,0
2020-05-21,DZA,Algeria,Illizi,2,0,2,0,0
2020-05-21,DZA,Algeria,Jijel,17,0,17,1,1
2020-05-21,DZA,Algeria,Khenchela,16,0,16,3,0
2020-05-21,DZA,Algeria,Laghouat,15,0,15,1,0
2020-05-21,DZA,Algeria,M'Sila,21,0,21,4,0
2020-05-21,DZA,Algeria,Médéa,17,0,17,10,0
2020-05-21,DZA,Algeria,Mascara,9,0,9,10,0
2020-05-21,DZA,Algeria,Mila,15,0,15,1,0
2020-05-21,DZA,Algeria,Mostaganem,12,0,12,0,1
