date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-10-28,AFG,Afghanistan,-99,38,8,32,420,9
2020-10-28,AFG,Afghanistan,Badakhshan,14,4,14,205,5
2020-10-28,AFG,Afghanistan,Badghis,2,0,2,0,0
2020-10-28,AFG,Afghanistan,Baghlan,1,0,1,17,0
2020-10-28,AFG,Afghanistan,Balkh,5,0,5,5,1
2020-10-28,AFG,Afghanistan,Daykundi,4,1,4,112,1
2020-10-28,AFG,Afghanistan,Farah,2,0,2,11,1
2020-10-28,AFG,Afghanistan,Ghazni,3,1,3,24,1
2020-10-28,AFG,Afghanistan,Ghor,1,0,1,0,0
2020-10-28,AFG,Afghanistan,Hirat,2,0,2,0,0
2020-10-28,AFG,Afghanistan,Kabul,21,0,21,40,0
2020-10-28,AFG,Afghanistan,Kandahar,2,1,2,5,1
2020-10-28,AFG,Afghanistan,Khost,2,1,2,39,1
2020-10-28,AFG,Afghanistan,Kunduz,1,0,1,0,0
2020-10-28,AFG,Afghanistan,Logar,1,0,1,0,0
2020-10-28,AFG,Afghanistan,Nangarhar,3,0,3,0,0
2020-10-28,AFG,Afghanistan,Nimroz,1,0,1,2,0
2020-10-28,AFG,Afghanistan,Nuristan,1,1,1,5,0
2020-10-28,AFG,Afghanistan,Parwan,1,1,1,8,1
2020-10-28,AFG,Afghanistan,Takhar,1,1,1,0,0
2020-10-28,AFG,Afghanistan,Zabul,1,0,1,0,1
2020-10-28,ALA,Aland Islands,-99,8,2,7,101,3
2020-10-28,ALA,Aland Islands,Brändö,3,0,3,2,0
2020-10-28,ALA,Aland Islands,Eckerö,1,0,1,0,0
2020-10-28,ALA,Aland Islands,Jomala,2,0,2,0,0
2020-10-28,ALA,Aland Islands,Lemland,2,0,2,0,0
2020-10-28,ALA,Aland Islands,Mariehamn,2,0,2,0,0
2020-10-28,ALB,Albania,-99,9,2,8,121,2
2020-10-28,ALB,Albania,Berat,4,1,4,100,2
2020-10-28,ALB,Albania,Dibër,2,0,2,1,0
2020-10-28,ALB,Albania,Durrës,4,0,4,7,0
2020-10-28,ALB,Albania,Elbasan,8,1,8,8,1
2020-10-28,ALB,Albania,Fier,6,2,6,114,2
2020-10-28,ALB,Albania,Gjirokastër,2,0,2,4,0
2020-10-28,ALB,Albania,Korçë,7,0,7,31,0
2020-10-28,ALB,Albania,Kukës,1,0,1,1,0
2020-10-28,ALB,Albania,Lezhë,3,0,3,1,1
2020-10-28,ALB,Albania,Shkodër,3,0,3,2,0
2020-10-28,ALB,Albania,Tiranë,31,1,31,63,0
2020-10-28,DZA,Algeria,-99,21,0,16,4,1
2020-10-28,DZA,Algeria,Aïn Defla,2,0,2,0,0
2020-10-28,DZA,Algeria,Adrar,4,1,4,1,1
2020-10-28,DZA,Algeria,Alger,54,4,54,87,6
2020-10-28,DZA,Algeria,Annaba,17,2,17,48,2
2020-10-28,DZA,Algeria,Béchar,1,0,1,0,0
2020-10-28,DZA,Algeria,Béjaïa,4,0,4,1,0
2020-10-28,DZA,Algeria,Batna,3,0,3,4,1
2020-10-28,DZA,Algeria,Biskra,2,0,2,3,0
2020-10-28,DZA,Algeria,Blida,6,1,6,102,1
2020-10-28,DZA,Algeria,Bordj Bou Arréridj,1,0,1,0,0
2020-10-28,DZA,Algeria,Bouira,4,0,4,12,0
2020-10-28,DZA,Algeria,Boumerdès,2,0,2,0,0
2020-10-28,DZA,Algeria,Chlef,6,1,6,3,1
2020-10-28,DZA,Algeria,Constantine,12,0,12,8,1
2020-10-28,DZA,Algeria,Djelfa,6,1,6,12,0
2020-10-28,DZA,Algeria,El Bayadh,2,0,2,100,0
2020-10-28,DZA,Algeria,El Oued,2,0,2,2,0
2020-10-28,DZA,Algeria,El Tarf,4,0,4,30,1
2020-10-28,DZA,Algeria,Ghardaïa,1,0,1,0,0
2020-10-28,DZA,Algeria,Guelma,3,0,3,7,0
2020-10-28,DZA,Algeria,Illizi,1,0,1,0,0
2020-10-28,DZA,Algeria,Jijel,2,0,2,0,0
2020-10-28,DZA,Algeria,Khenchela,3,0,3,1,0
2020-10-28,DZA,Algeria,Laghouat,3,0,3,1,0
2020-10-28,DZA,Algeria,M'Sila,5,1,5,29,1
2020-10-28,DZA,Algeria,Médéa,2,0,2,1,0
2020-10-28,DZA,Algeria,Mila,1,0,1,1,0
2020-10-28,DZA,Algeria,Naâma,1,0,1,0,0
2020-10-28,DZA,Algeria,Oran,9,0,9,2,0
2020-10-28,DZA,Algeria,Ouargla,3,0,3,0,1
2020-10-28,DZA,Algeria,Oum el Bouaghi,2,0,2,0,0
2020-10-28,DZA,Algeria,Sétif,7,0,7,13,0
2020-10-28,DZA,Algeria,Saïda,1,0,1,0,0
2020-10-28,DZA,Algeria,Skikda,6,1,6,7,2
2020-10-28,DZA,Algeria,Tiaret,4,1,4,13,1
2020-10-28,DZA,Algeria,Tizi Ouzou,13,0,13,5,1
2020-10-28,DZA,Algeria,Tlemcen,6,0,6,1,0
2020-10-28,ASM,American Samoa,-99,4,0,4,3,0
2020-10-28,ASM,American Samoa,Eastern,3,1,3,2,1
2020-10-28,ASM,American Samoa,Manu'a,3,0,3,0,0
2020-10-28,AND,Andorra,-99,6,0,6,1,0
2020-10-28,AND,Andorra,Andorra la Vella,11,0,11,0,0
2020-10-28,AND,Andorra,Canillo,3,0,3,4,0
2020-10-28,AND,Andorra,Encamp,1,0,1,100,0
2020-10-28,AND,Andorra,Escaldes-Engordany,1,0,1,0,0
2020-10-28,AND,Andorra,La Massana,3,1,3,30,1
2020-10-28,AND,Andorra,Ordino,4,1,4,0,1
2020-10-28,AND,Andorra,Sant Julià de Lòria,1,0,1,1,0
2020-10-28,AGO,Angola,-99,11,1,10,3,1
2020-10-28,AGO,Angola,Benguela,3,0,3,0,0
2020-10-28,AGO,Angola,Bié,3,0,3,0,0
2020-10-28,AGO,Angola,Cabinda,1,0,1,0,0
2020-10-28,AGO,Angola,Cuanza Norte,2,0,2,0,0
2020-10-28,AGO,Angola,Cuanza Sul,1,1,1,0,1
2020-10-28,AGO,Angola,Huíla,6,1,6,14,1
2020-10-28,AGO,Angola,Huambo,3,0,3,0,0
2020-10-28,AGO,Angola,Luanda,23,1,23,5,2
2020-10-28,AGO,Angola,Malanje,1,0,1,0,0
2020-10-28,AGO,Angola,Moxico,1,0,1,1,1
2020-10-28,AGO,Angola,Namibe,1,0,1,0,0
2020-10-28,AGO,Angola,Uíge,3,0,3,0,0
2020-10-28,AGO,Angola,Zaire,1,0,1,0,0
2020-10-28,AIA,Anguilla,-99,7,2,7,103,3
2020-10-28,ATA,Antarctica,-99,4,1,4,100,1
2020-10-28,ATG,Antigua,-99,2,0,2,0,0
2020-10-28,ATG,Antigua,Saint George,1,0,1,0,0
2020-10-28,ATG,Antigua,Saint Mary,1,0,1,0,0
2020-10-28,ATG,Antigua,Saint Paul,1,1,1,55,1
2020-10-28,ARG,Argentina,-99,81,4,69,71,7
2020-10-28,ARG,Argentina,Buenos Aires,580,5,580,544,16
2020-10-28,ARG,Argentina,Córdoba,248,4,248,846,11
2020-10-28,ARG,Argentina,Catamarca,20,0,20,5,0
2020-10-28,ARG,Argentina,Chaco,44,0,44,44,3
2020-10-28,ARG,Argentina,Chubut,41,2,41,195,7
2020-10-28,ARG,Argentina,Ciudad Autónoma de Buenos Aires,125,2,125,166,4
2020-10-28,ARG,Argentina,Corrientes,47,2,47,44,0
2020-10-28,ARG,Argentina,Entre Ríos,81,1,81,92,1
2020-10-28,ARG,Argentina,Formosa,8,0,8,0,0
2020-10-28,ARG,Argentina,Jujuy,30,0,30,136,3
2020-10-28,ARG,Argentina,La Pampa,23,0,23,43,1
2020-10-28,ARG,Argentina,La Rioja,19,0,19,36,1
2020-10-28,ARG,Argentina,Mendoza,113,2,113,190,11
2020-10-28,ARG,Argentina,Misiones,51,0,51,4,0
2020-10-28,ARG,Argentina,Neuquén,59,1,59,125,5
2020-10-28,ARG,Argentina,Río Negro,50,0,50,45,3
2020-10-28,ARG,Argentina,Salta,69,2,69,124,4
2020-10-28,ARG,Argentina,San Juan,49,0,49,41,1
2020-10-28,ARG,Argentina,San Luis,27,1,27,44,3
2020-10-28,ARG,Argentina,Santa Cruz,36,2,36,55,1
2020-10-28,ARG,Argentina,Santa Fe,213,8,213,254,14
