date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-07-25,AFG,Afghanistan,-99,58,11,54,519,10
2020-07-25,AFG,Afghanistan,Badakhshan,24,5,24,148,4
2020-07-25,AFG,Afghanistan,Badghis,6,1,6,41,2
2020-07-25,AFG,Afghanistan,Baghlan,5,3,5,203,2
2020-07-25,AFG,Afghanistan,Balkh,9,1,9,111,0
2020-07-25,AFG,Afghanistan,Bamyan,4,1,4,217,2
2020-07-25,AFG,Afghanistan,Daykundi,2,1,2,0,1
2020-07-25,AFG,Afghanistan,Farah,2,2,2,20,2
2020-07-25,AFG,Afghanistan,Faryab,3,1,3,105,1
2020-07-25,AFG,Afghanistan,Ghazni,5,1,5,2,1
2020-07-25,AFG,Afghanistan,Hilmand,1,0,1,0,0
2020-07-25,AFG,Afghanistan,Hirat,8,0,8,7,0
2020-07-25,AFG,Afghanistan,Jawzjan,1,0,1,1,0
2020-07-25,AFG,Afghanistan,Kabul,30,3,30,170,6
2020-07-25,AFG,Afghanistan,Kandahar,4,0,4,0,0
2020-07-25,AFG,Afghanistan,Kapisa,1,0,1,1,0
2020-07-25,AFG,Afghanistan,Kunduz,1,0,1,0,1
2020-07-25,AFG,Afghanistan,Logar,2,0,2,3,0
2020-07-25,AFG,Afghanistan,Nangarhar,5,0,5,4,0
2020-07-25,AFG,Afghanistan,Paktika,1,0,1,0,1
2020-07-25,AFG,Afghanistan,Paktya,1,0,1,0,0
2020-07-25,AFG,Afghanistan,Samangan,1,0,1,0,0
2020-07-25,AFG,Afghanistan,Sari Pul,1,0,1,0,0
2020-07-25,AFG,Afghanistan,Takhar,3,0,3,3,0
2020-07-25,AFG,Afghanistan,Zabul,5,1,5,6,2
2020-07-25,ALA,Aland Islands,-99,8,1,7,102,2
2020-07-25,ALA,Aland Islands,Brändö,2,1,2,1,1
2020-07-25,ALA,Aland Islands,Eckerö,1,0,1,0,0
2020-07-25,ALA,Aland Islands,Finström,2,0,2,0,0
2020-07-25,ALA,Aland Islands,Geta,2,0,2,15,1
2020-07-25,ALA,Aland Islands,Kökar,1,0,1,100,0
2020-07-25,ALB,Albania,-99,13,0,9,3,2
2020-07-25,ALB,Albania,Berat,2,0,2,2,0
2020-07-25,ALB,Albania,Dibër,2,0,2,0,0
2020-07-25,ALB,Albania,Durrës,15,0,15,7,2
2020-07-25,ALB,Albania,Elbasan,7,1,7,1,1
2020-07-25,ALB,Albania,Fier,10,1,10,19,1
2020-07-25,ALB,Albania,Gjirokastër,3,0,3,1,0
2020-07-25,ALB,Albania,Korçë,6,0,6,0,0
2020-07-25,ALB,Albania,Kukës,2,0,2,0,0
2020-07-25,ALB,Albania,Lezhë,5,1,5,2,1
2020-07-25,ALB,Albania,Shkodër,7,0,7,4,0
2020-07-25,ALB,Albania,Tiranë,62,1,62,24,2
2020-07-25,ALB,Albania,Vlorë,10,0,10,1,0
2020-07-25,DZA,Algeria,-99,56,5,45,20,11
2020-07-25,DZA,Algeria,Aïn Defla,13,1,13,16,2
2020-07-25,DZA,Algeria,Aïn Témouchent,4,0,4,0,0
2020-07-25,DZA,Algeria,Adrar,11,1,11,10,0
2020-07-25,DZA,Algeria,Alger,227,5,227,311,12
2020-07-25,DZA,Algeria,Annaba,36,1,36,18,1
2020-07-25,DZA,Algeria,Béchar,2,0,2,10,1
2020-07-25,DZA,Algeria,Béjaïa,27,0,27,8,2
2020-07-25,DZA,Algeria,Batna,29,2,29,185,5
2020-07-25,DZA,Algeria,Biskra,20,0,20,45,1
2020-07-25,DZA,Algeria,Blida,37,0,37,53,3
2020-07-25,DZA,Algeria,Bordj Bou Arréridj,12,0,12,23,0
2020-07-25,DZA,Algeria,Bouira,13,0,13,2,2
2020-07-25,DZA,Algeria,Boumerdès,12,0,12,2,2
2020-07-25,DZA,Algeria,Chlef,16,1,16,13,2
2020-07-25,DZA,Algeria,Constantine,37,1,37,84,1
2020-07-25,DZA,Algeria,Djelfa,15,1,15,38,5
2020-07-25,DZA,Algeria,El Bayadh,4,0,4,4,0
2020-07-25,DZA,Algeria,El Oued,13,0,13,26,0
2020-07-25,DZA,Algeria,El Tarf,2,0,2,20,0
2020-07-25,DZA,Algeria,Ghardaïa,5,0,5,23,0
2020-07-25,DZA,Algeria,Guelma,11,0,11,14,0
2020-07-25,DZA,Algeria,Illizi,1,0,1,0,0
2020-07-25,DZA,Algeria,Jijel,8,1,7,9,1
2020-07-25,DZA,Algeria,Khenchela,6,0,6,56,0
2020-07-25,DZA,Algeria,Laghouat,14,1,14,29,0
2020-07-25,DZA,Algeria,M'Sila,20,1,19,56,1
2020-07-25,DZA,Algeria,Médéa,14,0,14,4,2
2020-07-25,DZA,Algeria,Mascara,6,0,6,9,0
2020-07-25,DZA,Algeria,Mila,5,0,5,9,1
2020-07-25,DZA,Algeria,Mostaganem,11,0,11,6,0
2020-07-25,DZA,Algeria,Naâma,3,0,3,10,0
2020-07-25,DZA,Algeria,Oran,49,2,49,122,3
2020-07-25,DZA,Algeria,Ouargla,20,1,20,34,1
2020-07-25,DZA,Algeria,Oum el Bouaghi,9,0,9,14,1
2020-07-25,DZA,Algeria,Relizane,5,1,5,1,1
2020-07-25,DZA,Algeria,Sétif,23,1,23,192,3
2020-07-25,DZA,Algeria,Saïda,5,0,5,14,0
