date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-11-23,-99,-99,-99,1,0,1,0,0
2020-11-23,AFG,Afghanistan,-99,60,17,30,125,17
2020-11-23,AFG,Afghanistan,Badakhshan,19,5,19,503,6
2020-11-23,AFG,Afghanistan,Badghis,2,2,2,1,2
2020-11-23,AFG,Afghanistan,Baghlan,4,0,4,0,0
2020-11-23,AFG,Afghanistan,Balkh,5,0,5,16,0
2020-11-23,AFG,Afghanistan,Bamyan,2,0,2,1,0
2020-11-23,AFG,Afghanistan,Daykundi,1,1,1,100,0
2020-11-23,AFG,Afghanistan,Farah,3,0,3,0,0
2020-11-23,AFG,Afghanistan,Faryab,3,0,3,2,0
2020-11-23,AFG,Afghanistan,Ghazni,2,0,2,1,0
2020-11-23,AFG,Afghanistan,Hilmand,3,1,3,2,1
2020-11-23,AFG,Afghanistan,Hirat,9,0,8,34,0
2020-11-23,AFG,Afghanistan,Jawzjan,1,0,1,0,0
2020-11-23,AFG,Afghanistan,Kabul,36,5,36,258,7
2020-11-23,AFG,Afghanistan,Kandahar,1,0,1,1,1
2020-11-23,AFG,Afghanistan,Khost,2,0,2,15,0
2020-11-23,AFG,Afghanistan,Kunduz,2,0,2,10,0
2020-11-23,AFG,Afghanistan,Laghman,1,0,1,0,0
2020-11-23,AFG,Afghanistan,Logar,2,0,2,0,1
2020-11-23,AFG,Afghanistan,Nangarhar,3,0,3,0,0
2020-11-23,AFG,Afghanistan,Nimroz,1,1,1,0,0
2020-11-23,AFG,Afghanistan,Takhar,1,0,1,0,0
2020-11-23,ALA,Aland Islands,-99,10,3,7,200,3
2020-11-23,ALA,Aland Islands,Brändö,1,0,1,1,0
2020-11-23,ALA,Aland Islands,Eckerö,1,0,1,2,0
2020-11-23,ALA,Aland Islands,Jomala,2,0,2,0,0
2020-11-23,ALA,Aland Islands,Mariehamn,5,0,5,1,0
2020-11-23,ALB,Albania,-99,18,2,13,113,1
2020-11-23,ALB,Albania,Berat,2,0,2,1,0
2020-11-23,ALB,Albania,Dibër,1,0,1,3,0
2020-11-23,ALB,Albania,Durrës,3,1,3,30,1
2020-11-23,ALB,Albania,Elbasan,5,1,5,35,1
2020-11-23,ALB,Albania,Fier,7,1,7,7,1
2020-11-23,ALB,Albania,Gjirokastër,2,0,2,0,0
2020-11-23,ALB,Albania,Korçë,5,1,5,107,2
2020-11-23,ALB,Albania,Lezhë,1,0,1,4,0
2020-11-23,ALB,Albania,Tiranë,41,0,41,123,6
2020-11-23,ALB,Albania,Vlorë,2,0,2,1,1
2020-11-23,DZA,Algeria,-99,102,12,36,42,15
2020-11-23,DZA,Algeria,Aïn Defla,3,0,3,5,1
2020-11-23,DZA,Algeria,Aïn Témouchent,4,0,4,20,0
2020-11-23,DZA,Algeria,Adrar,3,1,3,0,0
2020-11-23,DZA,Algeria,Alger,110,8,110,200,17
2020-11-23,DZA,Algeria,Annaba,10,1,10,10,1
2020-11-23,DZA,Algeria,Béchar,3,0,3,1,0
2020-11-23,DZA,Algeria,Béjaïa,20,1,20,22,1
2020-11-23,DZA,Algeria,Batna,20,4,20,146,4
2020-11-23,DZA,Algeria,Biskra,5,0,5,6,1
2020-11-23,DZA,Algeria,Blida,13,0,13,14,1
2020-11-23,DZA,Algeria,Bordj Bou Arréridj,13,1,13,44,1
2020-11-23,DZA,Algeria,Bouira,6,0,6,1,0
2020-11-23,DZA,Algeria,Boumerdès,12,1,12,63,2
2020-11-23,DZA,Algeria,Chlef,5,2,5,3,2
2020-11-23,DZA,Algeria,Constantine,20,0,20,30,1
2020-11-23,DZA,Algeria,Djelfa,8,0,8,5,0
2020-11-23,DZA,Algeria,El Bayadh,1,0,1,2,0
2020-11-23,DZA,Algeria,El Oued,4,0,4,0,0
2020-11-23,DZA,Algeria,El Tarf,2,0,2,6,0
2020-11-23,DZA,Algeria,Ghardaïa,3,0,3,0,1
2020-11-23,DZA,Algeria,Guelma,7,0,7,5,0
2020-11-23,DZA,Algeria,Illizi,1,0,1,0,0
2020-11-23,DZA,Algeria,Jijel,5,0,5,4,1
2020-11-23,DZA,Algeria,Khenchela,2,0,2,0,0
2020-11-23,DZA,Algeria,Laghouat,2,0,2,7,0
2020-11-23,DZA,Algeria,M'Sila,9,0,9,41,1
2020-11-23,DZA,Algeria,Médéa,11,0,11,92,3
2020-11-23,DZA,Algeria,Mascara,4,0,4,0,0
2020-11-23,DZA,Algeria,Mila,4,0,4,3,1
2020-11-23,DZA,Algeria,Mostaganem,4,0,4,4,1
2020-11-23,DZA,Algeria,Naâma,2,1,2,100,1
2020-11-23,DZA,Algeria,Oran,27,0,27,24,4
2020-11-23,DZA,Algeria,Ouargla,6,0,6,33,1
2020-11-23,DZA,Algeria,Oum el Bouaghi,3,0,3,8,0
2020-11-23,DZA,Algeria,Relizane,2,0,2,0,0
2020-11-23,DZA,Algeria,Sétif,17,2,17,30,2
2020-11-23,DZA,Algeria,Saïda,3,0,3,0,0
2020-11-23,DZA,Algeria,Sidi Bel Abbès,10,0,10,3,0
2020-11-23,DZA,Algeria,Skikda,6,0,6,7,0
2020-11-23,DZA,Algeria,Souk Ahras,2,0,2,2,0
2020-11-23,DZA,Algeria,Tébessa,6,0,6,1,1
2020-11-23,DZA,Algeria,Tamanghasset,3,0,3,0,0
2020-11-23,DZA,Algeria,Tiaret,8,0,8,0,0
2020-11-23,DZA,Algeria,Tindouf,1,0,1,0,0
2020-11-23,DZA,Algeria,Tipaza,5,0,5,10,1
2020-11-23,DZA,Algeria,Tizi Ouzou,22,1,22,31,4
2020-11-23,DZA,Algeria,Tlemcen,11,0,11,9,0
2020-11-23,ASM,American Samoa,-99,7,0,6,3,0
2020-11-23,ASM,American Samoa,Eastern,4,0,4,7,1
2020-11-23,ASM,American Samoa,Manu'a,8,2,7,102,3
2020-11-23,ASM,American Samoa,Unorganized,1,0,1,100,1
2020-11-23,ASM,American Samoa,Western,2,1,2,1,1
2020-11-23,AND,Andorra,-99,11,0,8,11,1
2020-11-23,AND,Andorra,Andorra la Vella,5,0,5,2,0
2020-11-23,AND,Andorra,Canillo,1,0,1,0,0
2020-11-23,AND,Andorra,Encamp,1,0,1,0,0
2020-11-23,AND,Andorra,La Massana,3,1,3,101,2
2020-11-23,AND,Andorra,Ordino,3,1,3,100,1
2020-11-23,AND,Andorra,Sant Julià de Lòria,2,0,2,5,0
2020-11-23,AGO,Angola,-99,18,3,11,4,4
2020-11-23,AGO,Angola,Bengo,1,0,1,0,0
2020-11-23,AGO,Angola,Benguela,4,0,4,2,0
2020-11-23,AGO,Angola,Cabinda,1,0,1,0,0
2020-11-23,AGO,Angola,Cuanza Sul,4,3,4,76,3
2020-11-23,AGO,Angola,Cunene,1,0,1,0,0
2020-11-23,AGO,Angola,Huíla,3,0,3,10,0
2020-11-23,AGO,Angola,Luanda,24,0,24,4,0
2020-11-23,AGO,Angola,Lunda Norte,1,0,1,0,0
2020-11-23,AGO,Angola,Malanje,1,0,1,0,0
2020-11-23,AGO,Angola,Moxico,3,0,3,7,1
2020-11-23,AGO,Angola,Uíge,2,0,2,0,0
2020-11-23,AIA,Anguilla,-99,10,3,8,232,3
2020-11-23,ATA,Antarctica,-99,10,5,10,145,4
2020-11-23,ATG,Antigua,-99,1,0,1,0,0
2020-11-23,ATG,Antigua,Barbuda,1,1,1,0,0
2020-11-23,ATG,Antigua,Saint Paul,1,0,1,100,1
2020-11-23,ARG,Argentina,-99,230,5,111,118,13
2020-11-23,ARG,Argentina,Buenos Aires,620,5,619,417,10
