date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2021-04-15,AFG,Afghanistan,Badakhshan,38,15,27,735,15
2021-04-15,AFG,Afghanistan,Badghis,6,2,6,7,4
2021-04-15,AFG,Afghanistan,Baghlan,3,0,3,13,0
2021-04-15,AFG,Afghanistan,Balkh,3,0,2,3,2
2021-04-15,AFG,Afghanistan,Bamyan,4,0,3,1,0
2021-04-15,AFG,Afghanistan,Daykundi,2,1,2,100,1
2021-04-15,AFG,Afghanistan,Farah,10,3,8,3,3
2021-04-15,AFG,Afghanistan,Faryab,2,0,2,2,0
2021-04-15,AFG,Afghanistan,Ghazni,3,0,3,0,0
2021-04-15,AFG,Afghanistan,Hilmand,2,0,2,3,1
2021-04-15,AFG,Afghanistan,Hirat,4,1,3,4,0
2021-04-15,AFG,Afghanistan,Kabul,42,2,38,29,3
2021-04-15,AFG,Afghanistan,Kandahar,6,3,5,102,3
2021-04-15,AFG,Afghanistan,Kapisa,1,0,1,0,0
2021-04-15,AFG,Afghanistan,Khost,3,1,3,1,1
2021-04-15,AFG,Afghanistan,Kunar,1,0,0,0,0
2021-04-15,AFG,Afghanistan,Kunduz,4,0,4,2,0
2021-04-15,AFG,Afghanistan,Laghman,1,0,0,0,0
2021-04-15,AFG,Afghanistan,Logar,2,1,1,10,2
2021-04-15,AFG,Afghanistan,Nangarhar,6,1,6,8,0
2021-04-15,AFG,Afghanistan,Nimroz,1,1,1,1,1
2021-04-15,AFG,Afghanistan,Paktika,2,1,2,105,1
2021-04-15,AFG,Afghanistan,Paktya,2,0,2,2,0
2021-04-15,AFG,Afghanistan,Parwan,1,1,1,100,1
2021-04-15,AFG,Afghanistan,Sari Pul,3,0,3,0,0
2021-04-15,AFG,Afghanistan,Takhar,1,0,0,0,0
2021-04-15,AFG,Afghanistan,Uruzgan,1,1,1,0,1
2021-04-15,ALA,Aland Islands,Eckerö,3,0,2,0,0
2021-04-15,ALA,Aland Islands,Finström,1,1,0,0,1
2021-04-15,ALA,Aland Islands,Geta,1,1,1,1,1
2021-04-15,ALA,Aland Islands,Hammarland,2,0,2,0,0
2021-04-15,ALA,Aland Islands,Kökar,1,0,1,9,1
2021-04-15,ALA,Aland Islands,Mariehamn,7,0,7,3,0
2021-04-15,ALA,Aland Islands,Sund,3,2,3,3,1
2021-04-15,ALB,Albania,Berat,4,0,4,4,0
2021-04-15,ALB,Albania,Dibër,1,0,1,0,0
2021-04-15,ALB,Albania,Durrës,5,0,5,0,0
2021-04-15,ALB,Albania,Elbasan,3,1,2,102,1
2021-04-15,ALB,Albania,Fier,7,3,6,54,2
2021-04-15,ALB,Albania,Gjirokastër,3,0,2,4,0
2021-04-15,ALB,Albania,Korçë,5,1,4,53,1
2021-04-15,ALB,Albania,Lezhë,1,0,1,0,0
2021-04-15,ALB,Albania,Shkodër,2,0,2,100,0
2021-04-15,ALB,Albania,Tiranë,33,1,31,130,2
2021-04-15,ALB,Albania,Vlorë,5,1,4,8,1
2021-04-15,DZA,Algeria,Aïn Defla,11,1,10,3,2
2021-04-15,DZA,Algeria,Aïn Témouchent,7,1,5,103,1
2021-04-15,DZA,Algeria,Adrar,6,1,5,105,2
2021-04-15,DZA,Algeria,Alger,103,4,93,166,7
2021-04-15,DZA,Algeria,Annaba,15,0,14,112,4
2021-04-15,DZA,Algeria,Béchar,5,2,3,0,1
2021-04-15,DZA,Algeria,Béjaïa,17,1,17,4,0
2021-04-15,DZA,Algeria,Batna,12,3,8,10,4
2021-04-15,DZA,Algeria,Biskra,9,1,9,94,1
2021-04-15,DZA,Algeria,Blida,14,0,13,2,0
2021-04-15,DZA,Algeria,Bordj Bou Arréridj,6,1,6,10,1
2021-04-15,DZA,Algeria,Bouira,3,1,2,0,0
2021-04-15,DZA,Algeria,Boumerdès,9,0,6,3,0
2021-04-15,DZA,Algeria,Chlef,3,1,1,0,1
2021-04-15,DZA,Algeria,Constantine,14,0,14,1,2
2021-04-15,DZA,Algeria,Djelfa,10,1,9,4,0
2021-04-15,DZA,Algeria,El Bayadh,3,0,2,2,0
2021-04-15,DZA,Algeria,El Oued,5,0,4,0,1
2021-04-15,DZA,Algeria,El Tarf,1,0,1,2,0
2021-04-15,DZA,Algeria,Ghardaïa,6,0,5,2,1
2021-04-15,DZA,Algeria,Guelma,2,0,2,0,0
2021-04-15,DZA,Algeria,Jijel,6,0,5,2,0
2021-04-15,DZA,Algeria,Khenchela,2,0,2,2,0
2021-04-15,DZA,Algeria,Laghouat,5,0,5,5,0
2021-04-15,DZA,Algeria,M'Sila,6,0,5,11,0
2021-04-15,DZA,Algeria,Médéa,4,0,3,1,0
2021-04-15,DZA,Algeria,Mascara,5,0,4,0,0
2021-04-15,DZA,Algeria,Mila,6,1,5,2,1
2021-04-15,DZA,Algeria,Mostaganem,9,0,8,1,1
2021-04-15,DZA,Algeria,Naâma,3,2,2,5,1
2021-04-15,DZA,Algeria,Oran,28,0,26,12,2
2021-04-15,DZA,Algeria,Ouargla,7,0,5,6,0
2021-04-15,DZA,Algeria,Oum el Bouaghi,2,0,2,3,0
2021-04-15,DZA,Algeria,Relizane,4,0,4,2,1
2021-04-15,DZA,Algeria,Sétif,14,3,13,35,1
2021-04-15,DZA,Algeria,Saïda,3,0,3,1,0
2021-04-15,DZA,Algeria,Sidi Bel Abbès,2,0,2,0,0
2021-04-15,DZA,Algeria,Skikda,10,0,7,4,0
2021-04-15,DZA,Algeria,Souk Ahras,4,0,4,1,1
2021-04-15,DZA,Algeria,Tébessa,2,0,2,0,0
2021-04-15,DZA,Algeria,Tamanghasset,2,0,1,0,0
