date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-12-22,AFG,Afghanistan,-99,51,11,36,312,11
2020-12-22,AFG,Afghanistan,Badakhshan,46,17,29,426,21
2020-12-22,AFG,Afghanistan,Badghis,2,1,1,0,1
2020-12-22,AFG,Afghanistan,Baghlan,9,3,9,124,3
2020-12-22,AFG,Afghanistan,Balkh,12,2,11,111,3
2020-12-22,AFG,Afghanistan,Bamyan,6,1,5,78,1
2020-12-22,AFG,Afghanistan,Daykundi,4,3,3,157,3
2020-12-22,AFG,Afghanistan,Farah,5,2,4,102,3
2020-12-22,AFG,Afghanistan,Faryab,2,0,2,0,0
2020-12-22,AFG,Afghanistan,Ghazni,5,3,5,83,3
2020-12-22,AFG,Afghanistan,Hilmand,3,2,3,200,2
2020-12-22,AFG,Afghanistan,Hirat,7,2,7,6,1
2020-12-22,AFG,Afghanistan,Jawzjan,1,0,1,1,0
2020-12-22,AFG,Afghanistan,Kabul,43,4,40,33,2
2020-12-22,AFG,Afghanistan,Kandahar,9,1,9,212,3
2020-12-22,AFG,Afghanistan,Kapisa,2,0,2,2,1
2020-12-22,AFG,Afghanistan,Khost,3,0,3,1,1
2020-12-22,AFG,Afghanistan,Kunar,1,0,1,50,0
2020-12-22,AFG,Afghanistan,Kunduz,2,0,2,10,0
2020-12-22,AFG,Afghanistan,Laghman,2,1,2,100,1
2020-12-22,AFG,Afghanistan,Nangarhar,7,0,6,6,1
2020-12-22,AFG,Afghanistan,Nimroz,1,0,1,0,0
2020-12-22,AFG,Afghanistan,Paktika,1,0,1,0,0
2020-12-22,AFG,Afghanistan,Panjshir,1,0,1,100,0
2020-12-22,AFG,Afghanistan,Samangan,1,0,1,5,0
2020-12-22,AFG,Afghanistan,Takhar,1,0,1,1,0
2020-12-22,AFG,Afghanistan,Zabul,1,1,1,8,1
2020-12-22,ALA,Aland Islands,-99,6,1,5,1,2
2020-12-22,ALA,Aland Islands,Brändö,1,1,0,0,1
2020-12-22,ALA,Aland Islands,Finström,5,2,4,1,1
2020-12-22,ALA,Aland Islands,Geta,2,0,2,1,0
2020-12-22,ALA,Aland Islands,Hammarland,1,0,1,0,0
2020-12-22,ALA,Aland Islands,Jomala,2,0,2,0,0
2020-12-22,ALA,Aland Islands,Lumparland,2,0,2,5,1
2020-12-22,ALA,Aland Islands,Mariehamn,4,0,4,0,1
2020-12-22,ALA,Aland Islands,Sottunga,1,1,1,100,1
2020-12-22,ALA,Aland Islands,Sund,2,0,2,0,0
2020-12-22,ALA,Aland Islands,Vårdö,1,0,1,0,1
2020-12-22,ALB,Albania,-99,16,4,12,102,4
2020-12-22,ALB,Albania,Berat,4,2,3,2,2
2020-12-22,ALB,Albania,Dibër,3,0,3,0,1
2020-12-22,ALB,Albania,Durrës,7,3,6,66,2
2020-12-22,ALB,Albania,Elbasan,3,1,3,110,1
2020-12-22,ALB,Albania,Fier,9,0,9,13,0
2020-12-22,ALB,Albania,Gjirokastër,2,1,2,100,2
2020-12-22,ALB,Albania,Korçë,1,0,1,0,0
2020-12-22,ALB,Albania,Lezhë,3,1,3,7,1
2020-12-22,ALB,Albania,Shkodër,6,0,5,7,0
2020-12-22,ALB,Albania,Tiranë,48,0,45,86,2
2020-12-22,ALB,Albania,Vlorë,2,0,2,6,2
2020-12-22,DZA,Algeria,-99,33,0,27,24,2
2020-12-22,DZA,Algeria,Aïn Defla,3,0,3,0,0
2020-12-22,DZA,Algeria,Aïn Témouchent,2,0,0,0,0
2020-12-22,DZA,Algeria,Adrar,3,0,3,3,0
2020-12-22,DZA,Algeria,Alger,113,4,98,303,8
2020-12-22,DZA,Algeria,Annaba,17,1,17,12,0
2020-12-22,DZA,Algeria,Béchar,5,1,4,2,1
2020-12-22,DZA,Algeria,Béjaïa,27,0,23,11,2
2020-12-22,DZA,Algeria,Batna,22,2,22,22,3
2020-12-22,DZA,Algeria,Biskra,9,1,7,24,3
2020-12-22,DZA,Algeria,Blida,23,3,20,74,3
2020-12-22,DZA,Algeria,Bordj Bou Arréridj,2,1,2,7,0
2020-12-22,DZA,Algeria,Bouira,4,0,4,0,0
2020-12-22,DZA,Algeria,Boumerdès,10,0,8,6,0
2020-12-22,DZA,Algeria,Chlef,2,0,1,3,0
2020-12-22,DZA,Algeria,Constantine,14,1,14,24,0
2020-12-22,DZA,Algeria,Djelfa,5,0,5,7,0
2020-12-22,DZA,Algeria,El Bayadh,2,1,2,4,1
2020-12-22,DZA,Algeria,El Oued,9,0,6,0,2
2020-12-22,DZA,Algeria,El Tarf,1,0,1,5,0
2020-12-22,DZA,Algeria,Ghardaïa,3,0,3,1,0
2020-12-22,DZA,Algeria,Guelma,4,0,4,5,2
2020-12-22,DZA,Algeria,Illizi,3,0,3,0,0
2020-12-22,DZA,Algeria,Jijel,5,0,4,10,1
2020-12-22,DZA,Algeria,Khenchela,5,0,5,2,0
2020-12-22,DZA,Algeria,Laghouat,3,0,3,0,0
