date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2021-04-13,AFG,Afghanistan,Badakhshan,48,14,38,282,16
2021-04-13,AFG,Afghanistan,Badghis,6,1,5,101,1
2021-04-13,AFG,Afghanistan,Baghlan,7,2,7,110,2
2021-04-13,AFG,Afghanistan,Balkh,9,0,5,5,0
2021-04-13,AFG,Afghanistan,Bamyan,6,1,5,0,1
2021-04-13,AFG,Afghanistan,Daykundi,3,1,2,100,1
2021-04-13,AFG,Afghanistan,Farah,5,2,2,2,2
2021-04-13,AFG,Afghanistan,Faryab,6,1,5,105,1
2021-04-13,AFG,Afghanistan,Ghazni,1,1,0,0,1
2021-04-13,AFG,Afghanistan,Hilmand,2,0,2,4,0
2021-04-13,AFG,Afghanistan,Hirat,4,1,4,50,1
2021-04-13,AFG,Afghanistan,Jawzjan,1,0,1,6,1
2021-04-13,AFG,Afghanistan,Kabul,36,1,34,13,3
2021-04-13,AFG,Afghanistan,Kandahar,6,1,3,0,1
2021-04-13,AFG,Afghanistan,Kapisa,2,0,2,0,0
2021-04-13,AFG,Afghanistan,Khost,2,0,2,0,1
2021-04-13,AFG,Afghanistan,Kunar,1,1,1,30,1
2021-04-13,AFG,Afghanistan,Logar,3,0,3,7,0
2021-04-13,AFG,Afghanistan,Nangarhar,6,2,6,67,2
2021-04-13,AFG,Afghanistan,Paktika,1,1,1,1,1
2021-04-13,AFG,Afghanistan,Paktya,1,0,1,0,0
2021-04-13,AFG,Afghanistan,Panjshir,1,0,1,2,0
2021-04-13,AFG,Afghanistan,Sari Pul,1,0,1,5,0
2021-04-13,AFG,Afghanistan,Takhar,1,0,0,0,0
2021-04-13,AFG,Afghanistan,Uruzgan,1,0,1,2,0
2021-04-13,AFG,Afghanistan,Wardak,1,0,1,3,0
2021-04-13,ALA,Aland Islands,Brändö,1,1,0,0,1
2021-04-13,ALA,Aland Islands,Föglö,1,1,1,1,1
2021-04-13,ALA,Aland Islands,Finström,1,0,0,0,0
2021-04-13,ALA,Aland Islands,Geta,1,0,1,0,0
2021-04-13,ALA,Aland Islands,Hammarland,2,0,2,0,0
2021-04-13,ALA,Aland Islands,Jomala,2,0,2,0,0
2021-04-13,ALA,Aland Islands,Kökar,1,0,1,0,0
2021-04-13,ALA,Aland Islands,Lemland,1,0,1,0,0
2021-04-13,ALA,Aland Islands,Mariehamn,5,0,5,0,0
2021-04-13,ALA,Aland Islands,Saltvik,1,0,1,0,1
2021-04-13,ALA,Aland Islands,Sottunga,1,0,1,3,0
2021-04-13,ALB,Albania,Berat,8,2,7,7,2
2021-04-13,ALB,Albania,Dibër,6,2,6,104,2
2021-04-13,ALB,Albania,Durrës,8,0,7,16,0
2021-04-13,ALB,Albania,Elbasan,3,0,3,6,0
2021-04-13,ALB,Albania,Fier,10,1,7,29,1
2021-04-13,ALB,Albania,Gjirokastër,2,1,2,102,1
2021-04-13,ALB,Albania,Korçë,5,0,5,3,1
2021-04-13,ALB,Albania,Kukës,1,0,1,0,0
2021-04-13,ALB,Albania,Lezhë,1,0,1,0,0
2021-04-13,ALB,Albania,Shkodër,5,0,5,1,1
2021-04-13,ALB,Albania,Tiranë,44,1,43,134,2
2021-04-13,ALB,Albania,Vlorë,7,1,6,3,1
2021-04-13,DZA,Algeria,Aïn Defla,6,1,4,5,2
2021-04-13,DZA,Algeria,Adrar,9,0,7,10,2
2021-04-13,DZA,Algeria,Alger,123,10,107,145,7
2021-04-13,DZA,Algeria,Annaba,14,1,12,3,1
2021-04-13,DZA,Algeria,Béchar,5,1,3,34,2
2021-04-13,DZA,Algeria,Béjaïa,9,0,8,8,1
2021-04-13,DZA,Algeria,Batna,11,2,11,4,1
2021-04-13,DZA,Algeria,Biskra,9,1,7,8,0
2021-04-13,DZA,Algeria,Blida,13,0,12,8,2
2021-04-13,DZA,Algeria,Bordj Bou Arréridj,5,0,5,101,0
2021-04-13,DZA,Algeria,Bouira,9,0,8,2,1
2021-04-13,DZA,Algeria,Boumerdès,9,0,8,0,0
2021-04-13,DZA,Algeria,Chlef,4,0,4,0,0
2021-04-13,DZA,Algeria,Constantine,17,0,16,14,1
2021-04-13,DZA,Algeria,Djelfa,5,0,4,1,0
2021-04-13,DZA,Algeria,El Oued,3,0,3,1,0
2021-04-13,DZA,Algeria,El Tarf,2,0,2,0,1
2021-04-13,DZA,Algeria,Ghardaïa,6,1,4,0,1
2021-04-13,DZA,Algeria,Guelma,4,0,4,0,0
2021-04-13,DZA,Algeria,Jijel,3,0,3,9,0
2021-04-13,DZA,Algeria,Khenchela,3,0,3,0,0
2021-04-13,DZA,Algeria,Laghouat,5,1,5,7,1
2021-04-13,DZA,Algeria,M'Sila,8,0,7,10,0
2021-04-13,DZA,Algeria,Médéa,4,0,2,0,2
2021-04-13,DZA,Algeria,Mascara,4,0,4,10,0
2021-04-13,DZA,Algeria,Mila,2,0,2,0,0
2021-04-13,DZA,Algeria,Mostaganem,7,2,6,7,2
2021-04-13,DZA,Algeria,Naâma,1,0,1,0,0
2021-04-13,DZA,Algeria,Oran,24,1,23,19,3
2021-04-13,DZA,Algeria,Ouargla,6,1,6,1,0
2021-04-13,DZA,Algeria,Oum el Bouaghi,6,1,5,0,1
2021-04-13,DZA,Algeria,Relizane,3,0,3,4,0
2021-04-13,DZA,Algeria,Sétif,7,0,5,51,1
2021-04-13,DZA,Algeria,Saïda,2,1,2,0,1
2021-04-13,DZA,Algeria,Sidi Bel Abbès,6,0,5,5,0
2021-04-13,DZA,Algeria,Skikda,6,0,6,0,0
2021-04-13,DZA,Algeria,Souk Ahras,5,0,5,3,0
2021-04-13,DZA,Algeria,Tébessa,7,0,7,0,0
2021-04-13,DZA,Algeria,Tamanghasset,3,0,3,1,0
2021-04-13,DZA,Algeria,Tiaret,4,1,4,5,0
2021-04-13,DZA,Algeria,Tindouf,1,0,1,10,0
2021-04-13,DZA,Algeria,Tipaza,9,0,9,0,0
2021-04-13,DZA,Algeria,Tizi Ouzou,11,0,9,11,0
2021-04-13,DZA,Algeria,Tlemcen,8,0,8,4,0
2021-04-13,ASM,American Samoa,Eastern,6,0,5,0,0
2021-04-13,ASM,American Samoa,Manu'a,4,4,3,201,3
2021-04-13,ASM,American Samoa,Unorganized,5,2,4,117,3
2021-04-13,ASM,American Samoa,Western,3,0,2,0,0
2021-04-13,AND,Andorra,Andorra la Vella,10,0,10,5,0
2021-04-13,AND,Andorra,Encamp,3,2,3,100,2
2021-04-13,AND,Andorra,Escaldes-Engordany,4,2,4,13,3
2021-04-13,AND,Andorra,La Massana,4,2,4,58,2
2021-04-13,AND,Andorra,Ordino,4,1,4,100,1
2021-04-13,AND,Andorra,Sant Julià de Lòria,1,0,1,0,0
2021-04-13,AGO,Angola,Bengo,1,0,1,0,0
2021-04-13,AGO,Angola,Benguela,1,0,1,0,0
2021-04-13,AGO,Angola,Bié,1,0,1,0,0
2021-04-13,AGO,Angola,Cabinda,5,3,5,102,3
2021-04-13,AGO,Angola,Cuando Cubango,1,0,0,0,0
2021-04-13,AGO,Angola,Cuanza Norte,3,1,2,100,1
2021-04-13,AGO,Angola,Cuanza Sul,4,1,4,100,1
2021-04-13,AGO,Angola,Cunene,1,1,1,100,1
2021-04-13,AGO,Angola,Huíla,6,1,5,45,1
2021-04-13,AGO,Angola,Huambo,5,1,5,7,1
2021-04-13,AGO,Angola,Luanda,46,0,43,5,2
2021-04-13,AGO,Angola,Lunda Norte,1,0,1,0,0
2021-04-13,AGO,Angola,Malanje,1,0,1,1,0
2021-04-13,AGO,Angola,Moxico,2,0,1,0,0
2021-04-13,AGO,Angola,Namibe,2,0,1,0,0
2021-04-13,AGO,Angola,Uíge,2,0,2,0,0
2021-04-13,AIA,Anguilla,Anguilla,4,1,3,17,2
2021-04-13,ARG,Argentina,Buenos Aires,1264,18,1204,1374,40
2021-04-13,ARG,Argentina,Córdoba,372,4,359,354,14
2021-04-13,ARG,Argentina,Catamarca,27,0,27,23,2
2021-04-13,ARG,Argentina,Chaco,66,0,64,37,1
2021-04-13,ARG,Argentina,Chubut,52,1,46,6,1
2021-04-13,ARG,Argentina,Ciudad Autónoma de Buenos Aires,498,6,474,401,9
2021-04-13,ARG,Argentina,Corrientes,98,2,95,110,6
2021-04-13,ARG,Argentina,Entre Ríos,150,2,139,110,6
2021-04-13,ARG,Argentina,Formosa,38,2,38,61,3
2021-04-13,ARG,Argentina,Islas Malvinas,2,0,2,100,0
2021-04-13,ARG,Argentina,Jujuy,48,1,41,128,2
2021-04-13,ARG,Argentina,La Pampa,44,0,43,77,1
2021-04-13,ARG,Argentina,La Rioja,31,0,29,7,3
2021-04-13,ARG,Argentina,Mendoza,216,2,207,280,9
