date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-09-25,AFG,Afghanistan,-99,31,5,29,43,6
2020-09-25,AFG,Afghanistan,Badakhshan,16,2,16,104,3
2020-09-25,AFG,Afghanistan,Badghis,1,0,1,0,0
2020-09-25,AFG,Afghanistan,Balkh,6,0,6,1,0
2020-09-25,AFG,Afghanistan,Farah,2,1,2,1,1
2020-09-25,AFG,Afghanistan,Ghazni,1,1,1,1,1
2020-09-25,AFG,Afghanistan,Ghor,1,0,1,5,0
2020-09-25,AFG,Afghanistan,Hirat,8,1,8,5,0
2020-09-25,AFG,Afghanistan,Jawzjan,1,0,1,0,0
2020-09-25,AFG,Afghanistan,Kabul,15,1,15,24,0
2020-09-25,AFG,Afghanistan,Kandahar,2,0,2,0,0
2020-09-25,AFG,Afghanistan,Kunduz,4,1,4,202,1
2020-09-25,AFG,Afghanistan,Logar,1,1,1,1,1
2020-09-25,AFG,Afghanistan,Nangarhar,4,0,4,11,1
2020-09-25,AFG,Afghanistan,Paktika,1,0,1,0,0
2020-09-25,AFG,Afghanistan,Paktya,1,0,1,1,0
2020-09-25,AFG,Afghanistan,Samangan,1,0,1,0,0
2020-09-25,AFG,Afghanistan,Zabul,1,0,1,0,0
2020-09-25,ALA,Aland Islands,-99,4,0,4,71,1
2020-09-25,ALA,Aland Islands,Eckerö,1,0,1,0,0
2020-09-25,ALA,Aland Islands,Lemland,1,0,1,100,0
2020-09-25,ALA,Aland Islands,Mariehamn,2,0,2,0,0
2020-09-25,ALA,Aland Islands,Saltvik,1,0,1,0,0
2020-09-25,ALB,Albania,-99,8,0,8,19,1
2020-09-25,ALB,Albania,Berat,1,0,1,9,0
2020-09-25,ALB,Albania,Dibër,2,0,2,0,0
2020-09-25,ALB,Albania,Durrës,6,2,6,203,1
2020-09-25,ALB,Albania,Elbasan,3,0,3,10,0
2020-09-25,ALB,Albania,Fier,5,1,5,1,1
2020-09-25,ALB,Albania,Gjirokastër,1,0,1,0,0
2020-09-25,ALB,Albania,Korçë,4,0,4,0,0
2020-09-25,ALB,Albania,Lezhë,1,0,1,0,0
2020-09-25,ALB,Albania,Shkodër,1,0,1,2,0
2020-09-25,ALB,Albania,Tiranë,27,0,27,28,2
2020-09-25,ALB,Albania,Vlorë,3,0,3,0,0
2020-09-25,DZA,Algeria,-99,13,1,11,5,1
2020-09-25,DZA,Algeria,Aïn Defla,2,0,2,11,0
2020-09-25,DZA,Algeria,Aïn Témouchent,1,0,1,0,0
2020-09-25,DZA,Algeria,Adrar,2,0,2,0,0
2020-09-25,DZA,Algeria,Alger,22,1,22,7,1
2020-09-25,DZA,Algeria,Annaba,3,0,3,1,0
2020-09-25,DZA,Algeria,Béchar,3,1,3,5,1
2020-09-25,DZA,Algeria,Béjaïa,4,0,4,0,0
2020-09-25,DZA,Algeria,Batna,3,1,3,1,1
2020-09-25,DZA,Algeria,Biskra,1,0,1,0,0
2020-09-25,DZA,Algeria,Blida,3,0,3,0,0
2020-09-25,DZA,Algeria,Bouira,2,0,2,0,1
2020-09-25,DZA,Algeria,Boumerdès,1,0,1,1,0
2020-09-25,DZA,Algeria,Chlef,1,0,1,0,0
2020-09-25,DZA,Algeria,Constantine,4,0,4,7,0
2020-09-25,DZA,Algeria,Djelfa,7,0,7,4,0
2020-09-25,DZA,Algeria,El Oued,2,0,2,4,0
2020-09-25,DZA,Algeria,El Tarf,1,0,1,0,0
2020-09-25,DZA,Algeria,Ghardaïa,1,0,1,0,0
2020-09-25,DZA,Algeria,Jijel,3,0,3,2,0
2020-09-25,DZA,Algeria,Khenchela,3,0,3,10,0
2020-09-25,DZA,Algeria,Laghouat,2,0,2,0,0
2020-09-25,DZA,Algeria,Mascara,2,0,2,0,0
2020-09-25,DZA,Algeria,Mila,1,0,1,0,0
2020-09-25,DZA,Algeria,Oran,4,0,4,1,0
2020-09-25,DZA,Algeria,Ouargla,3,1,3,5,0
2020-09-25,DZA,Algeria,Oum el Bouaghi,2,0,2,0,0
2020-09-25,DZA,Algeria,Sétif,2,0,2,0,0
2020-09-25,DZA,Algeria,Skikda,1,0,1,0,0
2020-09-25,DZA,Algeria,Tipaza,1,0,1,1,0
2020-09-25,DZA,Algeria,Tizi Ouzou,2,0,2,0,0
2020-09-25,DZA,Algeria,Tlemcen,2,0,2,0,0
2020-09-25,ASM,American Samoa,-99,7,0,7,3,2
2020-09-25,ASM,American Samoa,Eastern,5,0,5,5,0
2020-09-25,ASM,American Samoa,Manu'a,2,1,2,100,1
2020-09-25,ASM,American Samoa,Unorganized,5,1,5,100,1
2020-09-25,ASM,American Samoa,Western,1,1,1,20,1
2020-09-25,AND,Andorra,-99,7,1,7,19,2
2020-09-25,AND,Andorra,Andorra la Vella,3,0,3,2,0
2020-09-25,AND,Andorra,Encamp,2,1,2,0,0
2020-09-25,AND,Andorra,La Massana,2,1,2,100,1
2020-09-25,AND,Andorra,Sant Julià de Lòria,1,0,1,0,0
2020-09-25,AGO,Angola,-99,7,0,6,0,0
2020-09-25,AGO,Angola,Bengo,3,0,3,2,0
2020-09-25,AGO,Angola,Benguela,4,0,4,0,0
2020-09-25,AGO,Angola,Bié,2,0,2,0,0
2020-09-25,AGO,Angola,Cabinda,2,0,2,0,0
2020-09-25,AGO,Angola,Cuando Cubango,2,0,2,0,0
2020-09-25,AGO,Angola,Cuanza Norte,2,1,2,1,1
2020-09-25,AGO,Angola,Cuanza Sul,4,1,4,2,1
2020-09-25,AGO,Angola,Huíla,4,1,4,2,0
2020-09-25,AGO,Angola,Huambo,1,1,1,0,1
2020-09-25,AGO,Angola,Luanda,27,2,27,10,3
2020-09-25,AGO,Angola,Lunda Norte,1,0,1,0,0
2020-09-25,AGO,Angola,Lunda Sul,2,0,2,0,0
2020-09-25,AGO,Angola,Moxico,1,0,1,0,0
2020-09-25,AGO,Angola,Namibe,1,0,1,0,0
2020-09-25,AGO,Angola,Zaire,1,0,1,0,0
2020-09-25,AIA,Anguilla,-99,3,2,2,100,2
2020-09-25,ATA,Antarctica,-99,12,5,12,272,7
2020-09-25,ATG,Antigua,-99,2,1,2,1,1
2020-09-25,ATG,Antigua,Barbuda,1,0,1,0,1
2020-09-25,ATG,Antigua,Redonda,1,1,1,20,1
2020-09-25,ATG,Antigua,Saint Paul,1,0,1,0,0
2020-09-25,ATG,Antigua,Saint Peter,1,0,1,0,0
2020-09-25,ARG,Argentina,-99,112,7,91,72,9
2020-09-25,ARG,Argentina,Buenos Aires,731,10,727,916,20
2020-09-25,ARG,Argentina,Córdoba,303,8,303,580,10
2020-09-25,ARG,Argentina,Catamarca,17,0,17,3,0
2020-09-25,ARG,Argentina,Chaco,49,3,49,115,4
2020-09-25,ARG,Argentina,Chubut,58,0,57,40,1
2020-09-25,ARG,Argentina,Ciudad Autónoma de Buenos Aires,175,2,174,155,1
2020-09-25,ARG,Argentina,Corrientes,39,1,39,6,0
2020-09-25,ARG,Argentina,Entre Ríos,91,2,91,72,3
2020-09-25,ARG,Argentina,Formosa,21,0,21,101,0
2020-09-25,ARG,Argentina,Jujuy,37,3,37,100,4
2020-09-25,ARG,Argentina,La Pampa,19,0,19,8,0
2020-09-25,ARG,Argentina,La Rioja,18,0,18,61,0
2020-09-25,ARG,Argentina,Mendoza,170,3,170,315,12
2020-09-25,ARG,Argentina,Misiones,48,0,47,5,2
2020-09-25,ARG,Argentina,Neuquén,61,1,61,70,0
2020-09-25,ARG,Argentina,Río Negro,73,1,73,46,6
2020-09-25,ARG,Argentina,Salta,115,5,115,289,11
2020-09-25,ARG,Argentina,San Juan,44,2,44,107,3
2020-09-25,ARG,Argentina,San Luis,33,0,33,21,1
2020-09-25,ARG,Argentina,Santa Cruz,33,0,33,7,0
2020-09-25,ARG,Argentina,Santa Fe,289,0,289,421,11
2020-09-25,ARG,Argentina,Santiago del Estero,31,0,31,19,0
2020-09-25,ARG,Argentina,Tierra del Fuego,24,2,24,23,2
2020-09-25,ARG,Argentina,Tucumán,118,2,116,190,6
2020-09-25,ARM,Armenia,-99,6,0,6,6,0
2020-09-25,ARM,Armenia,Aragatsotn,2,0,2,1,0
2020-09-25,ARM,Armenia,Ararat,2,0,2,0,0
2020-09-25,ARM,Armenia,Armavir,1,0,1,0,0
2020-09-25,ARM,Armenia,Erevan,21,0,21,5,0
2020-09-25,ARM,Armenia,Gegharkunik,2,1,2,100,1
2020-09-25,ARM,Armenia,Shirak,3,2,3,102,2
2020-09-25,ARM,Armenia,Syunik,1,0,1,0,0
2020-09-25,ARM,Armenia,Vayots Dzor,1,0,1,0,0
2020-09-25,ABW,Aruba,-99,11,1,11,113,3
2020-09-25,AUS,Australia,-99,55,1,49,3,1
2020-09-25,AUS,Australia,Ashmore and Cartier Islands,1,0,1,0,0
2020-09-25,AUS,Australia,Australian Capital Territory,48,0,48,42,0
2020-09-25,AUS,Australia,Christmas Island,3,0,3,2,0
2020-09-25,AUS,Australia,New South Wales,254,1,254,27,5
2020-09-25,AUS,Australia,Norfolk Island,2,0,2,0,0
2020-09-25,AUS,Australia,Northern Territory,9,0,9,0,0
2020-09-25,AUS,Australia,Queensland,228,2,228,115,5
2020-09-25,AUS,Australia,South Australia,105,2,105,106,1
2020-09-25,AUS,Australia,Tasmania,26,0,26,0,0
2020-09-25,AUS,Australia,Victoria,349,3,349,51,2
2020-09-25,AUS,Australia,Western Australia,149,6,149,73,7
2020-09-25,AUT,Austria,-99,22,0,21,7,1
2020-09-25,AUT,Austria,Burgenland,17,0,17,2,0
2020-09-25,AUT,Austria,Kärnten,34,0,34,3,0
2020-09-25,AUT,Austria,Niederösterreich,109,0,109,26,0
2020-09-25,AUT,Austria,Oberösterreich,82,0,82,11,0
2020-09-25,AUT,Austria,Salzburg,35,0,35,9,0
2020-09-25,AUT,Austria,Steiermark,95,0,95,17,0
2020-09-25,AUT,Austria,Tirol,47,1,47,21,0
2020-09-25,AUT,Austria,Vorarlberg,19,0,19,5,0
2020-09-25,AUT,Austria,Wien,143,3,143,148.3,3
2020-09-25,AZE,Azerbaijan,-99,6,0,5,1,0
2020-09-25,AZE,Azerbaijan,Absheron,3,0,3,0,0
2020-09-25,AZE,Azerbaijan,Aghsu,1,0,1,0,0
2020-09-25,AZE,Azerbaijan,Astara,1,0,1,0,0
2020-09-25,AZE,Azerbaijan,Baku,30,0,30,6,0
2020-09-25,AZE,Azerbaijan,Gabala,2,1,2,100,1
2020-09-25,AZE,Azerbaijan,Goranboy,1,0,1,0,0
2020-09-25,AZE,Azerbaijan,Khachmaz,1,0,1,0,0
2020-09-25,AZE,Azerbaijan,Lenkaran,2,0,2,0,0
2020-09-25,AZE,Azerbaijan,Masalli,1,0,1,0,0
2020-09-25,AZE,Azerbaijan,Qaradağ,1,0,1,0,0
