date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-11-27,AFG,Afghanistan,-99,42,4,42,225,5
2020-11-27,AFG,Afghanistan,Badakhshan,18,4,17,316,7
2020-11-27,AFG,Afghanistan,Badghis,2,1,2,12,1
2020-11-27,AFG,Afghanistan,Baghlan,4,0,4,0,0
2020-11-27,AFG,Afghanistan,Balkh,6,1,6,7,2
2020-11-27,AFG,Afghanistan,Bamyan,2,2,2,112,2
2020-11-27,AFG,Afghanistan,Daykundi,4,2,4,66,2
2020-11-27,AFG,Afghanistan,Farah,2,0,2,15,1
2020-11-27,AFG,Afghanistan,Faryab,1,1,1,1,1
2020-11-27,AFG,Afghanistan,Ghazni,6,0,6,1,1
2020-11-27,AFG,Afghanistan,Hilmand,2,0,2,4,0
2020-11-27,AFG,Afghanistan,Hirat,8,2,8,16,1
2020-11-27,AFG,Afghanistan,Jawzjan,2,1,1,2,1
2020-11-27,AFG,Afghanistan,Kabul,30,4,30,32,2
2020-11-27,AFG,Afghanistan,Kandahar,5,0,5,3,0
2020-11-27,AFG,Afghanistan,Kapisa,1,0,1,0,0
2020-11-27,AFG,Afghanistan,Khost,2,0,2,6,0
2020-11-27,AFG,Afghanistan,Kunduz,2,2,2,105,2
2020-11-27,AFG,Afghanistan,Laghman,1,0,1,1,0
2020-11-27,AFG,Afghanistan,Nangarhar,5,0,5,4,0
2020-11-27,AFG,Afghanistan,Paktya,2,0,2,0,0
2020-11-27,AFG,Afghanistan,Parwan,1,0,1,0,0
2020-11-27,AFG,Afghanistan,Takhar,1,0,1,0,0
2020-11-27,ALA,Aland Islands,-99,5,1,5,200,1
2020-11-27,ALA,Aland Islands,Brändö,2,0,2,1,0
2020-11-27,ALA,Aland Islands,Hammarland,4,2,4,1,2
2020-11-27,ALA,Aland Islands,Lemland,1,0,1,0,0
2020-11-27,ALA,Aland Islands,Sund,1,0,1,1,0
2020-11-27,ALB,Albania,-99,19,0,19,16,0
2020-11-27,ALB,Albania,Berat,7,0,7,13,0
2020-11-27,ALB,Albania,Dibër,1,1,1,20,1
2020-11-27,ALB,Albania,Durrës,7,0,7,31,2
2020-11-27,ALB,Albania,Elbasan,5,0,5,6,0
2020-11-27,ALB,Albania,Fier,10,0,10,2,1
2020-11-27,ALB,Albania,Gjirokastër,3,0,3,22,0
2020-11-27,ALB,Albania,Korçë,3,0,3,1,0
2020-11-27,ALB,Albania,Kukës,1,1,1,100,1
2020-11-27,ALB,Albania,Lezhë,3,0,3,4,0
2020-11-27,ALB,Albania,Shkodër,10,0,10,23,1
2020-11-27,ALB,Albania,Tiranë,42,2,42,230,4
2020-11-27,ALB,Albania,Vlorë,4,0,4,2,1
2020-11-27,DZA,Algeria,-99,53,5,47,232,9
2020-11-27,DZA,Algeria,Aïn Defla,2,0,2,0,0
