date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-07-27,AFG,Afghanistan,-99,42,8,37,784,7
2020-07-27,AFG,Afghanistan,Badakhshan,25,5,24,108,8
2020-07-27,AFG,Afghanistan,Badghis,6,3,6,219,4
2020-07-27,AFG,Afghanistan,Baghlan,2,0,2,4,0
2020-07-27,AFG,Afghanistan,Balkh,9,0,9,6,0
2020-07-27,AFG,Afghanistan,Bamyan,3,2,3,120,2
2020-07-27,AFG,Afghanistan,Daykundi,5,0,5,1,0
2020-07-27,AFG,Afghanistan,Farah,3,2,3,120,2
2020-07-27,AFG,Afghanistan,Faryab,3,1,3,21,0
2020-07-27,AFG,Afghanistan,Ghazni,2,0,2,0,0
2020-07-27,AFG,Afghanistan,Ghor,2,0,2,2,0
2020-07-27,AFG,Afghanistan,Hirat,6,0,5,7,0
2020-07-27,AFG,Afghanistan,Jawzjan,1,1,1,100,1
2020-07-27,AFG,Afghanistan,Kabul,57,2,57,248,2
2020-07-27,AFG,Afghanistan,Kandahar,1,0,1,0,0
2020-07-27,AFG,Afghanistan,Kapisa,1,0,1,3,0
2020-07-27,AFG,Afghanistan,Khost,3,1,3,2,1
2020-07-27,AFG,Afghanistan,Kunduz,2,0,2,2,0
2020-07-27,AFG,Afghanistan,Logar,1,0,1,0,0
2020-07-27,AFG,Afghanistan,Nangarhar,5,2,5,2,0
2020-07-27,AFG,Afghanistan,Nimroz,2,0,2,8,1
2020-07-27,AFG,Afghanistan,Paktika,1,0,1,36,1
2020-07-27,AFG,Afghanistan,Uruzgan,1,0,1,0,0
2020-07-27,AFG,Afghanistan,Zabul,1,0,1,1,0
2020-07-27,ALA,Aland Islands,-99,2,1,1,1,1
2020-07-27,ALA,Aland Islands,Brändö,1,0,1,0,0
2020-07-27,ALA,Aland Islands,Föglö,1,1,1,100,1
2020-07-27,ALA,Aland Islands,Mariehamn,1,0,1,0,0
2020-07-27,ALA,Aland Islands,Vårdö,1,0,0,0,0
2020-07-27,ALB,Albania,-99,21,1,20,30,1
2020-07-27,ALB,Albania,Berat,7,1,7,7,1
2020-07-27,ALB,Albania,Dibër,2,0,2,0,0
2020-07-27,ALB,Albania,Durrës,19,0,19,11,2
2020-07-27,ALB,Albania,Elbasan,13,0,13,15,1
2020-07-27,ALB,Albania,Fier,16,0,16,18,3
2020-07-27,ALB,Albania,Gjirokastër,1,0,1,0,0
2020-07-27,ALB,Albania,Korçë,10,0,10,0,1
2020-07-27,ALB,Albania,Kukës,4,0,4,4,0
2020-07-27,ALB,Albania,Lezhë,6,0,6,0,0
2020-07-27,ALB,Albania,Shkodër,7,0,7,8,0
2020-07-27,ALB,Albania,Tiranë,68,3,68,63,2
2020-07-27,ALB,Albania,Vlorë,13,0,13,2,1
2020-07-27,DZA,Algeria,-99,41,4,33,47,5
2020-07-27,DZA,Algeria,Aïn Defla,10,1,10,8,0
2020-07-27,DZA,Algeria,Aïn Témouchent,6,0,6,5,0
2020-07-27,DZA,Algeria,Adrar,12,0,12,11,0
2020-07-27,DZA,Algeria,Alger,197,7,197,275,10
2020-07-27,DZA,Algeria,Annaba,33,0,32,26,0
2020-07-27,DZA,Algeria,Béchar,5,0,5,31,1
2020-07-27,DZA,Algeria,Béjaïa,21,1,20,101,2
2020-07-27,DZA,Algeria,Batna,26,0,26,38,2
2020-07-27,DZA,Algeria,Biskra,29,1,29,149,3
2020-07-27,DZA,Algeria,Blida,24,1,24,45,2
2020-07-27,DZA,Algeria,Bordj Bou Arréridj,9,0,9,11,0
2020-07-27,DZA,Algeria,Bouira,13,0,13,3,0
2020-07-27,DZA,Algeria,Boumerdès,13,0,13,11,3
2020-07-27,DZA,Algeria,Chlef,6,0,6,5,1
2020-07-27,DZA,Algeria,Constantine,26,1,26,37,3
2020-07-27,DZA,Algeria,Djelfa,20,0,20,24,3
2020-07-27,DZA,Algeria,El Bayadh,6,0,6,6,2
2020-07-27,DZA,Algeria,El Oued,19,0,19,16,4
2020-07-27,DZA,Algeria,El Tarf,3,0,3,0,0
2020-07-27,DZA,Algeria,Ghardaïa,8,0,7,12,2
2020-07-27,DZA,Algeria,Guelma,13,0,13,27,0
2020-07-27,DZA,Algeria,Jijel,10,0,10,0,1
2020-07-27,DZA,Algeria,Khenchela,6,0,6,8,0
2020-07-27,DZA,Algeria,Laghouat,20,1,20,37,1
2020-07-27,DZA,Algeria,M'Sila,17,1,17,121,4
2020-07-27,DZA,Algeria,Médéa,13,1,13,23,3
2020-07-27,DZA,Algeria,Mascara,2,0,2,0,1
2020-07-27,DZA,Algeria,Mila,10,0,9,21,0
2020-07-27,DZA,Algeria,Mostaganem,15,0,15,12,0
2020-07-27,DZA,Algeria,Naâma,5,0,5,127,0
2020-07-27,DZA,Algeria,Oran,51,1,51,30,2
2020-07-27,DZA,Algeria,Ouargla,16,1,16,7,1
2020-07-27,DZA,Algeria,Oum el Bouaghi,7,0,7,7,2
2020-07-27,DZA,Algeria,Relizane,5,0,5,7,1
